col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Kai Scott,,,,,,,,,1,31,29,21,53,48,32,31,64,46,32,39,45,47,44,33,52,16,25,23,32,25,31,25,24,20,33,22,22,20,17,12,15,12,9,15,All
Scott Diclaudio,,,,,,,,,,8,43,61,35,29,29,37,20,25,34,24,25,18,14,25,29,53,21,14,42,9,33,23,22,30,10,19,18,17,12,18,19,17,9,2,All
James F Berardinelli,,,,,,,,,,,4,39,20,35,27,41,36,23,46,23,21,23,18,18,26,39,21,19,45,17,30,22,22,30,20,13,11,10,11,12,23,12,10,5,All
Jon Marshall,,,,,,,,,,,,6,22,34,35,37,17,30,44,42,16,27,10,23,15,50,18,25,35,26,36,26,26,18,12,17,24,19,11,11,11,18,6,5,All
Mia Roberts Perez,,,,,,,,,,,,,5,29,39,26,38,33,21,17,53,32,49,41,28,15,49,21,20,44,30,19,16,22,24,23,14,19,24,17,14,5,16,13,All
Anthony Kyriakakis,,,,,,,,,,,,,,0,30,33,42,44,48,42,24,48,31,21,37,22,30,33,25,41,30,22,17,29,17,8,13,10,13,11,22,8,11,6,All
Lynne M Summers,,,,,,,,,,,,,,,0,40,18,18,25,32,44,37,45,43,23,21,39,28,16,33,26,31,28,22,18,27,21,28,25,14,23,14,14,11,All
Vincent Furlong,,,,,,,,,,,,,,,,4,20,23,31,30,24,11,26,27,22,29,24,22,25,20,26,26,23,22,17,19,19,18,15,17,22,10,10,9,All
Chris Mallios,,,,,,,,,,,,,,,,,5,40,31,30,36,27,25,29,37,10,23,24,22,17,14,13,15,20,22,11,12,9,5,10,15,8,6,14,All
Michael Fanning,,,,,,,,,,,,,,,,,,4,26,40,36,37,19,18,47,11,18,31,15,35,23,9,18,14,22,6,8,8,10,5,19,14,10,8,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,2,32,16,36,17,13,26,29,19,29,46,29,13,10,11,19,17,11,6,9,11,10,12,4,4,7,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,1,21,47,22,24,31,18,20,27,20,28,23,17,24,22,22,15,24,19,12,12,20,8,9,5,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,1,24,41,46,34,13,35,28,11,35,21,15,18,13,20,25,22,18,22,10,16,8,16,13,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,1,30,30,30,12,26,22,20,43,16,20,19,11,17,15,12,18,23,18,7,8,12,5,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,0,37,26,9,51,32,14,46,15,16,19,17,25,21,12,17,17,21,16,4,14,7,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,2,17,10,32,20,9,31,17,22,20,7,18,20,18,28,24,18,13,12,20,12,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,11,17,28,25,15,18,9,16,19,25,9,5,7,12,17,21,10,6,6,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,7,32,8,23,16,20,18,4,9,14,9,11,10,13,5,5,1,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,14,39,11,15,18,19,11,22,15,21,18,19,14,4,8,7,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,39,15,12,17,13,13,9,9,6,13,15,14,4,7,6,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,23,12,12,15,18,4,11,4,7,6,9,8,5,2,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,7,17,9,15,16,5,19,18,10,11,2,10,4,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,19,22,14,13,16,13,17,9,11,17,15,6,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,21,15,11,17,22,13,12,12,8,13,12,8,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,14,12,17,11,12,3,11,9,7,3,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,6,12,8,4,13,19,5,3,4,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7,5,3,2,15,8,5,10,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,13,16,7,8,8,9,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,8,11,5,6,11,8,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,13,6,6,10,8,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,10,7,7,5,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,9,4,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,2,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,645,217,216,184,180,177,166,164,162,156,147,146,136,135,134,132,130,130,125,123,121,120,113,111,111,108,107,103,101,98,97,88,81,74,72,70,70,64,59,59,59,46,42,31,All
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Bobby Henon,Jennifer Schultz,Tracy B Roman,Rainy Papademetriou,Abbe Fletman,Anthony Kyriakakis,Jon Marshall,Lucretia Clemons,Lynne M Summers,Ken Powell,Leon Goodman,Scott Diclaudio,James F Berardinelli,Jodi Lobel,Thomas Martin,Daine Grey Jr,Lyris Younge,Michael Fanning,Vincent Furlong,Frances Fattah,Brian T Ortelere,Kai Scott,Leon A King Ii,Chris Mallios,Marissa Brumbach,Mia Roberts Perez,Sherman Toppin,Vincent N Melchiorre,Wayne M D Bennett,Betsy Wahl,Edward William Louden Jr,Joshua Hill,Chris Mccabe,Stella Tsai,Stephanie M Sawyer,Deborah Watson Stokes,Franklin A Bennett Iii,Sandjai Weaver,Shanese Johnson,Starr Marshall Cash,Tangie M Boston,Vince Giusini,Rania Major,William J Ciancaglini,7
Bobby Henon,3,13,8,6,8,3,4,5,10,7,8,6,8,5,3,4,5,4,6,8,3,4,6,3,1,4,5,4,3,3,3,4,2,2,2,3,2,3,2,3,3,2,0,1,7
Jennifer Schultz,,1,10,2,5,0,4,5,10,8,8,6,4,1,2,5,5,1,6,5,3,2,3,1,2,4,4,2,1,4,2,3,2,3,2,2,2,2,3,1,2,1,1,1,7
Tracy B Roman,,,1,2,4,1,5,4,6,6,9,6,2,1,3,4,5,1,3,3,2,3,2,1,2,2,2,1,1,4,4,1,2,3,1,2,2,2,3,1,1,1,1,1,7
Rainy Papademetriou,,,,0,3,7,6,6,1,2,1,2,2,6,6,2,1,6,1,1,2,3,2,3,4,0,0,1,0,0,1,1,1,0,0,0,1,2,1,1,0,1,0,0,7
Abbe Fletman,,,,,0,4,1,1,1,2,3,0,2,1,2,0,2,2,3,0,3,5,1,5,0,1,1,5,0,0,1,1,1,1,2,1,0,0,0,0,1,0,0,0,7
Anthony Kyriakakis,,,,,,0,5,7,1,0,0,0,2,6,7,0,0,6,1,0,1,3,2,4,4,0,1,1,2,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,7
Jon Marshall,,,,,,,1,5,2,5,5,4,3,5,5,3,5,5,4,0,3,1,1,0,4,0,2,0,2,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,7
Lucretia Clemons,,,,,,,,0,5,2,2,3,1,6,6,3,1,5,2,3,1,0,2,1,6,2,1,0,0,2,0,1,0,3,0,1,1,2,3,0,1,1,1,1,7
Lynne M Summers,,,,,,,,,0,6,5,5,3,2,2,4,2,1,4,6,1,1,3,1,2,4,4,1,2,5,0,4,3,3,1,2,2,2,3,2,3,1,1,1,7
Ken Powell,,,,,,,,,,0,5,7,4,0,0,6,6,1,3,2,3,2,2,1,0,2,4,1,2,1,3,3,1,0,3,1,1,1,1,0,1,1,0,0,7
Leon Goodman,,,,,,,,,,,0,4,3,0,2,4,6,0,3,3,3,1,1,0,1,1,3,0,2,2,4,0,1,2,1,2,1,0,1,1,1,0,1,1,7
Scott Diclaudio,,,,,,,,,,,,2,3,0,1,4,4,0,2,3,2,1,2,0,0,1,2,0,1,1,3,2,1,0,0,1,2,1,1,0,1,1,0,1,7
James F Berardinelli,,,,,,,,,,,,,0,2,0,3,3,2,2,2,5,1,2,2,0,1,2,2,3,1,2,2,1,1,0,1,1,1,0,2,1,1,0,0,7
Jodi Lobel,,,,,,,,,,,,,,1,5,0,0,6,1,2,0,2,2,1,5,1,0,1,1,2,0,2,1,1,0,1,1,2,1,2,1,0,0,0,7
Thomas Martin,,,,,,,,,,,,,,,0,0,0,6,2,2,1,1,1,1,4,0,2,2,1,1,0,0,2,1,0,1,1,0,0,1,1,1,0,1,7
Daine Grey Jr,,,,,,,,,,,,,,,,1,6,0,2,1,3,0,2,0,1,1,3,0,2,1,2,1,0,1,2,0,0,1,2,0,0,1,1,0,7
Lyris Younge,,,,,,,,,,,,,,,,,0,0,3,1,3,0,2,0,0,0,3,0,2,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,7
Michael Fanning,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,3,4,1,1,3,0,0,0,2,0,0,1,0,1,1,0,1,1,1,0,0,7
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,2,3,1,2,0,1,0,3,1,2,2,1,2,2,1,0,0,1,0,0,1,0,0,0,0,7
Frances Fattah,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,2,2,0,0,2,0,2,1,2,0,1,2,2,1,2,1,0,0,1,7
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,2,2,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,7
Kai Scott,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,0,0,2,0,1,0,2,1,0,1,1,2,1,0,1,0,0,0,0,7
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,2,1,1,3,1,0,0,1,1,2,1,2,1,2,0,0,7
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,0,0,2,0,1,1,0,1,1,0,1,1,0,0,0,7
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,2,0,0,0,2,0,0,0,1,2,0,0,0,1,0,7
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,2,0,1,0,2,1,0,0,1,2,0,1,0,1,0,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,1,2,1,1,1,0,0,0,0,1,1,1,0,0,7
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,7
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,3,0,1,1,1,2,2,1,0,1,0,7
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,2,1,0,2,2,0,0,0,7
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,2,1,0,0,0,7
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,1,0,0,1,0,7
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,7
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,0,0,1,7
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,7
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,7
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,7
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,7
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,7
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,33,17,14,13,12,12,12,12,12,11,11,11,10,10,10,9,9,9,9,8,7,7,7,6,6,6,6,6,6,5,5,5,4,4,4,3,3,3,3,3,3,3,1,1,7
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Bobby Henon,Tracy B Roman,Jennifer Schultz,Jon Marshall,Ken Powell,Kai Scott,Lucretia Clemons,Anthony Kyriakakis,Lyris Younge,Michael Fanning,Abbe Fletman,Daine Grey Jr,Leon Goodman,Scott Diclaudio,Vincent Furlong,Wayne M D Bennett,Brian T Ortelere,Mia Roberts Perez,Stephanie M Sawyer,Thomas Martin,Vincent N Melchiorre,Betsy Wahl,Jodi Lobel,Marissa Brumbach,Rainy Papademetriou,Edward William Louden Jr,Leon A King Ii,Lynne M Summers,Stella Tsai,Frances Fattah,James F Berardinelli,Sherman Toppin,Chris Mallios,Chris Mccabe,Joshua Hill,Sandjai Weaver,Vince Giusini,Deborah Watson Stokes,Rania Major,Franklin A Bennett Iii,Starr Marshall Cash,Tangie M Boston,Shanese Johnson,William J Ciancaglini,8
Bobby Henon,7,15,10,9,11,10,6,7,8,9,9,6,8,6,5,6,6,6,6,5,7,5,5,4,4,5,4,4,5,5,4,3,4,4,4,2,3,3,3,1,2,2,0,0,8
Tracy B Roman,,1,6,5,7,5,6,5,6,3,3,5,4,3,1,1,3,4,4,3,3,3,3,2,2,4,3,2,3,3,3,2,2,1,1,1,1,2,2,0,2,1,0,0,8
Jennifer Schultz,,,1,3,3,3,3,1,3,1,5,2,3,2,1,2,4,4,2,1,1,5,1,4,1,3,3,4,3,3,2,2,1,2,2,0,2,2,1,0,1,1,0,0,8
Jon Marshall,,,,0,6,2,4,5,2,5,3,5,2,6,5,6,7,3,3,3,5,2,4,2,6,5,4,2,1,1,4,3,0,1,2,3,2,0,0,2,0,0,0,0,8
Ken Powell,,,,,0,3,4,4,5,3,2,7,3,3,4,3,3,2,1,2,4,1,2,0,3,4,3,1,1,1,3,3,2,2,2,2,1,0,0,1,1,0,0,0,8
Kai Scott,,,,,,0,4,4,4,4,5,3,4,4,3,4,2,5,4,4,5,3,1,2,1,0,1,1,2,2,1,1,3,3,2,1,3,1,2,0,2,1,0,0,8
Lucretia Clemons,,,,,,,0,6,4,4,2,3,1,2,1,3,2,4,4,6,3,2,2,5,3,1,2,1,3,1,1,1,2,0,0,1,0,1,2,0,1,1,0,0,8
Anthony Kyriakakis,,,,,,,,0,4,5,3,3,0,1,1,3,2,1,2,6,3,1,3,4,5,1,1,1,2,0,1,0,3,1,0,0,1,0,0,1,0,0,0,0,8
Lyris Younge,,,,,,,,,0,2,3,5,3,3,1,1,1,2,2,3,3,3,2,2,1,2,0,0,3,0,2,0,3,1,0,2,2,0,0,0,0,0,0,0,8
Michael Fanning,,,,,,,,,,0,3,2,1,3,2,3,2,1,3,5,5,0,3,2,4,2,1,1,2,0,2,0,1,2,2,0,1,0,0,0,0,0,0,0,8
Abbe Fletman,,,,,,,,,,,0,3,3,2,1,2,3,2,2,3,3,3,2,3,2,1,0,2,3,2,1,1,2,2,1,1,1,1,1,1,0,1,0,0,8
Daine Grey Jr,,,,,,,,,,,,0,4,5,3,2,3,1,2,2,3,2,3,0,2,3,2,2,1,0,3,2,1,1,0,3,2,0,0,1,0,0,0,0,8
Leon Goodman,,,,,,,,,,,,,0,3,3,2,2,2,2,1,2,3,3,1,1,2,1,2,1,1,2,1,0,2,2,2,1,2,2,0,2,2,0,0,8
Scott Diclaudio,,,,,,,,,,,,,,0,3,4,5,4,3,2,5,3,3,0,1,2,2,2,2,0,2,2,0,1,1,3,3,0,0,0,0,0,0,0,8
Vincent Furlong,,,,,,,,,,,,,,,1,5,2,3,2,0,2,1,1,0,2,1,2,1,0,2,2,3,0,2,3,3,2,0,1,2,1,0,0,0,8
Wayne M D Bennett,,,,,,,,,,,,,,,,0,4,5,3,1,4,2,1,1,3,1,4,2,1,0,1,1,1,2,2,1,2,1,2,1,1,1,0,0,8
Brian T Ortelere,,,,,,,,,,,,,,,,,0,3,1,1,3,2,1,1,2,2,2,2,2,0,2,2,0,0,2,1,2,1,0,0,0,1,0,0,8
Mia Roberts Perez,,,,,,,,,,,,,,,,,,0,4,0,2,3,1,2,0,0,2,1,2,2,0,2,1,2,2,1,2,1,2,0,2,1,0,0,8
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,3,2,1,4,3,2,1,2,2,3,1,1,0,0,1,1,0,1,1,2,1,1,1,0,0,8
Thomas Martin,,,,,,,,,,,,,,,,,,,,0,4,0,3,4,4,1,0,1,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,8
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,2,2,2,1,0,1,0,2,2,2,1,1,0,0,0,0,0,0,0,8
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,2,3,2,2,1,0,1,1,1,2,2,2,1,0,0,1,0,0,8
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,3,2,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,8
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,3,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,8
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,1,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,8
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,4,1,0,1,1,1,1,0,0,0,0,0,0,0,8
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,2,1,0,1,1,0,1,2,1,1,1,1,0,0,8
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,0,2,0,1,0,1,0,0,8
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,8
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,1,1,0,1,1,1,1,0,0,0,8
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,2,0,0,0,0,0,0,0,8
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,2,1,0,0,1,1,0,0,0,8
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,8
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,1,0,0,0,8
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,0,8
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,8
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,8
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,41,16,14,13,13,11,11,10,10,10,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,6,6,6,6,5,5,5,4,4,4,4,4,3,3,2,2,2,0,0,8
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Bobby Henon,Abbe Fletman,Kai Scott,Tracy B Roman,Jennifer Schultz,James F Berardinelli,Rainy Papademetriou,Scott Diclaudio,Chris Mallios,Deborah Watson Stokes,Ken Powell,Daine Grey Jr,Leon Goodman,Lynne M Summers,Mia Roberts Perez,Stella Tsai,Stephanie M Sawyer,Lucretia Clemons,Marissa Brumbach,Vincent N Melchiorre,Anthony Kyriakakis,Frances Fattah,Jodi Lobel,Vincent Furlong,Betsy Wahl,Lyris Younge,Jon Marshall,Sandjai Weaver,Shanese Johnson,Michael Fanning,Brian T Ortelere,Joshua Hill,Rania Major,Vince Giusini,Wayne M D Bennett,Edward William Louden Jr,Leon A King Ii,Sherman Toppin,Thomas Martin,Chris Mccabe,Franklin A Bennett Iii,William J Ciancaglini,Tangie M Boston,Starr Marshall Cash,9
Bobby Henon,3,14,15,16,16,11,13,14,11,11,10,12,11,12,11,12,13,9,9,10,9,10,8,8,9,10,8,6,6,7,3,6,6,6,6,4,4,4,3,3,4,4,3,1,9
Abbe Fletman,,0,8,4,6,7,5,3,8,3,5,4,6,1,4,3,5,4,5,6,5,4,4,4,3,4,1,3,1,2,4,4,1,1,2,2,3,2,2,1,0,1,2,0,9
Kai Scott,,,1,6,5,2,4,1,7,2,5,4,6,3,5,5,5,5,4,7,5,5,4,4,6,3,1,3,2,3,2,2,1,2,2,0,1,3,3,2,1,1,1,0,9
Tracy B Roman,,,,0,5,5,2,4,3,1,3,4,4,3,2,4,3,7,5,5,3,2,3,5,2,4,3,3,3,2,2,1,3,0,0,2,2,1,1,0,1,2,1,1,9
Jennifer Schultz,,,,,0,5,5,6,4,4,2,5,4,6,7,7,5,5,5,4,3,5,4,5,5,2,3,3,2,2,2,3,4,3,4,1,1,1,0,0,0,2,2,0,9
James F Berardinelli,,,,,,0,5,6,6,4,3,3,5,5,3,3,3,2,3,3,3,4,1,5,2,2,5,2,4,0,3,3,0,3,2,2,3,0,1,2,1,2,1,1,9
Rainy Papademetriou,,,,,,,0,6,7,4,3,4,3,6,6,3,4,2,4,4,6,2,3,3,3,2,4,1,3,1,4,1,2,3,0,2,0,0,0,1,1,2,0,1,9
Scott Diclaudio,,,,,,,,1,2,3,2,3,5,6,3,2,5,1,2,4,2,2,2,5,0,2,6,0,3,1,1,3,1,5,0,4,0,0,0,1,1,3,0,1,9
Chris Mallios,,,,,,,,,0,3,3,1,3,2,3,2,3,2,3,3,4,4,2,0,2,1,2,3,3,0,5,1,0,1,1,0,2,1,3,1,2,0,1,1,9
Deborah Watson Stokes,,,,,,,,,,1,2,5,5,5,6,5,6,2,3,1,1,4,2,3,4,1,3,4,5,1,0,0,3,1,3,2,3,2,2,1,2,1,1,0,9
Ken Powell,,,,,,,,,,,2,5,3,2,3,1,1,4,3,4,2,2,0,2,2,6,3,0,2,2,1,2,1,1,1,1,1,1,4,3,2,0,1,0,9
