col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Commonwealth Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Todd Eagen,Michael Wojcik,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Allan Domb,Isaiah Thomas,Wilson Alexander,William K Greenlee,Ed Neilson,Sherrie Cohen,Helen Gym,Jenne Ayers,Frank Rizzo,Paul Steinke,Thomas Wyatt,Carla M Cain,Marnie Aument Loughrey,1
Todd Eagen,1,0,9,9,8,4,7,3,7,7,7,6,5,3,2,4,3,0,1
Michael Wojcik,,2,5,9,6,7,5,6,4,3,3,4,2,1,1,2,1,0,1
Derek S Green,,,5,5,4,5,6,5,3,4,1,4,7,2,2,2,1,0,1
Blondell Reynolds Brown,,,,1,12,5,11,7,11,7,11,6,1,1,1,2,1,0,1
W Wilson Goode Jr,,,,,0,2,6,2,10,6,8,3,1,0,0,1,0,0,1
Allan Domb,,,,,,3,5,3,3,4,1,5,0,3,2,3,2,0,1
Isaiah Thomas,,,,,,,0,6,7,5,4,4,2,3,3,2,0,0,1
Wilson Alexander,,,,,,,,2,2,3,1,2,4,1,2,1,0,0,1
William K Greenlee,,,,,,,,,0,8,9,4,0,0,0,0,0,0,1
Ed Neilson,,,,,,,,,,0,6,1,2,2,1,1,1,0,1
Sherrie Cohen,,,,,,,,,,,0,3,0,3,0,0,1,0,1
Helen Gym,,,,,,,,,,,,1,0,1,1,0,1,0,1
Jenne Ayers,,,,,,,,,,,,,1,1,2,1,0,0,1
Frank Rizzo,,,,,,,,,,,,,,1,2,2,1,0,1
Paul Steinke,,,,,,,,,,,,,,,1,1,0,0,1
Thomas Wyatt,,,,,,,,,,,,,,,,0,1,0,1
Carla M Cain,,,,,,,,,,,,,,,,,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,1
Total,27,18,24,23,18,17,17,16,15,14,14,12,11,8,6,6,4,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Derek S Green,W Wilson Goode Jr,Blondell Reynolds Brown,Wilson Alexander,Isaiah Thomas,William K Greenlee,Ed Neilson,Jenne Ayers,Allan Domb,Sherrie Cohen,Thomas Wyatt,Carla M Cain,Helen Gym,Frank Rizzo,Marnie Aument Loughrey,Paul Steinke,Todd Eagen,Michael Wojcik,2
Derek S Green,7,9,7,16,8,9,10,8,6,4,5,4,5,4,2,4,19,15,2
W Wilson Goode Jr,,7,21,5,12,12,10,3,4,5,2,2,5,6,3,2,13,10,2
Blondell Reynolds Brown,,,6,5,12,13,8,5,6,5,4,5,1,3,3,2,11,12,2
Wilson Alexander,,,,1,3,5,4,9,3,1,3,4,3,2,1,1,13,9,2
Isaiah Thomas,,,,,1,11,10,2,5,3,3,1,3,2,2,3,10,5,2
William K Greenlee,,,,,,0,8,4,4,5,2,1,1,5,4,3,10,7,2
Ed Neilson,,,,,,,0,1,4,5,0,4,9,0,2,0,6,4,2
Jenne Ayers,,,,,,,,1,3,5,4,3,1,1,3,0,10,5,2
Allan Domb,,,,,,,,,3,4,2,4,2,0,3,0,5,6,2
Sherrie Cohen,,,,,,,,,,0,2,3,3,1,2,0,6,5,2
Thomas Wyatt,,,,,,,,,,,1,2,0,0,2,2,4,3,2
Carla M Cain,,,,,,,,,,,,1,2,0,1,0,3,6,2
Helen Gym,,,,,,,,,,,,,0,0,0,0,4,2,2
Frank Rizzo,,,,,,,,,,,,,,0,1,2,5,2,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,2,2,3,2
Paul Steinke,,,,,,,,,,,,,,,,0,2,4,2
Todd Eagen,,,,,,,,,,,,,,,,,1,0,2
Michael Wojcik,,,,,,,,,,,,,,,,,,0,2
Total,50,40,39,28,25,23,21,19,18,12,11,10,10,8,8,6,39,32,2
,Judge Of The Commonwealth Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Todd Eagen,Michael Wojcik,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Wilson Alexander,Isaiah Thomas,Ed Neilson,Allan Domb,William K Greenlee,Sherrie Cohen,Jenne Ayers,Helen Gym,Frank Rizzo,Marnie Aument Loughrey,Thomas Wyatt,Carla M Cain,Paul Steinke,3
Todd Eagen,6,0,26,33,27,18,18,26,16,26,28,12,10,5,6,5,4,0,3
Michael Wojcik,,3,17,10,8,14,7,4,9,5,5,9,5,1,4,4,4,1,3
Derek S Green,,,4,9,13,25,24,14,17,6,7,13,12,2,5,8,2,1,3
Blondell Reynolds Brown,,,,3,33,9,13,22,12,31,28,6,5,7,1,1,3,0,3
W Wilson Goode Jr,,,,,5,9,14,23,7,28,24,4,7,8,4,4,3,0,3
Wilson Alexander,,,,,,5,11,10,7,5,5,8,10,3,4,6,5,0,3
Isaiah Thomas,,,,,,,1,16,14,9,9,4,15,1,2,0,1,1,3
Ed Neilson,,,,,,,,0,7,24,22,2,13,2,0,2,0,0,3
Allan Domb,,,,,,,,,6,7,9,6,4,3,4,5,3,1,3
William K Greenlee,,,,,,,,,,0,29,2,3,5,1,1,1,1,3
Sherrie Cohen,,,,,,,,,,,0,2,3,2,2,1,1,0,3
Jenne Ayers,,,,,,,,,,,,2,3,1,4,3,4,1,3
Helen Gym,,,,,,,,,,,,,1,2,3,1,1,0,3
Frank Rizzo,,,,,,,,,,,,,,1,0,2,1,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,3,3,1,3
Thomas Wyatt,,,,,,,,,,,,,,,,0,2,0,3
Carla M Cain,,,,,,,,,,,,,,,,,0,0,3
Paul Steinke,,,,,,,,,,,,,,,,,,0,3
Total,77,38,66,57,55,49,43,42,40,40,38,27,24,12,11,11,9,2,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,4
,Wilson Alexander,Derek S Green,Jenne Ayers,Allan Domb,Thomas Wyatt,Blondell Reynolds Brown,Sherrie Cohen,W Wilson Goode Jr,Ed Neilson,William K Greenlee,Isaiah Thomas,Carla M Cain,Frank Rizzo,Helen Gym,Paul Steinke,Marnie Aument Loughrey,Michael Wojcik,Todd Eagen,4
Wilson Alexander,4,8,8,3,5,1,1,2,1,0,1,1,0,0,0,1,92,9,4
Derek S Green,,3,12,7,7,0,1,1,0,2,2,1,0,0,2,0,8,8,4
Jenne Ayers,,,2,5,8,0,2,1,1,0,0,1,0,1,1,0,9,7,4
Allan Domb,,,,3,8,2,2,1,1,3,3,3,0,1,2,0,5,4,4
Thomas Wyatt,,,,,1,0,3,1,1,0,0,4,0,1,1,1,9,1,4
Blondell Reynolds Brown,,,,,,2,5,6,5,5,3,1,2,1,0,0,2,6,4
Sherrie Cohen,,,,,,,0,5,5,4,1,1,1,1,0,1,4,2,4
W Wilson Goode Jr,,,,,,,,0,2,3,2,1,2,1,0,1,2,4,4
Ed Neilson,,,,,,,,,0,4,1,0,0,1,0,0,2,3,4
William K Greenlee,,,,,,,,,,0,3,0,0,0,1,0,1,3,4
Isaiah Thomas,,,,,,,,,,,1,0,0,1,1,0,0,3,4
Carla M Cain,,,,,,,,,,,,0,1,0,0,0,1,0,4
Frank Rizzo,,,,,,,,,,,,,0,0,0,0,1,0,4
Helen Gym,,,,,,,,,,,,,,0,0,0,1,1,4
Paul Steinke,,,,,,,,,,,,,,,0,0,1,1,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,0,4
Michael Wojcik,,,,,,,,,,,,,,,,,0,0,4
Todd Eagen,,,,,,,,,,,,,,,,,,2,4
Total,105,20,18,16,14,13,9,8,7,7,6,5,2,2,2,1,103,21,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,5
,Derek S Green,Jenne Ayers,Wilson Alexander,Allan Domb,W Wilson Goode Jr,Blondell Reynolds Brown,Isaiah Thomas,Carla M Cain,William K Greenlee,Ed Neilson,Sherrie Cohen,Thomas Wyatt,Frank Rizzo,Helen Gym,Marnie Aument Loughrey,Paul Steinke,Todd Eagen,Michael Wojcik,5
Derek S Green,6,51,44,24,5,7,11,14,7,6,2,7,1,3,2,4,60,19,5
Jenne Ayers,,4,27,15,3,3,4,10,3,1,1,7,2,1,3,3,47,12,5
Wilson Alexander,,,3,10,3,5,11,8,1,4,2,2,1,5,0,1,34,9,5
Allan Domb,,,,5,4,8,3,13,6,2,4,8,2,1,3,0,21,11,5
W Wilson Goode Jr,,,,,4,13,6,4,8,5,10,2,6,1,0,2,9,7,5
Blondell Reynolds Brown,,,,,,1,4,4,10,5,10,2,4,4,3,2,8,10,5
Isaiah Thomas,,,,,,,1,1,6,5,5,3,3,5,1,2,7,3,5
Carla M Cain,,,,,,,,0,1,0,3,4,0,1,2,1,14,5,5
William K Greenlee,,,,,,,,,0,6,8,2,1,0,2,1,5,7,5
Ed Neilson,,,,,,,,,,1,5,0,1,3,0,0,6,2,5
Sherrie Cohen,,,,,,,,,,,0,1,2,3,1,0,7,6,5
Thomas Wyatt,,,,,,,,,,,,0,0,0,1,1,7,3,5
Frank Rizzo,,,,,,,,,,,,,0,1,2,2,4,2,5
Helen Gym,,,,,,,,,,,,,,2,1,1,3,1,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,3,3,3,5
Paul Steinke,,,,,,,,,,,,,,,,0,3,1,5
Todd Eagen,,,,,,,,,,,,,,,,,7,0,5
Michael Wojcik,,,,,,,,,,,,,,,,,,4,5
