col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Ed Neilson,Allan Domb,Derek S Green,Frank Rizzo,Paul Steinke,Sherrie Cohen,William K Greenlee,Helen Gym,Thomas Wyatt,Blondell Reynolds Brown,Jenne Ayers,W Wilson Goode Jr,Isaiah Thomas,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Todd Eagen,Michael Wojcik,All
Ed Neilson,333,361,204,258,267,240,312,235,134,148,70,138,84,62,52,24,345,279,All
Allan Domb,,78,187,274,337,255,191,189,197,98,110,72,84,98,58,53,280,311,All
Derek S Green,,,39,128,154,118,182,123,135,110,103,120,104,60,38,85,298,193,All
Frank Rizzo,,,,30,157,166,152,95,82,60,72,69,45,73,57,31,199,227,All
Paul Steinke,,,,,12,182,130,179,187,46,67,62,95,46,54,35,201,213,All
Sherrie Cohen,,,,,,21,138,152,92,110,105,61,43,95,50,28,216,190,All
William K Greenlee,,,,,,,4,158,62,154,43,137,74,35,26,18,228,150,All
Helen Gym,,,,,,,,14,93,64,96,96,56,62,61,12,207,166,All
Thomas Wyatt,,,,,,,,,9,38,64,34,70,51,34,40,131,154,All
Blondell Reynolds Brown,,,,,,,,,,9,42,114,81,42,20,26,155,90,All
Jenne Ayers,,,,,,,,,,,18,17,19,85,52,54,146,134,All
W Wilson Goode Jr,,,,,,,,,,,,3,66,23,6,16,140,81,All
Isaiah Thomas,,,,,,,,,,,,,6,18,12,17,94,87,All
Carla M Cain,,,,,,,,,,,,,,2,33,20,100,96,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,11,61,73,All
Wilson Alexander,,,,,,,,,,,,,,,,5,78,58,All
Todd Eagen,,,,,,,,,,,,,,,,,28,0,All
Michael Wojcik,,,,,,,,,,,,,,,,,,38,All
Total,"1,255",923,623,607,587,557,529,504,388,341,333,288,253,238,158,157,801,735,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Ed Neilson,Allan Domb,Frank Rizzo,Helen Gym,Paul Steinke,Thomas Wyatt,William K Greenlee,Derek S Green,Sherrie Cohen,Carla M Cain,Jenne Ayers,Blondell Reynolds Brown,Isaiah Thomas,Wilson Alexander,Marnie Aument Loughrey,W Wilson Goode Jr,Michael Wojcik,Todd Eagen,1
Ed Neilson,25,33,35,28,25,16,26,12,12,11,6,8,6,4,3,7,33,25,1
Allan Domb,,1,21,13,18,12,9,6,7,6,5,4,3,5,2,2,25,10,1
Frank Rizzo,,,1,12,10,8,14,11,9,6,3,4,3,2,2,3,22,13,1
Helen Gym,,,,1,12,11,11,8,7,11,11,2,2,2,8,3,18,13,1
Paul Steinke,,,,,0,21,5,12,8,3,5,0,7,3,4,2,19,12,1
Thomas Wyatt,,,,,,0,3,10,7,5,5,0,7,3,2,1,15,6,1
William K Greenlee,,,,,,,0,8,4,2,0,5,2,1,0,4,7,12,1
Derek S Green,,,,,,,,0,4,4,6,0,4,4,4,4,10,16,1
Sherrie Cohen,,,,,,,,,1,5,7,2,0,0,2,2,6,9,1
Carla M Cain,,,,,,,,,,0,12,0,1,1,5,0,8,7,1
Jenne Ayers,,,,,,,,,,,0,0,0,3,6,0,7,7,1
Blondell Reynolds Brown,,,,,,,,,,,,0,0,2,1,0,3,2,1
Isaiah Thomas,,,,,,,,,,,,,0,1,0,0,3,2,1
Wilson Alexander,,,,,,,,,,,,,,0,1,1,3,5,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,5,4,1
W Wilson Goode Jr,,,,,,,,,,,,,,,,0,4,4,1
Michael Wojcik,,,,,,,,,,,,,,,,,5,0,1
Todd Eagen,,,,,,,,,,,,,,,,,,0,1
Total,114,53,50,42,42,31,30,29,22,19,18,11,11,11,10,8,56,41,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Ed Neilson,Allan Domb,Frank Rizzo,Paul Steinke,William K Greenlee,Derek S Green,Helen Gym,Thomas Wyatt,Blondell Reynolds Brown,Sherrie Cohen,W Wilson Goode Jr,Isaiah Thomas,Jenne Ayers,Marnie Aument Loughrey,Carla M Cain,Wilson Alexander,Todd Eagen,Michael Wojcik,2
Ed Neilson,35,22,20,20,25,12,15,10,16,10,12,8,3,5,6,2,31,18,2
Allan Domb,,4,20,21,9,12,10,14,7,10,4,7,4,7,3,1,21,16,2
Frank Rizzo,,,4,10,5,5,7,6,1,4,4,2,3,6,3,2,15,11,2
Paul Steinke,,,,0,6,9,6,13,1,4,3,8,1,7,3,3,13,8,2
William K Greenlee,,,,,0,11,8,1,15,8,12,3,3,1,2,0,18,5,2
Derek S Green,,,,,,1,4,9,10,5,8,9,3,1,2,3,18,6,2
Helen Gym,,,,,,,3,3,4,3,7,4,4,5,6,1,12,7,2
Thomas Wyatt,,,,,,,,1,2,2,1,8,1,2,0,5,9,11,2
Blondell Reynolds Brown,,,,,,,,,0,6,7,4,2,1,2,1,13,4,2
Sherrie Cohen,,,,,,,,,,0,2,1,6,2,2,0,11,6,2
W Wilson Goode Jr,,,,,,,,,,,0,2,1,1,0,0,11,0,2
Isaiah Thomas,,,,,,,,,,,,0,0,1,1,1,7,3,2
Jenne Ayers,,,,,,,,,,,,,0,3,5,1,6,8,2
