col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Register Of Wills - Democrat,1
,Helen Gym,Sherrie Cohen,Paul Steinke,W Wilson Goode Jr,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Isaiah Thomas,Allan Domb,Thomas Wyatt,Frank Rizzo,Jenne Ayers,Ed Neilson,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Ronald R Donatucci,1
Helen Gym,18,187,119,109,107,97,96,67,46,31,10,15,13,12,8,3,187,1
Sherrie Cohen,,0,74,72,93,59,73,39,33,11,7,8,11,10,7,1,134,1
Paul Steinke,,,2,43,30,63,28,56,37,36,8,2,3,4,2,0,93,1
W Wilson Goode Jr,,,,0,76,46,58,35,14,16,12,3,8,4,4,2,95,1
Blondell Reynolds Brown,,,,,0,37,73,20,16,2,8,2,14,2,4,1,97,1
Derek S Green,,,,,,1,31,44,16,10,6,5,3,5,1,1,89,1
William K Greenlee,,,,,,,0,16,9,5,6,3,7,3,1,0,76,1
Isaiah Thomas,,,,,,,,0,16,26,4,3,5,3,1,3,63,1
Allan Domb,,,,,,,,,1,16,9,3,1,3,3,1,41,1
Thomas Wyatt,,,,,,,,,,0,2,3,0,0,0,1,27,1
Frank Rizzo,,,,,,,,,,,0,0,1,1,1,0,17,1
Jenne Ayers,,,,,,,,,,,,2,1,8,6,2,12,1
Ed Neilson,,,,,,,,,,,,,1,0,0,0,14,1
Carla M Cain,,,,,,,,,,,,,,0,7,0,11,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,1,10,1
Wilson Alexander,,,,,,,,,,,,,,,,0,4,1
Ronald R Donatucci,,,,,,,,,,,,,,,,,5,1
Total,312,204,153,132,131,123,112,92,67,47,20,20,19,16,12,4,234,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Register Of Wills - Democrat,2
,Helen Gym,Derek S Green,Sherrie Cohen,Blondell Reynolds Brown,Paul Steinke,W Wilson Goode Jr,William K Greenlee,Allan Domb,Isaiah Thomas,Thomas Wyatt,Jenne Ayers,Carla M Cain,Frank Rizzo,Wilson Alexander,Ed Neilson,Marnie Aument Loughrey,Ronald R Donatucci,2
Helen Gym,15,90,115,93,85,63,67,45,43,30,13,18,8,7,5,5,149,2
Derek S Green,,4,45,66,64,55,45,39,40,29,17,15,7,9,2,2,122,2
Sherrie Cohen,,,0,56,40,36,48,28,25,14,15,17,8,4,2,4,95,2
Blondell Reynolds Brown,,,,1,34,74,58,14,20,11,11,13,9,7,5,4,101,2
Paul Steinke,,,,,2,28,29,33,39,36,5,5,3,1,0,1,75,2
