col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,All
,Allan Domb,Ed Neilson,Frank Rizzo,William K Greenlee,Blondell Reynolds Brown,Helen Gym,Derek S Green,Paul Steinke,Thomas Wyatt,Sherrie Cohen,Jenne Ayers,Marnie Aument Loughrey,Carla M Cain,W Wilson Goode Jr,Isaiah Thomas,Wilson Alexander,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,All
Allan Domb,134,448,408,318,373,216,241,221,210,159,92,54,71,64,59,39,400,311,336,172,55,41,All
Ed Neilson,,105,189,623,315,95,162,81,83,71,34,75,12,31,27,14,241,273,215,74,28,39,All
Frank Rizzo,,,147,211,130,114,111,125,122,135,80,70,56,56,38,30,291,181,136,131,60,26,All
William K Greenlee,,,,14,224,89,181,88,77,103,40,71,20,55,41,11,288,308,67,80,37,25,All
Blondell Reynolds Brown,,,,,3,104,161,73,44,86,42,30,31,58,40,9,222,196,215,75,32,24,All
Helen Gym,,,,,,32,79,180,124,159,70,35,46,55,51,15,133,152,129,110,34,33,All
Derek S Green,,,,,,,9,109,108,68,66,30,35,37,44,45,291,186,74,81,44,27,All
Paul Steinke,,,,,,,,9,176,123,53,32,31,45,65,23,125,134,91,118,37,26,All
Thomas Wyatt,,,,,,,,,11,84,62,31,43,24,46,30,130,100,114,96,31,21,All
Sherrie Cohen,,,,,,,,,,4,83,43,62,49,28,18,117,137,93,120,43,30,All
Jenne Ayers,,,,,,,,,,,10,44,66,22,16,33,106,75,82,71,33,19,All
Marnie Aument Loughrey,,,,,,,,,,,,7,34,10,9,11,47,95,40,41,19,9,All
Carla M Cain,,,,,,,,,,,,,3,11,7,14,51,60,62,78,15,9,All
W Wilson Goode Jr,,,,,,,,,,,,,,1,44,5,69,44,40,37,20,16,All
Isaiah Thomas,,,,,,,,,,,,,,,2,7,56,41,37,37,18,12,All
Wilson Alexander,,,,,,,,,,,,,,,,5,55,13,27,26,28,7,All
Anthony Clark,,,,,,,,,,,,,,,,,37,209,88,80,50,21,All
Lisa M Deeley,,,,,,,,,,,,,,,,,,11,62,101,16,25,All
Tracey L Gordon,,,,,,,,,,,,,,,,,,,12,68,16,11,All
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,8,12,10,All
Will Mega,,,,,,,,,,,,,,,,,,,,,6,9,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,2,All
Total,"1,261","1,096",894,891,563,489,466,443,392,368,251,193,166,165,156,103,755,600,525,357,149,98,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Ed Neilson,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Frank Rizzo,Paul Steinke,Derek S Green,Helen Gym,Sherrie Cohen,Thomas Wyatt,W Wilson Goode Jr,Carla M Cain,Isaiah Thomas,Jenne Ayers,Marnie Aument Loughrey,Wilson Alexander,Tracey L Gordon,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Will Mega,Omar Sabir,1
Ed Neilson,2,44,44,35,11,4,9,7,6,2,1,3,0,3,0,0,25,11,14,6,2,2,1
Allan Domb,,6,26,33,19,13,12,12,9,9,3,4,1,2,1,0,30,17,17,8,4,1,1
William K Greenlee,,,0,14,15,10,13,5,5,2,4,3,2,1,1,0,4,13,14,7,2,1,1
Blondell Reynolds Brown,,,,0,5,1,9,5,3,2,1,0,1,0,0,0,25,12,9,1,0,1,1
Frank Rizzo,,,,,8,10,2,6,8,5,1,2,0,1,3,0,5,8,8,5,2,1,1
Paul Steinke,,,,,,0,7,7,4,9,3,1,2,0,1,0,3,5,5,5,0,1,1
Derek S Green,,,,,,,1,1,1,5,1,1,1,1,0,1,2,12,9,2,1,1,1
Helen Gym,,,,,,,,0,6,4,2,0,2,0,0,0,4,6,4,2,1,0,1
Sherrie Cohen,,,,,,,,,0,3,1,1,1,2,1,0,2,5,3,4,3,1,1
Thomas Wyatt,,,,,,,,,,0,2,1,2,0,1,0,4,4,2,1,1,0,1
W Wilson Goode Jr,,,,,,,,,,,0,1,3,0,0,0,2,1,1,1,0,0,1
Carla M Cain,,,,,,,,,,,,0,0,1,0,0,1,0,3,5,1,0,1
Isaiah Thomas,,,,,,,,,,,,,0,0,0,0,2,1,0,0,0,0,1
Jenne Ayers,,,,,,,,,,,,,,0,0,0,1,1,0,2,1,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,1
Wilson Alexander,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Tracey L Gordon,,,,,,,,,,,,,,,,,0,2,1,1,0,0,1
Anthony Clark,,,,,,,,,,,,,,,,,,2,9,1,2,0,1
Lisa M Deeley,,,,,,,,,,,,,,,,,,,0,5,1,0,1
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,0,1,2,1
Will Mega,,,,,,,,,,,,,,,,,,,,,0,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,0,1
Total,80,79,60,41,40,25,20,20,14,14,6,5,4,4,3,1,36,26,21,12,4,2,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,2
