col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Judge Of The Superior Court - Republican,Justice Of The Supreme Court - Republican,,,,,,All
,Emil Giordano,Anne Covey,Correale Stevens,Mike George,Judy Olson,Rebecca Warren,Cheryl Allen,All
Emil Giordano,419,"7,678","4,919","4,216","3,306","3,184","2,559",All
Anne Covey,,551,"2,859","3,053","2,563","2,184","1,503",All
Correale Stevens,,,350,"1,492",780,"1,502","1,038",All
Mike George,,,,252,"2,012",868,943,All
Judy Olson,,,,,85,908,817,All
Rebecca Warren,,,,,,147,"1,094",All
Cheryl Allen,,,,,,,107,All
Total,"11,613","8,919","5,713","5,057","3,895","3,800","3,055",All
