col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Franklin A Bennett Iii,,,,,,,0,1,4,4,4,5,1,2,2,3,4,2,3,3,2,1,1,2,2
Daniel R Sulman,,,,,,,,0,6,2,3,4,2,5,3,2,2,0,3,0,0,4,0,1,2
Derek S Green,,,,,,,,,2,7,3,8,6,8,9,6,8,5,6,8,3,4,5,3,2
Frank Rizzo,,,,,,,,,,1,4,6,8,7,8,8,5,4,4,5,7,3,1,2,2
Helen Gym,,,,,,,,,,,0,8,6,5,4,7,5,8,5,2,5,6,3,5,2
Blondell Reynolds Brown,,,,,,,,,,,,0,7,9,6,4,4,4,9,3,3,7,4,2,2
Allan Domb,,,,,,,,,,,,,2,3,6,7,4,7,4,2,2,3,3,3,2
William K Greenlee,,,,,,,,,,,,,,0,10,5,3,1,6,1,4,4,2,2,2
Ed Neilson,,,,,,,,,,,,,,,0,6,1,3,2,2,3,3,0,1,2
Sherrie Cohen,,,,,,,,,,,,,,,,1,5,4,4,5,5,2,1,3,2
Jenne Ayers,,,,,,,,,,,,,,,,,0,1,5,6,4,2,4,5,2
Paul Steinke,,,,,,,,,,,,,,,,,,0,2,5,5,3,4,3,2
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,1,1,2,6,2,1,2
Wilson Alexander,,,,,,,,,,,,,,,,,,,,0,4,1,4,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,0,0,2,4,2
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,2,2,1,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,,0,3,2
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,42,33,31,23,16,12,10,9,32,28,24,23,21,21,20,20,19,16,16,16,15,14,11,10,2
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Allan Domb,Derek S Green,Blondell Reynolds Brown,Frank Rizzo,Sherrie Cohen,William K Greenlee,Thomas Wyatt,Ed Neilson,Isaiah Thomas,Helen Gym,Carla M Cain,W Wilson Goode Jr,Jenne Ayers,Paul Steinke,Marnie Aument Loughrey,Wilson Alexander,3
Christine Hope,0,15,11,9,4,4,3,1,18,11,7,9,8,6,8,8,8,9,10,4,7,4,6,1,3
Christian Dicicco,,0,8,7,0,5,3,2,11,6,5,11,9,6,7,5,4,4,7,4,4,4,3,1,3
Sharon Williams Losier,,,1,2,3,2,0,2,9,11,7,6,4,6,1,3,5,3,3,5,2,2,3,1,3
Matthew Perks,,,,0,2,1,2,1,6,5,5,5,4,3,5,5,4,3,2,2,2,0,1,1,3
Joffie C Pittman,,,,,1,0,1,1,3,6,4,1,2,3,2,3,3,3,0,3,0,3,0,0,3
Gary S Silver,,,,,,0,0,1,4,1,2,1,3,3,6,1,0,1,3,1,2,1,1,1,3
Franklin A Bennett Iii,,,,,,,0,0,3,1,0,3,1,1,2,1,1,1,0,1,1,2,0,1,3
Daniel R Sulman,,,,,,,,0,2,2,2,2,2,2,1,1,0,1,0,1,0,1,0,0,3
Allan Domb,,,,,,,,,1,10,6,9,10,5,8,4,6,6,9,3,4,5,3,2,3
Derek S Green,,,,,,,,,,2,9,4,4,6,2,6,6,3,2,5,2,2,1,1,3
Blondell Reynolds Brown,,,,,,,,,,,1,4,4,8,3,5,3,2,2,6,0,1,1,1,3
Frank Rizzo,,,,,,,,,,,,2,6,3,2,2,2,4,4,3,4,1,3,1,3
Sherrie Cohen,,,,,,,,,,,,,2,3,3,3,2,5,6,1,4,3,5,1,3
William K Greenlee,,,,,,,,,,,,,,0,2,8,2,3,1,8,1,2,1,0,3
Thomas Wyatt,,,,,,,,,,,,,,,1,3,4,4,4,0,2,5,0,3,3
Ed Neilson,,,,,,,,,,,,,,,,1,4,2,0,3,3,2,1,0,3
Isaiah Thomas,,,,,,,,,,,,,,,,,2,4,0,1,1,4,2,0,3
Helen Gym,,,,,,,,,,,,,,,,,,0,3,4,4,3,3,0,3
Carla M Cain,,,,,,,,,,,,,,,,,,,0,0,3,1,3,1,3
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,3
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,0,2,3,0,3
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,30,24,19,14,10,8,5,4,29,27,18,18,18,17,16,15,14,13,11,11,10,10,8,3,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Jenne Ayers,Derek S Green,Sherrie Cohen,Helen Gym,Frank Rizzo,Isaiah Thomas,Blondell Reynolds Brown,William K Greenlee,Allan Domb,W Wilson Goode Jr,Thomas Wyatt,Carla M Cain,Paul Steinke,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,4
Sharon Williams Losier,2,12,4,9,3,4,3,3,13,12,8,6,5,7,8,7,6,9,2,4,3,2,4,2,4
Christine Hope,,0,8,7,3,3,3,3,12,9,9,8,5,5,8,8,8,8,6,6,4,3,4,3,4
Joffie C Pittman,,,0,1,2,2,4,4,9,6,7,6,6,2,3,3,4,3,5,5,6,1,3,2,4
Christian Dicicco,,,,0,2,1,3,4,6,4,5,7,7,4,5,4,5,3,3,4,3,3,2,0,4
Gary S Silver,,,,,0,4,1,3,5,3,5,2,4,4,3,2,4,3,5,2,3,2,5,1,4
Matthew Perks,,,,,,0,3,1,4,4,3,2,2,4,1,3,2,3,2,1,5,3,3,1,4
Daniel R Sulman,,,,,,,0,0,2,4,1,2,4,3,1,3,1,0,3,0,4,3,0,1,4
Franklin A Bennett Iii,,,,,,,,0,7,3,5,2,6,3,2,1,2,2,3,2,2,0,3,2,4
Jenne Ayers,,,,,,,,,1,5,10,9,7,4,4,2,5,6,3,7,5,0,3,3,4
Derek S Green,,,,,,,,,,3,6,1,5,9,5,7,3,4,4,1,2,4,5,1,4
Sherrie Cohen,,,,,,,,,,,2,8,4,6,3,5,2,3,4,5,4,4,4,1,4
Helen Gym,,,,,,,,,,,,3,3,3,1,2,5,4,3,5,6,2,0,1,4
Frank Rizzo,,,,,,,,,,,,,0,4,4,4,3,3,5,1,4,1,2,2,4
Isaiah Thomas,,,,,,,,,,,,,,2,3,4,2,4,3,0,1,5,3,1,4
Blondell Reynolds Brown,,,,,,,,,,,,,,,2,5,4,6,2,3,0,1,2,1,4
William K Greenlee,,,,,,,,,,,,,,,,0,4,4,3,2,3,6,2,0,4
Allan Domb,,,,,,,,,,,,,,,,,0,5,3,2,3,1,2,1,4
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,0,2,1,0,2,2,2,4
Thomas Wyatt,,,,,,,,,,,,,,,,,,,0,1,2,4,3,0,4
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,4
Paul Steinke,,,,,,,,,,,,,,,,,,,,,0,1,1,2,4
Ed Neilson,,,,,,,,,,,,,,,,,,,,,,0,1,0,4
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,0,1,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,29,22,18,17,11,10,9,9,25,22,21,17,16,16,15,14,13,12,11,10,10,9,9,4,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Allan Domb,Derek S Green,Ed Neilson,Paul Steinke,William K Greenlee,Helen Gym,Thomas Wyatt,Isaiah Thomas,Blondell Reynolds Brown,Frank Rizzo,Sherrie Cohen,W Wilson Goode Jr,Jenne Ayers,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,5
Allan Domb,5,20,15,17,16,16,15,16,10,14,14,13,8,6,3,2,17,21,16,11,17,13,6,3,5
Derek S Green,,0,9,10,15,5,12,14,16,4,8,14,12,5,6,0,25,20,16,9,12,13,6,3,5
Ed Neilson,,,8,5,11,5,6,5,6,2,11,3,2,4,2,1,9,12,5,5,4,9,3,3,5
Paul Steinke,,,,5,8,14,14,10,2,6,5,5,4,5,2,2,9,8,9,8,9,5,4,2,5
William K Greenlee,,,,,0,11,3,8,11,8,9,4,3,2,1,0,12,11,6,10,5,6,6,2,5
Helen Gym,,,,,,0,7,9,6,10,6,8,3,2,1,4,12,8,7,7,6,10,3,1,5
Thomas Wyatt,,,,,,,0,9,3,6,7,3,5,3,5,3,9,11,12,7,7,5,3,1,5
Isaiah Thomas,,,,,,,,0,7,3,4,10,1,2,1,1,14,7,5,7,8,8,3,1,5
Blondell Reynolds Brown,,,,,,,,,0,3,5,13,5,2,4,1,12,13,7,7,6,3,7,3,5
Frank Rizzo,,,,,,,,,,2,5,6,2,1,0,2,7,6,4,8,6,3,5,4,5
Sherrie Cohen,,,,,,,,,,,1,4,4,3,2,1,8,14,7,9,2,8,2,3,5
W Wilson Goode Jr,,,,,,,,,,,,0,5,2,1,1,10,9,8,3,9,6,6,3,5
Jenne Ayers,,,,,,,,,,,,,1,3,4,2,9,14,8,3,7,4,2,1,5
Carla M Cain,,,,,,,,,,,,,,0,3,2,3,6,5,3,5,2,0,0,5
Wilson Alexander,,,,,,,,,,,,,,,0,0,3,7,3,2,1,1,1,1,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,4,3,1,0,1,1,2,0,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,21,9,9,8,10,5,2,5
Christine Hope,,,,,,,,,,,,,,,,,,0,11,9,8,12,5,1,5
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,7,8,9,2,1,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,4,3,2,1,5
Matthew Perks,,,,,,,,,,,,,,,,,,,,,0,6,3,2,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,0,1,1,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,3,5
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,1,5
Total,58,44,38,37,33,32,30,27,25,25,25,25,19,14,12,7,39,37,27,25,24,22,13,9,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Derek S Green,Isaiah Thomas,William K Greenlee,Allan Domb,Sherrie Cohen,W Wilson Goode Jr,Blondell Reynolds Brown,Ed Neilson,Helen Gym,Jenne Ayers,Frank Rizzo,Paul Steinke,Wilson Alexander,Carla M Cain,Thomas Wyatt,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Christian Dicicco,Daniel R Sulman,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,6
Derek S Green,3,14,14,10,9,9,11,10,5,6,2,5,4,2,4,5,20,13,10,10,8,6,3,3,6
Isaiah Thomas,,0,13,3,11,11,9,7,10,4,4,5,1,4,2,1,16,9,5,11,6,7,3,3,6
William K Greenlee,,,0,7,12,12,9,11,7,4,6,2,1,2,2,3,16,13,12,13,5,2,3,3,6
Allan Domb,,,,1,5,1,7,5,5,4,5,5,4,2,4,4,6,11,6,5,3,7,6,4,6
Sherrie Cohen,,,,,0,11,5,3,10,5,2,5,2,4,3,1,10,10,7,8,3,4,3,2,6
W Wilson Goode Jr,,,,,,0,11,6,9,4,4,1,1,2,1,0,10,8,8,5,3,4,4,2,6
Blondell Reynolds Brown,,,,,,,2,6,3,1,2,1,2,1,1,2,6,9,5,3,3,3,3,3,6
Ed Neilson,,,,,,,,2,4,0,1,2,1,0,0,2,9,7,3,7,1,0,4,3,6
Helen Gym,,,,,,,,,0,2,2,5,1,4,1,2,9,7,6,6,3,3,3,1,6
Jenne Ayers,,,,,,,,,,0,3,3,4,4,5,3,11,9,6,3,7,6,1,2,6
Frank Rizzo,,,,,,,,,,,0,4,0,0,3,0,3,3,4,2,1,3,3,1,6
Paul Steinke,,,,,,,,,,,,0,0,3,3,2,6,4,1,2,1,4,3,3,6
Wilson Alexander,,,,,,,,,,,,,1,1,3,1,3,4,1,2,6,5,2,1,6
Carla M Cain,,,,,,,,,,,,,,0,0,3,6,5,3,3,2,3,2,1,6
Thomas Wyatt,,,,,,,,,,,,,,,0,0,2,4,2,2,5,4,2,0,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,5,4,0,1,2,1,3,6
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,13,10,10,6,5,3,3,6
Christine Hope,,,,,,,,,,,,,,,,,,1,11,9,4,4,1,6,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,1,6,1,3,0,2,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,6
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,1,6,2,0,6
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,0,5,3,6
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,2,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,40,33,32,25,24,24,23,20,20,20,14,12,11,10,10,8,39,33,22,19,18,15,13,9,6
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,7
,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,Sherrie Cohen,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,William K Greenlee,Ed Neilson,Blondell Reynolds Brown,W Wilson Goode Jr,Frank Rizzo,Jenne Ayers,Paul Steinke,Thomas Wyatt,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,7
Christine Hope,0,20,18,16,8,7,8,6,23,22,20,13,19,19,21,14,15,11,13,7,6,11,4,3,7
Sharon Williams Losier,,1,23,7,13,8,10,2,21,19,17,23,23,25,14,11,15,8,9,8,8,5,5,3,7
Christian Dicicco,,,0,7,9,9,7,3,18,16,15,18,17,17,13,9,7,12,10,6,7,5,4,6,7
Joffie C Pittman,,,,2,3,1,3,3,7,11,4,7,9,8,5,8,6,4,9,2,4,4,1,2,7
Daniel R Sulman,,,,,1,1,4,0,11,6,9,12,8,15,8,4,6,3,1,3,1,1,1,0,7
Gary S Silver,,,,,,0,4,3,6,8,5,8,9,7,9,6,5,5,1,2,5,2,3,3,7
Matthew Perks,,,,,,,0,1,8,6,7,8,10,5,3,5,5,6,5,8,6,2,3,2,7
Franklin A Bennett Iii,,,,,,,,0,5,5,3,4,2,2,2,5,1,4,3,2,2,3,0,0,7
Sherrie Cohen,,,,,,,,,3,19,17,9,11,21,8,7,15,15,7,5,6,7,0,3,7
Helen Gym,,,,,,,,,,2,11,12,16,17,6,9,12,9,8,6,6,7,2,2,7
Allan Domb,,,,,,,,,,,4,11,5,13,12,5,4,13,5,9,8,4,0,2,7
Derek S Green,,,,,,,,,,,,2,19,15,12,12,12,7,8,6,8,4,6,3,7
Isaiah Thomas,,,,,,,,,,,,,2,21,10,11,17,2,5,6,6,2,5,2,7
William K Greenlee,,,,,,,,,,,,,,0,14,9,17,4,2,5,1,1,0,1,7
Ed Neilson,,,,,,,,,,,,,,,0,7,6,5,2,3,2,2,2,0,7
Blondell Reynolds Brown,,,,,,,,,,,,,,,,1,9,2,7,5,5,2,4,2,7
W Wilson Goode Jr,,,,,,,,,,,,,,,,,0,3,4,1,2,0,2,0,7
Frank Rizzo,,,,,,,,,,,,,,,,,,0,7,5,6,6,1,3,7
Jenne Ayers,,,,,,,,,,,,,,,,,,,1,6,2,6,5,3,7
Paul Steinke,,,,,,,,,,,,,,,,,,,,1,5,1,3,2,7
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,0,4,1,4,7
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,0,2,2,7
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,1,2,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,61,50,45,26,21,21,19,9,45,44,42,41,41,39,37,29,29,27,24,21,18,13,12,8,7
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,8
,Christine Hope,Sharon Williams Losier,Christian Dicicco,Daniel R Sulman,Gary S Silver,Joffie C Pittman,Matthew Perks,Franklin A Bennett Iii,Derek S Green,Sherrie Cohen,Allan Domb,Isaiah Thomas,William K Greenlee,Ed Neilson,Blondell Reynolds Brown,W Wilson Goode Jr,Frank Rizzo,Jenne Ayers,Thomas Wyatt,Helen Gym,Wilson Alexander,Paul Steinke,Carla M Cain,Marnie Aument Loughrey,8
Christine Hope,1,24,13,11,10,7,6,7,23,25,20,18,16,14,16,13,12,11,12,7,6,5,4,1,8
Sharon Williams Losier,,0,12,14,6,8,6,3,27,20,16,18,19,12,14,12,6,15,8,6,7,6,6,2,8
Christian Dicicco,,,0,9,3,3,6,2,11,8,11,12,14,10,2,6,10,9,6,7,5,7,3,3,8
Daniel R Sulman,,,,0,1,1,1,2,13,10,8,9,14,8,6,4,5,1,3,3,2,5,1,3,8
Gary S Silver,,,,,0,1,3,2,6,7,9,7,5,7,7,5,3,5,4,2,3,4,1,1,8
Joffie C Pittman,,,,,,0,3,1,6,6,3,5,5,2,7,5,3,5,3,2,6,0,1,1,8
Matthew Perks,,,,,,,0,0,6,7,8,5,1,1,2,4,5,7,7,0,3,2,3,1,8
Franklin A Bennett Iii,,,,,,,,0,5,4,3,4,2,3,4,3,3,3,3,2,3,3,0,0,8
Derek S Green,,,,,,,,,4,16,16,15,15,9,10,7,6,12,12,3,8,5,3,1,8
Sherrie Cohen,,,,,,,,,,4,12,17,16,11,12,13,7,7,8,5,3,6,4,0,8
Allan Domb,,,,,,,,,,,2,11,9,6,6,4,11,7,11,4,5,9,1,2,8
Isaiah Thomas,,,,,,,,,,,,0,12,9,10,16,3,5,7,5,1,5,4,1,8
William K Greenlee,,,,,,,,,,,,,0,16,12,10,7,6,1,7,2,5,1,1,8
Ed Neilson,,,,,,,,,,,,,,0,4,4,3,4,0,5,1,4,1,2,8
Blondell Reynolds Brown,,,,,,,,,,,,,,,0,15,5,5,2,2,2,2,2,3,8
W Wilson Goode Jr,,,,,,,,,,,,,,,,1,4,3,3,4,1,1,3,1,8
Frank Rizzo,,,,,,,,,,,,,,,,,2,3,6,1,2,4,0,3,8
Jenne Ayers,,,,,,,,,,,,,,,,,,1,7,3,10,1,4,1,8
Thomas Wyatt,,,,,,,,,,,,,,,,,,,0,3,6,5,1,0,8
Helen Gym,,,,,,,,,,,,,,,,,,,,0,2,4,1,1,8
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,0,1,1,0,8
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,0,0,2,8
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,0,1,8
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,49,44,28,20,20,17,14,9,44,43,37,35,33,29,24,24,23,23,19,15,15,14,7,5,8
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,9
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Derek S Green,Isaiah Thomas,Allan Domb,Blondell Reynolds Brown,W Wilson Goode Jr,William K Greenlee,Ed Neilson,Jenne Ayers,Helen Gym,Sherrie Cohen,Thomas Wyatt,Frank Rizzo,Wilson Alexander,Carla M Cain,Paul Steinke,Marnie Aument Loughrey,9
Sharon Williams Losier,1,20,13,6,11,11,5,3,25,24,17,16,18,14,12,15,6,10,6,6,9,7,1,0,9
Christine Hope,,2,11,9,5,5,5,2,16,14,16,14,18,11,7,7,8,13,5,5,8,5,1,0,9
Joffie C Pittman,,,1,9,1,2,4,4,10,11,7,9,12,5,3,12,6,5,7,3,7,4,1,0,9
Matthew Perks,,,,0,4,4,2,2,13,8,9,5,7,4,2,8,3,7,5,5,7,3,2,0,9
Christian Dicicco,,,,,0,9,1,0,9,10,8,7,4,9,8,4,4,4,2,3,1,1,2,1,9
Daniel R Sulman,,,,,,0,2,0,10,10,8,4,3,8,9,2,2,3,3,5,0,0,3,0,9
Gary S Silver,,,,,,,0,3,5,6,6,5,4,2,0,3,3,4,6,4,2,4,2,0,9
Franklin A Bennett Iii,,,,,,,,0,5,6,2,5,2,1,0,3,2,3,3,0,1,2,0,0,9
Derek S Green,,,,,,,,,4,17,9,12,9,11,10,10,5,11,6,3,11,5,3,0,9
Isaiah Thomas,,,,,,,,,,1,14,15,14,15,9,5,10,7,7,4,4,3,5,0,9
Allan Domb,,,,,,,,,,,4,8,9,9,6,10,6,8,5,8,2,4,5,0,9
Blondell Reynolds Brown,,,,,,,,,,,,4,17,9,6,7,8,9,5,5,3,3,3,0,9
W Wilson Goode Jr,,,,,,,,,,,,,1,11,7,9,8,5,5,6,5,3,1,0,9
William K Greenlee,,,,,,,,,,,,,,2,16,3,5,5,3,5,2,0,2,0,9
Ed Neilson,,,,,,,,,,,,,,,2,1,2,4,2,4,2,0,1,0,9
Jenne Ayers,,,,,,,,,,,,,,,,0,4,5,5,3,7,4,1,0,9
Helen Gym,,,,,,,,,,,,,,,,,1,7,5,1,2,1,2,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,5,2,2,4,1,0,9
Thomas Wyatt,,,,,,,,,,,,,,,,,,,0,2,2,4,3,0,9
Frank Rizzo,,,,,,,,,,,,,,,,,,,,2,0,1,1,1,9
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,0,3,0,0,9
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,51,39,27,23,22,19,15,7,48,42,38,36,35,28,25,25,22,20,19,18,17,10,9,1,9
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,10
,Sharon Williams Losier,Christine Hope,Christian Dicicco,Gary S Silver,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Franklin A Bennett Iii,Allan Domb,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,William K Greenlee,Carla M Cain,Ed Neilson,Jenne Ayers,Sherrie Cohen,W Wilson Goode Jr,Thomas Wyatt,Paul Steinke,Frank Rizzo,Helen Gym,Wilson Alexander,Marnie Aument Loughrey,10
Sharon Williams Losier,1,16,12,7,2,7,5,1,7,16,13,11,11,9,10,10,11,7,4,5,2,5,4,3,10
Christine Hope,,0,8,7,3,4,2,1,13,9,9,11,6,13,5,8,11,6,6,4,4,3,5,3,10
Christian Dicicco,,,0,7,4,5,2,3,5,9,9,10,12,7,8,6,6,4,3,5,7,1,2,2,10
