col_1,col_2,col_3,col_4,division
,District Council 8th District - Democrat,Judge Of The Commonwealth Court - Democrat,,All
,Cindy Bass,Todd Eagen,Michael Wojcik,All
Cindy Bass,"6,723","9,422","6,131",All
Todd Eagen,,"3,343",0,All
Michael Wojcik,,,"2,078",All
Total,"22,276","12,765","8,209",All
