col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Frances Fattah,,,,,,,,,1,102,90,40,91,15,86,26,25,23,20,23,13,23,21,32,34,28,25,22,12,20,12,17,18,7,18,14,12,9,11,6,5,8,6,11,All
Michael Fanning,,,,,,,,,,0,82,23,94,21,95,15,19,22,13,21,16,18,16,11,19,20,22,16,16,7,8,11,2,5,10,14,6,6,5,9,8,9,9,4,All
Abbe Fletman,,,,,,,,,,,1,34,95,27,85,41,30,41,24,23,23,18,19,22,16,15,13,18,16,22,23,16,24,17,17,12,11,17,10,10,8,3,6,4,All
Leon Goodman,,,,,,,,,,,,1,17,61,18,41,58,45,66,37,48,33,26,33,31,30,30,32,28,24,28,20,12,18,22,19,21,17,9,11,17,9,5,9,All
Chris Mallios,,,,,,,,,,,,,0,12,94,15,25,19,8,11,6,10,20,10,11,11,10,6,15,8,8,9,15,10,8,8,8,7,7,6,8,10,10,3,All
Scott Diclaudio,,,,,,,,,,,,,,5,20,35,47,33,55,31,51,15,17,24,15,13,18,18,18,16,26,15,9,16,17,11,16,7,9,11,13,4,9,8,All
Vincent N Melchiorre,,,,,,,,,,,,,,,1,11,13,18,8,9,5,7,14,8,13,7,9,9,13,10,6,7,4,13,6,3,3,6,4,5,16,6,6,2,All
Jennifer Schultz,,,,,,,,,,,,,,,,2,33,38,36,38,24,23,25,39,25,29,25,27,24,24,28,25,21,15,20,13,13,16,15,10,12,9,10,7,All
Lyris Younge,,,,,,,,,,,,,,,,,2,34,41,30,37,24,24,25,20,24,13,12,19,18,15,18,13,18,17,13,10,8,9,7,7,11,11,11,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,3,34,28,27,25,31,23,22,24,21,29,18,19,27,21,15,17,14,13,15,11,9,14,10,9,7,9,All
Jon Marshall,,,,,,,,,,,,,,,,,,,2,26,41,20,18,28,18,20,19,21,21,15,19,16,12,18,18,12,13,5,8,11,8,6,5,8,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,5,22,30,23,30,25,20,22,21,30,13,13,18,15,30,20,16,15,8,15,15,8,6,11,8,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,2,19,14,19,12,12,10,17,13,14,18,13,7,7,16,10,7,5,10,8,7,6,5,5,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,0,26,26,25,30,20,17,23,21,14,21,13,13,17,19,9,13,10,8,8,7,9,7,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,3,23,32,26,22,14,12,26,10,13,14,11,9,10,11,11,13,4,9,15,8,11,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,0,27,25,29,16,12,17,10,29,18,11,19,14,14,10,11,12,9,10,8,10,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,27,25,19,15,20,14,18,17,13,10,9,11,14,13,9,10,8,12,11,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,16,12,20,4,15,18,7,13,13,11,14,11,11,6,9,10,12,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,23,23,3,24,15,12,9,10,15,9,16,12,11,6,7,9,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,10,16,11,6,9,6,7,3,7,6,4,12,3,7,4,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,16,11,12,26,12,14,10,10,8,10,11,11,10,3,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,17,16,13,14,4,12,13,11,8,4,9,2,4,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,10,12,11,8,8,11,7,9,7,7,4,3,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,7,9,10,7,8,11,10,6,9,5,9,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,9,6,10,13,16,7,6,4,8,4,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,9,13,9,12,8,9,5,7,2,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,6,10,8,8,2,5,6,4,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,2,7,2,8,6,1,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,7,4,6,2,3,4,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,5,9,4,7,2,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,4,5,4,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,4,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,3,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,661,279,263,260,224,223,215,183,182,175,174,157,139,133,127,122,122,115,115,101,99,89,88,86,84,80,76,73,71,67,66,65,57,54,50,49,41,40,38,36,36,32,31,31,All
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
,Cherelle Parker,Ken Powell,Tracy B Roman,Kai Scott,Brian T Ortelere,Leon Goodman,Thomas Martin,Abbe Fletman,Frances Fattah,Mia Roberts Perez,Rainy Papademetriou,Scott Diclaudio,Daine Grey Jr,Jennifer Schultz,Michael Fanning,Chris Mallios,Deborah Watson Stokes,Edward William Louden Jr,Wayne M D Bennett,Rania Major,Jon Marshall,Sherman Toppin,Starr Marshall Cash,Stephanie M Sawyer,Vincent N Melchiorre,Chris Mccabe,Leon A King Ii,Lucretia Clemons,Lynne M Summers,Lyris Younge,Shanese Johnson,Vince Giusini,Vincent Furlong,Betsy Wahl,Franklin A Bennett Iii,Joshua Hill,Marissa Brumbach,Sandjai Weaver,Anthony Kyriakakis,James F Berardinelli,Jodi Lobel,Stella Tsai,Tangie M Boston,William J Ciancaglini,12
Cherelle Parker,7,20,23,16,14,16,11,10,12,12,10,11,9,10,11,10,8,7,8,7,5,7,5,6,7,4,6,6,5,4,6,5,4,4,2,4,4,4,2,2,3,3,1,1,12
Ken Powell,,1,14,12,10,11,11,8,11,8,9,4,6,3,9,9,4,5,4,4,4,5,3,1,7,3,3,4,4,5,5,2,3,2,0,2,2,2,0,1,2,0,1,1,12
Tracy B Roman,,,0,11,9,9,7,8,8,10,7,7,4,2,8,7,3,5,3,4,4,4,3,4,7,1,2,3,2,4,3,3,0,3,1,2,4,2,1,0,1,2,1,0,12
Kai Scott,,,,3,10,7,8,7,9,11,10,1,4,2,9,8,5,1,4,4,4,6,4,4,6,1,2,2,2,1,4,3,1,1,1,1,1,1,2,0,1,0,1,1,12
Brian T Ortelere,,,,,0,6,9,8,8,8,12,0,5,3,7,7,1,1,2,2,1,3,1,1,7,1,1,1,1,0,2,1,2,0,1,1,0,1,0,1,0,0,0,0,12
Leon Goodman,,,,,,0,2,2,4,3,4,5,6,4,2,2,5,4,5,4,5,5,2,2,0,1,4,3,3,4,4,2,2,2,1,3,2,3,2,1,1,0,1,1,12
Thomas Martin,,,,,,,1,7,8,6,8,0,2,2,7,7,1,1,2,2,0,2,1,0,7,1,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12
Abbe Fletman,,,,,,,,1,6,6,8,3,3,3,7,7,0,1,2,1,1,2,0,1,6,1,2,0,0,0,1,3,2,1,0,2,1,1,1,1,2,1,0,0,12
Frances Fattah,,,,,,,,,0,8,8,1,2,2,8,7,3,0,2,4,0,2,0,0,6,1,2,1,2,1,2,0,1,1,0,1,1,0,0,1,0,1,1,0,12
Mia Roberts Perez,,,,,,,,,,0,8,0,2,0,8,7,4,0,1,3,1,2,3,3,6,1,0,1,1,1,3,1,0,2,1,0,2,1,0,0,0,1,1,0,12
Rainy Papademetriou,,,,,,,,,,,0,0,4,2,7,7,1,0,1,2,1,3,1,1,6,0,0,0,0,0,2,1,2,0,0,0,0,1,0,1,0,0,0,0,12
Scott Diclaudio,,,,,,,,,,,,0,2,2,1,1,0,4,1,1,3,1,0,1,0,1,3,0,0,3,1,2,0,1,0,2,2,2,1,1,2,2,0,0,12
Daine Grey Jr,,,,,,,,,,,,,1,3,2,3,3,3,4,1,3,4,3,3,0,2,3,2,2,3,3,2,2,0,1,3,1,2,0,1,1,0,0,0,12
Jennifer Schultz,,,,,,,,,,,,,,0,2,0,3,1,4,3,1,2,0,2,0,1,3,3,3,0,0,2,4,1,1,1,1,1,1,2,2,2,0,1,12
Michael Fanning,,,,,,,,,,,,,,,0,8,3,1,2,3,1,2,1,2,6,3,1,1,1,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,12
Chris Mallios,,,,,,,,,,,,,,,,0,1,1,0,1,0,2,2,1,6,3,1,1,0,1,2,0,0,1,0,1,0,1,0,1,1,0,0,0,12
Deborah Watson Stokes,,,,,,,,,,,,,,,,,0,0,3,4,2,2,4,5,0,3,2,3,4,2,2,0,2,2,0,1,2,1,1,0,1,1,2,1,12
Edward William Louden Jr,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,0,0,1,2,1,2,3,1,0,0,0,1,2,1,1,0,0,1,0,0,0,12
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,0,3,3,3,1,2,0,1,3,3,3,1,1,4,2,0,3,3,0,0,3,0,0,0,0,0,12
Rania Major,,,,,,,,,,,,,,,,,,,,0,1,2,1,3,0,1,0,2,2,0,2,1,1,3,1,0,3,1,2,0,1,2,1,0,12
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,0,1,1,0,2,2,2,0,0,0,1,1,2,2,0,0,0,0,0,12
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,2,2,1,1,2,3,2,0,0,1,0,0,1,0,1,0,0,1,12
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,0,5,0,3,0,3,2,1,3,1,0,2,0,0,1,2,0,1,0,1,1,0,12
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,2,1,1,2,2,0,2,0,0,2,2,1,0,1,2,1,0,12
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,2,0,1,1,0,1,0,1,0,1,1,0,1,0,12
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,1,1,0,1,4,0,0,1,1,2,1,0,1,12
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,1,2,2,1,1,1,1,0,1,1,1,0,1,12
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,1,2,1,0,0,0,1,1,0,1,12
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,1,2,0,1,1,0,1,0,12
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,0,12
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1,12
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,2,0,1,1,2,1,0,12
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,12
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,12
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,2,1,0,12
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,12
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,12
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,12
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,12
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,53,25,24,21,17,17,13,12,12,12,12,12,11,11,11,10,9,9,9,8,7,7,7,7,7,6,6,6,6,6,6,5,5,4,4,4,4,4,3,3,3,3,2,1,12
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
,Cherelle Parker,Tracy B Roman,Ken Powell,Kai Scott,Rainy Papademetriou,Brian T Ortelere,Mia Roberts Perez,Frances Fattah,Abbe Fletman,Michael Fanning,Thomas Martin,Chris Mallios,Jon Marshall,Leon Goodman,Lyris Younge,Vincent N Melchiorre,Scott Diclaudio,Jennifer Schultz,Daine Grey Jr,Edward William Louden Jr,Leon A King Ii,Shanese Johnson,Anthony Kyriakakis,Joshua Hill,Lucretia Clemons,Sherman Toppin,Stella Tsai,Vincent Furlong,Wayne M D Bennett,Betsy Wahl,Chris Mccabe,Deborah Watson Stokes,Lynne M Summers,Stephanie M Sawyer,Vince Giusini,James F Berardinelli,Rania Major,Sandjai Weaver,Tangie M Boston,Franklin A Bennett Iii,Jodi Lobel,Starr Marshall Cash,Marissa Brumbach,William J Ciancaglini,15
Cherelle Parker,13,45,42,39,37,33,29,29,26,27,27,23,20,20,19,20,15,13,12,14,13,11,10,10,9,9,8,6,8,8,8,7,8,6,7,4,5,4,4,3,4,4,3,2,15
Tracy B Roman,,1,32,23,23,20,14,24,20,16,23,18,14,14,16,15,13,7,3,10,5,7,3,6,2,6,5,3,5,5,0,1,5,1,5,3,1,3,0,2,3,1,1,2,15
Ken Powell,,,3,20,22,21,16,19,21,16,20,17,15,14,11,15,12,5,4,10,3,3,4,5,4,5,3,2,1,5,2,2,5,1,4,4,2,2,0,1,1,3,0,2,15
Kai Scott,,,,0,30,26,25,22,18,27,21,21,6,5,10,19,7,5,6,4,11,6,6,4,4,4,4,2,4,3,5,6,3,5,2,2,3,4,3,0,2,1,1,2,15
Rainy Papademetriou,,,,,0,33,22,20,23,22,20,18,4,3,6,16,5,4,6,2,5,3,3,0,1,3,1,3,2,3,2,4,3,2,1,2,2,2,1,0,1,0,0,2,15
Brian T Ortelere,,,,,,0,21,18,21,22,18,15,2,3,6,17,4,3,5,2,4,2,1,2,1,2,2,2,2,4,1,3,1,1,2,3,1,1,0,1,1,0,0,3,15
Mia Roberts Perez,,,,,,,3,15,15,20,14,15,1,3,4,15,2,1,3,0,5,0,6,1,3,3,2,1,2,3,4,3,1,2,2,1,2,0,0,0,1,3,1,1,15
Frances Fattah,,,,,,,,0,15,19,21,16,5,6,5,16,2,2,2,4,6,5,3,4,3,6,2,3,3,4,2,4,4,3,1,1,1,0,1,1,1,1,0,1,15
Abbe Fletman,,,,,,,,,0,12,18,16,4,2,4,14,3,5,3,1,1,3,2,2,2,2,2,2,2,5,1,1,2,0,4,2,0,2,0,1,2,1,2,2,15
Michael Fanning,,,,,,,,,,0,15,15,3,5,8,17,4,1,3,4,7,4,3,3,3,4,1,2,2,0,3,4,2,2,0,0,1,0,1,0,2,1,0,1,15
Thomas Martin,,,,,,,,,,,0,17,4,5,3,14,1,3,3,2,3,5,2,4,2,4,2,1,3,3,1,1,2,1,2,1,0,2,0,1,2,1,1,2,15
Chris Mallios,,,,,,,,,,,,0,3,2,6,16,2,2,2,1,3,2,4,0,3,3,0,1,1,2,2,1,1,1,2,0,1,1,0,0,2,1,1,1,15
Jon Marshall,,,,,,,,,,,,,0,16,10,2,14,8,4,10,3,4,4,5,4,4,2,3,1,1,2,1,5,1,3,3,2,1,0,2,0,1,0,1,15
Leon Goodman,,,,,,,,,,,,,,0,11,3,11,6,6,11,5,3,4,6,2,3,5,4,4,2,1,2,5,3,4,3,1,2,1,0,2,2,0,1,15
Lyris Younge,,,,,,,,,,,,,,,0,5,12,8,4,8,7,7,5,5,2,3,4,3,5,2,3,2,2,1,6,2,0,1,1,2,3,1,2,0,15
Vincent N Melchiorre,,,,,,,,,,,,,,,,0,4,1,2,1,2,1,2,2,1,1,1,0,1,1,2,2,0,0,1,1,1,0,1,1,1,0,0,2,15
Scott Diclaudio,,,,,,,,,,,,,,,,,0,7,3,8,2,3,3,4,2,1,1,2,2,0,3,1,3,0,2,2,2,1,2,0,0,0,0,1,15
Jennifer Schultz,,,,,,,,,,,,,,,,,,1,8,2,2,3,3,4,3,2,0,4,3,2,3,1,3,1,3,3,0,0,1,1,0,0,1,0,15
Daine Grey Jr,,,,,,,,,,,,,,,,,,,0,2,4,1,2,2,3,0,1,5,2,1,1,2,1,2,1,3,0,1,1,1,1,0,0,0,15
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,1,3,3,1,3,1,2,2,2,2,0,1,1,3,1,1,1,1,1,0,0,0,1,0,0,15
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,0,7,5,4,4,5,4,4,3,1,4,6,3,6,2,1,2,2,3,0,2,2,0,0,15
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,0,3,5,1,4,4,2,3,1,4,2,3,1,3,0,1,2,2,1,2,1,1,0,15
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,2,4,2,4,0,1,1,3,1,2,0,0,0,1,4,1,0,15
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,5,3,2,3,3,1,3,1,3,3,1,1,1,1,1,1,0,0,15
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,0,0,1,3,2,3,1,1,2,0,1,1,1,1,1,0,15
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,2,2,2,1,0,1,1,0,0,0,1,2,0,0,15
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,1,2,2,2,5,3,3,4,2,2,2,1,2,0,15
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,3,0,1,1,0,0,0,1,1,0,0,15
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,2,5,1,1,2,1,1,1,1,2,0,15
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,3,2,0,1,0,1,1,1,1,1,15
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,3,1,2,0,0,1,1,0,15
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,1,1,1,2,4,0,0,0,0,0,15
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,2,2,1,0,0,0,0,0,15
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,3,0,0,1,0,0,15
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,2,1,1,2,0,15
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,1,0,0,15
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,1,0,15
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,0,1,1,15
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,15
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,15
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,15
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,15
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15
Total,105,49,48,44,42,40,37,30,29,29,27,23,23,23,23,21,18,17,15,15,15,11,10,10,10,10,10,9,9,8,8,8,8,8,8,7,6,6,5,4,4,4,3,3,15
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
,Cherelle Parker,Tracy B Roman,Ken Powell,Kai Scott,Thomas Martin,Mia Roberts Perez,Abbe Fletman,Rainy Papademetriou,Brian T Ortelere,Frances Fattah,Michael Fanning,Chris Mallios,Jennifer Schultz,Jon Marshall,Leon Goodman,Vincent N Melchiorre,Anthony Kyriakakis,Lyris Younge,Wayne M D Bennett,Leon A King Ii,Rania Major,Scott Diclaudio,Daine Grey Jr,Lucretia Clemons,Lynne M Summers,Deborah Watson Stokes,Edward William Louden Jr,Shanese Johnson,Betsy Wahl,James F Berardinelli,Marissa Brumbach,Sandjai Weaver,Stella Tsai,Vince Giusini,Vincent Furlong,Chris Mccabe,Franklin A Bennett Iii,Jodi Lobel,Joshua Hill,Tangie M Boston,William J Ciancaglini,Sherman Toppin,Starr Marshall Cash,Stephanie M Sawyer,16
Cherelle Parker,5,38,34,30,28,29,25,26,22,26,24,19,17,14,16,17,13,14,14,12,11,14,8,9,10,10,11,10,8,8,7,5,7,5,6,6,6,4,3,2,4,2,3,3,16
Tracy B Roman,,0,27,20,26,18,21,17,17,20,18,15,9,8,11,17,5,9,7,5,8,8,3,6,5,7,8,6,2,3,2,2,4,1,4,1,2,2,2,1,1,1,1,0,16
Ken Powell,,,1,17,23,19,21,21,18,23,18,15,7,11,11,15,4,6,6,9,7,8,5,4,7,4,9,6,3,4,3,3,4,1,1,0,3,0,2,1,1,1,0,2,16
Kai Scott,,,,0,19,24,18,19,16,18,22,17,5,2,7,16,7,9,5,4,4,5,3,4,3,3,4,1,4,2,4,3,2,2,3,4,0,2,3,1,2,0,2,1,16
Thomas Martin,,,,,1,18,19,18,16,21,18,16,4,4,6,16,4,4,6,8,6,6,2,4,4,6,5,8,4,1,3,2,2,1,3,2,3,2,0,1,2,1,0,0,16
Mia Roberts Perez,,,,,,0,18,20,18,16,20,16,7,2,4,14,6,4,7,8,5,1,3,3,3,5,4,6,4,2,4,0,2,2,1,2,3,1,1,2,1,1,1,2,16
Abbe Fletman,,,,,,,0,17,16,16,14,15,10,6,7,14,5,7,6,4,3,6,7,3,5,3,7,3,5,4,3,0,3,3,4,2,1,1,2,2,0,1,1,0,16
Rainy Papademetriou,,,,,,,,0,22,15,20,14,1,4,3,14,2,1,1,4,2,2,3,2,3,0,3,1,1,4,1,2,3,1,3,0,2,0,0,0,1,0,0,0,16
Brian T Ortelere,,,,,,,,,3,12,18,12,5,3,3,12,1,4,2,2,1,3,2,2,2,1,3,1,0,3,0,0,1,0,2,0,1,0,1,0,0,1,1,1,16
Frances Fattah,,,,,,,,,,1,19,15,6,4,7,16,5,4,4,5,7,5,5,2,7,4,3,5,1,2,1,3,3,1,2,1,2,0,0,2,1,0,1,2,16
Michael Fanning,,,,,,,,,,,0,15,3,0,3,16,5,3,2,4,4,1,2,1,3,2,0,1,0,1,0,1,2,1,1,0,0,0,0,0,0,1,1,1,16
