col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Council At Large - Republican,,,,,,,Mayor - Republican,2
,David Oh,Al Taubenberger,Daniel Tinney,Dennis M O Brien,James Williams,Matt Wolfe,Terry Tracy,Melissa Murray Bailey,2
David Oh,0,0,0,0,0,0,0,1,2
Al Taubenberger,,0,0,0,0,0,0,0,2
Daniel Tinney,,,0,0,0,0,0,0,2
Dennis M O Brien,,,,0,0,0,0,0,2
James Williams,,,,,0,0,0,0,2
Matt Wolfe,,,,,,0,0,0,2
Terry Tracy,,,,,,,0,0,2
Melissa Murray Bailey,,,,,,,,0,2
Total,1,0,0,0,0,0,0,1,2
,Council At Large - Republican,,,,,,,Mayor - Republican,6
,Al Taubenberger,David Oh,James Williams,Matt Wolfe,Terry Tracy,Daniel Tinney,Dennis M O Brien,Melissa Murray Bailey,6
Al Taubenberger,0,1,1,1,1,0,0,1,6
David Oh,,0,1,1,1,0,0,1,6
James Williams,,,0,1,1,0,0,1,6
Matt Wolfe,,,,0,1,0,0,1,6
Terry Tracy,,,,,0,0,0,1,6
Daniel Tinney,,,,,,0,0,0,6
Dennis M O Brien,,,,,,,0,0,6
Melissa Murray Bailey,,,,,,,,0,6
Total,1,1,1,1,1,0,0,1,6
,Council At Large - Republican,,,,,,,Mayor - Republican,7
,David Oh,James Williams,Matt Wolfe,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Terry Tracy,Melissa Murray Bailey,7
David Oh,0,1,1,0,0,0,0,0,7
James Williams,,0,1,0,0,0,0,0,7
Matt Wolfe,,,0,0,0,0,0,0,7
Al Taubenberger,,,,0,0,0,0,0,7
Daniel Tinney,,,,,0,0,0,0,7
Dennis M O Brien,,,,,,0,0,0,7
Terry Tracy,,,,,,,0,0,7
Melissa Murray Bailey,,,,,,,,0,7
Total,1,1,1,0,0,0,0,0,7
,Mayor - Republican,Council At Large - Republican,,,,,,,9
,Melissa Murray Bailey,Terry Tracy,David Oh,James Williams,Daniel Tinney,Dennis M O Brien,Matt Wolfe,Al Taubenberger,9
Melissa Murray Bailey,0,3,2,2,1,1,0,0,9
Terry Tracy,,0,2,2,1,1,0,0,9
David Oh,,,0,2,1,1,0,0,9
James Williams,,,,0,1,1,0,0,9
Daniel Tinney,,,,,0,1,0,0,9
Dennis M O Brien,,,,,,0,0,0,9
Matt Wolfe,,,,,,,1,0,9
Al Taubenberger,,,,,,,,0,9
Total,3,3,2,2,1,1,1,0,9
,Council At Large - Republican,,,,,,,Mayor - Republican,10
,Al Taubenberger,Daniel Tinney,David Oh,Dennis M O Brien,Matt Wolfe,James Williams,Terry Tracy,Melissa Murray Bailey,10
Al Taubenberger,0,1,1,1,1,0,0,1,10
Daniel Tinney,,0,1,1,1,0,0,1,10
David Oh,,,0,1,1,0,0,1,10
Dennis M O Brien,,,,0,1,0,0,1,10
Matt Wolfe,,,,,0,0,0,1,10
James Williams,,,,,,0,0,0,10
Terry Tracy,,,,,,,0,0,10
Melissa Murray Bailey,,,,,,,,0,10
Total,1,1,1,1,1,0,0,1,10
,Mayor - Republican,Council At Large - Republican,,,,,,,11
,Melissa Murray Bailey,Matt Wolfe,Al Taubenberger,David Oh,Terry Tracy,Daniel Tinney,James Williams,Dennis M O Brien,11
Melissa Murray Bailey,0,8,6,6,6,6,4,4,11
Matt Wolfe,,0,6,4,6,3,3,1,11
Al Taubenberger,,,0,4,3,3,4,1,11
David Oh,,,,0,4,5,5,4,11
Terry Tracy,,,,,0,3,3,2,11
Daniel Tinney,,,,,,0,3,4,11
James Williams,,,,,,,0,2,11
Dennis M O Brien,,,,,,,,0,11
Total,11,9,7,7,7,6,5,4,11
,Mayor - Republican,Council At Large - Republican,,,,,,,12
,Melissa Murray Bailey,David Oh,Daniel Tinney,Dennis M O Brien,Matt Wolfe,James Williams,Terry Tracy,Al Taubenberger,12
Melissa Murray Bailey,1,7,6,4,3,3,3,2,12
David Oh,,0,4,4,1,3,2,2,12
Daniel Tinney,,,0,4,3,3,2,2,12
Dennis M O Brien,,,,0,1,3,1,2,12
Matt Wolfe,,,,,1,1,1,0,12
James Williams,,,,,,0,0,2,12
Terry Tracy,,,,,,,0,0,12
Al Taubenberger,,,,,,,,0,12
Total,10,7,6,4,4,3,3,2,12
,Council At Large - Republican,,,,,,,Mayor - Republican,13
,David Oh,Terry Tracy,Daniel Tinney,Dennis M O Brien,Al Taubenberger,James Williams,Matt Wolfe,Melissa Murray Bailey,13
David Oh,0,6,4,4,4,4,2,9,13
Terry Tracy,,0,5,4,2,4,2,7,13
Daniel Tinney,,,0,3,4,1,3,6,13
Dennis M O Brien,,,,0,3,1,2,3,13
Al Taubenberger,,,,,0,0,3,4,13
James Williams,,,,,,0,0,4,13
Matt Wolfe,,,,,,,0,3,13
Melissa Murray Bailey,,,,,,,,0,13
Total,11,10,7,6,5,4,3,11,13
,Mayor - Republican,Council At Large - Republican,,,,,,,14
,Melissa Murray Bailey,Daniel Tinney,David Oh,Matt Wolfe,Al Taubenberger,Terry Tracy,James Williams,Dennis M O Brien,14
Melissa Murray Bailey,0,6,5,5,3,4,3,2,14
Daniel Tinney,,0,3,4,2,4,3,1,14
David Oh,,,0,3,4,2,2,2,14
Matt Wolfe,,,,0,2,3,1,1,14
Al Taubenberger,,,,,0,1,1,2,14
Terry Tracy,,,,,,0,2,0,14
James Williams,,,,,,,0,0,14
Dennis M O Brien,,,,,,,,0,14
Total,9,6,6,6,4,4,3,2,14
,Council At Large - Republican,,,,,,,Mayor - Republican,15
,James Williams,Al Taubenberger,David Oh,Dennis M O Brien,Daniel Tinney,Matt Wolfe,Terry Tracy,Melissa Murray Bailey,15
James Williams,0,2,2,2,1,1,1,3,15
Al Taubenberger,,0,1,2,1,1,0,1,15
David Oh,,,0,1,0,0,1,2,15
Dennis M O Brien,,,,0,1,1,0,1,15
Daniel Tinney,,,,,0,1,0,0,15
Matt Wolfe,,,,,,0,0,0,15
Terry Tracy,,,,,,,0,1,15
Melissa Murray Bailey,,,,,,,,0,15
Total,4,2,2,2,1,1,1,3,15
,Mayor - Republican,Council At Large - Republican,,,,,,,16
,Melissa Murray Bailey,David Oh,Matt Wolfe,James Williams,Al Taubenberger,Dennis M O Brien,Terry Tracy,Daniel Tinney,16
Melissa Murray Bailey,1,3,3,2,1,1,1,0,16
David Oh,,0,1,2,1,1,1,0,16
Matt Wolfe,,,0,0,1,1,0,0,16
James Williams,,,,0,0,0,1,0,16
Al Taubenberger,,,,,0,1,0,0,16
Dennis M O Brien,,,,,,0,0,0,16
Terry Tracy,,,,,,,0,0,16
Daniel Tinney,,,,,,,,0,16
Total,6,3,3,2,1,1,1,0,16
,Mayor - Republican,Council At Large - Republican,,,,,,,18
,Melissa Murray Bailey,Dennis M O Brien,Al Taubenberger,Daniel Tinney,David Oh,Matt Wolfe,James Williams,Terry Tracy,18
Melissa Murray Bailey,1,6,3,4,5,4,2,2,18
Dennis M O Brien,,0,4,3,4,3,3,2,18
Al Taubenberger,,,1,2,3,2,2,1,18
Daniel Tinney,,,,1,3,3,0,0,18
David Oh,,,,,0,4,2,2,18
Matt Wolfe,,,,,,0,1,1,18
James Williams,,,,,,,0,2,18
Terry Tracy,,,,,,,,0,18
Total,8,7,5,5,5,4,3,2,18
,Mayor - Republican,Council At Large - Republican,,,,,,,19
,Melissa Murray Bailey,David Oh,James Williams,Matt Wolfe,Terry Tracy,Al Taubenberger,Daniel Tinney,Dennis M O Brien,19
Melissa Murray Bailey,0,1,1,1,1,0,0,0,19
David Oh,,0,1,0,1,0,0,0,19
James Williams,,,0,0,1,0,0,0,19
Matt Wolfe,,,,0,0,0,0,0,19
Terry Tracy,,,,,0,0,0,0,19
Al Taubenberger,,,,,,0,0,0,19
Daniel Tinney,,,,,,,0,0,19
Dennis M O Brien,,,,,,,,0,19
Total,2,1,1,1,1,0,0,0,19
,Mayor - Republican,Council At Large - Republican,,,,,,,20
,Melissa Murray Bailey,David Oh,Terry Tracy,Daniel Tinney,Dennis M O Brien,James Williams,Matt Wolfe,Al Taubenberger,20
Melissa Murray Bailey,2,7,8,5,6,6,5,1,20
David Oh,,1,6,4,5,5,3,1,20
Terry Tracy,,,0,4,5,6,4,0,20
Daniel Tinney,,,,1,5,3,3,1,20
Dennis M O Brien,,,,,0,4,4,1,20
James Williams,,,,,,0,2,0,20
Matt Wolfe,,,,,,,0,1,20
Al Taubenberger,,,,,,,,0,20
Total,11,8,8,6,6,6,5,1,20
,Council At Large - Republican,,,,,,,Mayor - Republican,21
,Daniel Tinney,David Oh,Dennis M O Brien,James Williams,Al Taubenberger,Matt Wolfe,Terry Tracy,Melissa Murray Bailey,21
Daniel Tinney,0,1,1,1,0,0,0,1,21
David Oh,,0,1,1,0,0,0,1,21
Dennis M O Brien,,,0,1,0,0,0,1,21
James Williams,,,,0,0,0,0,1,21
Al Taubenberger,,,,,0,0,0,0,21
Matt Wolfe,,,,,,0,0,0,21
Terry Tracy,,,,,,,0,0,21
Melissa Murray Bailey,,,,,,,,0,21
Total,1,1,1,1,0,0,0,1,21
,Mayor - Republican,Council At Large - Republican,,,,,,,All
,Melissa Murray Bailey,David Oh,Terry Tracy,Daniel Tinney,Matt Wolfe,James Williams,Dennis M O Brien,Al Taubenberger,All
Melissa Murray Bailey,5,51,37,36,34,32,30,23,All
David Oh,,1,28,26,21,31,28,22,All
Terry Tracy,,,0,19,18,23,15,8,All
Daniel Tinney,,,,2,21,16,24,16,All
Matt Wolfe,,,,,2,11,15,18,All
James Williams,,,,,,0,17,12,All
Dennis M O Brien,,,,,,,0,17,All
Al Taubenberger,,,,,,,,1,All
Total,78,57,41,40,40,36,35,29,All
