col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Blondell Reynolds Brown,W Wilson Goode Jr,Allan Domb,Isaiah Thomas,Derek S Green,Helen Gym,Sherrie Cohen,William K Greenlee,Paul Steinke,Thomas Wyatt,Jenne Ayers,Wilson Alexander,Carla M Cain,Ed Neilson,Frank Rizzo,Marnie Aument Loughrey,1
Kevin M Dougherty,1,27,16,21,14,4,29,22,25,22,20,14,17,19,14,15,9,6,7,5,4,3,1
Anne E Lazarus,,0,17,17,8,2,22,23,17,16,16,19,16,16,12,6,7,3,5,0,4,2,1
David Wecht,,,1,10,5,3,14,10,11,10,16,14,11,9,10,7,6,6,5,3,1,0,1
Christine Donohue,,,,1,10,1,19,9,17,10,18,11,7,6,9,8,8,7,3,1,3,1,1
Dwayne D Woodruff,,,,,0,0,19,15,7,14,9,7,6,7,5,5,5,4,1,2,3,2,1
John Henry Foradora,,,,,,0,2,2,3,1,2,2,1,1,0,3,1,1,3,0,0,0,1
Blondell Reynolds Brown,,,,,,,0,30,18,21,18,11,18,17,7,5,10,5,3,6,3,3,1
W Wilson Goode Jr,,,,,,,,0,9,26,11,9,13,19,3,0,1,2,2,6,5,2,1
Allan Domb,,,,,,,,,2,5,15,8,7,8,11,9,6,4,7,2,4,1,1
Isaiah Thomas,,,,,,,,,,1,11,13,8,12,5,2,3,2,2,6,2,1,1
Derek S Green,,,,,,,,,,,1,10,6,8,9,8,4,5,3,2,1,1,1
Helen Gym,,,,,,,,,,,,0,10,5,12,7,4,2,1,1,0,1,1
Sherrie Cohen,,,,,,,,,,,,,0,15,5,4,8,1,3,3,0,1,1
William K Greenlee,,,,,,,,,,,,,,0,3,1,3,1,0,7,4,1,1
Paul Steinke,,,,,,,,,,,,,,,0,7,3,2,3,0,1,0,1
Thomas Wyatt,,,,,,,,,,,,,,,,1,5,4,4,0,0,0,1
Jenne Ayers,,,,,,,,,,,,,,,,,1,6,2,2,0,1,1
Wilson Alexander,,,,,,,,,,,,,,,,,,0,1,0,1,0,1
Carla M Cain,,,,,,,,,,,,,,,,,,,0,0,0,1,1
Ed Neilson,,,,,,,,,,,,,,,,,,,,0,0,0,1
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,0,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,1
Total,64,45,39,36,25,7,54,42,40,40,39,30,29,27,22,19,18,11,10,9,7,4,1
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Allan Domb,Blondell Reynolds Brown,Derek S Green,Isaiah Thomas,W Wilson Goode Jr,Helen Gym,Jenne Ayers,William K Greenlee,Thomas Wyatt,Wilson Alexander,Sherrie Cohen,Ed Neilson,Frank Rizzo,Paul Steinke,Carla M Cain,Marnie Aument Loughrey,2
Kevin M Dougherty,9,15,15,7,6,3,20,17,15,17,15,18,10,11,4,6,6,6,5,4,4,2,2
David Wecht,,4,11,3,1,0,7,11,13,3,6,4,7,9,6,7,5,6,2,5,0,3,2
Anne E Lazarus,,,0,4,4,0,7,11,6,5,8,8,10,4,2,6,5,2,2,5,2,1,2
Christine Donohue,,,,3,1,2,4,4,5,1,4,3,4,2,3,3,3,0,2,1,2,2,2
Dwayne D Woodruff,,,,,0,0,3,6,3,5,5,3,1,1,1,0,0,0,2,2,1,0,2
John Henry Foradora,,,,,,1,1,1,1,1,0,1,0,2,0,0,0,1,1,0,1,1,2
Allan Domb,,,,,,,3,9,7,13,4,6,6,2,5,3,2,0,1,2,4,1,2
Blondell Reynolds Brown,,,,,,,,0,5,10,17,6,5,9,3,2,6,6,2,2,1,1,2
Derek S Green,,,,,,,,,1,4,4,3,5,4,6,7,1,1,2,3,1,1,2
Isaiah Thomas,,,,,,,,,,0,6,6,1,3,2,0,0,3,2,1,0,1,2
W Wilson Goode Jr,,,,,,,,,,,0,6,2,7,1,2,5,6,4,0,1,0,2
Helen Gym,,,,,,,,,,,,1,6,2,0,2,3,2,1,4,2,0,2
Jenne Ayers,,,,,,,,,,,,,2,0,3,4,3,0,0,4,2,1,2
William K Greenlee,,,,,,,,,,,,,,0,1,3,3,7,3,2,1,3,2
Thomas Wyatt,,,,,,,,,,,,,,,0,3,0,0,2,2,1,1,2
Wilson Alexander,,,,,,,,,,,,,,,,1,0,0,1,2,0,2,2
Sherrie Cohen,,,,,,,,,,,,,,,,,0,3,0,0,1,0,2
Ed Neilson,,,,,,,,,,,,,,,,,,0,1,0,0,1,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,1,1,1,1,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,1,0,1,2
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,2
Total,67,33,21,16,8,5,36,28,28,27,22,21,15,15,11,11,9,8,8,8,6,4,2
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,Isaiah Thomas,William K Greenlee,Allan Domb,Helen Gym,Sherrie Cohen,Ed Neilson,Paul Steinke,Carla M Cain,Jenne Ayers,Thomas Wyatt,Wilson Alexander,Frank Rizzo,Marnie Aument Loughrey,3
Kevin M Dougherty,5,24,32,22,6,2,43,33,23,23,26,23,16,15,16,12,9,6,9,5,6,2,3
David Wecht,,4,18,13,1,2,21,18,14,14,15,10,11,8,11,9,4,7,8,7,4,1,3
Anne E Lazarus,,,0,20,4,3,25,22,20,21,16,17,13,10,5,11,10,4,9,3,5,1,3
Christine Donohue,,,,1,5,2,20,14,15,14,12,12,7,8,5,5,11,10,7,4,4,0,3
Dwayne D Woodruff,,,,,0,1,9,8,5,7,4,1,2,3,2,1,2,3,0,1,1,0,3
John Henry Foradora,,,,,,1,3,3,2,1,2,2,0,2,1,1,2,0,2,2,0,0,3
Blondell Reynolds Brown,,,,,,,1,34,19,19,24,11,12,16,19,6,6,3,7,5,3,1,3
W Wilson Goode Jr,,,,,,,,0,14,22,19,7,13,15,18,6,4,3,6,1,3,0,3
Derek S Green,,,,,,,,,2,13,11,6,6,7,5,8,7,6,10,7,1,1,3
