col_1,col_2,division
,District Council 1st District - Democrat,All
,Mark F Squilla,All
Mark F Squilla,"5,093",All
Total,"5,093",All
,District Council 1st District - Democrat,1
,Mark F Squilla,1
Mark F Squilla,89,1
Total,89,1
,District Council 1st District - Democrat,2
,Mark F Squilla,2
Mark F Squilla,134,2
Total,134,2
,District Council 1st District - Democrat,3
,Mark F Squilla,3
Mark F Squilla,233,3
Total,233,3
,District Council 1st District - Democrat,4
,Mark F Squilla,4
Mark F Squilla,76,4
Total,76,4
,District Council 1st District - Democrat,5
,Mark F Squilla,5
Mark F Squilla,67,5
Total,67,5
,District Council 1st District - Democrat,6
,Mark F Squilla,6
Mark F Squilla,61,6
Total,61,6
,District Council 1st District - Democrat,7
,Mark F Squilla,7
Mark F Squilla,375,7
Total,375,7
,District Council 1st District - Democrat,8
,Mark F Squilla,8
Mark F Squilla,171,8
Total,171,8
,District Council 1st District - Democrat,9
,Mark F Squilla,9
Mark F Squilla,88,9
Total,88,9
,District Council 1st District - Democrat,10
,Mark F Squilla,10
Mark F Squilla,90,10
Total,90,10
,District Council 1st District - Democrat,11
,Mark F Squilla,11
Mark F Squilla,58,11
Total,58,11
,District Council 1st District - Democrat,12
,Mark F Squilla,12
Mark F Squilla,60,12
Total,60,12
,District Council 1st District - Democrat,13
,Mark F Squilla,13
Mark F Squilla,100,13
Total,100,13
,District Council 1st District - Democrat,15
,Mark F Squilla,15
Mark F Squilla,286,15
Total,286,15
,District Council 1st District - Democrat,16
,Mark F Squilla,16
Mark F Squilla,32,16
Total,32,16
,District Council 1st District - Democrat,17
,Mark F Squilla,17
Mark F Squilla,52,17
Total,52,17
,District Council 1st District - Democrat,18
,Mark F Squilla,18
Mark F Squilla,68,18
Total,68,18
,District Council 1st District - Democrat,19
,Mark F Squilla,19
Mark F Squilla,49,19
Total,49,19
,District Council 1st District - Democrat,20
,Mark F Squilla,20
Mark F Squilla,255,20
Total,255,20
,District Council 1st District - Democrat,21
,Mark F Squilla,21
Mark F Squilla,308,21
Total,308,21
,District Council 1st District - Democrat,22
,Mark F Squilla,22
Mark F Squilla,114,22
Total,114,22
,District Council 1st District - Democrat,23
,Mark F Squilla,23
Mark F Squilla,58,23
Total,58,23
,District Council 1st District - Democrat,24
,Mark F Squilla,24
Mark F Squilla,253,24
Total,253,24
,District Council 1st District - Democrat,25
,Mark F Squilla,25
Mark F Squilla,111,25
Total,111,25
,District Council 1st District - Democrat,26
,Mark F Squilla,26
Mark F Squilla,133,26
Total,133,26
,District Council 1st District - Democrat,27
,Mark F Squilla,27
Mark F Squilla,87,27
Total,87,27
,District Council 1st District - Democrat,28
,Mark F Squilla,28
Mark F Squilla,50,28
Total,50,28
,District Council 1st District - Democrat,29
,Mark F Squilla,29
Mark F Squilla,114,29
Total,114,29
,District Council 1st District - Democrat,30
,Mark F Squilla,30
Mark F Squilla,117,30
Total,117,30
,District Council 1st District - Democrat,31
,Mark F Squilla,31
Mark F Squilla,106,31
Total,106,31
,District Council 1st District - Democrat,32
,Mark F Squilla,32
Mark F Squilla,53,32
Total,53,32
,District Council 1st District - Democrat,33
,Mark F Squilla,33
Mark F Squilla,92,33
Total,92,33
,District Council 1st District - Democrat,34
,Mark F Squilla,34
Mark F Squilla,71,34
Total,71,34
,District Council 1st District - Democrat,35
,Mark F Squilla,35
Mark F Squilla,92,35
Total,92,35
,District Council 1st District - Democrat,37
,Mark F Squilla,37
Mark F Squilla,100,37
Total,100,37
,District Council 1st District - Democrat,38
,Mark F Squilla,38
Mark F Squilla,123,38
Total,123,38
,District Council 1st District - Democrat,39
,Mark F Squilla,39
Mark F Squilla,76,39
Total,76,39
,District Council 1st District - Democrat,40
,Mark F Squilla,40
Mark F Squilla,41,40
Total,41,40
,District Council 1st District - Democrat,42
,Mark F Squilla,42
Mark F Squilla,95,42
Total,95,42
,District Council 1st District - Democrat,43
,Mark F Squilla,43
Mark F Squilla,101,43
Total,101,43
,District Council 1st District - Democrat,44
,Mark F Squilla,44
Mark F Squilla,93,44
Total,93,44
,District Council 1st District - Democrat,45
,Mark F Squilla,45
Mark F Squilla,162,45
Total,162,45
,District Council 1st District - Democrat,46
,Mark F Squilla,46
Mark F Squilla,199,46
Total,199,46
