col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,Isaiah Thomas,Allan Domb,William K Greenlee,Sherrie Cohen,Jenne Ayers,Ed Neilson,Helen Gym,Wilson Alexander,Thomas Wyatt,Paul Steinke,Frank Rizzo,Carla M Cain,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,All
Blondell Reynolds Brown,150,"1,790",867,"1,072",631,"1,118",959,369,788,477,250,263,278,302,217,102,"1,271",741,All
W Wilson Goode Jr,,85,669,996,488,967,805,284,715,442,200,203,225,314,134,54,"1,102",637,All
Derek S Green,,,158,785,669,488,328,527,286,307,436,420,333,190,194,111,926,776,All
Isaiah Thomas,,,,93,566,575,331,226,377,380,151,251,285,199,135,54,694,542,All
Allan Domb,,,,,136,436,270,258,210,282,178,287,334,214,160,82,572,486,All
William K Greenlee,,,,,,17,667,118,823,205,82,136,174,160,58,63,817,385,All
Sherrie Cohen,,,,,,,11,217,523,317,124,169,200,160,176,69,790,366,All
Jenne Ayers,,,,,,,,82,53,200,297,180,123,94,188,76,516,413,All
Ed Neilson,,,,,,,,,7,99,41,64,80,39,29,38,608,198,All
Helen Gym,,,,,,,,,,38,90,161,242,102,138,78,407,292,All
Wilson Alexander,,,,,,,,,,,42,178,81,67,91,31,374,321,All
Thomas Wyatt,,,,,,,,,,,,27,245,88,114,53,300,329,All
Paul Steinke,,,,,,,,,,,,,17,126,61,41,298,275,All
Frank Rizzo,,,,,,,,,,,,,,23,51,36,229,245,All
Carla M Cain,,,,,,,,,,,,,,,18,79,208,203,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,2,118,107,All
Todd Eagen,,,,,,,,,,,,,,,,,229,0,All
Michael Wojcik,,,,,,,,,,,,,,,,,,89,All
Total,"2,986","2,503","2,358","1,970","1,674","1,651","1,439","1,191","1,105","1,043",840,833,829,642,540,263,"2,640","1,817",All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Blondell Reynolds Brown,W Wilson Goode Jr,William K Greenlee,Sherrie Cohen,Derek S Green,Ed Neilson,Isaiah Thomas,Jenne Ayers,Allan Domb,Wilson Alexander,Helen Gym,Thomas Wyatt,Paul Steinke,Frank Rizzo,Carla M Cain,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,1
Blondell Reynolds Brown,3,30,27,25,8,21,11,4,6,1,5,2,0,2,2,2,26,8,1
W Wilson Goode Jr,,4,22,22,4,18,8,1,5,0,7,2,1,1,0,0,18,5,1
William K Greenlee,,,0,20,3,19,7,0,4,2,1,2,1,1,1,0,17,6,1
Sherrie Cohen,,,,0,1,18,4,1,2,1,2,1,2,1,2,1,17,3,1
Derek S Green,,,,,5,3,7,7,5,6,3,3,0,1,0,2,10,4,1
Ed Neilson,,,,,,0,3,0,3,0,1,0,0,0,0,1,14,2,1
Isaiah Thomas,,,,,,,1,2,5,2,3,2,2,1,0,2,8,6,1
Jenne Ayers,,,,,,,,4,0,5,1,2,1,1,1,1,5,4,1
Allan Domb,,,,,,,,,2,1,1,1,1,1,0,0,3,3,1
Wilson Alexander,,,,,,,,,,2,0,1,0,0,1,0,4,2,1
Helen Gym,,,,,,,,,,,0,1,2,1,0,0,2,3,1
