col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Jim Kenney,Anthony Hardy Williams,T Milton Street Sr,Lynne M Abraham,Doug Oliver,Nelson Diaz,1
Kevin M Dougherty,0,15,10,6,6,3,13,9,2,2,2,0,1
Anne E Lazarus,,0,7,6,3,3,11,5,3,2,2,3,1
Christine Donohue,,,1,2,4,3,8,9,1,1,1,2,1
David Wecht,,,,3,1,0,5,4,5,1,0,1,1
Dwayne D Woodruff,,,,,0,0,2,3,1,0,1,0,1
John Henry Foradora,,,,,,0,4,1,0,1,0,1,1
Jim Kenney,,,,,,,6,0,0,0,0,0,1
Anthony Hardy Williams,,,,,,,,5,0,0,0,0,1
T Milton Street Sr,,,,,,,,,1,0,0,0,1
Lynne M Abraham,,,,,,,,,,2,0,0,1
Doug Oliver,,,,,,,,,,,2,0,1
Nelson Diaz,,,,,,,,,,,,0,1
Total,29,27,24,19,7,7,27,21,9,7,6,4,1
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,2
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Jim Kenney,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,Lynne M Abraham,T Milton Street Sr,2
Kevin M Dougherty,3,21,33,14,4,5,33,13,10,6,4,1,2
David Wecht,,3,19,7,0,1,17,14,6,1,3,0,2
Anne E Lazarus,,,0,10,1,6,18,8,8,4,3,0,2
Christine Donohue,,,,0,3,1,7,16,3,5,1,0,2
Dwayne D Woodruff,,,,,1,2,0,3,1,3,1,1,2
John Henry Foradora,,,,,,1,4,0,2,0,2,1,2
Jim Kenney,,,,,,,8,0,0,0,0,0,2
Anthony Hardy Williams,,,,,,,,11,0,0,0,0,2
Nelson Diaz,,,,,,,,,18,0,0,0,2
Doug Oliver,,,,,,,,,,4,0,0,2
Lynne M Abraham,,,,,,,,,,,1,0,2
T Milton Street Sr,,,,,,,,,,,,0,2
Total,70,44,41,32,10,10,48,42,38,12,6,2,2
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,3
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,T Milton Street Sr,3
Kevin M Dougherty,2,14,6,7,3,4,23,6,9,3,2,1,3
Anne E Lazarus,,0,4,9,2,2,10,1,3,2,2,1,3
David Wecht,,,2,4,1,1,8,3,4,1,1,1,3
Christine Donohue,,,,2,3,2,6,1,5,1,1,2,3
Dwayne D Woodruff,,,,,0,1,3,1,2,0,0,0,3
John Henry Foradora,,,,,,0,3,0,2,0,0,0,3
Jim Kenney,,,,,,,13,0,0,0,0,0,3
Nelson Diaz,,,,,,,,10,0,0,0,0,3
Anthony Hardy Williams,,,,,,,,,2,0,0,0,3
Doug Oliver,,,,,,,,,,2,0,0,3
Lynne M Abraham,,,,,,,,,,,2,0,3
T Milton Street Sr,,,,,,,,,,,,0,3
Total,47,21,21,19,6,6,46,18,17,6,5,3,3
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,4
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Hardy Williams,Jim Kenney,Nelson Diaz,Doug Oliver,Lynne M Abraham,T Milton Street Sr,4
Kevin M Dougherty,1,9,12,5,3,1,12,22,4,0,1,0,4
Christine Donohue,,0,5,4,2,1,15,5,1,1,0,0,4
Anne E Lazarus,,,1,4,1,0,5,5,3,2,0,0,4
David Wecht,,,,1,1,0,9,3,0,0,0,0,4
John Henry Foradora,,,,,0,0,1,3,0,0,0,0,4
Dwayne D Woodruff,,,,,,0,1,0,1,0,0,0,4
Anthony Hardy Williams,,,,,,,9,0,0,0,0,0,4
Jim Kenney,,,,,,,,6,0,0,0,0,4
Nelson Diaz,,,,,,,,,14,0,0,0,4
Doug Oliver,,,,,,,,,,2,0,0,4
Lynne M Abraham,,,,,,,,,,,1,0,4
T Milton Street Sr,,,,,,,,,,,,0,4
Total,41,22,17,13,4,2,34,29,21,5,2,0,4
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,5
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,Dwayne D Woodruff,John Henry Foradora,Jim Kenney,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,Lynne M Abraham,T Milton Street Sr,5
Kevin M Dougherty,0,8,11,7,1,1,23,6,5,3,0,1,5
Christine Donohue,,0,6,6,0,2,8,4,4,2,1,2,5
Anne E Lazarus,,,0,5,2,3,7,7,3,2,2,0,5
David Wecht,,,,1,0,1,4,6,1,1,0,1,5
Dwayne D Woodruff,,,,,0,0,1,0,0,2,1,0,5
John Henry Foradora,,,,,,0,1,2,1,0,0,0,5
Jim Kenney,,,,,,,6,0,0,0,0,0,5
Anthony Hardy Williams,,,,,,,,6,0,0,0,0,5
Nelson Diaz,,,,,,,,,10,0,0,0,5
Doug Oliver,,,,,,,,,,1,0,0,5
Lynne M Abraham,,,,,,,,,,,0,0,5
T Milton Street Sr,,,,,,,,,,,,1,5
Total,38,23,21,16,4,4,36,23,19,5,3,3,5
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,6
,Nelson Diaz,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,6
Nelson Diaz,21,0,0,0,0,0,6,6,4,1,0,1,6
Jim Kenney,,9,0,0,0,0,15,2,2,2,0,0,6
Anthony Hardy Williams,,,1,0,0,0,4,6,7,3,0,1,6
Lynne M Abraham,,,,2,0,0,3,3,1,3,1,0,6
T Milton Street Sr,,,,,0,0,0,0,1,2,0,0,6
Doug Oliver,,,,,,0,1,1,1,0,0,0,6
Kevin M Dougherty,,,,,,,0,10,5,4,1,1,6
Anne E Lazarus,,,,,,,,1,5,5,0,1,6
David Wecht,,,,,,,,,2,4,2,1,6
