col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Sherrie Cohen,William K Greenlee,Helen Gym,Allan Domb,Jenne Ayers,Ed Neilson,Thomas Wyatt,Wilson Alexander,Paul Steinke,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,All
Derek S Green,115,512,559,432,372,450,238,363,277,375,211,219,122,107,92,51,722,427,All
Blondell Reynolds Brown,,56,685,434,403,423,394,307,180,217,120,113,138,107,119,54,502,352,All
W Wilson Goode Jr,,,42,403,462,496,354,242,109,350,100,72,116,63,113,20,527,296,All
Isaiah Thomas,,,,54,222,249,256,258,130,146,112,73,141,64,78,25,341,278,All
Sherrie Cohen,,,,,6,449,380,149,143,247,104,51,90,100,74,30,487,215,All
William K Greenlee,,,,,,8,240,221,69,343,56,47,83,33,56,31,442,192,All
Helen Gym,,,,,,,38,175,139,51,91,36,155,74,60,47,336,202,All
Allan Domb,,,,,,,,67,132,111,156,86,93,102,69,38,265,242,All
Jenne Ayers,,,,,,,,,35,34,109,151,53,114,40,59,271,226,All
Ed Neilson,,,,,,,,,,4,30,22,38,22,19,15,278,92,All
Thomas Wyatt,,,,,,,,,,,12,93,100,80,41,30,158,145,All
Wilson Alexander,,,,,,,,,,,,13,22,35,23,22,172,142,All
Paul Steinke,,,,,,,,,,,,,6,24,23,27,101,132,All
Carla M Cain,,,,,,,,,,,,,,12,38,35,110,118,All
Frank Rizzo,,,,,,,,,,,,,,,8,9,83,102,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,54,60,All
Todd Eagen,,,,,,,,,,,,,,,,,57,0,All
Michael Wojcik,,,,,,,,,,,,,,,,,,40,All
