col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Matthew Perks,,,1,7,2,2,2,1,3,8,8,3,5,8,1,3,2,2,2,1,1,2,2,2,2
Joffie C Pittman,,,,0,0,0,2,0,1,6,9,7,5,4,4,2,5,2,2,1,1,2,1,1,2
Christian Dicicco,,,,,0,2,0,1,3,3,4,4,2,1,4,2,2,0,2,1,1,1,0,0,2
Gary S Silver,,,,,,0,1,0,3,2,3,3,2,2,2,3,1,2,3,1,0,0,2,1,2
Daniel R Sulman,,,,,,,0,0,3,0,0,3,1,3,0,1,2,2,1,0,0,0,2,0,2
Franklin A Bennett Iii,,,,,,,,0,2,2,1,0,1,1,0,0,1,0,0,0,1,0,0,1,2
Isaiah Thomas,,,,,,,,,2,8,2,5,8,5,5,7,2,2,1,3,2,0,2,1,2
Derek S Green,,,,,,,,,,0,8,2,7,4,1,5,1,0,3,4,2,3,0,1,2
Jenne Ayers,,,,,,,,,,,0,7,4,4,5,1,6,2,5,3,1,3,1,2,2
Blondell Reynolds Brown,,,,,,,,,,,,1,5,2,8,5,5,2,3,1,1,0,2,0,2
Allan Domb,,,,,,,,,,,,,0,3,2,7,3,2,1,3,2,0,2,1,2
Thomas Wyatt,,,,,,,,,,,,,,0,1,2,2,2,2,1,1,1,1,2,2
W Wilson Goode Jr,,,,,,,,,,,,,,,0,3,3,0,2,1,1,0,0,0,2
William K Greenlee,,,,,,,,,,,,,,,,0,0,0,1,3,1,0,1,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,0,3,2,1,0,0,1,2,2
Helen Gym,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,1,2
Carla M Cain,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,2
Ed Neilson,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,1,0,0,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,32,18,16,13,7,6,5,2,23,21,20,16,13,12,11,9,8,7,6,6,5,5,4,3,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,Jenne Ayers,William K Greenlee,Allan Domb,Sherrie Cohen,Ed Neilson,Helen Gym,Thomas Wyatt,Wilson Alexander,Carla M Cain,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,3
Blondell Reynolds Brown,0,28,44,29,17,34,20,27,19,13,8,6,8,10,8,3,41,37,32,14,8,9,5,3,3
Derek S Green,,6,23,15,23,13,18,5,0,3,13,10,3,5,8,1,36,18,21,17,10,6,6,0,3
W Wilson Goode Jr,,,1,29,11,24,11,18,13,9,2,3,1,9,3,1,29,23,25,8,9,9,3,2,3
Isaiah Thomas,,,,4,14,12,8,14,8,8,5,2,2,6,4,1,25,19,19,7,6,6,3,2,3
Jenne Ayers,,,,,2,5,12,7,1,4,8,9,7,6,3,1,27,18,18,11,7,4,4,0,3
William K Greenlee,,,,,,0,10,15,13,7,3,1,2,2,2,1,19,15,18,11,5,6,4,2,3
Allan Domb,,,,,,,2,7,0,4,9,3,6,3,5,0,19,17,12,7,5,2,3,1,3
Sherrie Cohen,,,,,,,,0,11,7,2,1,5,6,1,3,19,17,14,6,6,7,2,2,3
Ed Neilson,,,,,,,,,0,4,0,0,1,1,0,2,12,14,8,2,1,3,0,0,3
Helen Gym,,,,,,,,,,0,0,1,1,2,2,1,9,7,8,5,4,4,0,2,3
Thomas Wyatt,,,,,,,,,,,0,3,4,2,6,1,13,8,7,5,5,1,3,1,3
Wilson Alexander,,,,,,,,,,,,2,1,0,3,0,10,6,8,6,4,0,1,0,3
Carla M Cain,,,,,,,,,,,,,1,3,4,1,11,7,5,3,2,2,2,1,3
Frank Rizzo,,,,,,,,,,,,,,0,2,0,6,9,4,2,5,5,3,1,3
Paul Steinke,,,,,,,,,,,,,,,0,0,7,2,8,5,3,0,0,3,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,2,1,1,2,1,1,0,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,33,34,15,7,10,4,1,3
Christine Hope,,,,,,,,,,,,,,,,,,2,20,4,6,10,3,0,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,15,4,2,2,3,3
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,7,1,3,2,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,0,1,3,2,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,80,67,58,50,44,39,36,35,19,19,17,16,15,15,13,4,73,55,48,28,19,13,9,4,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,Derek S Green,Allan Domb,Blondell Reynolds Brown,Jenne Ayers,Wilson Alexander,Thomas Wyatt,Isaiah Thomas,W Wilson Goode Jr,Sherrie Cohen,William K Greenlee,Ed Neilson,Carla M Cain,Paul Steinke,Helen Gym,Frank Rizzo,Marnie Aument Loughrey,4
Sharon Williams Losier,4,16,19,7,4,5,3,1,18,12,16,12,8,7,9,9,11,9,9,5,4,2,2,0,4
Christine Hope,,2,12,3,10,6,3,0,6,16,11,5,9,11,6,8,8,6,9,9,4,3,3,0,4
Joffie C Pittman,,,3,9,1,2,2,0,9,7,9,10,8,4,5,8,8,9,7,2,3,4,1,0,4
Matthew Perks,,,,0,1,1,1,0,8,5,4,5,10,5,4,2,1,1,0,1,2,1,0,0,4
Gary S Silver,,,,,0,3,0,1,5,11,5,1,4,10,2,1,0,0,3,8,1,0,2,0,4
Franklin A Bennett Iii,,,,,,0,3,3,6,3,9,1,4,4,5,4,2,2,6,0,1,2,3,0,4
Christian Dicicco,,,,,,,1,1,3,2,7,1,2,2,3,4,2,2,2,1,1,2,1,0,4
Daniel R Sulman,,,,,,,,0,1,0,3,1,0,1,3,1,1,1,2,0,0,1,0,0,4
Derek S Green,,,,,,,,,4,11,12,9,10,4,9,2,2,4,3,2,4,1,2,0,4
Allan Domb,,,,,,,,,,2,7,2,6,13,9,2,1,3,3,9,8,3,3,0,4
Blondell Reynolds Brown,,,,,,,,,,,1,4,5,6,11,11,10,10,10,2,1,5,4,0,4
Jenne Ayers,,,,,,,,,,,,3,8,4,3,1,3,1,0,3,2,0,0,0,4
Wilson Alexander,,,,,,,,,,,,,2,6,3,1,1,0,1,2,1,1,3,0,4
Thomas Wyatt,,,,,,,,,,,,,,2,4,3,2,0,2,8,3,1,0,0,4
Isaiah Thomas,,,,,,,,,,,,,,,0,6,5,6,3,1,3,2,0,0,4
W Wilson Goode Jr,,,,,,,,,,,,,,,,2,8,7,9,2,1,3,2,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,0,7,6,2,2,2,1,0,4
William K Greenlee,,,,,,,,,,,,,,,,,,1,7,0,1,2,0,0,4
Ed Neilson,,,,,,,,,,,,,,,,,,,0,1,1,2,3,0,4
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Paul Steinke,,,,,,,,,,,,,,,,,,,,,1,1,1,0,4
Helen Gym,,,,,,,,,,,,,,,,,,,,,,1,2,0,4
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,44,37,33,18,14,12,9,3,39,31,31,28,23,22,21,19,14,14,13,12,10,8,6,0,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,William K Greenlee,W Wilson Goode Jr,Derek S Green,Isaiah Thomas,Sherrie Cohen,Jenne Ayers,Allan Domb,Blondell Reynolds Brown,Thomas Wyatt,Carla M Cain,Ed Neilson,Marnie Aument Loughrey,Helen Gym,Frank Rizzo,Paul Steinke,Wilson Alexander,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,5
William K Greenlee,4,11,6,7,7,3,3,7,3,2,3,2,2,1,1,0,9,7,7,3,3,3,3,1,5
W Wilson Goode Jr,,1,4,8,6,1,1,6,1,0,4,0,3,0,1,0,7,7,6,1,2,2,1,1,5
Derek S Green,,,1,5,2,1,2,2,4,2,0,1,0,0,1,2,6,3,2,4,1,1,2,0,5
Isaiah Thomas,,,,0,3,1,1,3,1,0,1,0,3,0,1,1,5,6,3,1,3,2,1,1,5
Sherrie Cohen,,,,,0,0,1,3,3,2,3,2,2,0,0,1,7,5,4,2,2,2,0,1,5
Jenne Ayers,,,,,,0,1,1,1,1,0,0,0,0,1,1,3,2,2,2,0,0,0,1,5
Allan Domb,,,,,,,1,1,1,1,0,2,0,1,0,0,1,1,0,1,1,1,1,0,5
Blondell Reynolds Brown,,,,,,,,0,0,0,3,1,0,0,0,0,4,5,4,0,0,1,1,0,5
Thomas Wyatt,,,,,,,,,0,3,0,1,0,1,0,2,5,2,2,4,0,0,2,0,5
Carla M Cain,,,,,,,,,,0,0,2,0,0,0,1,4,1,1,2,1,1,1,0,5
Ed Neilson,,,,,,,,,,,0,0,1,0,0,0,3,3,2,0,1,0,0,0,5
Marnie Aument Loughrey,,,,,,,,,,,,0,0,0,0,0,2,1,1,0,1,1,0,0,5
Helen Gym,,,,,,,,,,,,,0,0,0,0,2,2,1,0,2,1,0,1,5
Frank Rizzo,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,5
Paul Steinke,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Wilson Alexander,,,,,,,,,,,,,,,,0,2,1,1,2,0,0,0,0,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,9,8,4,2,1,1,0,5
Christine Hope,,,,,,,,,,,,,,,,,,0,5,1,1,1,1,0,5
Joffie C Pittman,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,5
Matthew Perks,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,2,0,1,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,1,1,1,5
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,1,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,24,14,12,10,9,8,7,7,6,4,4,4,3,2,2,2,16,12,10,7,4,4,4,2,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,Isaiah Thomas,William K Greenlee,Allan Domb,Sherrie Cohen,Jenne Ayers,Thomas Wyatt,Ed Neilson,Paul Steinke,Helen Gym,Carla M Cain,Wilson Alexander,Frank Rizzo,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Franklin A Bennett Iii,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,6
Blondell Reynolds Brown,6,71,33,40,47,37,43,23,9,27,12,19,13,10,12,5,63,52,33,19,14,9,13,6,6
W Wilson Goode Jr,,5,28,33,35,20,30,13,8,26,12,13,1,8,13,3,51,39,33,15,7,8,8,3,6
Derek S Green,,,5,39,17,19,16,19,30,4,19,9,10,12,8,4,44,31,23,15,24,13,12,5,6
Isaiah Thomas,,,,4,17,22,20,11,21,8,15,12,4,2,11,1,39,31,23,15,13,10,10,4,6
William K Greenlee,,,,,1,15,30,9,8,25,4,9,3,8,4,2,42,35,25,7,6,9,9,4,6
Allan Domb,,,,,,2,8,11,11,0,10,9,12,4,6,3,26,23,14,10,6,6,8,4,6
Sherrie Cohen,,,,,,,0,10,9,22,7,11,7,3,5,3,32,32,22,11,10,9,6,2,6
Jenne Ayers,,,,,,,,3,6,4,3,7,14,11,5,1,36,23,14,4,15,8,3,0,6
Thomas Wyatt,,,,,,,,,1,2,15,1,10,3,3,2,20,17,8,9,14,8,10,2,6
Ed Neilson,,,,,,,,,,1,2,2,2,2,2,2,23,22,17,1,1,1,2,0,6
Paul Steinke,,,,,,,,,,,0,3,4,4,2,0,9,12,7,7,7,7,4,2,6
Helen Gym,,,,,,,,,,,,1,4,2,4,1,11,13,8,5,4,6,3,1,6
Carla M Cain,,,,,,,,,,,,,1,5,2,3,16,15,6,5,9,3,3,0,6
Wilson Alexander,,,,,,,,,,,,,,2,2,3,16,8,9,3,9,5,3,0,6
Frank Rizzo,,,,,,,,,,,,,,,1,1,13,10,5,5,4,4,4,1,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,6,5,3,1,2,1,2,1,6
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,60,45,11,17,13,12,4,6
Christine Hope,,,,,,,,,,,,,,,,,,0,36,7,13,15,2,3,6
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,8,11,1,6,1,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,1,6,5,8,1,6
Matthew Perks,,,,,,,,,,,,,,,,,,,,,1,4,6,1,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,2,0,6
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,4,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,123,99,88,78,63,59,59,52,40,35,33,29,28,28,24,9,113,83,62,32,32,23,23,7,6
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,7
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Christian Dicicco,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Sherrie Cohen,Ed Neilson,Allan Domb,Jenne Ayers,Wilson Alexander,Frank Rizzo,Helen Gym,Paul Steinke,Thomas Wyatt,Marnie Aument Loughrey,Carla M Cain,7
Sharon Williams Losier,3,25,26,14,6,2,3,4,32,25,22,12,20,19,17,10,16,9,6,7,5,6,4,3,7
Christine Hope,,0,19,6,3,5,1,3,28,8,22,10,19,19,16,4,6,3,6,5,3,3,2,2,7
Joffie C Pittman,,,0,13,1,5,1,1,25,14,20,7,16,15,12,7,10,6,5,5,4,4,3,2,7
Matthew Perks,,,,0,4,2,0,1,15,13,12,8,7,5,6,5,8,6,4,5,5,1,4,1,7
Gary S Silver,,,,,0,1,1,1,7,5,4,5,3,4,3,1,2,0,2,2,2,2,3,0,7
Daniel R Sulman,,,,,,0,1,0,6,4,2,4,4,2,1,2,2,1,2,1,0,2,1,0,7
Franklin A Bennett Iii,,,,,,,0,0,5,4,1,5,2,2,0,2,4,1,2,0,0,2,0,0,7
Christian Dicicco,,,,,,,,0,5,0,3,4,0,1,3,3,0,0,3,1,0,0,0,0,7
Blondell Reynolds Brown,,,,,,,,,2,18,32,17,24,20,22,11,9,6,10,7,6,4,6,0,7
Derek S Green,,,,,,,,,,3,7,13,9,4,6,7,14,8,2,3,3,8,4,1,7
W Wilson Goode Jr,,,,,,,,,,,0,11,22,18,18,5,2,2,6,9,5,1,0,0,7
Isaiah Thomas,,,,,,,,,,,,0,6,5,7,9,6,2,6,1,4,3,3,0,7
William K Greenlee,,,,,,,,,,,,,0,16,18,5,1,0,3,6,2,2,1,0,7
Sherrie Cohen,,,,,,,,,,,,,,0,15,1,3,1,3,3,3,3,2,0,7
Ed Neilson,,,,,,,,,,,,,,,0,4,1,0,2,1,1,2,1,0,7
Allan Domb,,,,,,,,,,,,,,,,2,6,3,5,3,2,2,1,3,7
Jenne Ayers,,,,,,,,,,,,,,,,,0,10,3,1,1,5,1,2,7
Wilson Alexander,,,,,,,,,,,,,,,,,,1,1,0,0,1,2,1,7
Frank Rizzo,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,7
Helen Gym,,,,,,,,,,,,,,,,,,,,0,4,0,1,0,7
Paul Steinke,,,,,,,,,,,,,,,,,,,,,0,1,1,0,7
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,0,0,2,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,60,37,35,24,10,8,8,5,55,44,39,31,31,26,25,23,23,13,12,12,11,9,6,4,7
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,8
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Daniel R Sulman,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Blondell Reynolds Brown,Derek S Green,Sherrie Cohen,W Wilson Goode Jr,Ed Neilson,William K Greenlee,Allan Domb,Helen Gym,Thomas Wyatt,Isaiah Thomas,Jenne Ayers,Frank Rizzo,Paul Steinke,Wilson Alexander,Marnie Aument Loughrey,Carla M Cain,8
Sharon Williams Losier,0,11,10,1,1,3,1,0,10,5,9,11,8,9,3,5,3,3,1,3,1,0,2,1,8
Joffie C Pittman,,0,9,3,3,1,1,0,14,3,9,9,6,7,5,2,3,5,3,1,2,2,0,0,8
Christine Hope,,,1,1,0,0,2,1,11,4,7,8,6,9,2,3,3,2,1,1,0,1,1,0,8
Matthew Perks,,,,0,2,1,0,0,3,4,0,1,0,0,3,1,2,1,1,1,1,2,0,1,8
Daniel R Sulman,,,,,0,1,1,0,3,1,1,2,1,0,3,2,1,1,3,0,1,1,0,0,8
Gary S Silver,,,,,,0,0,0,0,2,0,3,1,0,1,2,2,1,1,2,0,0,0,1,8
Christian Dicicco,,,,,,,0,1,2,1,1,1,0,0,0,3,2,1,2,1,0,0,1,0,8
Franklin A Bennett Iii,,,,,,,,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,8
Blondell Reynolds Brown,,,,,,,,,0,5,11,9,8,9,4,3,2,4,4,0,1,3,0,0,8
Derek S Green,,,,,,,,,,0,2,1,1,2,3,2,4,2,3,2,1,3,1,1,8
Sherrie Cohen,,,,,,,,,,,0,8,7,9,1,3,1,2,3,0,1,1,0,0,8
W Wilson Goode Jr,,,,,,,,,,,,0,7,7,2,3,2,3,1,2,1,0,1,0,8
Ed Neilson,,,,,,,,,,,,,2,7,2,1,1,2,1,0,0,0,0,0,8
William K Greenlee,,,,,,,,,,,,,,0,1,2,1,1,0,0,0,0,0,0,8
Allan Domb,,,,,,,,,,,,,,,0,1,1,3,3,0,3,2,1,0,8
Helen Gym,,,,,,,,,,,,,,,,0,3,1,3,2,0,0,1,1,8
Thomas Wyatt,,,,,,,,,,,,,,,,,0,1,1,3,0,1,1,1,8
Isaiah Thomas,,,,,,,,,,,,,,,,,,0,2,1,2,0,0,0,8
Jenne Ayers,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,8
Frank Rizzo,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,8
Paul Steinke,,,,,,,,,,,,,,,,,,,,,0,0,1,0,8
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,19,17,15,5,4,4,3,2,18,13,13,13,12,11,7,7,7,6,6,3,3,3,2,1,8
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,9
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Isaiah Thomas,Sherrie Cohen,W Wilson Goode Jr,Ed Neilson,Helen Gym,Jenne Ayers,Wilson Alexander,Carla M Cain,Paul Steinke,Thomas Wyatt,Frank Rizzo,Marnie Aument Loughrey,9
Sharon Williams Losier,0,7,8,3,3,2,1,0,11,5,4,1,0,6,4,4,2,7,4,3,2,0,0,1,9
Christine Hope,,0,2,1,3,1,1,0,3,4,3,1,1,3,2,4,4,2,1,3,1,1,0,1,9
Joffie C Pittman,,,0,4,1,0,0,0,4,4,4,0,0,3,2,3,1,4,4,1,1,0,0,0,9
