col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Daniel R Sulman,,,,,,,,,,,,,,,,,,0,9,6,6,2,3,0,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,0,20,8,7,6,4,5
Christine Hope,,,,,,,,,,,,,,,,,,,,0,5,5,4,2,5
Matthew Perks,,,,,,,,,,,,,,,,,,,,,1,1,1,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,3,2,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,5,5
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,98,83,76,72,55,53,40,36,33,14,14,14,10,9,8,7,80,53,49,32,20,14,14,9,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Allan Domb,Isaiah Thomas,Jenne Ayers,William K Greenlee,Ed Neilson,Helen Gym,Sherrie Cohen,Wilson Alexander,Carla M Cain,Paul Steinke,Thomas Wyatt,Frank Rizzo,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,6
Derek S Green,16,20,18,14,8,12,12,12,5,3,8,4,3,4,2,1,23,13,11,9,7,6,5,1,6
Blondell Reynolds Brown,,4,22,11,10,7,10,11,3,7,5,2,4,2,3,0,16,10,10,5,4,7,6,3,6
W Wilson Goode Jr,,,4,9,6,6,7,8,4,5,3,2,3,3,3,0,12,8,7,3,6,6,4,4,6
Allan Domb,,,,10,5,4,6,11,6,2,1,0,2,1,3,0,8,5,7,5,4,2,3,1,6
Isaiah Thomas,,,,,5,4,4,4,5,5,3,3,3,4,0,0,11,6,4,4,3,2,2,3,6
Jenne Ayers,,,,,,2,3,2,4,6,5,4,0,2,1,0,15,6,7,3,4,3,3,3,6
William K Greenlee,,,,,,,0,6,4,4,1,1,2,1,1,0,5,4,6,5,5,3,3,2,6
Ed Neilson,,,,,,,,0,3,2,0,0,1,0,0,0,5,4,5,2,2,1,3,1,6
Helen Gym,,,,,,,,,0,7,1,4,2,3,1,1,6,4,6,5,4,4,1,2,6
Sherrie Cohen,,,,,,,,,,0,1,4,2,2,1,1,8,5,5,3,2,7,0,2,6
Wilson Alexander,,,,,,,,,,,0,1,1,2,1,0,10,3,5,4,2,2,1,0,6
Carla M Cain,,,,,,,,,,,,1,1,2,0,1,5,4,1,1,1,2,0,0,6
Paul Steinke,,,,,,,,,,,,,0,2,1,1,2,0,3,1,3,2,2,2,6
Thomas Wyatt,,,,,,,,,,,,,,0,0,0,6,3,1,3,1,2,0,3,6
Frank Rizzo,,,,,,,,,,,,,,,0,1,3,0,2,1,2,1,2,0,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,0,6
Sharon Williams Losier,,,,,,,,,,,,,,,,,3,10,7,5,5,6,3,3,6
Christine Hope,,,,,,,,,,,,,,,,,,1,5,0,3,4,3,1,6
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,7,2,4,2,3,6
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,6
Gary S Silver,,,,,,,,,,,,,,,,,,,,,0,2,4,2,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,1,0,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,1,6
Total,65,38,33,32,25,24,17,16,14,13,13,9,9,9,6,2,44,24,21,16,12,11,8,7,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Derek S Green,Allan Domb,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Thomas Wyatt,Wilson Alexander,Sherrie Cohen,Ed Neilson,Jenne Ayers,Frank Rizzo,William K Greenlee,Carla M Cain,Helen Gym,Paul Steinke,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,7
Derek S Green,5,13,13,10,7,8,11,5,10,8,4,4,3,1,2,1,18,8,10,14,7,4,5,4,7
Allan Domb,,3,8,7,6,4,2,2,8,4,1,5,3,3,1,2,10,7,5,4,5,2,2,1,7
Blondell Reynolds Brown,,,2,10,11,4,2,8,5,3,2,3,1,3,1,2,8,6,6,7,3,3,2,3,7
Isaiah Thomas,,,,1,9,5,3,7,4,1,3,1,1,1,2,0,11,5,5,4,5,3,2,4,7
W Wilson Goode Jr,,,,,0,4,2,5,3,0,3,2,0,2,1,2,2,4,5,2,3,3,3,2,7
Thomas Wyatt,,,,,,0,5,3,0,3,2,1,4,0,4,0,5,8,3,4,6,3,3,2,7
Wilson Alexander,,,,,,,1,1,1,5,3,0,1,0,1,0,8,1,4,4,4,2,2,2,7
Sherrie Cohen,,,,,,,,0,2,0,4,1,1,3,1,1,7,6,4,2,2,2,1,3,7
Ed Neilson,,,,,,,,,0,0,1,3,0,0,0,1,4,2,2,3,2,1,0,0,7
Jenne Ayers,,,,,,,,,,1,1,1,1,0,1,0,9,2,4,6,1,0,0,0,7
Frank Rizzo,,,,,,,,,,,1,0,0,0,0,0,3,4,4,1,2,1,1,1,7
William K Greenlee,,,,,,,,,,,,0,0,1,0,2,2,3,2,2,1,2,1,0,7
Carla M Cain,,,,,,,,,,,,,0,0,2,0,2,4,0,1,4,1,1,1,7
Helen Gym,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,1,7
Paul Steinke,,,,,,,,,,,,,,,0,0,1,1,1,2,1,1,1,1,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,1,2,1,0,1,1,0,7
Sharon Williams Losier,,,,,,,,,,,,,,,,,3,6,5,7,5,2,1,3,7
Christine Hope,,,,,,,,,,,,,,,,,,0,5,3,4,2,0,1,7
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,7,0,3,1,1,7
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,7
Gary S Silver,,,,,,,,,,,,,,,,,,,,,0,2,3,2,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,2,0,7
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,2,7
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,44,28,27,22,18,16,13,12,11,10,7,7,6,5,4,3,29,18,17,15,12,7,6,5,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Derek S Green,Allan Domb,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Ed Neilson,Sherrie Cohen,William K Greenlee,Jenne Ayers,Thomas Wyatt,Wilson Alexander,Frank Rizzo,Carla M Cain,Paul Steinke,Helen Gym,Marnie Aument Loughrey,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,8
Derek S Green,2,24,21,15,15,16,4,11,10,9,8,2,3,5,1,0,32,16,14,16,5,4,5,3,8
Allan Domb,,0,22,20,18,12,7,7,6,4,5,3,5,1,1,0,21,13,18,11,8,3,3,2,8
Blondell Reynolds Brown,,,0,17,25,10,10,7,5,5,2,5,1,3,1,0,18,14,12,6,9,3,3,2,8
Isaiah Thomas,,,,0,20,7,8,8,3,6,2,8,2,2,0,0,12,13,15,9,8,6,5,2,8
W Wilson Goode Jr,,,,,0,11,11,9,4,2,1,7,1,3,1,1,15,14,13,8,7,3,2,2,8
Ed Neilson,,,,,,0,1,6,0,2,0,1,2,0,0,0,12,4,7,3,2,2,3,0,8
Sherrie Cohen,,,,,,,0,4,2,4,1,3,2,3,2,1,6,8,7,4,4,2,3,1,8
William K Greenlee,,,,,,,,0,2,4,4,1,2,2,1,0,7,7,6,5,5,3,1,2,8
Jenne Ayers,,,,,,,,,0,4,6,0,2,2,2,1,12,9,4,8,2,1,0,2,8
Thomas Wyatt,,,,,,,,,,1,2,1,2,2,1,0,9,4,5,2,5,2,3,1,8
Wilson Alexander,,,,,,,,,,,0,0,1,1,0,0,6,6,5,7,2,2,0,1,8
Frank Rizzo,,,,,,,,,,,,1,0,0,0,0,2,2,2,4,2,0,1,1,8
Carla M Cain,,,,,,,,,,,,,0,0,1,0,2,2,7,3,4,1,1,0,8
Paul Steinke,,,,,,,,,,,,,,0,1,1,3,4,2,2,1,3,2,1,8
Helen Gym,,,,,,,,,,,,,,,0,0,2,1,1,0,0,0,0,0,8
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,8
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,18,11,9,3,2,2,1,8
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,12,7,3,4,1,1,8
Christine Hope,,,,,,,,,,,,,,,,,,,1,7,7,3,3,0,8
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,6,1,1,3,8
Gary S Silver,,,,,,,,,,,,,,,,,,,,,1,1,2,2,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,0,3,1,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,54,40,38,36,35,20,18,18,17,15,11,9,8,7,4,2,45,29,28,22,15,9,8,5,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Derek S Green,Blondell Reynolds Brown,Allan Domb,W Wilson Goode Jr,Isaiah Thomas,Ed Neilson,William K Greenlee,Wilson Alexander,Jenne Ayers,Carla M Cain,Sherrie Cohen,Helen Gym,Thomas Wyatt,Paul Steinke,Marnie Aument Loughrey,Frank Rizzo,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,9
Derek S Green,7,24,21,17,12,10,6,5,8,5,4,3,6,4,3,2,23,15,19,15,6,7,2,4,9
Blondell Reynolds Brown,,1,21,28,15,17,14,1,4,3,5,3,3,3,2,4,17,18,10,9,7,6,7,4,9
