col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,1
Kevin M Dougherty,6,21,10,8,4,2,16,17,12,8,3,2,1
Anne E Lazarus,,2,10,4,3,2,10,11,9,7,0,1,1
Christine Donohue,,,0,2,0,1,7,8,5,5,2,1,1
David Wecht,,,,2,0,1,5,8,2,3,0,1,1
John Henry Foradora,,,,,0,0,2,0,2,1,0,1,1
Dwayne D Woodruff,,,,,,0,0,1,3,2,0,0,1
Anthony Clark,,,,,,,0,5,4,2,1,1,1
Lisa M Deeley,,,,,,,,0,3,4,0,1,1
Tracey L Gordon,,,,,,,,,0,3,1,0,1
Carol A Jenkins,,,,,,,,,,0,1,0,1
Will Mega,,,,,,,,,,,0,0,1
Omar Sabir,,,,,,,,,,,,0,1
Total,45,28,16,15,4,3,21,21,13,10,5,2,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,2
Kevin M Dougherty,3,14,10,5,1,2,10,6,7,4,2,3,2
Anne E Lazarus,,0,11,4,3,2,9,5,5,4,4,4,2
Christine Donohue,,,1,3,2,0,5,7,4,2,3,1,2
David Wecht,,,,0,2,0,5,2,3,0,3,1,2
Dwayne D Woodruff,,,,,0,0,3,0,0,0,1,1,2
John Henry Foradora,,,,,,0,1,1,0,1,0,1,2
Lisa M Deeley,,,,,,,1,0,4,3,2,2,2
Anthony Clark,,,,,,,,1,1,0,2,2,2
Carol A Jenkins,,,,,,,,,0,2,0,0,2
Tracey L Gordon,,,,,,,,,,1,0,0,2
Will Mega,,,,,,,,,,,0,0,2
Omar Sabir,,,,,,,,,,,,0,2
Total,24,19,16,9,4,2,15,10,8,6,5,4,2
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,3
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,3
Kevin M Dougherty,14,66,36,37,10,7,49,41,25,22,10,7,3
Anne E Lazarus,,0,29,29,5,4,26,24,23,17,11,6,3
Christine Donohue,,,1,10,3,3,18,22,11,15,8,2,3
David Wecht,,,,1,4,2,17,20,13,9,8,1,3
John Henry Foradora,,,,,0,2,2,3,5,5,2,2,3
Dwayne D Woodruff,,,,,,0,3,5,1,2,1,2,3
Lisa M Deeley,,,,,,,0,7,11,8,4,1,3
Anthony Clark,,,,,,,,1,6,10,6,5,3
Tracey L Gordon,,,,,,,,,0,5,2,1,3
Carol A Jenkins,,,,,,,,,,1,0,0,3
Will Mega,,,,,,,,,,,0,0,3
Omar Sabir,,,,,,,,,,,,0,3
Total,125,72,51,50,14,9,52,49,30,26,17,8,3
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,4
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,4
Kevin M Dougherty,26,50,29,26,5,2,40,26,19,14,9,8,4
Anne E Lazarus,,3,21,21,3,2,25,22,10,11,6,7,4
David Wecht,,,0,9,3,1,19,12,6,8,5,1,4
Christine Donohue,,,,2,4,1,12,13,12,7,2,4,4
Dwayne D Woodruff,,,,,0,0,4,1,2,2,1,2,4
John Henry Foradora,,,,,,0,1,1,0,1,0,0,4
Lisa M Deeley,,,,,,,1,6,8,3,8,3,4
Anthony Clark,,,,,,,,0,7,9,1,2,4
Carol A Jenkins,,,,,,,,,1,2,0,0,4
Tracey L Gordon,,,,,,,,,,0,0,1,4
Omar Sabir,,,,,,,,,,,0,1,4
Will Mega,,,,,,,,,,,,0,4
Total,111,60,38,36,8,4,48,29,21,16,10,9,4
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,5
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,5
Kevin M Dougherty,13,57,45,33,6,5,44,39,22,20,13,5,5
Anne E Lazarus,,4,25,21,4,2,26,26,14,18,7,3,5
David Wecht,,,0,13,4,3,20,23,14,11,11,4,5
Christine Donohue,,,,2,1,0,16,15,11,9,5,2,5
John Henry Foradora,,,,,0,0,2,3,1,3,2,2,5
Dwayne D Woodruff,,,,,,0,0,1,1,0,0,0,5
Lisa M Deeley,,,,,,,0,12,5,10,2,1,5
Anthony Clark,,,,,,,,0,10,4,6,3,5
Tracey L Gordon,,,,,,,,,0,6,1,0,5
Carol A Jenkins,,,,,,,,,,1,2,1,5
Will Mega,,,,,,,,,,,0,1,5
Omar Sabir,,,,,,,,,,,,0,5
Total,116,65,58,42,9,5,48,47,26,25,17,7,5
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,6
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,6
Kevin M Dougherty,16,21,23,22,4,1,31,17,17,14,1,2,6
David Wecht,,0,14,12,3,1,14,12,9,10,1,1,6
Christine Donohue,,,2,16,3,1,13,7,11,13,2,3,6
Anne E Lazarus,,,,3,4,0,13,8,10,11,1,1,6
John Henry Foradora,,,,,0,1,5,3,2,2,1,1,6
Dwayne D Woodruff,,,,,,0,1,2,1,0,0,0,6
Lisa M Deeley,,,,,,,0,7,4,11,0,2,6
Anthony Clark,,,,,,,,0,6,3,1,0,6
Tracey L Gordon,,,,,,,,,2,6,1,1,6
Carol A Jenkins,,,,,,,,,,0,0,0,6
Will Mega,,,,,,,,,,,0,0,6
Omar Sabir,,,,,,,,,,,,0,6
Total,77,37,36,34,8,2,40,24,24,21,4,3,6
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,7
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Will Mega,Tracey L Gordon,Omar Sabir,7
Kevin M Dougherty,9,28,21,19,5,5,36,22,8,7,5,2,7
Anne E Lazarus,,2,13,9,3,3,16,15,5,3,2,1,7
David Wecht,,,2,4,2,2,15,11,5,2,2,0,7
Christine Donohue,,,,0,3,2,11,8,1,5,4,1,7
John Henry Foradora,,,,,0,0,3,4,2,1,2,0,7
Dwayne D Woodruff,,,,,,0,1,3,1,4,0,0,7
Lisa M Deeley,,,,,,,0,10,2,5,3,1,7
Anthony Clark,,,,,,,,0,5,2,2,1,7
Carol A Jenkins,,,,,,,,,0,1,0,0,7
Will Mega,,,,,,,,,,0,1,0,7
Tracey L Gordon,,,,,,,,,,,0,0,7
Omar Sabir,,,,,,,,,,,,0,7
Total,74,34,29,21,7,6,40,26,10,10,8,2,7
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,8
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,8
Kevin M Dougherty,10,37,20,19,5,3,23,24,12,8,6,0,8
Anne E Lazarus,,3,19,15,7,1,19,19,12,11,6,1,8
Christine Donohue,,,3,1,3,3,10,13,6,8,2,1,8
David Wecht,,,,2,0,0,10,9,5,2,2,0,8
John Henry Foradora,,,,,0,0,4,3,2,3,2,0,8
Dwayne D Woodruff,,,,,,0,1,2,2,0,2,1,8
Anthony Clark,,,,,,,4,8,6,2,2,0,8
Lisa M Deeley,,,,,,,,0,5,5,3,0,8
Tracey L Gordon,,,,,,,,,1,3,1,0,8
Carol A Jenkins,,,,,,,,,,0,1,0,8
Will Mega,,,,,,,,,,,0,1,8
Omar Sabir,,,,,,,,,,,,0,8
Total,72,49,32,26,9,4,35,30,18,15,9,1,8
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,9
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,9
Kevin M Dougherty,24,38,32,32,6,2,34,23,19,14,6,5,9
Anne E Lazarus,,0,17,16,1,0,18,10,13,9,3,2,9
Christine Donohue,,,2,11,1,2,17,11,12,7,4,1,9
David Wecht,,,,1,3,0,17,7,7,8,2,1,9
John Henry Foradora,,,,,0,0,3,0,3,1,0,0,9
Dwayne D Woodruff,,,,,,0,1,0,1,1,1,0,9
Anthony Clark,,,,,,,0,7,6,6,3,0,9
Lisa M Deeley,,,,,,,,2,5,2,0,1,9
Carol A Jenkins,,,,,,,,,0,4,1,0,9
Tracey L Gordon,,,,,,,,,,0,0,1,9
Will Mega,,,,,,,,,,,0,1,9
Omar Sabir,,,,,,,,,,,,0,9
Total,103,39,38,34,6,2,37,26,21,14,6,5,9
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,10
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,10
Kevin M Dougherty,15,37,25,26,5,2,30,21,15,13,8,3,10
Anne E Lazarus,,3,16,21,6,3,28,13,11,7,6,4,10
Christine Donohue,,,2,16,1,2,21,14,13,4,5,3,10
David Wecht,,,,3,2,2,22,14,10,5,4,4,10
John Henry Foradora,,,,,1,1,4,2,2,2,0,2,10
Dwayne D Woodruff,,,,,,0,3,1,1,2,1,1,10
Lisa M Deeley,,,,,,,1,9,14,4,6,3,10
Anthony Clark,,,,,,,,1,3,4,1,0,10
Carol A Jenkins,,,,,,,,,0,3,0,1,10
Tracey L Gordon,,,,,,,,,,0,1,0,10
Omar Sabir,,,,,,,,,,,0,0,10
Will Mega,,,,,,,,,,,,0,10
Total,79,53,41,41,10,5,46,30,23,14,8,6,10
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,11
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Lisa M Deeley,Tracey L Gordon,Anthony Clark,Carol A Jenkins,Will Mega,Omar Sabir,11
Kevin M Dougherty,10,30,24,21,5,3,24,21,19,11,8,4,11
Anne E Lazarus,,1,14,13,0,2,15,11,11,8,5,3,11
Christine Donohue,,,0,10,4,0,12,8,8,4,5,0,11
David Wecht,,,,1,2,0,13,9,6,5,3,3,11
Dwayne D Woodruff,,,,,0,0,3,2,1,1,2,0,11
John Henry Foradora,,,,,,0,1,1,0,2,1,1,11
Lisa M Deeley,,,,,,,0,6,6,5,3,3,11
Tracey L Gordon,,,,,,,,0,6,3,1,1,11
Anthony Clark,,,,,,,,,1,2,2,0,11
Carol A Jenkins,,,,,,,,,,0,1,0,11
Will Mega,,,,,,,,,,,0,0,11
Omar Sabir,,,,,,,,,,,,0,11
Total,73,34,28,27,6,3,28,23,22,14,9,4,11
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,12
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,12
Kevin M Dougherty,12,31,20,15,9,6,27,21,17,15,5,2,12
Anne E Lazarus,,0,13,11,7,2,21,11,11,8,5,0,12
Christine Donohue,,,2,4,4,3,14,12,9,7,4,1,12
David Wecht,,,,1,2,1,10,7,6,8,1,0,12
John Henry Foradora,,,,,1,0,7,2,6,4,3,0,12
Dwayne D Woodruff,,,,,,0,4,3,3,2,0,1,12
Lisa M Deeley,,,,,,,0,5,9,6,2,1,12
Anthony Clark,,,,,,,,1,6,4,4,0,12
Carol A Jenkins,,,,,,,,,0,4,0,0,12
Tracey L Gordon,,,,,,,,,,0,0,1,12
Will Mega,,,,,,,,,,,0,0,12
