col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 1st District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Mark F Squilla,Ed Neilson,Allan Domb,William K Greenlee,Derek S Green,Frank Rizzo,Blondell Reynolds Brown,Helen Gym,Sherrie Cohen,Paul Steinke,Thomas Wyatt,Jenne Ayers,Isaiah Thomas,W Wilson Goode Jr,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,All
Mark F Squilla,899,"1,660","1,232","1,178","1,220","1,041",960,915,817,764,630,534,385,332,317,329,214,All
Ed Neilson,,85,621,"1,086",650,261,660,189,332,169,118,50,96,128,33,79,20,All
Allan Domb,,,136,653,372,460,389,306,302,406,328,173,132,73,143,125,86,All
William K Greenlee,,,,6,652,275,724,240,433,222,132,80,143,180,46,93,29,All
Derek S Green,,,,,20,212,548,180,248,223,231,169,140,111,80,94,113,All
Frank Rizzo,,,,,,48,151,222,214,271,195,157,84,94,105,114,51,All
Blondell Reynolds Brown,,,,,,,13,265,327,182,121,114,154,203,74,78,33,All
Helen Gym,,,,,,,,76,413,398,268,194,180,137,121,117,47,All
Sherrie Cohen,,,,,,,,,11,277,183,195,116,91,128,103,36,All
Paul Steinke,,,,,,,,,,17,340,131,171,68,57,72,53,All
Thomas Wyatt,,,,,,,,,,,24,131,149,56,103,60,67,All
Jenne Ayers,,,,,,,,,,,,11,58,56,157,114,98,All
Isaiah Thomas,,,,,,,,,,,,,6,130,28,22,25,All
W Wilson Goode Jr,,,,,,,,,,,,,,6,23,21,22,All
Carla M Cain,,,,,,,,,,,,,,,6,109,38,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,10,20,All
Wilson Alexander,,,,,,,,,,,,,,,,,10,All
Total,"5,093","2,138","1,867","1,606","1,413","1,223","1,197","1,195","1,011",973,821,596,480,407,381,369,257,All
,District Council 1st District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,1
