col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,All
,Mark F Squilla,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,All
Mark F Squilla,56,962,666,519,367,72,65,All
Kevin M Dougherty,,141,571,438,269,52,41,All
David Wecht,,,27,251,149,35,18,All
Anne E Lazarus,,,,30,241,54,42,All
Christine Donohue,,,,,16,24,29,All
John Henry Foradora,,,,,,2,12,All
Dwayne D Woodruff,,,,,,,3,All
Total,"1,298","1,231",782,637,442,102,79,All
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,1
,Mark F Squilla,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,1
Mark F Squilla,1,46,44,32,26,10,3,1
Anne E Lazarus,,1,27,20,22,12,3,1
Kevin M Dougherty,,,3,16,15,1,1,1
David Wecht,,,,0,5,9,1,1
Christine Donohue,,,,,1,2,2,1
John Henry Foradora,,,,,,0,1,1
Dwayne D Woodruff,,,,,,,0,1
Total,75,53,49,35,29,13,4,1
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,3
,Mark F Squilla,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,3
Mark F Squilla,3,39,25,20,19,3,3,3
Kevin M Dougherty,,2,24,18,13,2,2,3
Anne E Lazarus,,,1,7,13,2,0,3
David Wecht,,,,2,6,0,1,3
Christine Donohue,,,,,1,1,1,3
Dwayne D Woodruff,,,,,,1,1,3
John Henry Foradora,,,,,,,0,3
Total,51,47,28,25,20,4,4,3
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,4
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,4
Kevin M Dougherty,13,47,48,24,4,0,69,4
Anne E Lazarus,,3,23,23,3,2,49,4
David Wecht,,,0,11,1,0,48,4
Christine Donohue,,,,2,1,3,31,4
John Henry Foradora,,,,,0,1,4,4
Dwayne D Woodruff,,,,,,0,3,4
Mark F Squilla,,,,,,,5,4
Total,101,62,59,37,6,3,93,4
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,5
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,5
Kevin M Dougherty,19,48,25,23,8,4,70,5
David Wecht,,1,12,17,2,1,51,5
Anne E Lazarus,,,1,19,7,5,31,5
Christine Donohue,,,,1,3,1,27,5
John Henry Foradora,,,,,2,4,10,5
Dwayne D Woodruff,,,,,,0,5,5
Mark F Squilla,,,,,,,3,5
Total,103,61,42,35,15,8,89,5
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,6
,Mark F Squilla,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,6
Mark F Squilla,3,38,27,22,18,3,1,6
Kevin M Dougherty,,5,21,15,14,1,2,6
Anne E Lazarus,,,2,12,11,3,1,6
David Wecht,,,,1,7,2,2,6
Christine Donohue,,,,,0,0,0,6
Dwayne D Woodruff,,,,,,0,0,6
John Henry Foradora,,,,,,,0,6
Total,56,48,32,26,19,3,3,6
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,7
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,7
Kevin M Dougherty,14,86,29,16,6,5,108,7
David Wecht,,1,23,12,1,2,96,7
Anne E Lazarus,,,2,8,3,1,31,7
Christine Donohue,,,,1,1,3,20,7
John Henry Foradora,,,,,0,2,6,7
Dwayne D Woodruff,,,,,,0,6,7
Mark F Squilla,,,,,,,4,7
Total,133,104,36,25,8,7,131,7
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,8
,Mark F Squilla,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,8
Mark F Squilla,6,29,25,25,15,5,3,8
Kevin M Dougherty,,3,14,13,12,2,2,8
Anne E Lazarus,,,4,13,7,5,2,8
David Wecht,,,,1,9,4,1,8
Christine Donohue,,,,,1,0,1,8
John Henry Foradora,,,,,,0,0,8
Dwayne D Woodruff,,,,,,,0,8
Total,59,37,33,30,20,7,3,8
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,10
,Mark F Squilla,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,10
Mark F Squilla,5,21,11,8,11,3,2,10
Kevin M Dougherty,,4,9,8,9,2,1,10
Anne E Lazarus,,,1,8,3,4,1,10
Christine Donohue,,,,0,3,2,0,10
David Wecht,,,,,0,0,0,10
Dwayne D Woodruff,,,,,,0,1,10
John Henry Foradora,,,,,,,0,10
Total,32,28,16,14,11,5,2,10
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,11
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Mark F Squilla,11
Kevin M Dougherty,15,26,24,16,3,1,42,11
David Wecht,,3,11,7,2,2,31,11
Anne E Lazarus,,,4,13,4,0,25,11
Christine Donohue,,,,4,3,1,20,11
Dwayne D Woodruff,,,,,1,0,7,11
John Henry Foradora,,,,,,0,2,11
Mark F Squilla,,,,,,,4,11
Total,64,36,34,28,8,2,62,11
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,12
,Mark F Squilla,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,12
Mark F Squilla,4,40,25,21,18,1,0,12
Kevin M Dougherty,,2,20,16,19,1,0,12
David Wecht,,,3,6,7,0,0,12
Christine Donohue,,,,1,13,1,0,12
Anne E Lazarus,,,,,2,0,0,12
Dwayne D Woodruff,,,,,,1,0,12
John Henry Foradora,,,,,,,0,12
Total,54,45,29,24,22,2,0,12
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,13
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,13
Kevin M Dougherty,8,44,35,22,5,4,72,13
David Wecht,,1,22,16,1,1,47,13
Anne E Lazarus,,,2,17,1,2,41,13
Christine Donohue,,,,0,3,0,29,13
John Henry Foradora,,,,,0,0,3,13
Dwayne D Woodruff,,,,,,0,3,13
Mark F Squilla,,,,,,,3,13
Total,93,56,48,33,6,4,91,13
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,14
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Mark F Squilla,14
Kevin M Dougherty,14,34,32,19,3,2,65,14
David Wecht,,1,14,12,2,1,39,14
Anne E Lazarus,,,0,21,3,3,35,14
Christine Donohue,,,,0,2,0,29,14
Dwayne D Woodruff,,,,,0,0,4,14
John Henry Foradora,,,,,,0,3,14
Mark F Squilla,,,,,,,2,14
Total,84,45,40,32,5,3,81,14
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,15
,Mark F Squilla,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,15
Mark F Squilla,3,56,28,21,16,7,5,15
Kevin M Dougherty,,6,17,21,16,6,5,15
Christine Donohue,,,1,9,10,3,5,15
David Wecht,,,,1,8,2,3,15
Anne E Lazarus,,,,,3,3,2,15
Dwayne D Woodruff,,,,,,0,1,15
John Henry Foradora,,,,,,,0,15
Total,75,66,34,29,27,9,9,15
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,16
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,16
Kevin M Dougherty,8,63,41,16,3,1,97,16
David Wecht,,2,30,10,2,0,68,16
Anne E Lazarus,,,1,19,5,1,45,16
Christine Donohue,,,,0,1,1,19,16
John Henry Foradora,,,,,0,0,3,16
Dwayne D Woodruff,,,,,,0,2,16
Mark F Squilla,,,,,,,3,16
Total,116,80,57,26,6,2,116,16
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,17
,Mark F Squilla,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,17
Mark F Squilla,2,39,31,34,18,6,5,17
Kevin M Dougherty,,12,18,25,10,2,3,17
David Wecht,,,7,15,7,2,1,17
Anne E Lazarus,,,,2,12,3,4,17
Christine Donohue,,,,,1,4,1,17
Dwayne D Woodruff,,,,,,0,1,17
John Henry Foradora,,,,,,,0,17
Total,65,56,42,39,21,6,5,17
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,18
,Mark F Squilla,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,18
Mark F Squilla,3,59,34,34,22,3,2,18
Kevin M Dougherty,,7,31,32,18,4,2,18
David Wecht,,,1,16,7,1,0,18
Anne E Lazarus,,,,1,16,1,2,18
Christine Donohue,,,,,0,1,0,18
John Henry Foradora,,,,,,0,0,18
Dwayne D Woodruff,,,,,,,0,18
Total,73,72,40,39,24,4,2,18
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,19
,Mark F Squilla,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,19
Mark F Squilla,2,74,65,26,17,7,4,19
Kevin M Dougherty,,6,61,18,10,3,2,19
David Wecht,,,2,15,5,4,2,19
Anne E Lazarus,,,,0,9,6,2,19
Christine Donohue,,,,,2,4,2,19
John Henry Foradora,,,,,,0,0,19
Dwayne D Woodruff,,,,,,,0,19
Total,95,89,74,29,21,9,4,19
