col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Omar Sabir,Will Mega,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,1
Kevin M Dougherty,8,52,32,29,4,8,47,31,14,20,19,19,1
Anne E Lazarus,,2,36,25,14,5,34,18,18,18,13,16,1
David Wecht,,,2,11,11,1,28,12,19,7,6,9,1
Christine Donohue,,,,2,4,9,29,13,4,11,12,9,1
John Henry Foradora,,,,,0,1,5,6,10,3,2,1,1
Dwayne D Woodruff,,,,,,1,9,3,2,5,4,0,1
Anthony Clark,,,,,,,2,15,7,13,7,5,1
Omar Sabir,,,,,,,,0,4,1,4,5,1
Will Mega,,,,,,,,,0,0,1,3,1
Carol A Jenkins,,,,,,,,,,0,3,4,1
Tracey L Gordon,,,,,,,,,,,1,3,1
Lisa M Deeley,,,,,,,,,,,,0,1
Total,109,77,58,49,18,14,69,38,28,26,26,22,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,2
Kevin M Dougherty,13,41,27,21,10,7,37,29,26,10,9,7,2
Anne E Lazarus,,1,19,12,6,5,20,17,17,5,6,9,2
Christine Donohue,,,4,10,1,4,22,11,12,3,6,6,2
David Wecht,,,,2,2,3,19,10,8,4,5,3,2
John Henry Foradora,,,,,0,1,3,8,5,6,1,0,2
Dwayne D Woodruff,,,,,,0,6,6,3,1,0,3,2
Anthony Clark,,,,,,,1,13,8,2,3,3,2
Omar Sabir,,,,,,,,2,3,4,1,1,2
Tracey L Gordon,,,,,,,,,0,3,6,3,2
Carol A Jenkins,,,,,,,,,,0,0,2,2
Will Mega,,,,,,,,,,,0,0,2
Lisa M Deeley,,,,,,,,,,,,0,2
Total,95,50,42,35,14,11,52,40,30,13,11,10,2
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,3
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,3
Kevin M Dougherty,13,32,26,29,10,6,39,22,16,16,10,13,3
Anne E Lazarus,,0,22,24,8,4,25,18,9,16,12,11,3
David Wecht,,,4,20,10,3,28,9,16,12,6,7,3
Christine Donohue,,,,1,4,2,30,11,14,11,8,6,3
John Henry Foradora,,,,,0,0,9,1,6,7,6,3,3
