col_1,col_2,col_3,col_4,division
,Sheriff - Democrat,Judge Of The Superior Court - Democrat,,1
,Jewell Williams,Alice Beck Dubow,Robert Colville,1
Jewell Williams,8,36,6,1
Alice Beck Dubow,,12,0,1
Robert Colville,,,1,1
Total,50,48,7,1
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,2
,Alice Beck Dubow,Robert Colville,Jewell Williams,2
Alice Beck Dubow,13,0,30,2
Robert Colville,,3,3,2
Jewell Williams,,,2,2
Total,43,6,35,2
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,3
,Alice Beck Dubow,Robert Colville,Jewell Williams,3
Alice Beck Dubow,15,0,47,3
Robert Colville,,3,4,3
Jewell Williams,,,2,3
Total,62,7,53,3
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,4
,Alice Beck Dubow,Robert Colville,Jewell Williams,4
Alice Beck Dubow,11,0,36,4
Robert Colville,,2,3,4
Jewell Williams,,,4,4
Total,47,5,43,4
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,5
,Alice Beck Dubow,Robert Colville,Jewell Williams,5
Alice Beck Dubow,12,0,43,5
Robert Colville,,1,4,5
Jewell Williams,,,6,5
Total,55,5,53,5
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,6
,Alice Beck Dubow,Robert Colville,Jewell Williams,6
Alice Beck Dubow,16,0,61,6
Robert Colville,,3,7,6
Jewell Williams,,,9,6
Total,77,10,77,6
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,7
,Alice Beck Dubow,Robert Colville,Jewell Williams,7
Alice Beck Dubow,7,0,29,7
Robert Colville,,3,3,7
Jewell Williams,,,3,7
Total,36,6,35,7
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,8
,Alice Beck Dubow,Robert Colville,Jewell Williams,8
Alice Beck Dubow,17,0,69,8
Robert Colville,,4,8,8
Jewell Williams,,,5,8
Total,86,12,82,8
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,9
,Alice Beck Dubow,Robert Colville,Jewell Williams,9
Alice Beck Dubow,19,0,49,9
Robert Colville,,3,8,9
Jewell Williams,,,4,9
Total,68,11,61,9
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,10
,Alice Beck Dubow,Robert Colville,Jewell Williams,10
Alice Beck Dubow,24,0,57,10
Robert Colville,,3,6,10
Jewell Williams,,,5,10
Total,81,9,68,10
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,11
,Alice Beck Dubow,Robert Colville,Jewell Williams,11
Alice Beck Dubow,12,0,44,11
Robert Colville,,1,4,11
Jewell Williams,,,5,11
Total,56,5,53,11
,Sheriff - Democrat,Judge Of The Superior Court - Democrat,,12
,Jewell Williams,Alice Beck Dubow,Robert Colville,12
Jewell Williams,6,44,8,12
Alice Beck Dubow,,13,0,12
Robert Colville,,,3,12
Total,58,57,11,12
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,13
,Alice Beck Dubow,Robert Colville,Jewell Williams,13
Alice Beck Dubow,13,0,52,13
Robert Colville,,4,5,13
Jewell Williams,,,2,13
Total,65,9,59,13
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,14
,Alice Beck Dubow,Robert Colville,Jewell Williams,14
Alice Beck Dubow,19,0,51,14
Robert Colville,,5,5,14
Jewell Williams,,,5,14
Total,70,10,61,14
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,15
,Alice Beck Dubow,Robert Colville,Jewell Williams,15
Alice Beck Dubow,17,0,58,15
Robert Colville,,1,6,15
Jewell Williams,,,3,15
Total,75,7,67,15
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,16
,Alice Beck Dubow,Robert Colville,Jewell Williams,16
Alice Beck Dubow,14,0,30,16
Robert Colville,,1,3,16
Jewell Williams,,,2,16
Total,44,4,35,16
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,17
,Alice Beck Dubow,Robert Colville,Jewell Williams,17
Alice Beck Dubow,8,0,17,17
Robert Colville,,3,3,17
Jewell Williams,,,0,17
Total,25,6,20,17
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,18
,Alice Beck Dubow,Robert Colville,Jewell Williams,18
Alice Beck Dubow,15,0,45,18
Robert Colville,,1,5,18
Jewell Williams,,,3,18
Total,60,6,53,18
,Sheriff - Democrat,Judge Of The Superior Court - Democrat,,19
,Jewell Williams,Alice Beck Dubow,Robert Colville,19
Jewell Williams,5,42,5,19
Alice Beck Dubow,,9,0,19
Robert Colville,,,4,19
Total,52,51,9,19
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,20
,Alice Beck Dubow,Robert Colville,Jewell Williams,20
Alice Beck Dubow,16,0,44,20
Robert Colville,,5,6,20
Jewell Williams,,,7,20
Total,60,11,57,20
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,21
,Alice Beck Dubow,Robert Colville,Jewell Williams,21
Alice Beck Dubow,33,0,77,21
Robert Colville,,6,7,21
Jewell Williams,,,9,21
Total,110,13,93,21
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,22
,Alice Beck Dubow,Robert Colville,Jewell Williams,22
Alice Beck Dubow,19,0,62,22
Robert Colville,,5,9,22
Jewell Williams,,,9,22
Total,81,14,80,22
,Sheriff - Democrat,Judge Of The Superior Court - Democrat,,23
,Jewell Williams,Alice Beck Dubow,Robert Colville,23
Jewell Williams,4,44,13,23
Alice Beck Dubow,,15,0,23
Robert Colville,,,2,23
Total,61,59,15,23
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,24
,Alice Beck Dubow,Robert Colville,Jewell Williams,24
Alice Beck Dubow,13,0,50,24
Robert Colville,,5,4,24
Jewell Williams,,,7,24
Total,63,9,61,24
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,25
,Alice Beck Dubow,Robert Colville,Jewell Williams,25
Alice Beck Dubow,17,0,30,25
Robert Colville,,0,3,25
Jewell Williams,,,2,25
Total,47,3,35,25
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,26
,Alice Beck Dubow,Robert Colville,Jewell Williams,26
Alice Beck Dubow,22,0,42,26
Robert Colville,,7,10,26
Jewell Williams,,,5,26
Total,64,17,57,26
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,27
,Alice Beck Dubow,Robert Colville,Jewell Williams,27
Alice Beck Dubow,12,0,33,27
Robert Colville,,2,5,27
Jewell Williams,,,4,27
Total,45,7,42,27
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,28
,Alice Beck Dubow,Robert Colville,Jewell Williams,28
Alice Beck Dubow,17,0,48,28
Robert Colville,,3,4,28
Jewell Williams,,,5,28
Total,65,7,57,28
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,29
,Alice Beck Dubow,Robert Colville,Jewell Williams,29
Alice Beck Dubow,22,0,44,29
Robert Colville,,5,5,29
Jewell Williams,,,8,29
Total,66,10,57,29
,Sheriff - Democrat,Judge Of The Superior Court - Democrat,,30
,Jewell Williams,Alice Beck Dubow,Robert Colville,30
Jewell Williams,3,37,6,30
Alice Beck Dubow,,8,0,30
Robert Colville,,,4,30
Total,46,45,10,30
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,31
,Alice Beck Dubow,Robert Colville,Jewell Williams,31
Alice Beck Dubow,24,0,32,31
Robert Colville,,4,3,31
Jewell Williams,,,2,31
Total,56,7,37,31
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,32
,Alice Beck Dubow,Robert Colville,Jewell Williams,32
Alice Beck Dubow,17,0,31,32
Robert Colville,,1,5,32
Jewell Williams,,,4,32
Total,48,6,40,32
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,33
,Alice Beck Dubow,Robert Colville,Jewell Williams,33
Alice Beck Dubow,26,0,51,33
Robert Colville,,1,4,33
Jewell Williams,,,8,33
Total,77,5,63,33
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,34
,Alice Beck Dubow,Robert Colville,Jewell Williams,34
Alice Beck Dubow,9,0,38,34
Robert Colville,,6,3,34
Jewell Williams,,,5,34
Total,47,9,46,34
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,35
,Alice Beck Dubow,Robert Colville,Jewell Williams,35
Alice Beck Dubow,18,0,44,35
Robert Colville,,2,10,35
Jewell Williams,,,3,35
Total,62,12,57,35
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,36
,Alice Beck Dubow,Robert Colville,Jewell Williams,36
Alice Beck Dubow,16,0,72,36
Robert Colville,,2,5,36
Jewell Williams,,,4,36
Total,88,7,81,36
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,37
,Alice Beck Dubow,Robert Colville,Jewell Williams,37
Alice Beck Dubow,11,0,24,37
Robert Colville,,4,3,37
Jewell Williams,,,5,37
Total,35,7,32,37
,Judge Of The Superior Court - Democrat,,Sheriff - Democrat,38
,Alice Beck Dubow,Robert Colville,Jewell Williams,38
