col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Michael Wojcik,Todd Eagen,All
Sharon Williams Losier,87,436,316,208,233,151,112,70,403,445,All
Christine Hope,,94,260,207,148,141,136,96,358,376,All
Christian Dicicco,,,41,77,172,77,86,56,240,246,All
Joffie C Pittman,,,,44,64,116,54,35,202,227,All
Daniel R Sulman,,,,,21,52,34,18,133,143,All
Matthew Perks,,,,,,22,68,30,188,156,All
Gary S Silver,,,,,,,34,49,134,138,All
Franklin A Bennett Iii,,,,,,,,7,93,91,All
Michael Wojcik,,,,,,,,,104,0,All
Todd Eagen,,,,,,,,,,98,All
Total,"1,090",953,628,518,407,400,356,205,892,868,All
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Sharon Williams Losier,Christine Hope,Christian Dicicco,Daniel R Sulman,Joffie C Pittman,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,Todd Eagen,Michael Wojcik,1
Sharon Williams Losier,2,20,12,9,9,7,5,1,18,18,1
Christine Hope,,1,13,9,10,4,6,4,16,18,1
Christian Dicicco,,,1,4,3,4,1,2,12,10,1
Daniel R Sulman,,,,2,2,1,2,1,7,7,1
Joffie C Pittman,,,,,0,1,3,1,9,5,1
Gary S Silver,,,,,,2,3,2,5,3,1
Matthew Perks,,,,,,,0,2,6,7,1
Franklin A Bennett Iii,,,,,,,,0,3,2,1
Todd Eagen,,,,,,,,,5,0,1
Michael Wojcik,,,,,,,,,,5,1
Total,40,39,24,16,15,14,13,7,34,33,1
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Michael Wojcik,Todd Eagen,2
Christine Hope,3,20,15,9,7,5,5,3,23,12,2
Christian Dicicco,,3,10,1,5,5,3,6,20,8,2
Sharon Williams Losier,,,2,11,6,1,3,4,12,15,2
Joffie C Pittman,,,,1,4,4,4,2,10,12,2
Matthew Perks,,,,,1,4,0,0,8,6,2
Gary S Silver,,,,,,0,2,0,9,3,2
Franklin A Bennett Iii,,,,,,,0,1,6,3,2
Daniel R Sulman,,,,,,,,0,4,3,2
Michael Wojcik,,,,,,,,,2,0,2
Todd Eagen,,,,,,,,,,3,2
Total,42,33,31,23,16,12,10,9,42,28,2
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Michael Wojcik,Todd Eagen,3
Christine Hope,1,15,11,9,4,4,3,1,9,15,3
Christian Dicicco,,1,8,7,0,5,3,2,7,13,3
Sharon Williams Losier,,,0,2,3,2,0,2,7,10,3
Matthew Perks,,,,0,2,1,2,1,6,6,3
Joffie C Pittman,,,,,2,0,1,1,5,2,3
Gary S Silver,,,,,,0,0,1,2,4,3
Franklin A Bennett Iii,,,,,,,0,0,2,3,3
Daniel R Sulman,,,,,,,,0,2,1,3
Michael Wojcik,,,,,,,,,7,0,3
Todd Eagen,,,,,,,,,,1,3
Total,30,24,19,14,10,8,5,4,27,23,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,4
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Michael Wojcik,Todd Eagen,4
Sharon Williams Losier,5,12,4,9,3,4,3,3,9,13,4
Christine Hope,,0,8,7,3,3,3,3,12,7,4
Joffie C Pittman,,,0,1,2,2,4,4,9,8,4
Christian Dicicco,,,,1,2,1,3,4,8,7,4
Gary S Silver,,,,,0,4,1,3,4,4,4
Matthew Perks,,,,,,0,3,1,5,3,4
Daniel R Sulman,,,,,,,0,0,4,4,4
Franklin A Bennett Iii,,,,,,,,0,5,4,4
Michael Wojcik,,,,,,,,,2,0,4
Todd Eagen,,,,,,,,,,3,4
Total,29,22,18,17,11,10,9,9,26,24,4
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Todd Eagen,Michael Wojcik,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,5
Todd Eagen,8,0,20,23,17,8,9,13,8,4,5
Michael Wojcik,,1,14,12,7,11,11,7,4,3,5
Sharon Williams Losier,,,1,21,9,9,8,10,5,2,5
Christine Hope,,,,1,11,9,8,12,5,1,5
Joffie C Pittman,,,,,1,7,8,9,2,1,5
Christian Dicicco,,,,,,2,4,3,2,1,5
Matthew Perks,,,,,,,2,6,3,2,5
Daniel R Sulman,,,,,,,,0,1,1,5
Franklin A Bennett Iii,,,,,,,,,1,3,5
Gary S Silver,,,,,,,,,,1,5
Total,48,29,39,37,27,25,24,22,13,9,5
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Todd Eagen,Michael Wojcik,Sharon Williams Losier,Christine Hope,Christian Dicicco,Daniel R Sulman,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,6
Todd Eagen,3,0,17,19,10,11,10,8,3,5,6
Michael Wojcik,,4,15,11,7,4,6,6,4,4,6
Sharon Williams Losier,,,4,13,10,10,6,5,3,3,6
Christine Hope,,,,1,11,9,4,4,1,6,6
Christian Dicicco,,,,,2,6,1,3,0,2,6
Daniel R Sulman,,,,,,2,3,2,1,0,6
Joffie C Pittman,,,,,,,2,6,2,0,6
Matthew Perks,,,,,,,,0,5,3,6
Gary S Silver,,,,,,,,,5,2,6
Franklin A Bennett Iii,,,,,,,,,,0,6
