col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,All
,Allan Domb,Ed Neilson,Sherrie Cohen,Frank Rizzo,Paul Steinke,Derek S Green,Helen Gym,William K Greenlee,Thomas Wyatt,Blondell Reynolds Brown,Jenne Ayers,W Wilson Goode Jr,Isaiah Thomas,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,All
Allan Domb,121,608,471,449,511,244,300,310,312,175,162,105,136,147,102,81,758,603,268,284,86,83,All
Ed Neilson,,36,295,309,273,149,190,325,186,166,65,120,96,67,47,53,727,423,125,134,94,44,All
Sherrie Cohen,,,21,278,336,164,281,270,191,163,169,102,88,151,74,76,463,277,257,204,115,59,All
Frank Rizzo,,,,52,277,146,172,215,164,101,119,119,76,100,78,77,447,321,183,150,70,66,All
Paul Steinke,,,,,12,174,256,224,338,72,92,76,130,57,64,59,402,258,235,145,91,60,All
Derek S Green,,,,,,24,114,154,212,157,147,118,132,83,146,62,235,354,138,161,91,91,All
Helen Gym,,,,,,,34,124,141,126,139,112,104,118,35,64,348,169,188,164,60,42,All
William K Greenlee,,,,,,,,7,142,177,49,122,84,34,51,44,369,240,148,110,138,43,All
Thomas Wyatt,,,,,,,,,6,75,89,62,117,84,83,41,260,220,205,156,83,60,All
Blondell Reynolds Brown,,,,,,,,,,8,74,155,94,62,56,33,218,204,92,116,90,42,All
Jenne Ayers,,,,,,,,,,,12,50,43,139,100,77,201,187,140,141,40,66,All
W Wilson Goode Jr,,,,,,,,,,,,5,120,30,31,12,164,146,73,81,93,26,All
Isaiah Thomas,,,,,,,,,,,,,10,24,25,21,174,119,69,76,82,39,All
Carla M Cain,,,,,,,,,,,,,,1,54,60,166,109,162,137,21,21,All
Wilson Alexander,,,,,,,,,,,,,,,7,28,84,187,67,74,24,54,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,2,119,78,60,68,24,19,All
Lisa M Deeley,,,,,,,,,,,,,,,,,96,426,206,164,119,44,All
Anthony Clark,,,,,,,,,,,,,,,,,,45,112,140,39,70,All
Carol A Jenkins,,,,,,,,,,,,,,,,,,,9,110,68,23,All
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,11,26,17,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,9,13,All
Will Mega,,,,,,,,,,,,,,,,,,,,,,7,All
Total,"1,652","1,129",943,932,866,732,716,687,656,491,482,399,382,351,307,226,"1,525","1,174",630,572,323,217,All
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,Allan Domb,Ed Neilson,Sherrie Cohen,Helen Gym,Frank Rizzo,Derek S Green,Paul Steinke,Jenne Ayers,William K Greenlee,Carla M Cain,Isaiah Thomas,Wilson Alexander,Blondell Reynolds Brown,W Wilson Goode Jr,Thomas Wyatt,Marnie Aument Loughrey,1
Lisa M Deeley,11,23,3,1,1,4,29,29,18,9,9,4,10,3,6,5,6,3,4,3,3,2,1
Anthony Clark,,0,4,0,4,0,24,16,11,5,4,12,6,7,3,4,4,8,1,3,4,1,1
Carol A Jenkins,,,0,3,2,0,5,2,5,12,4,7,5,5,3,7,0,1,0,0,2,1,1
Tracey L Gordon,,,,1,0,0,3,1,4,2,4,1,2,1,2,2,1,2,0,0,0,0,1
Will Mega,,,,,1,0,4,1,3,2,2,3,3,4,1,1,3,2,1,1,1,2,1
Omar Sabir,,,,,,0,0,2,2,2,1,0,0,1,2,1,2,0,0,1,0,1,1
Allan Domb,,,,,,,3,22,18,6,8,6,12,1,5,4,5,4,4,1,4,4,1
Ed Neilson,,,,,,,,0,11,5,3,1,5,0,4,1,2,1,3,2,2,1,1
Sherrie Cohen,,,,,,,,,0,8,11,5,7,7,4,8,5,2,0,1,4,1,1
Helen Gym,,,,,,,,,,1,3,3,7,4,2,5,3,2,2,2,1,3,1
Frank Rizzo,,,,,,,,,,,1,3,3,1,8,2,3,2,0,1,1,0,1
Derek S Green,,,,,,,,,,,,0,3,6,3,4,2,2,2,0,1,2,1
Paul Steinke,,,,,,,,,,,,,0,3,1,4,3,1,4,2,2,2,1
Jenne Ayers,,,,,,,,,,,,,,1,1,6,1,2,0,1,2,1,1
William K Greenlee,,,,,,,,,,,,,,,0,0,1,0,3,2,0,1,1
Carla M Cain,,,,,,,,,,,,,,,,0,0,1,0,0,2,1,1
Isaiah Thomas,,,,,,,,,,,,,,,,,0,2,2,2,1,1,1
Wilson Alexander,,,,,,,,,,,,,,,,,,0,0,0,1,1,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,0,2,1,3,1
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,0,1,0,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,0,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,1
Total,61,40,23,10,9,5,48,34,30,26,19,17,17,13,12,11,10,10,8,8,7,6,1
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,Allan Domb,Helen Gym,Paul Steinke,Ed Neilson,Sherrie Cohen,Frank Rizzo,Thomas Wyatt,Jenne Ayers,Blondell Reynolds Brown,Derek S Green,Carla M Cain,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Marnie Aument Loughrey,Wilson Alexander,2
Lisa M Deeley,2,10,6,7,3,1,21,16,17,16,14,13,12,3,6,5,6,7,3,7,5,0,2
Anthony Clark,,0,2,1,1,0,13,4,8,6,6,8,6,7,6,6,5,2,0,5,4,4,2
Carol A Jenkins,,,0,2,0,1,5,10,5,2,6,4,3,4,3,1,4,2,2,1,0,0,2
Tracey L Gordon,,,,0,0,0,8,8,6,2,6,2,4,4,2,2,3,3,1,2,1,1,2
Will Mega,,,,,0,2,4,1,3,2,0,1,4,1,2,4,0,2,4,2,3,1,2
Omar Sabir,,,,,,0,3,1,2,2,0,1,1,1,1,1,1,1,3,0,1,0,2
Allan Domb,,,,,,,2,12,16,11,10,9,9,4,4,4,4,5,5,5,4,1,2
Helen Gym,,,,,,,,0,10,7,12,8,9,5,4,1,7,6,3,1,0,2,2
Paul Steinke,,,,,,,,,0,8,5,11,13,1,3,3,2,4,6,4,2,1,2
Ed Neilson,,,,,,,,,,1,9,7,7,1,2,2,0,1,2,2,4,0,2
Sherrie Cohen,,,,,,,,,,,1,7,4,5,7,1,6,5,0,2,2,1,2
Frank Rizzo,,,,,,,,,,,,1,8,1,4,4,2,3,4,4,1,0,2
Thomas Wyatt,,,,,,,,,,,,,0,2,1,4,2,3,2,2,3,1,2
Jenne Ayers,,,,,,,,,,,,,,0,2,2,6,1,0,0,1,1,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,0,3,2,4,2,4,2,1,2
Derek S Green,,,,,,,,,,,,,,,,1,2,1,2,4,6,2,2
Carla M Cain,,,,,,,,,,,,,,,,,0,1,0,2,1,1,2
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,0,2,1,1,0,2
Isaiah Thomas,,,,,,,,,,,,,,,,,,,0,1,2,0,2
William K Greenlee,,,,,,,,,,,,,,,,,,,,0,3,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,0,0,2
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,0,2
Total,39,27,13,13,7,5,36,27,26,23,23,21,19,13,12,12,11,10,9,9,8,5,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,3
,Allan Domb,Sherrie Cohen,Ed Neilson,Derek S Green,Frank Rizzo,Jenne Ayers,Paul Steinke,Helen Gym,William K Greenlee,Thomas Wyatt,Wilson Alexander,Isaiah Thomas,Blondell Reynolds Brown,W Wilson Goode Jr,Carla M Cain,Marnie Aument Loughrey,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,Carol A Jenkins,3
Allan Domb,1,8,11,5,7,4,7,7,7,6,2,4,2,1,0,0,13,4,7,2,2,3,3
Sherrie Cohen,,1,10,4,9,5,5,6,7,3,2,3,4,2,3,1,12,6,4,1,4,2,3
Ed Neilson,,,2,4,7,2,5,4,5,3,0,3,2,0,1,1,13,3,3,1,1,1,3
Derek S Green,,,,0,2,7,3,3,2,3,7,1,3,1,1,0,1,10,3,5,1,2,3
Frank Rizzo,,,,,1,3,5,3,5,1,2,2,2,1,1,1,9,6,4,3,1,2,3
Jenne Ayers,,,,,,1,2,3,1,3,6,1,1,2,1,1,6,7,5,3,1,2,3
Paul Steinke,,,,,,,0,3,4,3,3,0,0,0,0,0,8,3,3,3,1,0,3
Helen Gym,,,,,,,,0,1,0,0,3,2,2,2,0,5,2,3,1,3,1,3
William K Greenlee,,,,,,,,,0,4,1,3,1,0,0,0,8,4,2,2,2,1,3
Thomas Wyatt,,,,,,,,,,0,4,2,1,1,0,0,3,3,6,2,1,1,3
Wilson Alexander,,,,,,,,,,,0,0,1,1,1,0,1,7,3,3,1,1,3
Isaiah Thomas,,,,,,,,,,,,0,1,3,0,0,4,2,1,2,2,1,3
Blondell Reynolds Brown,,,,,,,,,,,,,0,1,2,0,1,2,3,2,0,2,3
W Wilson Goode Jr,,,,,,,,,,,,,,0,0,0,1,2,2,1,2,0,3
Carla M Cain,,,,,,,,,,,,,,,0,0,1,2,1,0,0,1,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3
Lisa M Deeley,,,,,,,,,,,,,,,,,1,4,3,1,2,1,3
Anthony Clark,,,,,,,,,,,,,,,,,,1,1,4,0,1,3
Tracey L Gordon,,,,,,,,,,,,,,,,,,,0,2,1,2,3
Will Mega,,,,,,,,,,,,,,,,,,,,0,0,0,3
Omar Sabir,,,,,,,,,,,,,,,,,,,,,2,0,3
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,,,0,3
Total,24,20,19,16,15,15,12,11,11,10,10,9,8,5,3,1,21,20,11,9,7,5,3
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,Allan Domb,Derek S Green,Sherrie Cohen,Ed Neilson,Frank Rizzo,Helen Gym,Blondell Reynolds Brown,Thomas Wyatt,Isaiah Thomas,Jenne Ayers,Paul Steinke,W Wilson Goode Jr,William K Greenlee,Wilson Alexander,Marnie Aument Loughrey,Carla M Cain,4
Lisa M Deeley,1,2,5,7,4,0,10,7,9,11,8,4,8,4,7,4,5,6,7,3,2,2,4
Anthony Clark,,1,3,1,0,2,3,9,2,4,3,5,6,5,3,2,3,1,2,5,2,1,4
Tracey L Gordon,,,1,3,0,0,5,7,3,6,3,4,2,4,2,3,3,0,2,2,3,4,4
Carol A Jenkins,,,,0,0,0,3,5,5,3,3,3,3,3,1,2,3,1,3,2,2,3,4
Omar Sabir,,,,,0,0,2,1,1,1,0,1,1,0,2,1,0,3,0,0,0,0,4
Will Mega,,,,,,0,1,2,0,1,0,1,0,1,1,0,0,0,1,1,0,0,4
Allan Domb,,,,,,,1,4,9,5,7,1,1,2,3,4,2,1,2,1,1,1,4
Derek S Green,,,,,,,,1,3,5,3,5,5,6,4,2,3,1,3,5,4,1,4
Sherrie Cohen,,,,,,,,,0,8,5,4,3,3,2,5,3,3,4,2,2,3,4
Ed Neilson,,,,,,,,,,0,6,6,5,1,3,3,4,2,8,1,1,3,4
Frank Rizzo,,,,,,,,,,,0,3,3,1,1,2,3,1,4,2,1,0,4
Helen Gym,,,,,,,,,,,,3,2,2,3,3,3,2,3,0,2,3,4
Blondell Reynolds Brown,,,,,,,,,,,,,0,2,2,1,3,3,3,2,1,1,4
Thomas Wyatt,,,,,,,,,,,,,,1,3,1,3,1,0,3,3,1,4
Isaiah Thomas,,,,,,,,,,,,,,,0,1,2,4,1,3,1,0,4
Jenne Ayers,,,,,,,,,,,,,,,,1,1,1,1,1,2,3,4
Paul Steinke,,,,,,,,,,,,,,,,,0,1,1,1,0,0,4
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,1,3,1,1,0,4
William K Greenlee,,,,,,,,,,,,,,,,,,,0,2,0,1,4
Wilson Alexander,,,,,,,,,,,,,,,,,,,,0,1,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,0,1,4
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,0,4
Total,27,17,16,11,6,3,21,20,18,17,16,15,13,11,9,9,9,9,9,7,6,5,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,5
,Allan Domb,Sherrie Cohen,Ed Neilson,William K Greenlee,Blondell Reynolds Brown,Paul Steinke,Derek S Green,Frank Rizzo,Thomas Wyatt,W Wilson Goode Jr,Carla M Cain,Helen Gym,Jenne Ayers,Isaiah Thomas,Wilson Alexander,Marnie Aument Loughrey,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,5
Allan Domb,4,9,13,8,6,9,4,5,5,4,4,0,2,0,2,0,20,15,3,5,1,1,5
Sherrie Cohen,,0,4,7,6,6,6,4,4,5,3,5,6,4,1,1,13,5,4,1,5,0,5
Ed Neilson,,,0,5,2,4,3,3,3,3,1,1,1,1,1,0,15,9,2,0,0,2,5
William K Greenlee,,,,0,4,3,2,2,1,4,1,2,2,2,0,0,9,6,1,1,2,0,5
Blondell Reynolds Brown,,,,,0,1,4,2,1,5,4,2,3,2,1,1,8,6,2,2,3,0,5
Paul Steinke,,,,,,0,3,3,5,1,1,1,1,1,1,0,10,2,3,1,1,1,5
Derek S Green,,,,,,,0,1,2,3,2,1,1,1,1,0,6,4,3,1,2,0,5
Frank Rizzo,,,,,,,,0,3,3,2,1,2,1,2,1,7,4,1,3,0,2,5
Thomas Wyatt,,,,,,,,,1,0,2,2,1,1,0,1,7,1,4,1,1,1,5
W Wilson Goode Jr,,,,,,,,,,0,0,0,1,1,0,0,4,6,0,1,2,0,5
Carla M Cain,,,,,,,,,,,0,1,3,1,2,1,5,2,2,2,0,1,5
Helen Gym,,,,,,,,,,,,1,3,3,0,2,4,0,3,0,3,0,5
Jenne Ayers,,,,,,,,,,,,,0,1,0,1,4,2,3,1,1,0,5
Isaiah Thomas,,,,,,,,,,,,,,0,1,0,4,0,1,0,4,1,5
Wilson Alexander,,,,,,,,,,,,,,,0,0,2,0,1,2,0,1,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,0,2,0,0,0,5
Lisa M Deeley,,,,,,,,,,,,,,,,,0,12,5,1,3,2,5
Anthony Clark,,,,,,,,,,,,,,,,,,3,0,3,1,0,5
Tracey L Gordon,,,,,,,,,,,,,,,,,,,0,1,1,0,5
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,0,0,0,5
Omar Sabir,,,,,,,,,,,,,,,,,,,,,0,0,5
Will Mega,,,,,,,,,,,,,,,,,,,,,,0,5
Total,32,19,17,12,11,11,10,9,9,9,7,7,7,5,4,2,30,22,7,6,5,2,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,6
,Allan Domb,Ed Neilson,Frank Rizzo,Paul Steinke,Thomas Wyatt,Derek S Green,Helen Gym,Sherrie Cohen,William K Greenlee,Jenne Ayers,Marnie Aument Loughrey,Carla M Cain,Wilson Alexander,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,6
Allan Domb,7,42,24,37,25,11,16,15,8,7,4,6,3,3,5,2,43,34,13,11,2,4,6
Ed Neilson,,2,17,31,17,8,9,9,10,3,7,2,0,2,4,4,36,23,7,4,4,1,6
Frank Rizzo,,,5,18,19,10,8,7,6,4,8,4,2,1,3,2,21,18,8,7,6,3,6
Paul Steinke,,,,0,25,7,13,14,10,6,6,2,1,0,3,4,30,16,11,6,7,2,6
Thomas Wyatt,,,,,0,16,6,7,6,8,4,4,4,2,2,2,18,15,7,11,6,2,6
Derek S Green,,,,,,2,3,2,2,7,1,4,4,1,3,2,7,10,6,4,3,4,6
Helen Gym,,,,,,,0,7,4,6,4,4,2,4,2,2,13,7,5,2,3,2,6
Sherrie Cohen,,,,,,,,0,5,5,5,3,0,3,1,0,10,8,7,2,3,1,6
William K Greenlee,,,,,,,,,0,2,4,1,2,3,1,0,11,7,2,4,2,1,6
Jenne Ayers,,,,,,,,,,0,4,5,4,2,0,1,8,8,7,5,1,2,6
Marnie Aument Loughrey,,,,,,,,,,,0,2,1,0,1,1,8,7,6,2,1,2,6
Carla M Cain,,,,,,,,,,,,0,0,2,0,1,5,4,7,4,1,1,6
Wilson Alexander,,,,,,,,,,,,,1,2,0,0,1,5,1,1,0,3,6
Blondell Reynolds Brown,,,,,,,,,,,,,,0,1,0,2,4,1,2,0,0,6
W Wilson Goode Jr,,,,,,,,,,,,,,,0,0,4,1,1,1,0,0,6
Isaiah Thomas,,,,,,,,,,,,,,,,0,2,3,2,0,1,1,6
Lisa M Deeley,,,,,,,,,,,,,,,,,1,21,7,10,6,0,6
Anthony Clark,,,,,,,,,,,,,,,,,,1,8,1,0,4,6
Tracey L Gordon,,,,,,,,,,,,,,,,,,,1,4,1,0,6
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,1,1,0,6
Omar Sabir,,,,,,,,,,,,,,,,,,,,,0,1,6
Will Mega,,,,,,,,,,,,,,,,,,,,,,0,6
Total,96,62,56,55,41,28,26,25,21,18,16,11,9,8,7,6,66,55,24,19,9,9,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,7
,Allan Domb,Ed Neilson,Helen Gym,Paul Steinke,William K Greenlee,Sherrie Cohen,Frank Rizzo,Derek S Green,W Wilson Goode Jr,Thomas Wyatt,Blondell Reynolds Brown,Isaiah Thomas,Carla M Cain,Jenne Ayers,Wilson Alexander,Marnie Aument Loughrey,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,7
Allan Domb,1,27,13,17,19,18,11,5,4,10,9,4,8,3,2,4,35,32,10,8,2,1,7
Ed Neilson,,0,7,6,14,13,8,3,7,5,6,3,3,1,1,0,28,28,2,4,1,0,7
Helen Gym,,,2,14,9,9,7,5,7,5,6,2,3,5,2,3,11,14,6,6,2,1,7
Paul Steinke,,,,1,4,11,8,8,5,9,3,4,3,1,4,2,10,14,7,4,3,0,7
William K Greenlee,,,,,1,7,4,4,5,1,8,6,0,0,1,1,13,19,3,3,0,1,7
