col_1,col_2,col_3,division
,District Council 9th District - Democrat,Register Of Wills - Democrat,All
,Cherelle Parker,Ronald R Donatucci,All
Cherelle Parker,"1,907","2,658",All
Ronald R Donatucci,,308,All
Total,"4,565","2,966",All
,District Council 9th District - Democrat,Register Of Wills - Democrat,1
,Cherelle Parker,Ronald R Donatucci,1
Cherelle Parker,71,93,1
Ronald R Donatucci,,7,1
Total,164,100,1
,District Council 9th District - Democrat,Register Of Wills - Democrat,2
,Cherelle Parker,Ronald R Donatucci,2
Cherelle Parker,106,95,2
Ronald R Donatucci,,8,2
Total,201,103,2
,District Council 9th District - Democrat,Register Of Wills - Democrat,3
,Cherelle Parker,Ronald R Donatucci,3
Cherelle Parker,104,80,3
Ronald R Donatucci,,10,3
Total,184,90,3
,District Council 9th District - Democrat,Register Of Wills - Democrat,4
,Cherelle Parker,Ronald R Donatucci,4
Cherelle Parker,33,93,4
Ronald R Donatucci,,14,4
Total,126,107,4
,District Council 9th District - Democrat,Register Of Wills - Democrat,5
,Cherelle Parker,Ronald R Donatucci,5
Cherelle Parker,67,94,5
Ronald R Donatucci,,12,5
Total,161,106,5
,District Council 9th District - Democrat,Register Of Wills - Democrat,6
,Cherelle Parker,Ronald R Donatucci,6
Cherelle Parker,76,99,6
Ronald R Donatucci,,14,6
Total,175,113,6
,District Council 9th District - Democrat,Register Of Wills - Democrat,7
,Cherelle Parker,Ronald R Donatucci,7
Cherelle Parker,45,89,7
Ronald R Donatucci,,13,7
Total,134,102,7
,District Council 9th District - Democrat,Register Of Wills - Democrat,8
,Cherelle Parker,Ronald R Donatucci,8
Cherelle Parker,58,70,8
Ronald R Donatucci,,13,8
Total,128,83,8
,District Council 9th District - Democrat,Register Of Wills - Democrat,9
,Cherelle Parker,Ronald R Donatucci,9
Cherelle Parker,63,86,9
Ronald R Donatucci,,7,9
Total,149,93,9
,District Council 9th District - Democrat,Register Of Wills - Democrat,10
,Cherelle Parker,Ronald R Donatucci,10
Cherelle Parker,49,70,10
Ronald R Donatucci,,6,10
Total,119,76,10
,District Council 9th District - Democrat,Register Of Wills - Democrat,11
,Cherelle Parker,Ronald R Donatucci,11
Cherelle Parker,36,46,11
Ronald R Donatucci,,12,11
Total,82,58,11
,District Council 9th District - Democrat,Register Of Wills - Democrat,12
,Cherelle Parker,Ronald R Donatucci,12
Cherelle Parker,80,100,12
Ronald R Donatucci,,7,12
Total,180,107,12
,District Council 9th District - Democrat,Register Of Wills - Democrat,13
,Cherelle Parker,Ronald R Donatucci,13
Cherelle Parker,82,114,13
Ronald R Donatucci,,10,13
Total,196,124,13
,District Council 9th District - Democrat,Register Of Wills - Democrat,14
,Cherelle Parker,Ronald R Donatucci,14
Cherelle Parker,75,110,14
Ronald R Donatucci,,22,14
Total,185,132,14
,District Council 9th District - Democrat,Register Of Wills - Democrat,15
,Cherelle Parker,Ronald R Donatucci,15
Cherelle Parker,55,86,15
Ronald R Donatucci,,14,15
Total,141,100,15
,District Council 9th District - Democrat,Register Of Wills - Democrat,16
,Cherelle Parker,Ronald R Donatucci,16
Cherelle Parker,68,79,16
Ronald R Donatucci,,5,16
Total,147,84,16
,District Council 9th District - Democrat,Register Of Wills - Democrat,17
,Cherelle Parker,Ronald R Donatucci,17
Cherelle Parker,92,81,17
Ronald R Donatucci,,7,17
Total,173,88,17
,District Council 9th District - Democrat,Register Of Wills - Democrat,18
,Cherelle Parker,Ronald R Donatucci,18
Cherelle Parker,59,82,18
Ronald R Donatucci,,9,18
Total,141,91,18
,District Council 9th District - Democrat,Register Of Wills - Democrat,19
,Cherelle Parker,Ronald R Donatucci,19
Cherelle Parker,58,82,19
Ronald R Donatucci,,13,19
Total,140,95,19
,District Council 9th District - Democrat,Register Of Wills - Democrat,20
,Cherelle Parker,Ronald R Donatucci,20
Cherelle Parker,76,73,20
Ronald R Donatucci,,9,20
Total,149,82,20
,District Council 9th District - Democrat,Register Of Wills - Democrat,21
,Cherelle Parker,Ronald R Donatucci,21
Cherelle Parker,46,128,21
Ronald R Donatucci,,13,21
Total,174,141,21
,District Council 9th District - Democrat,Register Of Wills - Democrat,22
,Cherelle Parker,Ronald R Donatucci,22
Cherelle Parker,50,83,22
Ronald R Donatucci,,9,22
Total,133,92,22
,District Council 9th District - Democrat,Register Of Wills - Democrat,23
,Cherelle Parker,Ronald R Donatucci,23
Cherelle Parker,63,102,23
Ronald R Donatucci,,15,23
Total,165,117,23
,District Council 9th District - Democrat,Register Of Wills - Democrat,24
,Cherelle Parker,Ronald R Donatucci,24
Cherelle Parker,82,103,24
Ronald R Donatucci,,3,24
Total,185,106,24
,District Council 9th District - Democrat,Register Of Wills - Democrat,25
,Cherelle Parker,Ronald R Donatucci,25
Cherelle Parker,80,77,25
Ronald R Donatucci,,17,25
Total,157,94,25
,District Council 9th District - Democrat,Register Of Wills - Democrat,26
,Cherelle Parker,Ronald R Donatucci,26
Cherelle Parker,49,112,26
Ronald R Donatucci,,11,26
Total,161,123,26
,District Council 9th District - Democrat,Register Of Wills - Democrat,27
,Cherelle Parker,Ronald R Donatucci,27
Cherelle Parker,39,113,27
Ronald R Donatucci,,8,27
Total,152,121,27
,District Council 9th District - Democrat,Register Of Wills - Democrat,28
,Cherelle Parker,Ronald R Donatucci,28
Cherelle Parker,59,91,28
Ronald R Donatucci,,11,28
Total,150,102,28
,District Council 9th District - Democrat,Register Of Wills - Democrat,29
,Cherelle Parker,Ronald R Donatucci,29
Cherelle Parker,86,127,29
Ronald R Donatucci,,9,29
Total,213,136,29
