col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Helen Gym,William K Greenlee,Paul Steinke,Sherrie Cohen,Allan Domb,Jenne Ayers,Blondell Reynolds Brown,Ed Neilson,Thomas Wyatt,Frank Rizzo,W Wilson Goode Jr,Carla M Cain,Isaiah Thomas,Marnie Aument Loughrey,Derek S Green,Wilson Alexander,1
Helen Gym,5,20,16,20,5,9,10,7,7,3,8,4,5,7,2,2,1
William K Greenlee,,1,10,17,9,4,7,13,4,5,10,4,6,2,2,2,1
Paul Steinke,,,2,8,8,8,2,0,7,4,3,1,7,2,3,1,1
Sherrie Cohen,,,,0,4,5,6,5,5,1,4,5,1,6,1,0,1
Allan Domb,,,,,3,6,1,4,5,3,2,2,5,2,3,1,1
Jenne Ayers,,,,,,1,2,1,5,4,1,7,3,6,2,1,1
Blondell Reynolds Brown,,,,,,,1,4,2,3,4,1,0,2,1,1,1
Ed Neilson,,,,,,,,0,0,0,4,1,2,1,0,0,1
Thomas Wyatt,,,,,,,,,0,1,1,2,4,3,3,2,1
Frank Rizzo,,,,,,,,,,2,3,3,1,2,2,2,1
W Wilson Goode Jr,,,,,,,,,,,0,0,2,1,0,1,1
Carla M Cain,,,,,,,,,,,,0,1,5,1,1,1
Isaiah Thomas,,,,,,,,,,,,,0,0,1,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,0,0,0,1
Derek S Green,,,,,,,,,,,,,,,0,1,1
Wilson Alexander,,,,,,,,,,,,,,,,0,1
Total,41,35,26,25,21,19,13,13,13,12,12,10,10,10,6,5,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Helen Gym,Jenne Ayers,Paul Steinke,William K Greenlee,Thomas Wyatt,Carla M Cain,Sherrie Cohen,Allan Domb,Blondell Reynolds Brown,Frank Rizzo,Derek S Green,Ed Neilson,Isaiah Thomas,W Wilson Goode Jr,Marnie Aument Loughrey,Wilson Alexander,2
Helen Gym,1,12,16,8,7,6,11,7,11,5,4,4,5,5,5,1,2
Jenne Ayers,,5,8,4,6,10,7,4,1,6,5,2,4,2,6,3,2
Paul Steinke,,,0,5,12,6,3,6,6,6,5,2,6,5,3,2,2
William K Greenlee,,,,1,3,3,8,6,5,4,3,9,2,2,0,1,2
Thomas Wyatt,,,,,1,6,3,7,3,5,8,1,3,3,1,3,2
Carla M Cain,,,,,,1,7,3,2,4,4,3,1,4,4,0,2
Sherrie Cohen,,,,,,,0,3,6,3,1,3,0,0,4,1,2
Allan Domb,,,,,,,,0,3,3,5,0,2,0,0,1,2
Blondell Reynolds Brown,,,,,,,,,1,0,0,4,2,2,1,0,2
Frank Rizzo,,,,,,,,,,1,3,1,1,3,2,2,2
Derek S Green,,,,,,,,,,,1,0,1,2,1,3,2
Ed Neilson,,,,,,,,,,,,0,0,2,2,0,2
Isaiah Thomas,,,,,,,,,,,,,0,3,0,1,2
W Wilson Goode Jr,,,,,,,,,,,,,,1,1,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,1,2
Wilson Alexander,,,,,,,,,,,,,,,,2,2
Total,33,27,27,23,22,19,19,18,16,15,13,12,11,10,8,7,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Blondell Reynolds Brown,William K Greenlee,Derek S Green,Allan Domb,W Wilson Goode Jr,Helen Gym,Sherrie Cohen,Isaiah Thomas,Thomas Wyatt,Ed Neilson,Jenne Ayers,Paul Steinke,Frank Rizzo,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,3
Blondell Reynolds Brown,4,18,13,12,20,13,9,7,5,12,7,2,4,6,2,1,3
William K Greenlee,,4,8,14,9,15,14,5,7,18,3,5,7,2,1,0,3
Derek S Green,,,2,11,11,12,6,12,12,1,11,9,1,6,7,2,3
Allan Domb,,,,0,9,6,8,8,9,7,9,8,7,4,4,1,3
W Wilson Goode Jr,,,,,0,7,3,14,3,6,7,3,6,4,1,0,3
Helen Gym,,,,,,1,12,7,8,8,4,8,1,3,1,1,3
Sherrie Cohen,,,,,,,0,2,7,7,2,8,6,1,3,0,3
Isaiah Thomas,,,,,,,,3,6,1,6,7,4,2,0,0,3
Thomas Wyatt,,,,,,,,,1,2,7,9,1,2,5,1,3
Ed Neilson,,,,,,,,,,0,0,2,3,0,1,0,3
Jenne Ayers,,,,,,,,,,,0,4,2,6,6,2,3
Paul Steinke,,,,,,,,,,,,0,3,1,1,1,3
Frank Rizzo,,,,,,,,,,,,,0,0,1,0,3
Carla M Cain,,,,,,,,,,,,,,0,2,2,3
Wilson Alexander,,,,,,,,,,,,,,,0,1,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3
Total,42,40,37,33,30,29,26,25,24,21,20,20,13,11,9,3,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,4
