col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Ori C Feibush,Kenyatta Johnson,Christian Dicicco,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,All
Ori C Feibush,70,0,207,63,42,23,16,9,8,5,All
Kenyatta Johnson,,25,59,17,12,9,11,5,5,1,All
Christian Dicicco,,,36,63,39,18,21,7,4,3,All
Christine Hope,,,,4,22,12,8,3,4,2,All
Joffie C Pittman,,,,,0,9,5,6,9,1,All
Sharon Williams Losier,,,,,,0,4,2,0,3,All
Gary S Silver,,,,,,,1,0,3,1,All
Matthew Perks,,,,,,,,0,4,1,All
Daniel R Sulman,,,,,,,,,0,1,All
Franklin A Bennett Iii,,,,,,,,,,0,All
Total,310,98,308,88,56,32,31,15,14,6,All
,Judge Of The Municipal Court - Democrat,,,,,,,,District Council 2nd District - Democrat,,14
,Christian Dicicco,Christine Hope,Gary S Silver,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Ori C Feibush,Kenyatta Johnson,14
Christian Dicicco,5,11,7,5,3,2,1,1,36,19,14
Christine Hope,,0,3,2,0,1,1,0,8,4,14
Gary S Silver,,,0,0,1,0,0,1,5,5,14
Sharon Williams Losier,,,,0,1,0,0,0,4,3,14
Joffie C Pittman,,,,,0,0,0,0,2,2,14
Matthew Perks,,,,,,0,0,0,1,0,14
Daniel R Sulman,,,,,,,0,0,1,0,14
Franklin A Bennett Iii,,,,,,,,0,1,0,14
Ori C Feibush,,,,,,,,,20,0,14
Kenyatta Johnson,,,,,,,,,,2,14
Total,61,12,10,7,4,2,1,1,61,23,14
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,36
,Ori C Feibush,Kenyatta Johnson,Christian Dicicco,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,36
Ori C Feibush,31,0,102,32,25,7,3,4,2,2,36
Kenyatta Johnson,,7,21,7,7,3,3,5,4,1,36
Christian Dicicco,,,16,30,23,3,6,4,0,0,36
Christine Hope,,,,4,13,6,3,2,1,2,36
Joffie C Pittman,,,,,0,1,2,4,6,1,36
Sharon Williams Losier,,,,,,0,1,1,0,2,36
Gary S Silver,,,,,,,1,0,0,0,36
Matthew Perks,,,,,,,,0,3,0,36
Daniel R Sulman,,,,,,,,,0,1,36
Franklin A Bennett Iii,,,,,,,,,,0,36
Total,144,38,141,44,33,10,9,9,7,3,36
,Judge Of The Municipal Court - Democrat,,,,,,,,District Council 2nd District - Democrat,,41
,Christian Dicicco,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Gary S Silver,Daniel R Sulman,Matthew Perks,Franklin A Bennett Iii,Ori C Feibush,Kenyatta Johnson,41
Christian Dicicco,15,22,13,10,8,3,1,2,69,19,41
Christine Hope,,0,9,4,2,2,0,0,23,6,41
Joffie C Pittman,,,0,7,2,3,2,0,15,3,41
Sharon Williams Losier,,,,0,3,0,1,1,12,3,41
Gary S Silver,,,,,0,3,0,0,8,3,41
Daniel R Sulman,,,,,,0,1,0,5,1,41
Matthew Perks,,,,,,,0,1,4,0,41
Franklin A Bennett Iii,,,,,,,,0,2,0,41
Ori C Feibush,,,,,,,,,19,0,41
Kenyatta Johnson,,,,,,,,,,16,41
Total,106,32,19,15,12,6,4,2,105,37,41
