col_1,col_2,col_3,division
,Mayor - Republican,Register Of Wills - Republican,All
,Melissa Murray Bailey,Ross Feinberg,All
Melissa Murray Bailey,"1,816","10,661",All
Ross Feinberg,,836,All
Total,"12,477","11,497",All
