col_1,col_2,col_3,col_4,division
,District Council 7th District - Democrat,,District Council 1st District - Democrat,3
,Maria Quinones Sanchez,Manny Morales,Mark F Squilla,3
Maria Quinones Sanchez,47,0,0,3
Manny Morales,,19,0,3
Mark F Squilla,,,0,3
Total,47,19,0,3
,District Council 1st District - Democrat,District Council 7th District - Democrat,,5
,Mark F Squilla,Manny Morales,Maria Quinones Sanchez,5
Mark F Squilla,96,0,0,5
Manny Morales,,0,0,5
Maria Quinones Sanchez,,,0,5
Total,96,0,0,5
,District Council 7th District - Democrat,,District Council 1st District - Democrat,8
,Manny Morales,Maria Quinones Sanchez,Mark F Squilla,8
Manny Morales,40,0,0,8
Maria Quinones Sanchez,,27,0,8
Mark F Squilla,,,0,8
Total,40,27,0,8
,District Council 7th District - Democrat,,District Council 1st District - Democrat,13
,Manny Morales,Maria Quinones Sanchez,Mark F Squilla,13
Manny Morales,57,0,0,13
Maria Quinones Sanchez,,18,0,13
Mark F Squilla,,,0,13
Total,57,18,0,13
,District Council 7th District - Democrat,,District Council 1st District - Democrat,14
,Maria Quinones Sanchez,Manny Morales,Mark F Squilla,14
Maria Quinones Sanchez,61,0,0,14
Manny Morales,,33,0,14
Mark F Squilla,,,0,14
Total,61,33,0,14
,District Council 7th District - Democrat,,District Council 1st District - Democrat,15
,Manny Morales,Maria Quinones Sanchez,Mark F Squilla,15
Manny Morales,45,0,0,15
Maria Quinones Sanchez,,31,0,15
Mark F Squilla,,,0,15
Total,45,31,0,15
,District Council 7th District - Democrat,,District Council 1st District - Democrat,16
,Maria Quinones Sanchez,Manny Morales,Mark F Squilla,16
Maria Quinones Sanchez,43,0,0,16
Manny Morales,,36,0,16
Mark F Squilla,,,0,16
Total,43,36,0,16
,District Council 7th District - Democrat,,District Council 1st District - Democrat,17
,Maria Quinones Sanchez,Manny Morales,Mark F Squilla,17
Maria Quinones Sanchez,83,0,0,17
Manny Morales,,69,0,17
Mark F Squilla,,,0,17
Total,83,69,0,17
,District Council 7th District - Democrat,,District Council 1st District - Democrat,All
,Maria Quinones Sanchez,Manny Morales,Mark F Squilla,All
Maria Quinones Sanchez,310,0,0,All
Manny Morales,,299,0,All
Mark F Squilla,,,96,All
Total,310,299,96,All
