col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Helen Gym,Sherrie Cohen,William K Greenlee,Allan Domb,Jenne Ayers,Ed Neilson,Thomas Wyatt,Paul Steinke,Wilson Alexander,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,All
Kevin M Dougherty,102,"1,147",638,483,291,169,"1,076","1,153",839,810,572,590,677,575,352,495,309,269,211,235,212,77,All
Anne E Lazarus,,16,592,467,310,136,761,891,696,623,628,603,480,440,319,280,249,262,162,199,165,74,All
Christine Donohue,,,20,278,94,87,545,454,328,356,347,349,279,292,298,124,193,146,178,171,104,62,All
David Wecht,,,,54,98,63,457,436,353,266,319,326,306,217,209,154,152,143,149,72,62,28,All
John Henry Foradora,,,,,3,30,236,279,234,120,141,145,128,110,67,136,71,50,52,70,40,28,All
Dwayne D Woodruff,,,,,,4,151,150,113,146,69,73,91,82,73,44,50,31,43,36,40,12,All
Derek S Green,,,,,,,45,726,485,597,302,268,396,317,287,325,226,177,235,128,99,52,All
Blondell Reynolds Brown,,,,,,,,17,812,611,431,515,639,317,205,459,121,143,105,106,139,39,All
W Wilson Goode Jr,,,,,,,,,11,459,357,383,420,232,133,288,102,98,92,72,150,24,All
Isaiah Thomas,,,,,,,,,,13,350,267,346,278,145,222,175,170,88,93,106,26,All
Helen Gym,,,,,,,,,,,26,425,267,209,153,85,118,200,49,92,70,39,All
Sherrie Cohen,,,,,,,,,,,,5,346,196,168,158,116,142,59,136,89,32,All
William K Greenlee,,,,,,,,,,,,,4,170,80,332,72,109,46,53,63,31,All
Allan Domb,,,,,,,,,,,,,,18,146,74,147,126,77,99,81,27,All
Jenne Ayers,,,,,,,,,,,,,,,6,36,103,54,149,137,51,45,All
Ed Neilson,,,,,,,,,,,,,,,,1,30,45,17,20,18,13,All
Thomas Wyatt,,,,,,,,,,,,,,,,,7,144,78,83,30,24,All
Paul Steinke,,,,,,,,,,,,,,,,,,6,30,36,25,20,All
Wilson Alexander,,,,,,,,,,,,,,,,,,,11,47,32,15,All
Carla M Cain,,,,,,,,,,,,,,,,,,,,1,42,34,All
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,1,22,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"2,321","1,633","1,124","1,043",471,297,"1,642","1,620","1,202","1,177",995,942,930,810,617,582,453,439,378,347,292,120,All
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Isaiah Thomas,Derek S Green,Allan Domb,Blondell Reynolds Brown,W Wilson Goode Jr,Sherrie Cohen,Helen Gym,William K Greenlee,Thomas Wyatt,Jenne Ayers,Carla M Cain,Ed Neilson,Wilson Alexander,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,1
Kevin M Dougherty,1,36,18,10,8,5,31,33,27,30,25,22,12,20,16,10,9,16,7,5,3,2,1
Anne E Lazarus,,0,17,8,7,3,20,22,13,18,16,17,11,11,10,7,4,6,3,4,3,3,1
Christine Donohue,,,1,4,1,2,14,18,11,9,11,11,7,9,8,8,3,3,5,1,2,3,1
David Wecht,,,,3,0,2,9,12,3,3,6,6,5,4,3,3,1,4,3,2,1,0,1
John Henry Foradora,,,,,1,0,1,5,3,8,4,1,0,2,2,1,3,4,0,1,0,1,1
Dwayne D Woodruff,,,,,,1,5,4,1,2,2,1,2,0,1,0,1,1,3,1,0,0,1
Isaiah Thomas,,,,,,,3,17,16,13,15,16,14,10,6,6,7,6,3,5,2,1,1
Derek S Green,,,,,,,,1,13,15,16,9,10,7,12,5,3,5,7,2,3,2,1
Allan Domb,,,,,,,,,2,9,9,13,8,8,8,1,5,8,2,3,1,0,1
Blondell Reynolds Brown,,,,,,,,,,0,17,12,5,9,6,5,4,7,4,0,0,2,1
W Wilson Goode Jr,,,,,,,,,,,1,10,5,8,6,3,1,7,4,2,0,1,1
Sherrie Cohen,,,,,,,,,,,,0,10,7,9,6,8,6,3,4,3,2,1
Helen Gym,,,,,,,,,,,,,1,3,6,2,0,2,1,1,2,0,1
William K Greenlee,,,,,,,,,,,,,,0,5,3,3,6,1,0,0,0,1
Thomas Wyatt,,,,,,,,,,,,,,,0,3,4,4,2,1,2,0,1
Jenne Ayers,,,,,,,,,,,,,,,,0,2,1,2,0,1,2,1
Carla M Cain,,,,,,,,,,,,,,,,,0,1,0,4,1,2,1
Ed Neilson,,,,,,,,,,,,,,,,,,0,1,1,1,1,1
Wilson Alexander,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Frank Rizzo,,,,,,,,,,,,,,,,,,,,0,1,1,1
Paul Steinke,,,,,,,,,,,,,,,,,,,,,0,2,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,1
Total,76,41,33,20,11,9,48,46,36,33,33,32,22,22,21,18,16,16,10,7,5,4,1
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Derek S Green,Helen Gym,William K Greenlee,Sherrie Cohen,Allan Domb,Jenne Ayers,Ed Neilson,Frank Rizzo,Carla M Cain,Paul Steinke,Thomas Wyatt,Wilson Alexander,Marnie Aument Loughrey,2
Kevin M Dougherty,5,51,32,21,16,5,71,51,52,44,44,35,30,32,23,24,11,11,13,11,9,3,2
Anne E Lazarus,,0,23,14,11,4,38,28,34,27,29,15,21,16,16,6,12,6,8,8,5,2,2
Christine Donohue,,,1,12,5,3,23,17,18,21,19,12,16,14,21,4,7,4,4,8,5,2,2
David Wecht,,,,2,4,3,24,16,18,12,8,15,14,5,10,10,5,4,1,4,8,0,2
John Henry Foradora,,,,,0,0,11,5,12,12,7,5,5,4,4,6,4,4,2,2,2,0,2
Dwayne D Woodruff,,,,,,0,5,8,6,4,3,3,2,1,7,1,2,2,0,3,3,2,2
Blondell Reynolds Brown,,,,,,,1,53,62,32,24,34,26,20,16,29,11,6,5,4,6,1,2
Isaiah Thomas,,,,,,,,0,42,33,21,22,12,15,13,19,5,4,10,9,3,2,2
W Wilson Goode Jr,,,,,,,,,1,17,24,20,21,15,11,17,12,2,5,5,5,0,2
Derek S Green,,,,,,,,,,3,20,17,16,10,16,13,2,9,7,8,7,1,2
Helen Gym,,,,,,,,,,,1,12,19,15,10,4,6,5,5,2,5,3,2
William K Greenlee,,,,,,,,,,,,0,16,13,5,17,4,3,1,1,4,2,2
Sherrie Cohen,,,,,,,,,,,,,0,5,9,7,8,6,3,5,3,2,2
Allan Domb,,,,,,,,,,,,,,0,8,0,2,3,4,3,4,1,2
Jenne Ayers,,,,,,,,,,,,,,,0,0,5,6,3,5,9,3,2
Ed Neilson,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,2
Frank Rizzo,,,,,,,,,,,,,,,,,0,2,1,2,2,0,2
Carla M Cain,,,,,,,,,,,,,,,,,,0,3,4,2,1,2
Paul Steinke,,,,,,,,,,,,,,,,,,,0,4,0,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,1,1,1,2
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,1,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,2
Total,123,59,52,41,25,11,98,84,78,66,60,45,43,40,40,31,17,16,16,16,16,7,2
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
