col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,4,238,116,86,201,105,62,79,64,68,117,119,65,72,32,38,89,103,37,50,61,26,53,270,231,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,7,95,59,196,64,109,70,48,68,129,90,49,77,29,29,78,83,38,22,54,29,40,249,202,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,9,173,111,104,98,96,66,110,57,64,107,95,141,116,57,57,41,61,40,25,21,241,192,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,18,103,77,120,58,68,124,62,64,113,80,152,121,44,36,79,53,22,31,17,255,173,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,2,56,77,70,68,75,131,100,70,51,73,48,82,103,41,49,47,38,35,219,211,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,51,46,62,71,76,56,80,47,52,34,49,22,52,24,22,17,233,128,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,13,66,79,54,46,38,77,98,53,44,45,29,77,31,18,24,13,166,139,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,56,33,39,47,56,67,43,45,37,37,33,43,25,29,14,187,116,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,43,35,41,66,56,47,31,31,27,34,37,15,29,8,156,105,All
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,79,67,50,34,91,91,45,50,16,41,29,20,22,155,118,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76,47,51,35,32,69,77,18,33,30,36,29,158,131,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,52,50,41,30,56,82,33,34,31,21,25,129,132,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,56,74,71,38,33,45,40,13,35,11,146,112,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,41,28,29,27,39,12,36,18,130,116,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,103,39,26,33,41,15,23,9,141,101,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,25,18,30,18,20,8,114,94,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,28,35,26,14,25,103,101,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,29,31,21,22,89,105,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,23,16,14,86,85,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,17,8,81,75,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,28,62,57,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,56,51,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,46,All
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0,All
Michael Wojcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,All
Total,"2,360","2,036","1,956","1,892","1,865","1,655","1,541","1,420","1,316","1,245",947,864,861,856,824,684,667,665,654,650,604,554,521,511,490,437,421,386,370,346,330,322,306,295,291,236,230,225,197,187,143,120,100,"1,924","1,118",All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Abbe Fletman,Chris Mallios,Kai Scott,Rainy Papademetriou,Stella Tsai,Brian T Ortelere,Ken Powell,Mia Roberts Perez,Anthony Kyriakakis,James F Berardinelli,Betsy Wahl,Vincent N Melchiorre,Jennifer Schultz,Jodi Lobel,Marissa Brumbach,Michael Fanning,Stephanie M Sawyer,Chris Mccabe,Lucretia Clemons,Tracy B Roman,Daine Grey Jr,Deborah Watson Stokes,Leon Goodman,Lynne M Summers,Leon A King Ii,Joshua Hill,Lyris Younge,Rania Major,Thomas Martin,Frances Fattah,Vince Giusini,Scott Diclaudio,Vincent Furlong,Jon Marshall,Wayne M D Bennett,Sandjai Weaver,Shanese Johnson,William J Ciancaglini,Edward William Louden Jr,Franklin A Bennett Iii,Sherman Toppin,Tangie M Boston,Starr Marshall Cash,Todd Eagen,Michael Wojcik,1
Abbe Fletman,2,112,106,94,79,86,77,66,71,55,40,48,33,32,21,41,28,31,23,15,22,15,13,10,9,8,4,6,15,2,8,6,7,3,4,5,4,2,1,3,0,1,0,80,30,1
Chris Mallios,,5,94,84,78,73,75,64,66,57,31,38,34,28,27,40,27,21,20,7,20,13,8,6,11,5,7,3,6,5,7,6,9,4,5,2,4,3,0,5,0,1,0,75,32,1
Kai Scott,,,0,88,79,78,66,62,67,49,36,43,33,31,24,35,29,27,30,7,22,17,10,11,10,6,7,9,14,4,6,3,6,4,4,8,7,4,1,3,3,1,0,75,26,1
Rainy Papademetriou,,,,1,79,88,71,61,70,49,35,41,31,28,19,40,22,28,22,14,17,12,7,9,11,9,6,8,15,4,4,7,4,5,4,5,5,3,2,4,1,0,0,70,26,1
Stella Tsai,,,,,2,70,65,63,63,47,36,32,37,29,24,35,26,21,15,10,20,12,10,11,11,5,7,11,5,8,2,4,6,3,3,5,3,2,1,2,2,1,1,68,21,1
Brian T Ortelere,,,,,,1,73,47,71,48,24,43,27,22,12,35,16,26,21,9,19,6,7,7,9,3,7,5,14,3,3,5,5,6,1,4,4,1,0,2,1,0,0,61,19,1
Ken Powell,,,,,,,1,49,63,50,24,34,23,19,8,32,17,18,9,8,18,6,8,4,6,4,7,2,7,2,3,8,4,7,3,2,2,2,3,2,0,0,0,56,20,1
Mia Roberts Perez,,,,,,,,0,48,43,24,29,16,15,22,36,26,10,11,11,18,15,7,9,4,8,8,6,5,8,3,3,5,4,3,3,4,4,2,2,2,0,0,54,17,1
Anthony Kyriakakis,,,,,,,,,0,47,27,32,22,23,13,34,18,15,10,10,17,11,6,6,8,5,6,5,6,0,2,4,3,5,2,4,2,2,1,1,2,0,0,54,16,1
James F Berardinelli,,,,,,,,,,0,12,30,12,12,13,32,16,10,11,3,16,7,9,3,2,8,2,2,3,2,9,4,6,4,7,3,2,5,0,1,2,0,1,35,20,1
Betsy Wahl,,,,,,,,,,,0,8,30,34,19,14,17,14,11,11,8,17,9,8,7,13,3,8,3,6,5,3,5,4,5,6,5,4,0,5,1,1,0,43,13,1
Vincent N Melchiorre,,,,,,,,,,,,0,7,8,9,35,4,14,14,3,3,2,3,4,2,2,2,3,10,3,8,4,4,0,1,1,3,6,1,2,2,0,0,23,16,1
Jennifer Schultz,,,,,,,,,,,,,0,27,19,5,11,13,14,12,9,15,12,12,10,8,8,7,1,5,5,3,7,5,2,4,5,4,3,1,1,2,0,34,19,1
Jodi Lobel,,,,,,,,,,,,,,3,19,8,10,15,11,3,2,11,8,5,7,8,4,6,2,5,6,2,4,3,2,5,4,6,0,2,1,0,0,34,11,1
Marissa Brumbach,,,,,,,,,,,,,,,2,11,16,4,18,9,6,15,6,11,4,6,6,12,3,10,6,3,4,3,5,5,7,5,2,2,0,1,1,27,18,1
Michael Fanning,,,,,,,,,,,,,,,,0,5,5,8,6,5,3,4,4,2,7,5,2,4,5,7,4,6,3,5,1,3,2,0,4,2,0,0,23,14,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,0,7,8,5,19,14,5,5,1,1,4,5,3,0,2,1,1,1,2,5,1,1,0,0,0,0,0,25,12,1
Chris Mccabe,,,,,,,,,,,,,,,,,,0,14,4,1,8,4,5,2,3,1,0,15,2,3,2,3,3,2,2,2,3,1,0,1,0,0,22,10,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,0,3,4,9,5,10,5,4,3,8,11,6,5,1,2,2,5,3,8,3,1,2,0,0,0,19,11,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,2,6,7,7,9,3,6,9,8,2,3,3,8,4,6,2,4,4,1,7,1,0,1,0,12,14,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,0,7,5,4,2,1,3,4,2,2,2,2,2,3,0,5,0,0,1,0,1,0,0,22,7,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,0,5,11,2,6,3,5,3,2,1,1,3,3,3,3,5,1,1,0,2,1,0,16,12,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,1,6,2,5,5,3,0,5,3,4,5,6,3,3,2,2,3,0,2,1,0,17,9,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,5,4,7,1,1,4,5,2,4,7,1,2,0,1,1,0,9,13,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,1,4,1,1,4,2,4,0,3,1,1,1,2,1,0,15,4,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,4,6,2,6,5,4,3,4,1,1,2,2,1,0,10,9,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,5,2,6,3,6,1,2,0,1,4,0,1,0,0,12,5,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,4,4,4,1,2,7,3,1,2,2,1,0,0,9,8,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,6,6,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,5,3,2,5,3,2,1,1,0,1,6,8,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,2,4,3,1,3,1,2,1,0,1,5,7,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,1,1,0,1,3,2,1,0,1,7,6,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,3,1,1,2,2,0,0,7,9,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,3,0,2,0,0,9,3,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,2,1,0,0,7,5,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,1,0,0,5,8,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,0,4,8,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,4,6,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,2,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1
Michael Wojcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1
Total,149,143,129,123,109,102,95,90,86,72,59,59,56,54,52,52,41,40,37,33,32,29,29,24,20,19,19,18,18,17,17,16,16,15,14,13,12,10,7,7,6,2,1,127,66,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Abbe Fletman,Kai Scott,Rainy Papademetriou,Anthony Kyriakakis,Chris Mallios,Stella Tsai,Mia Roberts Perez,James F Berardinelli,Vincent N Melchiorre,Ken Powell,Brian T Ortelere,Michael Fanning,Betsy Wahl,Jennifer Schultz,Jodi Lobel,Deborah Watson Stokes,Lucretia Clemons,Stephanie M Sawyer,Chris Mccabe,Thomas Martin,Tracy B Roman,Leon Goodman,Daine Grey Jr,Marissa Brumbach,Wayne M D Bennett,Leon A King Ii,Lynne M Summers,Scott Diclaudio,Vince Giusini,Rania Major,Vincent Furlong,Shanese Johnson,Frances Fattah,Franklin A Bennett Iii,Joshua Hill,Sandjai Weaver,Sherman Toppin,Edward William Louden Jr,Jon Marshall,Lyris Younge,Tangie M Boston,William J Ciancaglini,Starr Marshall Cash,Todd Eagen,Michael Wojcik,2
Abbe Fletman,3,69,49,47,62,55,44,34,35,32,34,31,24,23,24,19,24,20,19,18,14,16,16,12,13,12,7,6,8,7,4,4,2,2,4,3,2,3,2,2,1,1,0,30,23,2
Kai Scott,,0,47,38,57,46,41,31,35,33,33,31,16,11,16,13,19,17,16,14,5,11,13,10,10,11,2,5,8,2,3,4,3,2,2,2,1,0,2,1,1,0,0,26,17,2
Rainy Papademetriou,,,2,36,37,43,34,22,28,25,29,22,13,9,12,9,15,8,13,14,4,4,9,7,2,5,3,5,3,4,5,4,5,2,2,3,3,0,3,2,0,1,0,23,15,2
Anthony Kyriakakis,,,,9,36,34,27,26,22,24,24,24,14,6,10,14,6,11,10,9,8,8,8,6,4,8,3,7,4,1,7,3,2,2,1,2,4,2,3,0,1,1,0,24,16,2
Chris Mallios,,,,,1,42,33,31,30,27,27,29,15,8,17,13,12,16,14,8,5,7,10,10,7,9,1,4,7,0,1,2,0,2,1,1,0,0,0,1,2,1,1,23,13,2
Stella Tsai,,,,,,0,38,24,24,25,25,23,21,17,15,16,14,14,12,9,12,6,11,10,4,8,9,3,4,7,4,3,3,4,0,4,2,0,1,2,2,0,1,21,17,2
Mia Roberts Perez,,,,,,,1,21,23,26,22,24,15,12,11,13,11,12,7,5,9,4,11,7,3,3,5,1,3,5,4,1,1,0,1,2,1,0,0,2,1,0,1,19,10,2
James F Berardinelli,,,,,,,,0,18,27,21,24,6,8,9,8,3,5,6,3,7,10,6,9,8,10,1,4,9,3,4,3,2,2,3,3,4,5,3,1,2,1,0,13,13,2
Vincent N Melchiorre,,,,,,,,,0,23,29,24,5,3,8,7,11,10,16,13,5,3,6,2,4,2,1,4,3,0,3,2,0,2,0,1,1,0,0,2,2,1,1,16,5,2
Ken Powell,,,,,,,,,,1,23,23,7,6,3,2,2,7,3,3,8,7,10,3,4,7,0,3,5,1,4,2,1,0,2,0,5,3,3,2,0,0,0,13,11,2
Brian T Ortelere,,,,,,,,,,,0,19,5,4,7,3,9,3,13,14,3,4,3,2,5,5,0,2,4,0,2,1,0,0,1,0,1,1,0,0,0,0,0,12,7,2
Michael Fanning,,,,,,,,,,,,0,11,7,4,6,6,9,7,3,5,6,6,6,6,3,1,2,3,0,5,1,1,0,3,1,2,1,0,1,1,2,1,13,8,2
Betsy Wahl,,,,,,,,,,,,,1,11,8,13,9,13,5,3,9,4,8,10,4,4,8,0,3,6,4,4,4,0,4,4,3,0,0,1,1,3,1,11,12,2
Jennifer Schultz,,,,,,,,,,,,,,1,11,11,10,7,5,3,13,12,12,6,6,5,10,3,2,8,3,5,3,4,4,4,3,5,2,2,1,0,1,10,15,2
Jodi Lobel,,,,,,,,,,,,,,,0,13,10,10,10,8,9,10,5,8,9,5,6,3,4,4,2,4,1,5,3,4,1,1,1,0,3,1,1,12,10,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,0,8,14,9,4,10,6,3,8,7,7,9,5,3,5,5,2,1,4,2,4,2,2,0,1,4,2,2,14,12,2
Lucretia Clemons,,,,,,,,,,,,,,,,,0,8,9,11,5,7,6,9,8,4,5,3,2,5,0,4,3,3,2,4,0,0,1,1,0,1,0,10,9,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,0,7,4,9,5,8,6,6,3,7,3,2,4,3,1,0,2,2,1,2,0,1,1,3,1,2,16,6,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,0,11,3,2,2,4,4,2,1,2,3,0,3,1,1,1,0,1,1,1,0,1,2,1,1,9,5,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,0,5,5,3,2,7,3,2,4,4,1,1,1,2,1,2,0,1,1,2,1,0,1,0,9,6,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,0,9,10,6,7,4,7,5,4,6,4,4,1,3,4,3,6,4,4,2,1,1,1,6,14,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,5,6,9,9,4,6,4,2,4,3,4,2,5,0,3,4,5,0,0,1,0,5,14,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,3,6,4,4,2,3,3,1,2,1,2,2,2,4,2,1,1,1,1,1,9,10,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,5,0,6,5,2,4,3,2,2,3,1,0,2,1,2,1,2,4,9,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,0,7,3,5,8,1,3,2,2,1,3,1,3,2,1,1,0,1,0,8,7,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,4,1,1,1,3,0,2,0,2,2,2,0,0,1,0,7,8,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5,1,3,3,3,3,3,1,0,0,1,2,1,1,5,8,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,1,2,0,0,0,2,3,2,2,0,0,0,7,3,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,2,1,0,1,1,1,2,1,1,0,0,4,3,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,1,1,4,2,2,1,2,2,0,1,4,5,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,4,2,2,0,0,1,0,6,3,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,4,0,0,2,0,1,0,0,5,4,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,2,1,0,1,0,2,5,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,1,0,2,0,0,4,3,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,2,0,0,5,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,1,0,4,3,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,0,1,0,2,5,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,4,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,4,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,2
Michael Wojcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2
Total,105,77,71,69,67,67,52,42,42,40,38,36,33,33,33,30,28,28,26,25,24,23,22,19,18,17,15,12,12,11,10,9,7,7,7,7,7,5,5,5,4,3,2,57,39,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Abbe Fletman,Rainy Papademetriou,Kai Scott,Brian T Ortelere,Chris Mallios,Anthony Kyriakakis,Chris Mccabe,Ken Powell,Stella Tsai,James F Berardinelli,Mia Roberts Perez,Michael Fanning,Betsy Wahl,Jennifer Schultz,Daine Grey Jr,Lucretia Clemons,Jodi Lobel,Stephanie M Sawyer,Vincent N Melchiorre,Scott Diclaudio,Leon A King Ii,Leon Goodman,Tracy B Roman,Thomas Martin,Marissa Brumbach,Vincent Furlong,Deborah Watson Stokes,Vince Giusini,Joshua Hill,Lynne M Summers,Frances Fattah,Rania Major,Shanese Johnson,Wayne M D Bennett,William J Ciancaglini,Lyris Younge,Jon Marshall,Edward William Louden Jr,Sandjai Weaver,Franklin A Bennett Iii,Sherman Toppin,Starr Marshall Cash,Tangie M Boston,Todd Eagen,Michael Wojcik,3
Abbe Fletman,3,94,93,88,90,79,74,82,81,74,71,62,14,11,14,11,8,12,12,6,10,4,3,6,4,4,2,5,5,4,4,3,3,2,3,1,1,0,0,0,1,0,0,72,11,3
Rainy Papademetriou,,2,82,85,78,80,74,80,80,67,68,60,15,8,14,10,6,9,11,5,10,3,3,8,2,6,3,5,6,2,3,3,5,3,2,1,1,1,0,1,1,0,0,65,12,3
Kai Scott,,,0,81,87,71,66,70,74,66,68,60,14,4,12,13,6,10,11,5,11,5,4,8,2,3,2,1,4,2,5,1,4,2,4,2,2,1,1,1,1,0,0,59,12,3
Brian T Ortelere,,,,0,74,78,67,77,72,71,63,57,12,8,8,12,8,4,9,5,7,4,3,10,1,4,3,3,3,2,3,1,4,4,3,0,1,0,1,1,1,0,0,61,11,3
Chris Mallios,,,,,0,71,66,69,74,63,66,58,14,4,12,8,7,10,8,4,8,4,4,3,2,3,1,2,3,2,4,0,2,1,2,2,1,0,0,0,0,0,0,60,10,3
