col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,1
,David Oh,Matt Wolfe,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Terry Tracy,James Williams,Anne Covey,Correale Stevens,Judy Olson,Mike George,Rebecca Warren,Cheryl Allen,1
David Oh,1,3,3,4,3,2,2,5,4,3,3,0,3,1
Matt Wolfe,,0,4,3,2,1,0,6,1,3,1,3,3,1
Al Taubenberger,,,0,3,2,1,0,4,0,3,1,2,2,1
Daniel Tinney,,,,0,3,2,1,5,1,2,3,1,2,1
Dennis M O Brien,,,,,0,1,1,3,1,2,1,0,2,1
Terry Tracy,,,,,,0,2,2,2,0,2,1,0,1
James Williams,,,,,,,0,1,2,0,1,0,0,1
Anne Covey,,,,,,,,0,3,3,3,3,3,1
Correale Stevens,,,,,,,,,0,2,2,2,0,1
Judy Olson,,,,,,,,,,0,1,2,2,1
Mike George,,,,,,,,,,,0,1,0,1
Rebecca Warren,,,,,,,,,,,,0,0,1
Cheryl Allen,,,,,,,,,,,,,0,1
Total,10,6,5,5,3,3,2,9,7,5,4,4,3,1
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,2
,David Oh,Daniel Tinney,James Williams,Matt Wolfe,Dennis M O Brien,Terry Tracy,Al Taubenberger,Correale Stevens,Cheryl Allen,Mike George,Anne Covey,Rebecca Warren,Judy Olson,2
David Oh,0,4,6,4,4,4,2,5,4,4,4,2,2,2
Daniel Tinney,,0,5,6,5,3,3,5,3,5,1,4,3,2
James Williams,,,0,4,3,3,2,5,2,4,2,2,2,2
Matt Wolfe,,,,0,5,4,3,5,3,4,1,4,3,2
Dennis M O Brien,,,,,0,2,3,4,3,3,1,3,3,2
Terry Tracy,,,,,,0,3,4,3,4,2,2,1,2
Al Taubenberger,,,,,,,0,3,3,3,0,1,1,2
Correale Stevens,,,,,,,,0,4,4,1,2,1,2
Cheryl Allen,,,,,,,,,0,3,1,1,0,2
Mike George,,,,,,,,,,0,1,2,2,2
Anne Covey,,,,,,,,,,,0,1,1,2
Rebecca Warren,,,,,,,,,,,,0,2,2
Judy Olson,,,,,,,,,,,,,0,2
Total,10,7,7,7,6,6,4,7,6,6,4,4,3,2
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,3
,Al Taubenberger,David Oh,Dennis M O Brien,Daniel Tinney,James Williams,Matt Wolfe,Terry Tracy,Anne Covey,Cheryl Allen,Correale Stevens,Judy Olson,Mike George,Rebecca Warren,3
Al Taubenberger,0,1,1,0,0,0,0,1,0,0,0,0,0,3
David Oh,,0,1,0,0,0,0,1,0,0,0,0,0,3
Dennis M O Brien,,,0,0,0,0,0,1,0,0,0,0,0,3
Daniel Tinney,,,,0,0,0,0,0,0,0,0,0,0,3
James Williams,,,,,0,0,0,0,0,0,0,0,0,3
Matt Wolfe,,,,,,0,0,0,0,0,0,0,0,3
Terry Tracy,,,,,,,0,0,0,0,0,0,0,3
Anne Covey,,,,,,,,0,0,0,0,0,0,3
Cheryl Allen,,,,,,,,,0,0,0,0,0,3
Correale Stevens,,,,,,,,,,0,0,0,0,3
Judy Olson,,,,,,,,,,,0,0,0,3
Mike George,,,,,,,,,,,,0,0,3
Rebecca Warren,,,,,,,,,,,,,0,3
Total,1,1,1,0,0,0,0,1,0,0,0,0,0,3
,Justice Of The Supreme Court - Republican,,,,,,Council At Large - Republican,,,,,,,4
,Anne Covey,Judy Olson,Cheryl Allen,Correale Stevens,Mike George,Rebecca Warren,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,James Williams,Matt Wolfe,Daniel Tinney,4
Anne Covey,1,6,4,4,6,4,7,7,5,6,6,5,3,4
Judy Olson,,0,3,1,4,1,2,2,2,1,2,2,1,4
Cheryl Allen,,,0,2,2,2,4,2,4,3,2,3,2,4
Correale Stevens,,,,0,0,3,4,3,2,2,2,0,1,4
Mike George,,,,,0,0,1,1,2,3,2,3,1,4
Rebecca Warren,,,,,,0,3,3,2,2,1,2,1,4
David Oh,,,,,,,1,6,3,3,4,2,3,4
Terry Tracy,,,,,,,,0,2,3,5,2,2,4
Al Taubenberger,,,,,,,,,0,3,1,2,2,4
Dennis M O Brien,,,,,,,,,,0,3,4,2,4
James Williams,,,,,,,,,,,0,2,2,4
Matt Wolfe,,,,,,,,,,,,0,1,4
Daniel Tinney,,,,,,,,,,,,,0,4
Total,15,8,7,7,6,5,10,7,6,6,6,5,3,4
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,5
,Al Taubenberger,David Oh,Terry Tracy,Daniel Tinney,Dennis M O Brien,James Williams,Matt Wolfe,Correale Stevens,Anne Covey,Cheryl Allen,Mike George,Rebecca Warren,Judy Olson,5
Al Taubenberger,0,5,6,5,6,4,5,5,5,4,3,1,1,5
David Oh,,0,5,3,5,4,3,7,4,2,2,1,1,5
Terry Tracy,,,0,3,3,4,5,5,5,2,1,1,1,5
Daniel Tinney,,,,0,3,4,4,3,4,3,3,2,0,5
Dennis M O Brien,,,,,0,3,3,4,3,3,2,1,1,5
James Williams,,,,,,0,3,4,6,2,2,2,0,5
Matt Wolfe,,,,,,,0,2,3,3,1,2,1,5
Correale Stevens,,,,,,,,0,5,1,2,1,1,5
Anne Covey,,,,,,,,,0,2,2,2,0,5
Cheryl Allen,,,,,,,,,,0,2,1,0,5
Mike George,,,,,,,,,,,0,0,0,5
Rebecca Warren,,,,,,,,,,,,0,0,5
Judy Olson,,,,,,,,,,,,,0,5
Total,9,8,8,6,6,6,6,8,7,4,3,2,1,5
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,6
,David Oh,Terry Tracy,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Matt Wolfe,James Williams,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Cheryl Allen,Judy Olson,6
David Oh,0,14,10,9,9,8,6,9,8,6,5,2,0,6
Terry Tracy,,0,11,10,10,9,7,8,8,5,5,2,0,6
Dennis M O Brien,,,0,7,8,8,5,10,4,2,2,2,0,6
Al Taubenberger,,,,0,4,8,4,6,7,5,3,0,0,6
