col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Lynne M Summers,,,,,,,,,,,,2,5,5,8,5,5,2,5,2,2,5,2,3,3,4,1,2,2,1,4,3,2,0,3,1,1,2,2,2,0,1,2,1,28
Frances Fattah,,,,,,,,,,,,,0,1,6,5,7,2,5,6,2,6,3,3,4,0,0,6,4,2,2,2,2,4,2,3,1,3,2,0,3,2,1,0,28
Michael Fanning,,,,,,,,,,,,,,2,4,2,3,1,2,1,2,4,1,0,1,4,1,1,1,2,2,3,2,0,4,1,1,1,0,1,0,2,0,2,28
Stephanie M Sawyer,,,,,,,,,,,,,,,0,3,5,1,5,4,1,5,2,4,5,3,2,2,1,1,3,2,1,2,3,3,5,5,1,2,2,0,3,0,28
Jennifer Schultz,,,,,,,,,,,,,,,,1,4,6,3,4,7,3,4,1,3,2,2,3,3,2,1,2,3,1,1,1,1,1,0,0,0,0,1,1,28
Kai Scott,,,,,,,,,,,,,,,,,0,0,4,1,0,5,1,4,3,1,1,3,4,0,4,3,3,1,4,1,1,1,1,2,1,3,0,0,28
James F Berardinelli,,,,,,,,,,,,,,,,,,0,1,5,9,0,5,2,1,2,1,1,1,2,1,0,2,0,0,1,1,0,0,0,1,1,0,1,28
Shanese Johnson,,,,,,,,,,,,,,,,,,,0,1,1,5,3,4,2,1,0,5,4,3,2,5,0,2,0,0,2,1,0,2,2,2,1,2,28
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,4,3,4,3,3,1,2,2,3,2,2,1,3,3,0,3,1,2,2,1,4,0,0,2,28
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,0,1,5,0,3,1,1,1,2,4,3,1,1,1,0,2,1,0,1,0,1,0,0,2,28
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,2,2,2,5,2,2,3,2,2,4,1,2,2,1,2,2,1,1,1,28
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,3,1,2,1,2,1,3,0,2,2,1,2,1,2,2,1,2,28
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,2,3,0,2,3,2,1,0,1,1,0,0,2,3,0,2,1,28
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,2,3,2,1,1,0,2,0,1,1,2,3,0,1,1,28
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,0,1,4,1,3,1,0,0,1,2,0,1,0,1,28
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1,0,2,2,2,0,2,1,1,0,1,0,1,0,28
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,1,3,0,1,0,2,1,0,1,2,0,1,28
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,2,0,1,0,0,1,1,3,1,0,1,28
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1,1,0,0,1,1,1,1,0,3,28
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,2,1,1,2,1,0,2,0,1,28
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,1,1,1,2,1,2,1,2,28
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,0,1,2,1,1,1,0,1,28
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,2,1,0,0,28
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2,0,0,0,0,28
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,0,1,0,1,0,28
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,3,0,28
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,2,0,28
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,28
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,28
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,28
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,28
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28
Total,120,39,38,37,37,31,30,29,26,24,18,18,17,17,16,15,14,13,13,13,12,12,12,11,10,10,9,9,9,9,9,8,8,7,7,7,7,6,6,6,5,5,5,4,28
