col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,District Council 5th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Darrell L Clarke,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,All
Darrell L Clarke,217,320,287,253,226,173,129,73,62,All
Christine Hope,,17,208,115,121,51,42,38,30,All
Sharon Williams Losier,,,19,125,81,43,21,20,16,All
Joffie C Pittman,,,,11,36,107,102,11,13,All
Christian Dicicco,,,,,37,51,24,32,21,All
Matthew Perks,,,,,,10,90,18,15,All
Daniel R Sulman,,,,,,,5,18,7,All
Gary S Silver,,,,,,,,4,12,All
Franklin A Bennett Iii,,,,,,,,,2,All
Total,883,386,341,315,284,229,175,91,65,All
,District Council 5th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Darrell L Clarke,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,1
Darrell L Clarke,32,47,44,43,29,25,19,10,10,1
Christine Hope,,2,21,27,6,17,7,5,4,1
Joffie C Pittman,,,3,19,18,5,18,2,4,1
Sharon Williams Losier,,,,3,7,11,1,0,2,1
Matthew Perks,,,,,1,3,15,3,2,1
Christian Dicicco,,,,,,3,2,3,1,1
Daniel R Sulman,,,,,,,1,2,0,1
Gary S Silver,,,,,,,,0,3,1
Franklin A Bennett Iii,,,,,,,,,0,1
Total,132,55,52,48,33,31,25,12,10,1
,District Council 5th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Darrell L Clarke,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,2
Darrell L Clarke,29,46,40,30,27,31,17,8,7,2
Sharon Williams Losier,,0,36,14,8,13,3,3,4,2
Christine Hope,,,1,13,6,15,3,7,3,2
Joffie C Pittman,,,,0,18,7,18,1,0,2
Matthew Perks,,,,,1,10,15,1,3,2
Christian Dicicco,,,,,,1,4,1,2,2
Daniel R Sulman,,,,,,,0,3,0,2
Gary S Silver,,,,,,,,0,0,2
Franklin A Bennett Iii,,,,,,,,,0,2
Total,117,51,48,42,38,35,26,9,7,2
,District Council 5th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Darrell L Clarke,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,4
Darrell L Clarke,20,32,26,27,18,17,14,10,3,4
Christine Hope,,3,12,16,7,9,3,7,2,4
Christian Dicicco,,,7,11,1,4,2,5,0,4
Sharon Williams Losier,,,,1,5,3,2,4,1,4
Joffie C Pittman,,,,,0,13,11,1,0,4
Matthew Perks,,,,,,1,10,2,2,4
Daniel R Sulman,,,,,,,1,3,1,4
Gary S Silver,,,,,,,,0,0,4
Franklin A Bennett Iii,,,,,,,,,2,4
Total,88,41,34,29,24,24,19,12,5,4
,District Council 5th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Darrell L Clarke,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,6
Darrell L Clarke,17,25,23,20,15,15,11,5,4,6
Christine Hope,,0,16,8,7,3,3,1,2,6
Sharon Williams Losier,,,3,10,5,4,2,2,0,6
Joffie C Pittman,,,,1,1,7,5,1,0,6
Christian Dicicco,,,,,1,7,1,3,1,6
Matthew Perks,,,,,,0,6,2,0,6
Daniel R Sulman,,,,,,,0,0,1,6
Gary S Silver,,,,,,,,1,1,6
Franklin A Bennett Iii,,,,,,,,,0,6
Total,69,27,26,21,18,16,11,7,4,6
,District Council 5th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Darrell L Clarke,Christian Dicicco,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,7
Darrell L Clarke,24,33,30,27,24,22,14,8,6,7
Christian Dicicco,,5,6,13,9,9,3,5,2,7
Joffie C Pittman,,,2,12,13,14,13,3,1,7
Christine Hope,,,,3,19,4,4,3,3,7
Sharon Williams Losier,,,,,2,5,3,0,1,7
Matthew Perks,,,,,,1,12,3,2,7
Daniel R Sulman,,,,,,,1,0,1,7
Franklin A Bennett Iii,,,,,,,,0,2,7
Gary S Silver,,,,,,,,,1,7
Total,93,40,38,36,31,29,21,8,8,7
,District Council 5th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Darrell L Clarke,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,9
Darrell L Clarke,17,33,33,31,19,19,18,10,9,9
Sharon Williams Losier,,7,14,25,6,6,5,6,6,9
Joffie C Pittman,,,2,10,14,4,11,2,0,9
Christine Hope,,,,1,5,10,4,4,6,9
Matthew Perks,,,,,2,2,11,2,1,9
Christian Dicicco,,,,,,3,3,4,3,9
Daniel R Sulman,,,,,,,1,4,1,9
Gary S Silver,,,,,,,,0,1,9
Franklin A Bennett Iii,,,,,,,,,0,9
Total,97,50,43,40,27,24,23,13,10,9
,District Council 5th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Darrell L Clarke,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,10
Darrell L Clarke,33,44,40,31,22,12,12,11,8,10
Christine Hope,,2,27,17,15,1,8,5,3,10
Sharon Williams Losier,,,1,20,9,3,4,2,0,10
Joffie C Pittman,,,,1,3,7,7,2,3,10
Christian Dicicco,,,,,5,3,3,4,4,10
Matthew Perks,,,,,,1,4,2,1,10
Daniel R Sulman,,,,,,,0,0,2,10
Gary S Silver,,,,,,,,0,2,10
Franklin A Bennett Iii,,,,,,,,,0,10
Total,114,51,47,34,30,16,14,12,8,10
,District Council 5th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,11
,Darrell L Clarke,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Christian Dicicco,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,11
Darrell L Clarke,21,36,20,24,19,15,10,5,5,11
Christine Hope,,4,14,20,14,10,5,2,3,11
Joffie C Pittman,,,1,16,3,8,9,0,0,11
Sharon Williams Losier,,,,1,5,3,1,1,2,11
Christian Dicicco,,,,,7,5,1,2,1,11
Matthew Perks,,,,,,3,10,1,2,11
Daniel R Sulman,,,,,,,1,2,0,11
Gary S Silver,,,,,,,,1,2,11
Franklin A Bennett Iii,,,,,,,,,0,11
Total,78,46,29,29,28,26,17,6,5,11
,District Council 5th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,12
