col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,All
,Darrell L Clarke,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,All
Darrell L Clarke,210,344,257,225,151,68,70,All
Anthony Clark,,30,101,56,46,18,28,All
Lisa M Deeley,,,20,92,43,17,5,All
Carol A Jenkins,,,,20,60,19,12,All
Tracey L Gordon,,,,,18,6,14,All
Omar Sabir,,,,,,11,8,All
Will Mega,,,,,,,7,All
Total,883,392,313,300,212,87,83,All
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,1
,Darrell L Clarke,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,1
Darrell L Clarke,26,53,36,32,23,13,14,1
Anthony Clark,,1,9,13,7,2,4,1
Carol A Jenkins,,,3,11,8,5,2,1
Lisa M Deeley,,,,1,3,5,0,1
Tracey L Gordon,,,,,5,1,4,1
Omar Sabir,,,,,,2,2,1
Will Mega,,,,,,,2,1
Total,132,55,46,38,33,19,16,1
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,2
,Darrell L Clarke,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,2
Darrell L Clarke,26,48,36,34,22,5,4,2
Anthony Clark,,5,11,12,12,1,2,2
Carol A Jenkins,,,1,19,2,5,2,2
Lisa M Deeley,,,,4,5,1,0,2
Tracey L Gordon,,,,,0,1,1,2
Omar Sabir,,,,,,0,0,2
Will Mega,,,,,,,1,2
Total,117,55,50,46,27,8,6,2
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,4
,Darrell L Clarke,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,4
Darrell L Clarke,26,26,22,21,20,10,5,4
Anthony Clark,,4,5,9,4,5,1,4
Carol A Jenkins,,,1,11,10,2,1,4
Lisa M Deeley,,,,3,3,0,2,4
Tracey L Gordon,,,,,2,2,1,4
Will Mega,,,,,,1,0,4
Omar Sabir,,,,,,,1,4
Total,88,36,32,31,28,11,6,4
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,6
,Darrell L Clarke,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,6
Darrell L Clarke,16,27,22,21,11,6,6,6
Anthony Clark,,3,6,9,2,2,2,6
Carol A Jenkins,,,0,4,5,3,1,6
Lisa M Deeley,,,,0,4,0,1,6
Tracey L Gordon,,,,,2,0,1,6
Omar Sabir,,,,,,1,1,6
Will Mega,,,,,,,0,6
Total,69,30,22,22,14,7,6,6
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,7
,Darrell L Clarke,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,7
Darrell L Clarke,24,37,32,26,11,5,3,7
Anthony Clark,,1,13,7,3,3,2,7
Lisa M Deeley,,,4,11,4,0,1,7
Carol A Jenkins,,,,2,12,0,0,7
Tracey L Gordon,,,,,1,1,0,7
Will Mega,,,,,,0,0,7
Omar Sabir,,,,,,,1,7
Total,93,41,39,36,21,6,4,7
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,9
,Darrell L Clarke,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,9
Darrell L Clarke,22,42,16,20,17,15,10,9
Anthony Clark,,4,3,6,6,6,5,9
Carol A Jenkins,,,3,5,7,2,1,9
Lisa M Deeley,,,,2,4,1,1,9
Tracey L Gordon,,,,,1,1,2,9
Omar Sabir,,,,,,5,2,9
Will Mega,,,,,,,0,9
Total,97,47,25,23,22,20,12,9
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,10
,Darrell L Clarke,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,10
Darrell L Clarke,32,47,30,20,23,6,5,10
Anthony Clark,,2,12,5,5,1,3,10
Lisa M Deeley,,,3,7,9,2,0,10
Tracey L Gordon,,,,5,7,0,0,10
Carol A Jenkins,,,,,1,1,1,10
Omar Sabir,,,,,,1,1,10
Will Mega,,,,,,,1,10
Total,114,49,36,29,27,7,6,10
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,11
,Darrell L Clarke,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,11
Darrell L Clarke,15,32,32,14,11,10,8,11
Anthony Clark,,8,14,4,3,1,2,11
Lisa M Deeley,,,2,7,7,2,3,11
Carol A Jenkins,,,,5,3,3,1,11
Tracey L Gordon,,,,,2,1,0,11
Will Mega,,,,,,1,1,11
Omar Sabir,,,,,,,0,11
Total,78,43,38,24,17,11,8,11
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,12
,Darrell L Clarke,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,12
Darrell L Clarke,23,35,30,32,16,6,7,12
Lisa M Deeley,,1,15,13,6,1,2,12
Carol A Jenkins,,,4,6,6,0,1,12
Anthony Clark,,,,2,4,3,1,12
Tracey L Gordon,,,,,0,2,2,12
Will Mega,,,,,,1,1,12
Omar Sabir,,,,,,,0,12
Total,95,40,38,36,21,9,8,12
