col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 5th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Darrell L Clarke,Helen Gym,Sherrie Cohen,Paul Steinke,Derek S Green,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Isaiah Thomas,Jenne Ayers,W Wilson Goode Jr,Thomas Wyatt,Frank Rizzo,Carla M Cain,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,All
Darrell L Clarke,23,236,196,160,178,136,146,151,107,101,88,72,51,51,29,33,30,All
Helen Gym,,29,183,180,97,88,113,88,72,54,47,61,23,29,16,12,21,All
Sherrie Cohen,,,1,124,89,68,110,85,45,58,37,44,23,33,14,6,19,All
Paul Steinke,,,,4,87,78,94,60,56,19,29,56,19,9,25,8,5,All
Derek S Green,,,,,1,77,82,68,58,42,39,38,21,21,7,26,10,All
Allan Domb,,,,,,7,55,51,40,32,31,40,27,19,11,19,11,All
William K Greenlee,,,,,,,3,94,28,10,40,20,18,6,22,2,4,All
Blondell Reynolds Brown,,,,,,,,1,46,30,50,19,19,15,28,8,10,All
Isaiah Thomas,,,,,,,,,4,31,42,38,17,8,12,4,2,All
Jenne Ayers,,,,,,,,,,6,19,28,16,38,5,22,20,All
W Wilson Goode Jr,,,,,,,,,,,2,19,23,5,13,3,2,All
Thomas Wyatt,,,,,,,,,,,,1,14,12,6,9,4,All
Frank Rizzo,,,,,,,,,,,,,5,5,5,8,7,All
Carla M Cain,,,,,,,,,,,,,,3,1,7,17,All
Ed Neilson,,,,,,,,,,,,,,,1,3,2,All
Wilson Alexander,,,,,,,,,,,,,,,,0,3,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,All
Total,467,371,271,260,222,210,194,191,147,132,117,116,77,65,48,39,38,All
,District Council 5th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,15
,Darrell L Clarke,Helen Gym,Paul Steinke,Sherrie Cohen,Derek S Green,William K Greenlee,Allan Domb,Blondell Reynolds Brown,Thomas Wyatt,Isaiah Thomas,W Wilson Goode Jr,Jenne Ayers,Frank Rizzo,Carla M Cain,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,15
Darrell L Clarke,5,47,40,38,30,31,24,26,12,10,11,12,9,11,4,3,2,15
Helen Gym,,9,41,34,13,21,17,20,11,11,9,9,6,7,3,1,2,15
Paul Steinke,,,2,29,20,24,22,14,15,12,8,3,5,3,4,2,1,15
Sherrie Cohen,,,,1,16,28,17,17,7,4,6,9,1,8,3,0,0,15
Derek S Green,,,,,0,13,14,8,8,11,7,8,4,2,3,4,1,15
William K Greenlee,,,,,,1,17,17,6,3,3,2,3,3,2,0,0,15
Allan Domb,,,,,,,2,4,6,4,2,2,4,1,2,2,0,15
Blondell Reynolds Brown,,,,,,,,0,1,5,7,5,1,6,5,1,1,15
Thomas Wyatt,,,,,,,,,0,7,6,3,5,1,2,1,0,15
Isaiah Thomas,,,,,,,,,,1,4,2,2,1,1,0,0,15
