col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Lisa M Deeley,Will Mega,Tracey L Gordon,Omar Sabir,Carol A Jenkins,1
Kevin M Dougherty,11,33,28,27,7,5,40,29,14,14,10,9,1
Anne E Lazarus,,1,15,16,5,1,17,14,12,8,3,4,1
David Wecht,,,3,8,4,0,22,18,10,3,2,3,1
Christine Donohue,,,,0,5,3,15,11,11,8,4,4,1
John Henry Foradora,,,,,0,0,4,3,5,4,0,2,1
Dwayne D Woodruff,,,,,,1,2,3,1,2,1,1,1
Anthony Clark,,,,,,,0,22,5,2,3,2,1
Lisa M Deeley,,,,,,,,3,2,3,0,2,1
Will Mega,,,,,,,,,1,5,1,2,1
Tracey L Gordon,,,,,,,,,,0,1,2,1
Omar Sabir,,,,,,,,,,,0,2,1
Carol A Jenkins,,,,,,,,,,,,0,1
Total,87,40,37,35,11,6,45,35,21,17,13,11,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Lisa M Deeley,Will Mega,Carol A Jenkins,Omar Sabir,Tracey L Gordon,2
Kevin M Dougherty,15,4,9,9,3,1,10,8,2,3,1,1,2
David Wecht,,3,4,1,2,1,9,3,4,2,1,1,2
Christine Donohue,,,0,8,3,0,10,4,5,2,0,0,2
Anne E Lazarus,,,,1,2,1,5,6,1,4,1,0,2
John Henry Foradora,,,,,0,1,3,3,1,3,0,1,2
Dwayne D Woodruff,,,,,,0,1,1,0,1,2,0,2
Anthony Clark,,,,,,,3,4,2,3,0,0,2
Lisa M Deeley,,,,,,,,0,1,2,1,0,2
Will Mega,,,,,,,,,0,1,0,0,2
Carol A Jenkins,,,,,,,,,,0,0,0,2
Omar Sabir,,,,,,,,,,,1,0,2
Tracey L Gordon,,,,,,,,,,,,0,2
Total,34,18,17,15,6,3,23,10,7,6,4,2,2
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Will Mega,Omar Sabir,Tracey L Gordon,3
Kevin M Dougherty,16,14,8,9,1,0,23,13,5,1,2,3,3
David Wecht,,17,5,3,1,1,18,10,1,5,1,2,3
Christine Donohue,,,4,6,4,3,8,3,6,5,3,1,3
Anne E Lazarus,,,,0,0,0,7,4,5,1,2,1,3
Dwayne D Woodruff,,,,,1,4,3,0,2,1,2,1,3
John Henry Foradora,,,,,,1,3,0,1,1,2,1,3
Anthony Clark,,,,,,,0,8,3,2,3,2,3
Lisa M Deeley,,,,,,,,0,1,0,0,2,3
Carol A Jenkins,,,,,,,,,0,1,0,0,3
Will Mega,,,,,,,,,,0,1,0,3
Omar Sabir,,,,,,,,,,,0,0,3
Tracey L Gordon,,,,,,,,,,,,0,3
Total,49,42,20,15,7,5,33,14,9,9,5,4,3
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,4
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Lisa M Deeley,Will Mega,Carol A Jenkins,Omar Sabir,Tracey L Gordon,4
Kevin M Dougherty,5,22,8,7,3,4,26,22,3,5,2,1,4
David Wecht,,1,8,8,4,1,22,19,4,4,1,0,4
Christine Donohue,,,1,4,3,2,12,6,2,1,1,0,4
Anne E Lazarus,,,,0,3,0,7,3,3,5,0,0,4
John Henry Foradora,,,,,1,1,7,2,2,1,0,1,4
Dwayne D Woodruff,,,,,,0,3,2,1,0,0,1,4
Anthony Clark,,,,,,,0,17,4,3,0,1,4
Lisa M Deeley,,,,,,,,0,1,1,2,0,4
Will Mega,,,,,,,,,0,0,0,0,4
Carol A Jenkins,,,,,,,,,,0,0,0,4
Omar Sabir,,,,,,,,,,,1,0,4
Tracey L Gordon,,,,,,,,,,,,0,4
Total,40,33,19,12,9,4,37,24,8,7,3,1,4
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,5
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Lisa M Deeley,Will Mega,Tracey L Gordon,Omar Sabir,Carol A Jenkins,5
