col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,1
,Dennis M O Brien,Daniel Tinney,David Oh,Al Taubenberger,Terry Tracy,Matt Wolfe,James Williams,Anne Covey,Judy Olson,Mike George,Correale Stevens,Cheryl Allen,Rebecca Warren,1
Dennis M O Brien,0,13,11,9,8,7,3,12,7,6,5,5,4,1
Daniel Tinney,,1,10,10,6,6,2,11,5,5,5,3,3,1
David Oh,,,0,7,5,5,3,7,6,4,4,4,4,1
Al Taubenberger,,,,0,5,5,0,7,4,3,4,3,3,1
Terry Tracy,,,,,0,2,3,8,3,3,3,1,2,1
Matt Wolfe,,,,,,0,2,5,2,3,2,4,1,1
James Williams,,,,,,,0,3,0,2,2,1,0,1
Anne Covey,,,,,,,,0,3,6,3,3,1,1
Judy Olson,,,,,,,,,0,3,2,2,4,1
Mike George,,,,,,,,,,0,2,2,0,1
Correale Stevens,,,,,,,,,,,0,1,1,1
Cheryl Allen,,,,,,,,,,,,0,2,1
Rebecca Warren,,,,,,,,,,,,,0,1
Total,16,15,12,10,10,7,5,14,7,7,6,5,4,1
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,2
,Dennis M O Brien,David Oh,Al Taubenberger,Daniel Tinney,Terry Tracy,James Williams,Matt Wolfe,Anne Covey,Mike George,Correale Stevens,Cheryl Allen,Judy Olson,Rebecca Warren,2
Dennis M O Brien,0,22,23,21,15,12,13,19,16,11,12,11,11,2
David Oh,,0,16,11,16,12,10,17,11,9,9,7,9,2
Al Taubenberger,,,0,14,9,8,8,14,14,9,10,11,7,2
Daniel Tinney,,,,0,10,6,8,14,11,10,5,7,7,2
Terry Tracy,,,,,1,10,8,15,6,7,4,5,7,2
James Williams,,,,,,0,5,11,6,6,7,6,4,2
Matt Wolfe,,,,,,,0,6,8,5,5,5,5,2
Anne Covey,,,,,,,,0,11,7,4,8,5,2
Mike George,,,,,,,,,0,4,4,10,2,2
Correale Stevens,,,,,,,,,,0,7,2,5,2
Cheryl Allen,,,,,,,,,,,0,3,6,2
Judy Olson,,,,,,,,,,,,0,3,2
Rebecca Warren,,,,,,,,,,,,,0,2
Total,34,28,26,26,23,15,15,24,19,15,13,13,13,2
,Justice Of The Supreme Court - Republican,,,,,,Council At Large - Republican,,,,,,,3
,Anne Covey,Mike George,Judy Olson,Correale Stevens,Cheryl Allen,Rebecca Warren,Daniel Tinney,Terry Tracy,Matt Wolfe,Al Taubenberger,David Oh,Dennis M O Brien,James Williams,3
Anne Covey,0,10,10,2,2,2,10,10,10,9,6,6,5,3
Mike George,,0,8,1,1,1,7,8,6,3,5,2,3,3
Judy Olson,,,0,0,1,1,6,5,6,4,2,4,2,3
Correale Stevens,,,,0,0,0,2,2,1,1,2,0,1,3
Cheryl Allen,,,,,0,0,0,1,2,2,1,1,1,3
Rebecca Warren,,,,,,0,2,1,0,1,1,1,0,3
Daniel Tinney,,,,,,,0,6,5,5,3,4,1,3
Terry Tracy,,,,,,,,0,7,4,5,1,5,3
Matt Wolfe,,,,,,,,,0,6,2,2,3,3
Al Taubenberger,,,,,,,,,,0,2,4,3,3
David Oh,,,,,,,,,,,1,1,3,3
