col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 3rd District - Democrat,Mayor - Democrat,,,,,,All
,Jannie L Blackwell,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,All
Jannie L Blackwell,46,"1,283",982,125,100,76,46,All
Jim Kenney,,"1,106",0,0,0,0,0,All
Anthony Hardy Williams,,,441,0,0,0,0,All
Lynne M Abraham,,,,76,0,0,0,All
Doug Oliver,,,,,59,0,0,All
Nelson Diaz,,,,,,52,0,All
T Milton Street Sr,,,,,,,13,All
Total,"2,658","2,389","1,423",201,159,128,59,All
,Mayor - Democrat,,,,,,District Council 3rd District - Democrat,1
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Jannie L Blackwell,1
Jim Kenney,97,0,0,0,0,0,94,1
Nelson Diaz,,6,0,0,0,0,9,1
Anthony Hardy Williams,,,5,0,0,0,8,1
Doug Oliver,,,,2,0,0,9,1
Lynne M Abraham,,,,,4,0,1,1
T Milton Street Sr,,,,,,2,0,1
Jannie L Blackwell,,,,,,,0,1
Total,191,15,13,11,5,2,121,1
,District Council 3rd District - Democrat,Mayor - Democrat,,,,,,2
,Jannie L Blackwell,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,2
Jannie L Blackwell,4,54,37,15,8,5,1,2
Jim Kenney,,60,0,0,0,0,0,2
Anthony Hardy Williams,,,14,0,0,0,0,2
Lynne M Abraham,,,,1,0,0,0,2
Doug Oliver,,,,,4,0,0,2
Nelson Diaz,,,,,,4,0,2
T Milton Street Sr,,,,,,,0,2
Total,124,114,51,16,12,9,1,2
,District Council 3rd District - Democrat,Mayor - Democrat,,,,,,3
,Jannie L Blackwell,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,3
Jannie L Blackwell,2,54,58,7,6,3,4,3
Jim Kenney,,36,0,0,0,0,0,3
Anthony Hardy Williams,,,22,0,0,0,0,3
Doug Oliver,,,,2,0,0,0,3
Lynne M Abraham,,,,,1,0,0,3
Nelson Diaz,,,,,,4,0,3
T Milton Street Sr,,,,,,,0,3
Total,134,90,80,9,7,7,4,3
,District Council 3rd District - Democrat,Mayor - Democrat,,,,,,4
,Jannie L Blackwell,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,4
Jannie L Blackwell,2,49,23,10,4,5,3,4
Anthony Hardy Williams,,23,0,0,0,0,0,4
Jim Kenney,,,20,0,0,0,0,4
Lynne M Abraham,,,,5,0,0,0,4
Doug Oliver,,,,,2,0,0,4
T Milton Street Sr,,,,,,1,0,4
Nelson Diaz,,,,,,,1,4
Total,96,72,43,15,6,6,4,4
,District Council 3rd District - Democrat,Mayor - Democrat,,,,,,5
,Jannie L Blackwell,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,5
Jannie L Blackwell,1,71,39,5,3,2,0,5
Anthony Hardy Williams,,32,0,0,0,0,0,5
Jim Kenney,,,17,0,0,0,0,5
Lynne M Abraham,,,,4,0,0,0,5
Doug Oliver,,,,,1,0,0,5
Nelson Diaz,,,,,,2,0,5
T Milton Street Sr,,,,,,,1,5
Total,121,103,56,9,4,4,1,5
,District Council 3rd District - Democrat,Mayor - Democrat,,,,,,6
,Jannie L Blackwell,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,6
Jannie L Blackwell,4,74,52,9,5,2,3,6
Anthony Hardy Williams,,22,0,0,0,0,0,6
Jim Kenney,,,24,0,0,0,0,6
Lynne M Abraham,,,,1,0,0,0,6
Doug Oliver,,,,,2,0,0,6
Nelson Diaz,,,,,,2,0,6
T Milton Street Sr,,,,,,,0,6
Total,149,96,76,10,7,4,3,6
,Mayor - Democrat,,,,,,District Council 3rd District - Democrat,7
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Jannie L Blackwell,7
Jim Kenney,46,0,0,0,0,0,68,7
Anthony Hardy Williams,,10,0,0,0,0,22,7
Doug Oliver,,,3,0,0,0,6,7
Lynne M Abraham,,,,3,0,0,3,7
Nelson Diaz,,,,,3,0,3,7
T Milton Street Sr,,,,,,1,1,7
Jannie L Blackwell,,,,,,,1,7
Total,114,32,9,6,6,2,104,7
,Mayor - Democrat,,,,,,District Council 3rd District - Democrat,8
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Jannie L Blackwell,8
Jim Kenney,61,0,0,0,0,0,64,8
Anthony Hardy Williams,,23,0,0,0,0,22,8
Lynne M Abraham,,,3,0,0,0,6,8
Doug Oliver,,,,3,0,0,3,8
Nelson Diaz,,,,,2,0,4,8
T Milton Street Sr,,,,,,0,0,8
Jannie L Blackwell,,,,,,,0,8
Total,125,45,9,6,6,0,99,8
,Mayor - Democrat,,,,,,District Council 3rd District - Democrat,9
,Jim Kenney,Anthony Hardy Williams,Nelson Diaz,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Jannie L Blackwell,9
Jim Kenney,63,0,0,0,0,0,58,9
Anthony Hardy Williams,,8,0,0,0,0,19,9
Nelson Diaz,,,4,0,0,0,5,9
Lynne M Abraham,,,,2,0,0,5,9
Doug Oliver,,,,,3,0,2,9
T Milton Street Sr,,,,,,1,2,9
Jannie L Blackwell,,,,,,,5,9
Total,121,27,9,7,5,3,96,9
,District Council 3rd District - Democrat,Mayor - Democrat,,,,,,10
,Jannie L Blackwell,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,10
Jannie L Blackwell,2,45,45,5,4,4,3,10
Jim Kenney,,36,0,0,0,0,0,10
