col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,7,6,4,6,10,4,6,6,5,2,7,6,2,1,3,3,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,7,4,5,3,4,3,4,1,3,3,2,6,5,3,2,0,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,16,5,1,3,2,3,1,0,1,1,0,1,0,2,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,3,7,3,6,11,5,7,1,2,5,6,0,5,1,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,7,9,3,6,2,2,2,4,2,2,1,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,4,1,4,3,1,2,2,0,0,0,1,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,4,4,2,0,6,4,2,6,1,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,4,1,2,1,3,1,2,1,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,6,3,4,4,3,1,1,2,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,2,4,1,3,0,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,1,3,2,2,3,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,4,3,4,1,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,3,2,4,2,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,1,2,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,2,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,2,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,307,154,144,139,138,114,84,82,80,80,63,62,58,58,57,56,48,45,44,41,41,40,38,37,35,34,33,29,29,29,28,26,22,22,21,20,20,19,18,17,16,14,14,9,All
,District Council 4th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Curtis J Jones Jr,Lyris Younge,Ken Powell,Scott Diclaudio,Tracy B Roman,Daine Grey Jr,Kai Scott,Edward William Louden Jr,Leon Goodman,Jon Marshall,Stephanie M Sawyer,Mia Roberts Perez,Frances Fattah,Michael Fanning,Jennifer Schultz,Abbe Fletman,Rainy Papademetriou,Wayne M D Bennett,Chris Mallios,Vincent N Melchiorre,James F Berardinelli,Lucretia Clemons,Anthony Kyriakakis,Deborah Watson Stokes,Thomas Martin,Chris Mccabe,Vincent Furlong,Brian T Ortelere,Leon A King Ii,Shanese Johnson,Sherman Toppin,Stella Tsai,Marissa Brumbach,Rania Major,Jodi Lobel,Lynne M Summers,Betsy Wahl,Franklin A Bennett Iii,Joshua Hill,Sandjai Weaver,Starr Marshall Cash,Tangie M Boston,Vince Giusini,William J Ciancaglini,9
Curtis J Jones Jr,13,42,42,40,32,32,23,22,21,19,20,20,19,15,16,16,14,14,14,11,10,10,4,10,9,9,9,8,9,9,8,8,5,8,5,6,5,5,4,5,4,4,3,2,9
Lyris Younge,,2,31,28,25,23,21,18,15,15,13,16,12,10,11,14,9,11,14,11,8,8,1,5,4,8,5,7,4,3,4,5,1,4,4,5,2,0,4,3,2,1,3,1,9
Ken Powell,,,0,28,27,21,12,18,17,15,12,14,11,11,11,12,8,6,12,8,7,3,2,3,5,2,5,7,4,4,2,6,3,4,1,5,3,4,2,2,1,2,1,0,9
Scott Diclaudio,,,,1,23,16,13,12,15,14,9,15,10,12,8,11,10,7,12,10,5,3,3,3,4,4,4,5,3,2,2,3,2,2,2,2,3,2,2,1,1,1,0,2,9
Tracy B Roman,,,,,1,15,10,17,15,16,8,11,4,10,8,7,10,3,8,6,6,1,1,4,3,4,2,6,3,2,4,4,0,2,2,3,2,2,2,3,3,1,1,1,9
Daine Grey Jr,,,,,,1,15,10,12,8,19,13,10,10,9,12,11,10,12,8,11,4,3,5,4,2,5,9,6,4,4,4,3,7,2,5,2,2,2,3,2,3,1,2,9
Kai Scott,,,,,,,0,2,1,2,14,17,12,8,2,11,4,8,11,11,1,6,1,7,4,7,3,0,2,4,5,4,2,2,3,5,2,1,1,3,3,1,2,1,9
Edward William Louden Jr,,,,,,,,1,14,14,3,1,3,1,7,3,7,1,2,0,8,2,0,2,3,2,2,8,3,3,0,2,0,3,2,0,1,1,1,2,1,2,3,0,9
Leon Goodman,,,,,,,,,1,13,2,2,4,3,6,2,12,5,1,1,8,1,3,3,1,1,2,7,5,1,2,3,3,5,1,1,2,3,0,1,0,2,0,1,9
Jon Marshall,,,,,,,,,,0,1,2,0,4,6,1,9,1,0,0,6,2,3,1,3,2,0,6,1,0,2,0,3,1,4,0,1,0,0,0,2,0,0,1,9
Stephanie M Sawyer,,,,,,,,,,,1,11,10,7,0,9,1,8,10,9,1,3,1,6,3,2,3,1,5,6,3,2,2,4,1,1,1,0,2,3,2,2,1,1,9
Mia Roberts Perez,,,,,,,,,,,,0,11,12,5,14,4,6,14,11,1,3,3,4,3,4,3,0,1,2,4,6,2,1,1,5,3,1,1,1,3,0,1,3,9
Frances Fattah,,,,,,,,,,,,,0,5,4,7,3,9,6,6,2,6,3,9,4,6,8,1,4,6,3,5,3,3,2,5,3,1,3,2,0,3,2,2,9
Michael Fanning,,,,,,,,,,,,,,0,4,8,8,4,11,8,1,4,6,1,6,2,2,0,2,2,1,3,4,2,3,3,1,2,2,2,2,2,0,3,9
Jennifer Schultz,,,,,,,,,,,,,,,0,5,7,3,3,1,8,4,3,0,3,3,5,8,1,1,1,4,1,1,0,3,3,1,3,0,2,0,1,1,9
Abbe Fletman,,,,,,,,,,,,,,,,0,3,6,12,10,3,1,2,1,2,2,2,3,1,1,1,4,1,1,1,0,2,1,0,0,1,0,1,0,9
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,4,2,2,9,3,6,2,3,2,2,8,3,1,2,3,5,3,2,2,1,2,0,2,1,2,0,2,9
Wayne M D Bennett,,,,,,,,,,,,,,,,,,0,7,4,3,2,4,4,3,7,3,1,5,2,5,2,2,4,1,3,2,2,4,1,1,2,1,2,9
Chris Mallios,,,,,,,,,,,,,,,,,,,0,10,1,1,3,0,2,2,0,0,1,0,0,2,1,0,0,2,2,1,1,1,1,0,2,1,9
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,0,1,0,0,1,0,2,4,0,0,1,0,0,0,0,0,1,0,0,0,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,2,10,2,1,0,1,0,1,0,2,0,0,0,0,0,1,0,1,9
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,0,4,5,6,5,5,0,3,3,2,3,4,3,5,2,0,0,3,2,2,1,1,1,9
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,0,2,4,2,2,0,0,1,1,2,7,2,3,1,4,2,1,0,1,1,1,2,9
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,3,0,3,5,5,3,3,3,2,1,2,1,1,3,2,1,2,1,9
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,1,3,3,1,1,4,1,4,1,1,1,2,0,2,1,0,1,9
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,2,4,2,2,1,3,1,2,1,4,1,2,2,2,1,9
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,1,2,2,2,2,3,2,1,3,0,0,1,0,1,9
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,9
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,1,5,1,0,1,0,2,2,1,3,0,0,9
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,2,0,0,4,1,3,2,0,9
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,1,0,1,2,1,3,0,0,2,9
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,3,1,2,1,0,2,1,0,0,9
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,3,2,0,0,0,1,1,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,2,0,3,1,1,9
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,9
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,0,2,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,9
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,9
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,9
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,9
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,9
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,107,51,47,44,40,38,26,25,25,24,24,23,22,21,20,19,19,19,18,14,13,13,12,12,12,11,11,10,10,10,10,10,9,9,8,8,7,6,6,5,5,5,4,4,9
,District Council 4th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
,Curtis J Jones Jr,Lyris Younge,Tracy B Roman,Ken Powell,Stephanie M Sawyer,Jennifer Schultz,Scott Diclaudio,Daine Grey Jr,Leon Goodman,Frances Fattah,Jon Marshall,Kai Scott,Lynne M Summers,Thomas Martin,Leon A King Ii,Deborah Watson Stokes,Shanese Johnson,Wayne M D Bennett,Vincent Furlong,William J Ciancaglini,Abbe Fletman,Edward William Louden Jr,Marissa Brumbach,Tangie M Boston,Anthony Kyriakakis,Mia Roberts Perez,Sherman Toppin,Betsy Wahl,Brian T Ortelere,Lucretia Clemons,Michael Fanning,Rania Major,James F Berardinelli,Jodi Lobel,Rainy Papademetriou,Sandjai Weaver,Vincent N Melchiorre,Joshua Hill,Chris Mallios,Starr Marshall Cash,Stella Tsai,Chris Mccabe,Franklin A Bennett Iii,Vince Giusini,16
Curtis J Jones Jr,10,20,20,20,18,17,17,14,14,15,14,14,14,12,12,9,9,8,8,7,7,9,5,5,5,8,8,5,4,4,3,4,5,2,2,5,5,3,3,3,2,1,1,0,16
Lyris Younge,,1,15,13,14,8,12,8,7,11,7,11,10,6,3,7,7,4,3,1,5,5,1,4,3,5,4,6,2,3,2,1,1,1,0,2,4,2,3,2,1,1,1,1,16
Tracy B Roman,,,0,11,9,6,14,8,8,5,7,6,9,2,2,7,4,3,4,2,5,7,2,4,1,4,1,4,1,1,2,0,1,0,0,1,3,0,2,2,2,1,0,0,16
Ken Powell,,,,1,8,5,13,7,9,4,9,5,6,6,5,4,4,4,2,1,5,8,1,1,1,3,4,2,1,3,2,2,2,1,0,3,3,1,2,2,0,1,0,0,16
Stephanie M Sawyer,,,,,0,11,5,10,4,10,3,9,10,7,8,7,7,4,3,3,5,2,5,4,1,5,4,6,1,1,2,3,2,1,0,3,3,2,3,3,2,1,1,0,16
Jennifer Schultz,,,,,,1,2,7,3,10,2,6,8,6,5,6,5,6,6,5,4,1,3,4,3,1,4,4,3,3,0,3,2,0,0,1,3,1,1,1,1,0,0,0,16
Scott Diclaudio,,,,,,,0,5,8,1,7,4,5,3,3,4,3,2,1,0,4,8,0,3,1,3,1,2,0,0,2,1,3,0,0,1,3,1,2,1,1,1,0,0,16
Daine Grey Jr,,,,,,,,1,4,6,3,6,6,5,7,4,3,6,5,3,5,2,2,2,1,4,2,2,3,1,2,3,0,0,0,2,2,1,2,0,1,0,0,0,16
Leon Goodman,,,,,,,,,2,6,6,0,5,4,6,4,5,7,1,2,1,7,1,2,0,2,3,1,0,1,0,3,3,0,0,1,1,3,0,1,2,1,1,1,16
Frances Fattah,,,,,,,,,,0,3,7,8,5,5,7,5,7,4,3,2,0,3,5,3,3,3,4,2,3,0,2,2,0,0,3,3,2,1,1,2,0,1,1,16
Jon Marshall,,,,,,,,,,,0,2,3,6,2,1,2,2,2,2,1,7,5,0,5,2,1,0,2,4,4,0,1,4,5,1,0,0,0,1,0,1,0,0,16
Kai Scott,,,,,,,,,,,,0,6,4,3,3,3,2,4,1,3,1,1,2,3,6,1,4,1,3,2,1,0,1,1,2,4,1,3,1,0,0,0,0,16
Lynne M Summers,,,,,,,,,,,,,0,6,4,8,5,3,2,3,3,2,2,5,1,2,4,4,2,2,0,1,2,1,1,2,1,1,0,3,2,1,0,0,16
Thomas Martin,,,,,,,,,,,,,,0,4,5,6,4,2,4,2,2,4,3,3,2,3,3,1,2,2,3,2,2,3,1,0,4,0,0,0,0,1,1,16
Leon A King Ii,,,,,,,,,,,,,,,0,1,5,6,3,1,3,3,2,2,0,3,5,0,1,2,0,5,4,1,0,3,1,3,0,1,1,0,1,0,16
Deborah Watson Stokes,,,,,,,,,,,,,,,,0,5,3,2,3,0,1,3,5,1,0,0,5,1,1,0,1,1,0,0,2,1,1,0,2,2,1,0,1,16
Shanese Johnson,,,,,,,,,,,,,,,,,0,3,3,2,1,2,3,2,0,2,3,4,2,2,0,2,2,1,0,1,0,3,0,1,2,0,1,1,16
Wayne M D Bennett,,,,,,,,,,,,,,,,,,0,2,3,0,1,0,3,2,2,2,0,0,2,0,4,1,0,0,1,2,2,0,0,0,0,1,1,16
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1,1,1,1,2,3,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,16
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,1,0,0,2,2,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,1,0,0,1,16
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,3,3,0,2,0,2,1,1,0,0,0,2,1,2,0,0,0,0,0,16
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,2,0,1,0,1,0,0,16
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,0,2,0,3,4,1,1,4,4,1,0,1,0,1,2,0,0,0,16
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,16
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,4,4,0,0,4,4,0,2,0,1,0,0,0,0,0,16
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,0,0,1,0,3,1,3,0,0,0,1,0,16
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,2,2,1,0,2,1,2,0,1,0,0,1,0,16
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,16
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,4,3,2,1,0,0,1,0,0,0,0,16
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,4,0,2,0,2,0,0,0,0,0,16
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,3,0,0,0,0,0,1,16
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,1,0,0,1,0,0,0,16
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,0,0,1,0,0,0,0,16
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,16
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,0,16
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,16
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,16
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,16
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,16
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16
Total,65,26,24,22,22,21,21,20,19,18,17,15,15,14,13,11,11,11,10,10,9,9,9,9,8,8,8,7,7,7,6,6,5,5,5,5,5,4,3,3,3,1,1,1,16
,District Council 4th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
,Curtis J Jones Jr,Ken Powell,Lyris Younge,Tracy B Roman,Scott Diclaudio,Daine Grey Jr,Stephanie M Sawyer,Kai Scott,Abbe Fletman,Mia Roberts Perez,Michael Fanning,Leon Goodman,Jon Marshall,Chris Mallios,Vincent N Melchiorre,Edward William Louden Jr,Lynne M Summers,Anthony Kyriakakis,Frances Fattah,Jennifer Schultz,Sandjai Weaver,Deborah Watson Stokes,Shanese Johnson,Thomas Martin,Betsy Wahl,Brian T Ortelere,Leon A King Ii,Jodi Lobel,Marissa Brumbach,Rainy Papademetriou,Rania Major,Franklin A Bennett Iii,James F Berardinelli,Chris Mccabe,Lucretia Clemons,Sherman Toppin,Stella Tsai,Tangie M Boston,Vincent Furlong,Wayne M D Bennett,Joshua Hill,Starr Marshall Cash,Vince Giusini,William J Ciancaglini,17
Curtis J Jones Jr,3,38,35,37,34,25,17,17,14,14,14,12,9,12,12,9,6,5,4,6,3,3,3,4,4,4,3,2,3,2,4,1,2,1,0,0,1,0,2,1,1,0,1,0,17
Ken Powell,,0,35,36,33,20,14,15,15,16,14,9,7,12,12,7,5,2,2,4,2,4,3,2,2,2,3,2,1,2,1,2,1,0,0,0,0,1,1,0,1,0,0,0,17
Lyris Younge,,,0,35,34,23,15,14,16,13,13,7,6,13,12,6,2,1,2,5,3,2,0,0,1,2,0,0,1,3,1,1,2,0,0,0,0,0,2,0,0,0,0,0,17
Tracy B Roman,,,,0,31,22,17,17,16,15,14,9,7,13,12,8,4,4,2,6,5,2,3,1,4,2,2,1,3,2,2,2,2,1,0,1,1,1,2,0,1,1,0,0,17
Scott Diclaudio,,,,,1,17,12,11,15,13,13,5,7,12,12,6,0,1,0,3,2,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,2,2,0,0,1,0,17
Daine Grey Jr,,,,,,0,12,11,16,10,10,5,2,10,8,4,3,1,3,5,3,2,2,1,2,2,2,1,1,2,1,1,2,0,0,0,0,0,2,0,1,0,0,0,17
Stephanie M Sawyer,,,,,,,0,13,8,11,12,3,1,12,11,2,4,3,3,3,3,3,4,1,5,0,3,2,3,0,2,0,0,1,1,2,2,0,0,0,0,1,0,0,17
Kai Scott,,,,,,,,0,8,12,11,3,1,10,10,1,3,3,2,2,3,1,2,2,3,1,2,1,3,0,3,1,0,1,0,0,1,1,0,0,1,0,0,0,17
Abbe Fletman,,,,,,,,,0,9,9,2,2,9,8,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17
Mia Roberts Perez,,,,,,,,,,0,13,2,0,11,11,0,2,1,0,0,1,1,1,2,0,1,2,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,17
Michael Fanning,,,,,,,,,,,0,1,1,12,12,0,1,1,0,0,0,0,1,2,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17
