col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Derek S Green,Blondell Reynolds Brown,Allan Domb,Isaiah Thomas,W Wilson Goode Jr,William K Greenlee,Sherrie Cohen,Ed Neilson,Jenne Ayers,Helen Gym,Thomas Wyatt,Wilson Alexander,Frank Rizzo,Carla M Cain,Marnie Aument Loughrey,Paul Steinke,Anthony Clark,Omar Sabir,Will Mega,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,1
Derek S Green,1,26,27,24,22,29,14,22,10,2,9,7,4,4,3,2,37,16,19,15,8,9,1
Blondell Reynolds Brown,,2,16,15,21,13,13,11,8,10,4,3,2,3,2,1,20,20,4,5,8,2,1
Allan Domb,,,3,18,12,19,5,9,8,4,9,5,2,4,3,4,15,5,16,10,11,6,1
Isaiah Thomas,,,,0,16,20,10,12,3,7,2,4,5,2,2,2,12,12,15,15,4,3,1
W Wilson Goode Jr,,,,,2,16,14,15,2,3,2,3,8,1,0,4,20,16,4,5,10,4,1
William K Greenlee,,,,,,1,10,19,4,2,4,2,3,2,4,2,17,8,13,17,5,3,1
Sherrie Cohen,,,,,,,1,6,3,6,6,2,9,2,1,1,13,8,3,6,6,7,1
Ed Neilson,,,,,,,,0,1,2,1,0,0,0,0,1,8,10,8,14,1,1,1
Jenne Ayers,,,,,,,,,3,4,4,5,2,6,2,1,14,2,5,4,4,5,1
Helen Gym,,,,,,,,,,0,1,2,1,1,1,1,6,6,2,3,2,1,1
Thomas Wyatt,,,,,,,,,,,0,3,2,2,3,3,7,1,2,1,7,3,1
Wilson Alexander,,,,,,,,,,,,0,3,2,2,1,8,1,4,1,5,3,1
Frank Rizzo,,,,,,,,,,,,,0,0,0,1,6,1,2,2,5,6,1
Carla M Cain,,,,,,,,,,,,,,0,1,0,6,2,1,1,3,3,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,2,3,0,1,2,2,1,1
Paul Steinke,,,,,,,,,,,,,,,,0,2,0,1,2,2,1,1
Anthony Clark,,,,,,,,,,,,,,,,,3,9,6,6,8,5,1
Omar Sabir,,,,,,,,,,,,,,,,,,3,0,1,2,2,1
Will Mega,,,,,,,,,,,,,,,,,,,1,11,2,2,1
Lisa M Deeley,,,,,,,,,,,,,,,,,,,,1,0,1,1
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,,0,3,1
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,,,0,1
Total,77,49,47,44,44,42,28,27,23,14,14,13,11,8,7,7,62,31,27,23,19,16,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,2
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Ed Neilson,Isaiah Thomas,William K Greenlee,Helen Gym,Sherrie Cohen,Allan Domb,Jenne Ayers,Carla M Cain,Thomas Wyatt,Wilson Alexander,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,2
Derek S Green,4,35,29,26,9,11,7,10,7,9,7,6,8,3,8,2,32,28,10,5,6,2,2
Blondell Reynolds Brown,,2,46,24,14,16,17,15,6,4,5,3,2,4,1,3,21,29,9,7,4,4,2
W Wilson Goode Jr,,,3,23,11,15,13,11,3,4,3,0,4,5,1,2,17,26,8,4,3,4,2
Ed Neilson,,,,0,9,7,2,5,1,0,3,0,0,1,3,0,8,21,4,1,0,3,2
Isaiah Thomas,,,,,1,11,11,7,5,3,3,2,0,5,3,3,16,7,3,2,4,3,2
William K Greenlee,,,,,,0,14,10,5,2,0,1,3,3,2,0,15,6,7,2,2,4,2
Helen Gym,,,,,,,1,12,3,2,0,2,1,1,3,1,11,4,4,1,3,2,2
Sherrie Cohen,,,,,,,,0,2,1,6,1,0,3,0,0,12,1,5,1,3,1,2
Allan Domb,,,,,,,,,1,3,7,6,1,1,2,0,8,3,2,9,4,1,2
Jenne Ayers,,,,,,,,,,0,4,2,6,2,2,2,11,2,6,3,5,3,2
Carla M Cain,,,,,,,,,,,0,7,0,4,1,0,6,1,1,6,6,1,2
Thomas Wyatt,,,,,,,,,,,,0,1,1,2,0,9,2,0,5,6,0,2
Wilson Alexander,,,,,,,,,,,,,0,1,1,0,9,3,3,0,0,0,2
Frank Rizzo,,,,,,,,,,,,,,0,0,0,4,1,1,2,2,1,2
Paul Steinke,,,,,,,,,,,,,,,0,1,6,5,0,0,2,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,2,0,1,1,1,2
Anthony Clark,,,,,,,,,,,,,,,,,2,7,7,3,6,2,2
Omar Sabir,,,,,,,,,,,,,,,,,,0,0,2,0,1,2
Will Mega,,,,,,,,,,,,,,,,,,,3,0,2,1,2
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,1,3,2,2
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,,0,0,2
Lisa M Deeley,,,,,,,,,,,,,,,,,,,,,,0,2
Total,76,69,56,32,31,27,26,24,21,21,17,14,13,10,8,4,61,36,22,15,14,7,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,3
,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,Ed Neilson,William K Greenlee,Sherrie Cohen,W Wilson Goode Jr,Helen Gym,Jenne Ayers,Wilson Alexander,Allan Domb,Paul Steinke,Thomas Wyatt,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,Anthony Clark,Will Mega,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,3
Derek S Green,1,28,16,28,23,19,10,3,6,8,7,1,1,2,1,1,38,28,8,5,2,7,3
Isaiah Thomas,,2,6,18,18,18,4,1,0,2,3,0,1,3,1,0,22,24,4,2,1,4,3
Blondell Reynolds Brown,,,1,5,12,9,17,10,4,5,5,2,1,1,1,1,14,4,8,4,5,4,3
Ed Neilson,,,,1,20,18,6,1,1,0,2,0,1,1,0,1,22,17,5,2,1,3,3
William K Greenlee,,,,,0,23,9,9,1,0,5,1,1,0,1,1,26,16,3,1,2,5,3
Sherrie Cohen,,,,,,0,8,7,4,2,1,1,2,2,1,0,22,16,1,2,5,2,3
W Wilson Goode Jr,,,,,,,1,8,2,3,1,2,1,0,1,0,10,2,9,0,4,2,3
Helen Gym,,,,,,,,1,3,0,2,3,2,0,0,0,7,1,5,0,4,3,3
Jenne Ayers,,,,,,,,,1,5,3,1,1,1,1,0,6,4,1,4,5,1,3
Wilson Alexander,,,,,,,,,,0,2,0,1,0,0,0,8,5,2,1,3,1,3
Allan Domb,,,,,,,,,,,0,2,1,1,2,0,6,3,1,2,4,4,3
Paul Steinke,,,,,,,,,,,,0,2,0,0,1,3,0,1,1,3,1,3
Thomas Wyatt,,,,,,,,,,,,,1,1,0,0,2,0,2,2,3,0,3
Carla M Cain,,,,,,,,,,,,,,0,1,0,1,2,0,2,1,1,3
Frank Rizzo,,,,,,,,,,,,,,,0,0,2,0,0,0,1,1,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,3
Anthony Clark,,,,,,,,,,,,,,,,,0,20,3,0,4,4,3
Will Mega,,,,,,,,,,,,,,,,,,1,0,1,0,2,3
Omar Sabir,,,,,,,,,,,,,,,,,,,0,0,2,0,3
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,0,3,1,3
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,,0,1,3
Lisa M Deeley,,,,,,,,,,,,,,,,,,,,,,0,3
Total,61,40,32,32,32,31,22,15,15,12,11,6,6,4,3,2,50,35,16,11,10,9,3
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Anthony Clark,Will Mega,Omar Sabir,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Derek S Green,Blondell Reynolds Brown,Allan Domb,Isaiah Thomas,Jenne Ayers,W Wilson Goode Jr,William K Greenlee,Ed Neilson,Thomas Wyatt,Wilson Alexander,Sherrie Cohen,Paul Steinke,Carla M Cain,Helen Gym,Marnie Aument Loughrey,Frank Rizzo,4
Anthony Clark,3,5,6,4,1,3,20,14,6,10,13,11,9,7,6,6,8,4,3,2,2,0,4
Will Mega,,1,0,0,6,0,10,2,6,6,3,1,8,5,1,7,2,0,1,2,1,1,4
Omar Sabir,,,1,0,0,0,3,9,1,5,2,7,2,4,2,0,1,3,1,2,1,0,4
Carol A Jenkins,,,,0,2,2,5,6,4,2,4,2,2,1,4,1,3,0,2,0,1,0,4
Lisa M Deeley,,,,,0,1,6,4,8,5,1,2,8,7,1,0,1,1,0,1,1,1,4
Tracey L Gordon,,,,,,0,1,4,5,1,1,3,1,0,3,0,3,0,3,0,0,0,4
Derek S Green,,,,,,,5,8,8,9,8,5,8,10,5,7,3,1,0,0,0,0,4
Blondell Reynolds Brown,,,,,,,,0,6,7,5,14,7,6,4,2,6,4,3,3,1,1,4
Allan Domb,,,,,,,,,2,8,4,3,8,8,4,2,3,1,2,1,1,0,4
Isaiah Thomas,,,,,,,,,,2,3,6,8,7,3,0,4,3,1,2,2,0,4
Jenne Ayers,,,,,,,,,,,1,5,1,2,5,4,5,1,1,1,1,0,4
W Wilson Goode Jr,,,,,,,,,,,,1,7,6,3,0,4,3,2,2,0,1,4
William K Greenlee,,,,,,,,,,,,,0,9,2,2,2,2,2,2,2,1,4
Ed Neilson,,,,,,,,,,,,,,0,0,1,3,3,0,0,0,0,4
Thomas Wyatt,,,,,,,,,,,,,,,0,2,1,1,2,0,1,0,4
Wilson Alexander,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,0,1,2,1,1,0,4
Paul Steinke,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Carla M Cain,,,,,,,,,,,,,,,,,,,0,1,1,0,4
Helen Gym,,,,,,,,,,,,,,,,,,,,0,2,1,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,0,0,4
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,0,4
Total,42,15,13,10,10,8,37,25,24,21,18,18,17,16,11,11,10,6,5,5,3,1,4
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,5
,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Derek S Green,W Wilson Goode Jr,Blondell Reynolds Brown,Isaiah Thomas,Allan Domb,Sherrie Cohen,William K Greenlee,Ed Neilson,Paul Steinke,Jenne Ayers,Thomas Wyatt,Helen Gym,Wilson Alexander,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,5
