col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Mayor - Democrat,,,,,,District Council 6th District - Democrat,All
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Bobby Henon,All
Jim Kenney,840,0,0,0,0,0,"1,714",All
Lynne M Abraham,,175,0,0,0,0,300,All
Anthony Hardy Williams,,,70,0,0,0,169,All
Doug Oliver,,,,11,0,0,35,All
Nelson Diaz,,,,,13,0,30,All
T Milton Street Sr,,,,,,2,7,All
Bobby Henon,,,,,,,44,All
Total,"2,554",475,239,46,43,9,"2,299",All
,Mayor - Democrat,,,,,,District Council 6th District - Democrat,1
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Bobby Henon,1
Jim Kenney,31,0,0,0,0,0,77,1
Lynne M Abraham,,1,0,0,0,0,14,1
Anthony Hardy Williams,,,2,0,0,0,3,1
Nelson Diaz,,,,0,0,0,2,1
Doug Oliver,,,,,0,0,0,1
T Milton Street Sr,,,,,,0,0,1
Bobby Henon,,,,,,,0,1
Total,108,15,5,2,0,0,96,1
,Mayor - Democrat,,,,,,District Council 6th District - Democrat,2
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,Bobby Henon,2
Jim Kenney,37,0,0,0,0,0,80,2
Anthony Hardy Williams,,6,0,0,0,0,10,2
Lynne M Abraham,,,4,0,0,0,10,2
Nelson Diaz,,,,0,0,0,3,2
Doug Oliver,,,,,0,0,2,2
T Milton Street Sr,,,,,,0,1,2
Bobby Henon,,,,,,,2,2
Total,117,16,14,3,2,1,108,2
,Mayor - Democrat,,,,,,District Council 6th District - Democrat,3
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,T Milton Street Sr,Doug Oliver,Bobby Henon,3
Jim Kenney,24,0,0,0,0,0,53,3
Lynne M Abraham,,7,0,0,0,0,8,3
Anthony Hardy Williams,,,0,0,0,0,5,3
Nelson Diaz,,,,2,0,0,1,3
T Milton Street Sr,,,,,0,0,2,3
Doug Oliver,,,,,,0,0,3
Bobby Henon,,,,,,,3,3
Total,77,15,5,3,2,0,72,3
