col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Daniel R Sulman,Christian Dicicco,Franklin A Bennett Iii,All
Anthony Clark,105,71,77,99,63,58,352,288,210,138,92,48,57,58,All
Carol A Jenkins,,47,47,40,15,15,88,119,108,89,55,65,54,33,All
Tracey L Gordon,,,15,22,18,28,113,82,109,54,54,25,51,26,All
Lisa M Deeley,,,,7,31,21,139,135,140,26,17,33,32,19,All
Will Mega,,,,,25,20,100,92,50,56,17,22,29,10,All
Omar Sabir,,,,,,23,81,66,75,31,37,27,31,34,All
Sharon Williams Losier,,,,,,,25,257,232,98,67,18,66,37,All
Joffie C Pittman,,,,,,,,23,182,149,29,104,31,26,All
Christine Hope,,,,,,,,,15,51,59,36,72,39,All
Matthew Perks,,,,,,,,,,5,31,81,21,19,All
Gary S Silver,,,,,,,,,,,2,15,27,30,All
Daniel R Sulman,,,,,,,,,,,,2,14,9,All
Christian Dicicco,,,,,,,,,,,,,5,15,All
Franklin A Bennett Iii,,,,,,,,,,,,,,0,All
Total,698,297,243,241,214,199,571,534,427,276,158,156,148,100,All
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,1
,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Christine Hope,Sharon Williams Losier,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Will Mega,1
Joffie C Pittman,0,27,29,6,6,2,0,1,26,9,9,5,8,7,1
Matthew Perks,,0,24,3,3,1,1,1,20,7,2,4,4,5,1
Daniel R Sulman,,,0,4,1,1,0,0,19,5,6,5,6,4,1
Christine Hope,,,,0,7,3,1,2,7,4,6,4,4,4,1
Sharon Williams Losier,,,,,0,3,2,0,5,7,4,4,2,4,1
Christian Dicicco,,,,,,0,0,0,1,2,3,1,1,2,1
Franklin A Bennett Iii,,,,,,,0,0,1,1,1,1,0,1,1
Gary S Silver,,,,,,,,0,2,1,0,1,0,0,1
