col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,City Commissioners - Republican,Justice Of The Supreme Court - Republican,,,,,,1
,Al Schmidt,Correale Stevens,Cheryl Allen,Judy Olson,Rebecca Warren,Anne Covey,Mike George,1
Al Schmidt,0,4,2,2,2,1,0,1
Correale Stevens,,0,2,1,1,0,0,1
Cheryl Allen,,,0,1,1,0,0,1
Judy Olson,,,,0,1,1,0,1
Rebecca Warren,,,,,0,1,0,1
Anne Covey,,,,,,0,0,1
Mike George,,,,,,,0,1
Total,5,4,2,2,2,1,0,1
,City Commissioners - Republican,Justice Of The Supreme Court - Republican,,,,,,2
,Al Schmidt,Cheryl Allen,Mike George,Correale Stevens,Rebecca Warren,Anne Covey,Judy Olson,2
Al Schmidt,0,2,2,1,1,0,0,2
Cheryl Allen,,0,2,1,1,0,0,2
Mike George,,,0,1,1,0,0,2
Correale Stevens,,,,0,0,0,0,2
Rebecca Warren,,,,,0,0,0,2
Anne Covey,,,,,,0,0,2
Judy Olson,,,,,,,0,2
Total,2,2,2,1,1,0,0,2
,City Commissioners - Republican,Justice Of The Supreme Court - Republican,,,,,,3
,Al Schmidt,Anne Covey,Cheryl Allen,Correale Stevens,Mike George,Judy Olson,Rebecca Warren,3
Al Schmidt,0,1,0,1,1,0,0,3
Anne Covey,,0,0,1,1,0,0,3
Cheryl Allen,,,1,0,0,0,0,3
Correale Stevens,,,,0,1,0,0,3
Mike George,,,,,0,0,0,3
Judy Olson,,,,,,0,0,3
Rebecca Warren,,,,,,,0,3
Total,1,1,1,1,1,0,0,3
,City Commissioners - Republican,Justice Of The Supreme Court - Republican,,,,,,5
,Al Schmidt,Correale Stevens,Anne Covey,Cheryl Allen,Judy Olson,Mike George,Rebecca Warren,5
Al Schmidt,0,1,0,0,0,0,0,5
Correale Stevens,,0,0,0,0,0,0,5
Anne Covey,,,0,0,0,0,0,5
Cheryl Allen,,,,0,0,0,0,5
Judy Olson,,,,,0,0,0,5
Mike George,,,,,,0,0,5
