col_1,col_2,col_3,division
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,1
,Vincent Furlong,Christopher Sawyer,1
Vincent Furlong,2,18,1
Christopher Sawyer,,1,1
Total,20,19,1
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,2
,Vincent Furlong,Christopher Sawyer,2
Vincent Furlong,6,16,2
Christopher Sawyer,,4,2
Total,22,20,2
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,3
,Vincent Furlong,Christopher Sawyer,3
Vincent Furlong,13,14,3
Christopher Sawyer,,3,3
Total,27,17,3
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,4
,Vincent Furlong,Christopher Sawyer,4
Vincent Furlong,6,18,4
Christopher Sawyer,,3,4
Total,24,21,4
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,5
,Vincent Furlong,Christopher Sawyer,5
Vincent Furlong,8,14,5
Christopher Sawyer,,1,5
Total,22,15,5
,Sheriff - Republican,Judge Of The Court Of Common Pleas - Republican,6
,Christopher Sawyer,Vincent Furlong,6
Christopher Sawyer,3,15,6
Vincent Furlong,,3,6
Total,18,18,6
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,7
,Vincent Furlong,Christopher Sawyer,7
Vincent Furlong,7,31,7
Christopher Sawyer,,2,7
Total,38,33,7
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,8
,Vincent Furlong,Christopher Sawyer,8
Vincent Furlong,6,20,8
Christopher Sawyer,,2,8
Total,26,22,8
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,9
,Vincent Furlong,Christopher Sawyer,9
Vincent Furlong,7,25,9
Christopher Sawyer,,0,9
Total,32,25,9
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,10
,Vincent Furlong,Christopher Sawyer,10
Vincent Furlong,10,25,10
Christopher Sawyer,,2,10
Total,35,27,10
,Sheriff - Republican,Judge Of The Court Of Common Pleas - Republican,11
,Christopher Sawyer,Vincent Furlong,11
Christopher Sawyer,2,33,11
Vincent Furlong,,2,11
Total,35,35,11
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,12
,Vincent Furlong,Christopher Sawyer,12
Vincent Furlong,3,19,12
Christopher Sawyer,,0,12
Total,22,19,12
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,13
,Vincent Furlong,Christopher Sawyer,13
Vincent Furlong,5,22,13
Christopher Sawyer,,1,13
Total,27,23,13
,Sheriff - Republican,Judge Of The Court Of Common Pleas - Republican,14
,Christopher Sawyer,Vincent Furlong,14
Christopher Sawyer,3,17,14
Vincent Furlong,,3,14
Total,20,20,14
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,15
,Vincent Furlong,Christopher Sawyer,15
Vincent Furlong,5,21,15
Christopher Sawyer,,4,15
Total,26,25,15
,Sheriff - Republican,Judge Of The Court Of Common Pleas - Republican,16
,Christopher Sawyer,Vincent Furlong,16
Christopher Sawyer,4,22,16
Vincent Furlong,,4,16
Total,26,26,16
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,17
,Vincent Furlong,Christopher Sawyer,17
Vincent Furlong,45,47,17
Christopher Sawyer,,3,17
Total,92,50,17
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,18
,Vincent Furlong,Christopher Sawyer,18
Vincent Furlong,6,16,18
Christopher Sawyer,,2,18
Total,22,18,18
,Sheriff - Republican,Judge Of The Court Of Common Pleas - Republican,19
,Christopher Sawyer,Vincent Furlong,19
Christopher Sawyer,3,23,19
Vincent Furlong,,1,19
Total,26,24,19
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,20
,Vincent Furlong,Christopher Sawyer,20
Vincent Furlong,9,21,20
Christopher Sawyer,,0,20
Total,30,21,20
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,21
,Vincent Furlong,Christopher Sawyer,21
Vincent Furlong,12,24,21
Christopher Sawyer,,2,21
Total,36,26,21
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,22
,Vincent Furlong,Christopher Sawyer,22
Vincent Furlong,4,25,22
Christopher Sawyer,,3,22
Total,29,28,22
,Judge Of The Court Of Common Pleas - Republican,Sheriff - Republican,23
,Vincent Furlong,Christopher Sawyer,23
Vincent Furlong,9,24,23
Christopher Sawyer,,6,23
Total,33,30,23
,Sheriff - Republican,Judge Of The Court Of Common Pleas - Republican,24
,Christopher Sawyer,Vincent Furlong,24
Christopher Sawyer,3,18,24
Vincent Furlong,,2,24
Total,21,20,24
,Sheriff - Republican,Judge Of The Court Of Common Pleas - Republican,25
,Christopher Sawyer,Vincent Furlong,25
Christopher Sawyer,3,38,25
Vincent Furlong,,2,25
Total,41,40,25
,Sheriff - Republican,Judge Of The Court Of Common Pleas - Republican,26
,Christopher Sawyer,Vincent Furlong,26
Christopher Sawyer,1,27,26
Vincent Furlong,,1,26
Total,28,28,26
,Sheriff - Republican,Judge Of The Court Of Common Pleas - Republican,27
