col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,1
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Daniel R Sulman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,1
Joffie C Pittman,5,98,93,53,40,6,6,2,120,100,26,24,12,15,1
Christine Hope,,1,85,14,11,9,5,4,94,80,16,20,11,3,1
Sharon Williams Losier,,,0,13,6,5,3,1,86,76,16,13,8,6,1
Daniel R Sulman,,,,4,27,6,2,0,43,29,11,13,9,9,1
Matthew Perks,,,,,0,5,1,1,28,17,14,9,9,8,1
Christian Dicicco,,,,,,1,2,3,6,4,9,5,5,5,1
Gary S Silver,,,,,,,0,1,7,4,3,2,3,2,1
Franklin A Bennett Iii,,,,,,,,0,4,1,4,6,1,0,1
Carol A Jenkins,,,,,,,,,1,95,12,12,7,2,1
Lisa M Deeley,,,,,,,,,,0,3,7,1,3,1
Anthony Clark,,,,,,,,,,,3,6,4,6,1
Omar Sabir,,,,,,,,,,,,4,5,2,1
Tracey L Gordon,,,,,,,,,,,,,0,3,1
Will Mega,,,,,,,,,,,,,,0,1
Total,175,123,110,73,52,20,12,9,146,114,51,40,22,21,1
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,2
,Joffie C Pittman,Sharon Williams Losier,Christine Hope,Daniel R Sulman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,2
Joffie C Pittman,6,102,100,50,42,6,1,2,126,88,19,18,20,8,2
Sharon Williams Losier,,4,102,12,18,4,2,3,100,84,19,15,10,6,2
Christine Hope,,,1,14,12,11,2,1,104,82,15,14,7,3,2
Daniel R Sulman,,,,3,29,3,2,0,39,12,7,14,18,6,2
Matthew Perks,,,,,3,4,3,0,37,24,9,10,6,3,2
Christian Dicicco,,,,,,1,2,0,10,7,11,6,1,1,2
Gary S Silver,,,,,,,0,0,4,1,4,2,1,0,2
Franklin A Bennett Iii,,,,,,,,0,0,0,3,2,1,1,2
Carol A Jenkins,,,,,,,,,12,95,9,11,12,5,2
Lisa M Deeley,,,,,,,,,,2,3,6,1,1,2
Anthony Clark,,,,,,,,,,,1,8,5,3,2
Tracey L Gordon,,,,,,,,,,,,0,3,1,2
Will Mega,,,,,,,,,,,,,1,1,2
Omar Sabir,,,,,,,,,,,,,,4,2
Total,177,134,131,68,63,20,6,4,168,111,39,31,28,18,2
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,3
,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Christine Hope,Sharon Williams Losier,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,3
Joffie C Pittman,4,99,88,73,75,5,3,4,139,90,19,23,10,17,3
Daniel R Sulman,,4,88,13,11,7,5,0,86,34,18,12,7,14,3
Matthew Perks,,,1,12,11,6,4,2,78,23,19,7,10,13,3
Christine Hope,,,,2,78,12,4,6,74,70,19,13,14,4,3
Sharon Williams Losier,,,,,1,10,5,3,74,67,16,15,13,7,3
Christian Dicicco,,,,,,0,3,0,12,3,15,3,5,5,3
Gary S Silver,,,,,,,0,3,9,2,8,3,6,1,3
Franklin A Bennett Iii,,,,,,,,0,7,0,5,3,2,1,3
Carol A Jenkins,,,,,,,,,9,85,18,7,6,8,3
Lisa M Deeley,,,,,,,,,,0,3,6,3,3,3
Anthony Clark,,,,,,,,,,,4,4,10,5,3
Omar Sabir,,,,,,,,,,,,3,5,4,3
Tracey L Gordon,,,,,,,,,,,,,0,0,3
Will Mega,,,,,,,,,,,,,,2,3
Total,191,127,112,106,105,26,15,10,181,103,49,32,27,25,3
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Matthew Perks,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,4
Carol A Jenkins,2,68,10,5,4,0,66,62,50,30,23,12,4,5,4
Lisa M Deeley,,0,2,9,2,2,58,55,45,22,16,9,5,1,4
Anthony Clark,,,0,3,1,1,10,11,7,10,5,5,1,2,4
Tracey L Gordon,,,,0,0,3,13,11,10,7,4,4,2,1,4
Will Mega,,,,,0,1,7,4,4,4,5,0,3,1,4
Omar Sabir,,,,,,0,4,4,3,4,2,1,1,0,4
Joffie C Pittman,,,,,,,1,54,49,29,29,5,1,2,4
Christine Hope,,,,,,,,0,53,11,5,9,2,4,4
Sharon Williams Losier,,,,,,,,,0,6,1,4,3,2,4
Matthew Perks,,,,,,,,,,6,21,5,4,0,4
Daniel R Sulman,,,,,,,,,,,0,2,2,0,4
Christian Dicicco,,,,,,,,,,,,1,3,2,4
Gary S Silver,,,,,,,,,,,,,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,0,4
Total,103,84,22,22,11,10,96,79,68,57,38,19,9,5,4
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,5
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Matthew Perks,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,5
Joffie C Pittman,2,61,52,36,34,2,6,3,84,74,11,8,10,7,5
Christine Hope,,3,59,11,11,10,3,2,59,59,11,12,4,7,5
Sharon Williams Losier,,,1,8,6,6,2,2,56,54,8,9,3,4,5
Matthew Perks,,,,2,19,4,7,2,33,23,6,6,10,2,5
Daniel R Sulman,,,,,2,3,2,0,24,22,2,2,8,7,5
Christian Dicicco,,,,,,0,4,0,7,10,2,5,2,1,5
Gary S Silver,,,,,,,1,2,9,3,4,2,5,0,5
Franklin A Bennett Iii,,,,,,,,0,3,3,2,1,1,1,5
Carol A Jenkins,,,,,,,,,4,76,7,8,4,2,5
Lisa M Deeley,,,,,,,,,,0,3,6,2,8,5
Anthony Clark,,,,,,,,,,,2,1,3,0,5
Tracey L Gordon,,,,,,,,,,,,1,1,0,5
Will Mega,,,,,,,,,,,,,0,0,5
Omar Sabir,,,,,,,,,,,,,,1,5
Total,115,89,74,52,44,18,14,6,114,99,22,19,17,11,5
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,6
,Joffie C Pittman,Matthew Perks,Christine Hope,Sharon Williams Losier,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Carol A Jenkins,Lisa M Deeley,Omar Sabir,Anthony Clark,Tracey L Gordon,Will Mega,6
Joffie C Pittman,4,42,34,32,39,8,3,1,52,35,20,14,12,9,6
Matthew Perks,,5,7,9,38,4,2,1,44,15,10,12,10,4,6
Christine Hope,,,6,41,4,7,4,3,29,28,24,7,6,6,6
Sharon Williams Losier,,,,1,2,3,2,3,28,21,22,10,6,5,6
Daniel R Sulman,,,,,2,4,1,0,31,16,7,8,6,5,6
Christian Dicicco,,,,,,3,3,0,9,5,6,3,3,0,6
Gary S Silver,,,,,,,1,1,5,2,0,4,1,1,6
Franklin A Bennett Iii,,,,,,,,0,2,1,1,1,1,3,6
Carol A Jenkins,,,,,,,,,11,23,10,10,11,4,6
Lisa M Deeley,,,,,,,,,,0,15,0,2,4,6
Omar Sabir,,,,,,,,,,,5,4,2,0,6
Anthony Clark,,,,,,,,,,,,1,4,2,6
Tracey L Gordon,,,,,,,,,,,,,1,0,6
Will Mega,,,,,,,,,,,,,,2,6
Total,92,68,62,55,50,18,9,5,89,45,45,25,20,15,6
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Matthew Perks,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,7
Carol A Jenkins,3,69,6,4,3,0,64,62,57,35,16,16,6,3,7
Lisa M Deeley,,0,3,1,2,2,55,50,51,27,13,10,7,4,7
Anthony Clark,,,0,3,1,1,7,4,7,10,7,6,4,4,7
Tracey L Gordon,,,,1,1,0,3,5,4,5,3,3,0,1,7
Omar Sabir,,,,,0,0,3,4,4,2,0,1,1,0,7
Will Mega,,,,,,0,3,0,2,1,1,1,1,0,7
Joffie C Pittman,,,,,,,1,45,46,29,26,3,4,0,7
Christine Hope,,,,,,,,0,55,11,0,9,3,2,7
Sharon Williams Losier,,,,,,,,,0,9,2,11,5,3,7
Matthew Perks,,,,,,,,,,6,25,6,1,3,7
Daniel R Sulman,,,,,,,,,,,0,0,1,0,7
Christian Dicicco,,,,,,,,,,,,0,3,3,7
Gary S Silver,,,,,,,,,,,,,0,2,7
Franklin A Bennett Iii,,,,,,,,,,,,,,0,7
Total,102,83,19,10,7,4,83,71,69,57,28,22,10,9,7
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,Joffie C Pittman,Matthew Perks,Sharon Williams Losier,Christine Hope,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,8
Carol A Jenkins,5,33,4,4,4,0,33,21,29,31,6,1,3,1,8
Lisa M Deeley,,1,0,0,1,2,26,9,26,24,4,2,1,0,8
Anthony Clark,,,1,5,1,0,3,3,4,5,2,2,1,3,8
Tracey L Gordon,,,,0,0,0,3,5,4,3,3,2,1,1,8
Omar Sabir,,,,,0,1,2,2,4,5,1,0,3,1,8
Will Mega,,,,,,0,1,1,0,0,1,1,1,0,8
Joffie C Pittman,,,,,,,0,21,25,22,15,1,0,0,8
Matthew Perks,,,,,,,,5,7,8,13,3,2,0,8
Sharon Williams Losier,,,,,,,,,2,30,3,2,2,2,8
Christine Hope,,,,,,,,,,1,1,2,3,3,8
Daniel R Sulman,,,,,,,,,,,0,0,1,0,8
Christian Dicicco,,,,,,,,,,,,0,0,0,8
Gary S Silver,,,,,,,,,,,,,0,1,8
Franklin A Bennett Iii,,,,,,,,,,,,,,0,8
Total,58,37,12,11,7,4,46,41,40,38,17,6,5,3,8
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Will Mega,Tracey L Gordon,Omar Sabir,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Matthew Perks,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,9
Carol A Jenkins,8,90,11,5,10,0,103,91,83,42,23,13,5,5,9
Lisa M Deeley,,3,3,9,4,0,85,77,72,27,17,12,4,3,9
Anthony Clark,,,3,3,2,2,12,8,12,10,7,2,2,2,9
Will Mega,,,,0,0,1,16,5,5,8,11,2,2,0,9
Tracey L Gordon,,,,,0,0,9,10,7,7,8,4,3,2,9
Omar Sabir,,,,,,0,1,2,1,2,1,0,0,1,9
Joffie C Pittman,,,,,,,4,80,79,41,38,5,4,1,9
Christine Hope,,,,,,,,1,83,16,5,9,2,4,9
Sharon Williams Losier,,,,,,,,,2,10,5,4,2,2,9
Matthew Perks,,,,,,,,,,7,26,4,3,4,9
Daniel R Sulman,,,,,,,,,,,1,4,5,1,9
Christian Dicicco,,,,,,,,,,,,2,2,0,9
Gary S Silver,,,,,,,,,,,,,1,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,1,9
Total,152,119,26,22,19,4,142,108,105,75,49,20,10,8,9
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,10
,Matthew Perks,Joffie C Pittman,Christine Hope,Daniel R Sulman,Sharon Williams Losier,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,10
Matthew Perks,19,39,12,35,5,4,4,2,31,25,10,12,5,4,10
Joffie C Pittman,,1,18,35,15,4,0,1,37,24,9,8,5,9,10
Christine Hope,,,0,6,30,12,11,3,34,26,11,11,2,7,10
Daniel R Sulman,,,,3,2,2,2,3,22,16,6,4,5,6,10
Sharon Williams Losier,,,,,1,7,3,1,24,15,8,6,1,5,10
Christian Dicicco,,,,,,4,5,1,9,12,7,8,4,1,10
Gary S Silver,,,,,,,0,1,6,5,4,5,1,1,10
Franklin A Bennett Iii,,,,,,,,0,5,3,2,1,0,1,10
Carol A Jenkins,,,,,,,,,9,33,7,8,1,8,10
Lisa M Deeley,,,,,,,,,,0,6,7,6,2,10
Anthony Clark,,,,,,,,,,,1,2,4,2,10
Tracey L Gordon,,,,,,,,,,,,0,2,0,10
Will Mega,,,,,,,,,,,,,0,0,10
Omar Sabir,,,,,,,,,,,,,,1,10
Total,81,67,52,48,35,27,14,7,76,56,30,25,15,13,10
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,11
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Matthew Perks,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,11
Joffie C Pittman,6,64,59,49,52,6,3,5,88,76,19,19,18,7,11
Christine Hope,,4,62,12,8,9,8,2,59,66,16,12,3,8,11
Sharon Williams Losier,,,1,11,3,4,4,0,55,57,11,15,7,3,11
Matthew Perks,,,,8,35,8,4,5,37,29,19,17,7,8,11
Daniel R Sulman,,,,,1,3,2,2,35,27,9,8,13,2,11
Christian Dicicco,,,,,,1,6,5,6,14,8,4,1,6,11
Gary S Silver,,,,,,,0,1,7,7,9,7,2,0,11
Franklin A Bennett Iii,,,,,,,,0,2,3,6,1,2,5,11
Carol A Jenkins,,,,,,,,,1,78,13,10,3,2,11
Lisa M Deeley,,,,,,,,,,1,8,9,3,4,11
Anthony Clark,,,,,,,,,,,3,6,4,3,11
