col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Omar Sabir,Will Mega,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Gary S Silver,1
Anthony Clark,3,15,7,13,7,5,35,34,28,7,18,13,11,6,1
Omar Sabir,,2,4,1,4,5,21,20,17,6,5,5,8,7,1
Will Mega,,,2,0,1,3,8,6,20,17,4,0,2,0,1
Carol A Jenkins,,,,1,3,4,11,16,8,6,8,8,3,5,1
Tracey L Gordon,,,,,3,3,11,14,8,3,5,5,2,2,1
Lisa M Deeley,,,,,,0,16,15,10,3,5,3,2,2,1
Sharon Williams Losier,,,,,,,3,33,21,6,10,11,9,5,1
Christine Hope,,,,,,,,1,28,9,14,11,7,3,1
Joffie C Pittman,,,,,,,,,1,20,8,2,3,2,1
Daniel R Sulman,,,,,,,,,,0,2,0,1,1,1
Matthew Perks,,,,,,,,,,,0,5,2,2,1
Franklin A Bennett Iii,,,,,,,,,,,,0,3,4,1
Christian Dicicco,,,,,,,,,,,,,0,3,1
Gary S Silver,,,,,,,,,,,,,,0,1
Total,69,38,28,26,26,22,65,63,57,27,25,18,17,12,1
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,2
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Daniel R Sulman,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,2
Sharon Williams Losier,6,19,20,10,5,7,8,4,33,16,19,5,8,8,2
Joffie C Pittman,,2,7,13,5,1,4,3,22,12,6,4,7,3,2
Christine Hope,,,0,4,3,5,6,3,15,10,14,6,3,6,2
Matthew Perks,,,,0,5,1,0,2,10,12,5,4,6,3,2
Daniel R Sulman,,,,,0,3,3,5,8,8,7,2,0,3,2
Christian Dicicco,,,,,,2,2,0,5,2,9,2,2,1,2
Franklin A Bennett Iii,,,,,,,0,1,6,7,5,2,2,0,2
Gary S Silver,,,,,,,,0,4,5,5,1,1,2,2
Anthony Clark,,,,,,,,,4,13,8,2,3,3,2
Omar Sabir,,,,,,,,,,6,3,4,1,1,2
Tracey L Gordon,,,,,,,,,,,1,3,6,3,2
Carol A Jenkins,,,,,,,,,,,,0,0,2,2
Will Mega,,,,,,,,,,,,,0,0,2
Lisa M Deeley,,,,,,,,,,,,,,0,2
Total,61,35,31,26,17,14,12,12,52,40,30,13,11,10,2
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,3
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,3
Sharon Williams Losier,7,25,24,15,9,4,4,2,34,19,14,11,7,6,3
Joffie C Pittman,,0,15,18,4,10,2,2,28,10,19,11,5,6,3
Christine Hope,,,0,9,11,4,3,2,25,16,5,9,11,7,3
Matthew Perks,,,,0,4,6,1,1,19,4,13,8,7,4,3
Christian Dicicco,,,,,0,4,2,2,10,5,2,5,7,7,3
Daniel R Sulman,,,,,,0,2,0,5,3,6,8,4,2,3
Franklin A Bennett Iii,,,,,,,1,3,6,4,2,4,0,2,3
Gary S Silver,,,,,,,,0,2,1,1,6,3,2,3
Anthony Clark,,,,,,,,,3,13,13,8,3,6,3
Omar Sabir,,,,,,,,,,3,3,2,1,1,3
Will Mega,,,,,,,,,,,1,2,0,0,3
Tracey L Gordon,,,,,,,,,,,,0,6,4,3
Carol A Jenkins,,,,,,,,,,,,,2,4,3
Lisa M Deeley,,,,,,,,,,,,,,1,3
Total,60,46,41,31,19,17,11,8,57,29,27,25,19,16,3
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,4
,Joffie C Pittman,Daniel R Sulman,Sharon Williams Losier,Matthew Perks,Christine Hope,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Tracey L Gordon,Carol A Jenkins,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,4
Joffie C Pittman,0,63,18,41,17,7,4,4,48,45,23,24,10,7,4
Daniel R Sulman,,0,8,37,7,5,1,2,42,39,11,21,4,6,4
Sharon Williams Losier,,,5,9,23,8,5,6,17,9,26,8,14,10,4
Matthew Perks,,,,1,8,0,3,2,38,42,12,4,5,1,4
Christine Hope,,,,,0,7,9,3,18,11,26,6,16,11,4
Christian Dicicco,,,,,,1,2,2,9,4,8,2,2,4,4
Franklin A Bennett Iii,,,,,,,0,3,3,3,8,4,8,3,4
Gary S Silver,,,,,,,,1,9,4,4,3,2,1,4
Tracey L Gordon,,,,,,,,,0,44,15,3,4,3,4
Carol A Jenkins,,,,,,,,,,2,10,1,2,1,4
Anthony Clark,,,,,,,,,,,8,3,6,3,4
Will Mega,,,,,,,,,,,,1,4,2,4
Omar Sabir,,,,,,,,,,,,,2,5,4
Lisa M Deeley,,,,,,,,,,,,,,0,4
Total,93,72,56,53,51,19,15,14,75,65,58,31,25,17,4
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,5
,Joffie C Pittman,Daniel R Sulman,Sharon Williams Losier,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Will Mega,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,5
Joffie C Pittman,3,43,20,15,10,3,4,2,44,22,10,13,13,13,5
Daniel R Sulman,,3,9,6,6,2,3,0,38,9,5,3,8,5,5
Sharon Williams Losier,,,3,20,8,7,6,4,9,21,17,15,11,11,5
Christine Hope,,,,0,5,5,4,2,4,13,12,11,7,12,5
Matthew Perks,,,,,0,1,1,0,3,11,6,3,8,3,5
Christian Dicicco,,,,,,1,3,2,3,2,5,2,7,5,5
Franklin A Bennett Iii,,,,,,,0,5,2,5,7,2,4,4,5
Gary S Silver,,,,,,,,0,0,4,5,1,4,1,5
Will Mega,,,,,,,,,4,5,4,4,2,0,5
Anthony Clark,,,,,,,,,,7,10,8,4,5,5
Omar Sabir,,,,,,,,,,,1,4,4,2,5
Tracey L Gordon,,,,,,,,,,,,4,2,4,5
Carol A Jenkins,,,,,,,,,,,,,0,10,5
Lisa M Deeley,,,,,,,,,,,,,,0,5
Total,80,53,49,32,20,14,14,9,51,48,30,29,23,21,5
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Anthony Clark,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Lisa M Deeley,Will Mega,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,6
Anthony Clark,20,7,7,5,1,2,29,14,13,8,8,6,3,3,6
Carol A Jenkins,,2,0,2,3,0,10,8,4,2,2,6,1,1,6
Omar Sabir,,,0,2,2,0,7,7,5,3,3,3,4,1,6
Tracey L Gordon,,,,2,0,0,8,6,2,2,2,1,2,3,6
Lisa M Deeley,,,,,0,3,2,2,3,2,2,5,2,1,6
Will Mega,,,,,,0,2,0,4,3,1,0,0,3,6
Sharon Williams Losier,,,,,,,3,10,7,5,5,6,3,3,6
Christine Hope,,,,,,,,0,5,0,3,4,3,1,6
Joffie C Pittman,,,,,,,,,0,7,2,4,2,3,6
Matthew Perks,,,,,,,,,,2,2,3,0,1,6
Gary S Silver,,,,,,,,,,,0,2,4,2,6
Christian Dicicco,,,,,,,,,,,,0,1,0,6
Franklin A Bennett Iii,,,,,,,,,,,,,0,0,6
Daniel R Sulman,,,,,,,,,,,,,,0,6
Total,67,17,16,14,10,8,44,24,21,16,12,11,8,7,6
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,Carol A Jenkins,Lisa M Deeley,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,7
Anthony Clark,11,5,2,6,3,2,16,8,10,10,4,4,2,4,7
