col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Wilson Alexander,,,,,,,,,,,1,5,2,2,0,1,10,10,6,5,8,5,5,6,2
Thomas Wyatt,,,,,,,,,,,,0,3,5,5,2,8,13,7,10,5,1,10,10,2
Frank Rizzo,,,,,,,,,,,,,0,0,2,1,10,8,9,8,5,3,6,5,2
Paul Steinke,,,,,,,,,,,,,,0,3,3,5,5,3,3,2,1,2,3,2
Carla M Cain,,,,,,,,,,,,,,,0,2,9,8,4,7,2,1,3,4,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,3,2,2,1,1,2,4,2
Sharon Williams Losier,,,,,,,,,,,,,,,,,2,62,60,32,13,15,13,8,2
Christine Hope,,,,,,,,,,,,,,,,,,0,30,28,8,4,10,11,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,0,6,7,17,7,7,2
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,0,9,9,7,12,2
Matthew Perks,,,,,,,,,,,,,,,,,,,,,2,3,5,1,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,0,1,4,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,6,2
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,151,133,132,100,84,67,58,48,42,29,26,25,20,15,14,6,139,84,83,71,32,28,28,27,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Blondell Reynolds Brown,Derek S Green,Isaiah Thomas,W Wilson Goode Jr,William K Greenlee,Sherrie Cohen,Ed Neilson,Helen Gym,Jenne Ayers,Allan Domb,Frank Rizzo,Thomas Wyatt,Carla M Cain,Wilson Alexander,Paul Steinke,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Franklin A Bennett Iii,Daniel R Sulman,Gary S Silver,3
Blondell Reynolds Brown,3,67,68,48,62,32,35,25,17,19,18,7,15,8,6,3,73,69,45,40,16,18,13,5,3
Derek S Green,,2,67,32,62,19,43,12,18,14,7,18,12,15,10,2,77,62,42,45,18,10,15,9,3
Isaiah Thomas,,,3,48,46,29,36,22,18,14,12,15,11,6,12,2,67,57,46,42,16,10,15,7,3
W Wilson Goode Jr,,,,1,20,25,8,22,17,13,18,9,7,8,7,0,38,32,40,20,18,12,8,7,3
William K Greenlee,,,,,0,10,39,13,5,13,9,9,5,5,5,0,57,57,23,42,10,13,10,5,3
Sherrie Cohen,,,,,,0,0,15,13,10,12,4,17,4,3,2,28,30,24,10,12,9,7,5,3
Ed Neilson,,,,,,,1,7,3,3,1,2,3,0,2,1,32,30,12,32,2,1,8,4,3
Helen Gym,,,,,,,,1,9,12,10,5,2,1,5,2,20,16,24,9,9,5,3,5,3
Jenne Ayers,,,,,,,,,0,7,3,5,9,8,4,3,23,18,19,6,17,7,3,2,3
Allan Domb,,,,,,,,,,0,8,6,4,6,3,2,17,16,16,5,8,5,5,2,3
Frank Rizzo,,,,,,,,,,,0,2,4,2,0,1,14,9,12,9,12,5,3,3,3
Thomas Wyatt,,,,,,,,,,,,2,3,6,5,2,14,11,15,2,6,6,1,4,3
Carla M Cain,,,,,,,,,,,,,0,4,2,2,12,15,10,4,9,5,3,2,3
Wilson Alexander,,,,,,,,,,,,,,1,0,1,12,10,12,2,10,7,3,2,3
Paul Steinke,,,,,,,,,,,,,,,0,0,6,6,9,3,2,0,1,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,2,2,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,5,63,39,42,17,9,11,6,3
Christine Hope,,,,,,,,,,,,,,,,,,1,31,41,11,12,6,4,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,,5,11,21,7,8,4,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,4,1,6,3,3
Matthew Perks,,,,,,,,,,,,,,,,,,,,,0,9,3,3,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,0,3,5,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,1,1,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,132,129,120,87,85,53,50,49,42,39,31,30,29,25,17,6,122,102,95,60,43,25,22,13,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,William K Greenlee,W Wilson Goode Jr,Ed Neilson,Allan Domb,Sherrie Cohen,Helen Gym,Jenne Ayers,Thomas Wyatt,Wilson Alexander,Carla M Cain,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,4
Derek S Green,2,80,70,61,21,44,20,13,15,15,16,14,10,6,7,5,90,65,55,32,16,16,15,11,4
Blondell Reynolds Brown,,3,69,52,37,34,18,15,17,11,12,5,9,11,8,6,69,67,49,29,13,15,12,10,4
Isaiah Thomas,,,1,51,28,42,17,12,12,5,5,3,7,5,9,1,64,53,54,20,12,10,16,9,4
William K Greenlee,,,,1,8,38,11,6,5,6,2,0,5,2,1,0,49,44,42,10,4,4,13,5,4
W Wilson Goode Jr,,,,,2,3,13,10,14,5,2,2,6,7,5,1,22,23,15,13,9,7,9,6,4
Ed Neilson,,,,,,0,0,5,0,1,1,0,1,2,0,2,37,27,36,4,2,2,9,3,4
Allan Domb,,,,,,,0,11,5,10,5,6,7,6,3,1,19,21,12,12,9,12,4,4,4
Sherrie Cohen,,,,,,,,2,2,6,4,3,6,8,1,1,9,12,11,14,4,8,2,9,4
Helen Gym,,,,,,,,,1,3,5,2,2,2,6,1,12,15,8,9,5,4,3,1,4
Jenne Ayers,,,,,,,,,,1,6,6,3,4,1,0,18,11,4,12,7,5,3,3,4
Thomas Wyatt,,,,,,,,,,,1,6,3,1,3,3,11,11,6,9,4,7,1,6,4
Wilson Alexander,,,,,,,,,,,,0,2,0,1,3,14,8,3,6,7,3,0,3,4
Carla M Cain,,,,,,,,,,,,,0,4,0,0,10,7,7,4,3,7,0,4,4
Frank Rizzo,,,,,,,,,,,,,,1,0,1,5,7,5,7,2,3,3,5,4
Paul Steinke,,,,,,,,,,,,,,,0,1,6,8,5,6,1,3,3,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,4,2,1,2,2,0,2,4
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,58,50,19,11,10,14,6,4
Christine Hope,,,,,,,,,,,,,,,,,,1,37,20,9,10,5,12,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,0,9,4,8,12,4,4
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,1,10,7,3,6,4
Matthew Perks,,,,,,,,,,,,,,,,,,,,,0,5,2,2,4
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,1,2,2,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,2,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,131,120,103,70,49,48,42,29,26,26,24,20,18,17,13,7,111,92,69,48,26,25,21,19,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,W Wilson Goode Jr,William K Greenlee,Ed Neilson,Allan Domb,Sherrie Cohen,Helen Gym,Jenne Ayers,Thomas Wyatt,Frank Rizzo,Wilson Alexander,Paul Steinke,Carla M Cain,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,5
Derek S Green,6,84,72,41,64,55,23,22,16,15,18,9,15,7,7,1,84,59,56,40,31,20,12,10,5
Isaiah Thomas,,6,56,39,53,50,24,24,17,10,17,10,6,7,4,1,75,52,53,27,30,9,11,8,5
Blondell Reynolds Brown,,,4,46,43,31,24,20,23,12,8,13,4,8,7,1,58,50,39,34,14,14,9,9,5
W Wilson Goode Jr,,,,0,20,12,22,22,19,12,11,18,6,5,6,1,38,37,21,32,11,12,11,12,5
William K Greenlee,,,,,1,51,12,12,4,3,5,7,5,3,2,1,53,31,49,19,23,5,7,4,5
Ed Neilson,,,,,,0,6,6,6,6,1,3,5,0,1,1,46,29,42,8,21,2,3,5,5
Allan Domb,,,,,,,5,19,14,8,9,7,3,5,3,0,15,19,10,23,7,7,5,6,5
Sherrie Cohen,,,,,,,,0,14,5,11,5,6,2,4,0,24,24,11,15,6,6,7,7,5
Helen Gym,,,,,,,,,2,9,3,3,0,0,3,1,17,16,7,11,9,7,4,5,5
Jenne Ayers,,,,,,,,,,1,6,4,4,1,7,2,15,13,4,15,6,6,4,5,5
Thomas Wyatt,,,,,,,,,,,0,2,4,7,5,0,14,13,2,8,3,8,6,3,5
Frank Rizzo,,,,,,,,,,,,1,1,2,1,2,9,14,10,8,3,2,5,5,5
Wilson Alexander,,,,,,,,,,,,,0,0,3,0,8,7,7,6,6,4,3,2,5
Paul Steinke,,,,,,,,,,,,,,0,1,0,6,6,1,6,3,2,4,1,5
Carla M Cain,,,,,,,,,,,,,,,0,1,8,9,3,2,2,4,3,2,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,3,2,1,0,0,1,1,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,51,55,28,32,10,7,6,5
Christine Hope,,,,,,,,,,,,,,,,,,0,31,25,9,12,11,12,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,0,10,26,3,3,2,5
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,1,8,12,5,6,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,1,3,2,1,5
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,1,4,3,5
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,5,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,147,122,113,80,77,63,55,44,38,32,30,26,17,15,14,4,119,88,73,65,45,28,21,18,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,William K Greenlee,W Wilson Goode Jr,Allan Domb,Jenne Ayers,Ed Neilson,Sherrie Cohen,Thomas Wyatt,Carla M Cain,Helen Gym,Wilson Alexander,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,6
Derek S Green,6,57,53,48,20,23,24,30,12,15,9,11,8,6,7,8,59,51,30,43,17,13,12,9,6
Blondell Reynolds Brown,,1,48,43,30,22,16,23,14,9,13,11,8,9,9,5,52,55,28,38,17,7,7,12,6
Isaiah Thomas,,,2,35,30,14,12,30,13,14,4,9,4,3,7,1,46,44,26,37,8,8,12,8,6
William K Greenlee,,,,0,15,17,5,28,8,5,0,4,3,5,4,5,36,37,12,35,8,7,9,9,6
W Wilson Goode Jr,,,,,1,16,10,6,13,9,4,7,3,8,5,0,22,22,22,13,12,8,4,7,6
Allan Domb,,,,,,1,11,8,11,9,9,5,6,6,6,7,27,26,18,8,12,8,5,6,6
Jenne Ayers,,,,,,,2,3,7,3,9,4,4,3,3,3,18,17,19,4,7,6,3,5,6
Ed Neilson,,,,,,,,0,2,4,0,3,0,2,2,2,27,21,7,26,4,2,10,3,6
Sherrie Cohen,,,,,,,,,0,8,9,6,3,4,1,1,14,15,15,8,9,7,2,6,6
Thomas Wyatt,,,,,,,,,,0,4,1,4,2,5,0,12,16,9,8,8,5,3,4,6
Carla M Cain,,,,,,,,,,,0,5,7,4,2,2,16,13,9,7,7,6,2,1,6
Helen Gym,,,,,,,,,,,,1,4,1,1,0,13,9,8,5,5,6,0,2,6
Wilson Alexander,,,,,,,,,,,,,1,2,1,1,10,8,7,4,6,4,2,3,6
Frank Rizzo,,,,,,,,,,,,,,0,1,0,7,7,4,6,3,1,1,2,6
Paul Steinke,,,,,,,,,,,,,,,0,1,7,9,6,4,4,2,0,1,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,5,6,2,1,4,2,1,2,6
Sharon Williams Losier,,,,,,,,,,,,,,,,,4,51,24,35,17,8,9,7,6
Christine Hope,,,,,,,,,,,,,,,,,,0,21,30,8,9,3,13,6
Joffie C Pittman,,,,,,,,,,,,,,,,,,,2,9,10,7,3,4,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,2,3,9,2,6
Matthew Perks,,,,,,,,,,,,,,,,,,,,,0,6,5,5,6
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,2,0,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,113,94,85,62,52,49,40,39,30,28,22,20,18,16,15,10,92,80,61,56,29,21,18,17,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,William K Greenlee,Ed Neilson,W Wilson Goode Jr,Allan Domb,Sherrie Cohen,Jenne Ayers,Helen Gym,Thomas Wyatt,Carla M Cain,Paul Steinke,Wilson Alexander,Frank Rizzo,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,7
Derek S Green,15,97,96,87,63,31,19,23,16,12,11,5,6,9,7,2,100,77,73,39,27,15,9,8,7
Blondell Reynolds Brown,,5,88,89,56,38,23,25,10,18,5,6,12,3,8,3,86,86,62,35,13,9,9,9,7
Isaiah Thomas,,,2,78,66,36,23,25,16,17,8,7,8,2,6,3,85,76,72,36,28,13,4,8,7
William K Greenlee,,,,1,66,27,16,9,4,9,4,2,4,2,8,2,86,68,73,20,26,5,4,4,7
Ed Neilson,,,,,0,13,5,4,1,4,0,1,1,2,1,0,64,48,59,11,21,2,1,1,7
W Wilson Goode Jr,,,,,,1,16,21,10,12,9,6,4,4,6,1,36,31,17,28,11,10,4,8,7
Allan Domb,,,,,,,3,19,4,9,10,6,8,4,5,3,21,24,15,14,5,9,9,1,7
Sherrie Cohen,,,,,,,,0,7,13,9,5,5,6,4,2,23,23,12,20,4,7,7,8,7
Jenne Ayers,,,,,,,,,1,8,7,5,1,5,1,3,14,13,6,12,6,8,5,4,7
Helen Gym,,,,,,,,,,0,2,6,3,0,1,1,13,15,10,11,8,5,2,3,7
Thomas Wyatt,,,,,,,,,,,0,5,3,5,0,1,10,13,3,6,3,6,7,0,7
Carla M Cain,,,,,,,,,,,,0,3,0,0,2,3,12,6,5,4,2,6,3,7
Paul Steinke,,,,,,,,,,,,,0,1,0,1,9,9,5,7,1,2,2,1,7
Wilson Alexander,,,,,,,,,,,,,,2,0,1,8,6,3,6,0,6,3,1,7
Frank Rizzo,,,,,,,,,,,,,,,0,0,7,7,4,5,0,2,1,0,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,2,3,2,2,0,1,0,7
Sharon Williams Losier,,,,,,,,,,,,,,,,,3,83,70,34,27,12,4,4,7
Christine Hope,,,,,,,,,,,,,,,,,,0,56,34,7,9,11,5,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,0,8,24,3,3,1,7
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,4,5,13,6,4,7
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,3,1,0,7
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,3,3,1,7
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,4,7
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,168,148,139,120,77,69,57,48,32,31,22,16,16,16,13,7,142,122,94,69,37,31,23,12,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Blondell Reynolds Brown,Derek S Green,Isaiah Thomas,William K Greenlee,Ed Neilson,W Wilson Goode Jr,Allan Domb,Jenne Ayers,Helen Gym,Sherrie Cohen,Wilson Alexander,Thomas Wyatt,Carla M Cain,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,8
Blondell Reynolds Brown,4,102,103,88,65,50,15,15,18,16,12,7,6,8,7,4,107,100,78,26,11,10,8,9,8
Derek S Green,,4,90,81,64,31,16,16,10,10,10,12,6,5,4,4,99,100,73,28,16,12,9,6,8
Isaiah Thomas,,,2,71,63,38,17,8,17,13,6,6,4,6,7,1,90,84,71,24,9,15,5,8,8
William K Greenlee,,,,0,60,16,6,2,8,3,8,3,2,1,2,2,73,79,63,10,4,12,2,3,8
Ed Neilson,,,,,0,10,3,2,2,2,1,2,2,2,2,2,57,60,60,6,3,10,3,3,8
W Wilson Goode Jr,,,,,,1,12,9,11,12,7,3,4,11,5,1,40,30,25,16,8,8,6,5,8
Allan Domb,,,,,,,3,6,6,6,5,5,2,3,2,4,21,12,9,10,7,2,5,5,8
Jenne Ayers,,,,,,,,0,6,11,6,8,6,3,0,4,18,21,10,9,11,1,4,5,8
Helen Gym,,,,,,,,,2,6,2,1,3,1,3,2,17,11,11,7,2,3,2,4,8
Sherrie Cohen,,,,,,,,,,0,4,6,4,3,0,1,18,13,8,7,5,3,5,5,8
Wilson Alexander,,,,,,,,,,,0,4,1,1,0,2,11,12,5,7,6,1,4,4,8
Thomas Wyatt,,,,,,,,,,,,0,5,2,1,2,8,8,6,6,5,1,6,5,8
Carla M Cain,,,,,,,,,,,,,0,4,0,2,6,7,6,1,1,1,4,4,8
Frank Rizzo,,,,,,,,,,,,,,0,1,0,8,4,7,3,3,2,2,3,8
Paul Steinke,,,,,,,,,,,,,,,0,1,6,5,3,3,2,1,0,0,8
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4,6,3,3,2,0,2,2,8
Christine Hope,,,,,,,,,,,,,,,,,2,97,70,21,12,8,7,12,8
Sharon Williams Losier,,,,,,,,,,,,,,,,,,0,78,12,10,10,5,6,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,0,6,1,7,6,2,8
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,2,11,5,6,4,8
Matthew Perks,,,,,,,,,,,,,,,,,,,,,0,3,2,3,8
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,0,0,1,8
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,2,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,154,147,132,100,74,66,40,33,31,27,20,19,15,14,10,8,135,127,94,45,24,18,18,17,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,William K Greenlee,W Wilson Goode Jr,Allan Domb,Ed Neilson,Helen Gym,Sherrie Cohen,Thomas Wyatt,Jenne Ayers,Frank Rizzo,Wilson Alexander,Paul Steinke,Carla M Cain,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,9
Derek S Green,4,104,92,73,39,39,57,28,21,26,16,11,16,11,11,4,104,93,57,69,27,28,10,9,9
Isaiah Thomas,,5,95,67,53,36,57,30,19,21,13,10,5,13,3,1,101,93,55,69,19,21,9,5,9
Blondell Reynolds Brown,,,7,67,53,38,43,28,23,11,10,16,10,8,7,3,82,80,55,60,15,15,9,9,9
William K Greenlee,,,,0,22,15,49,11,16,5,8,7,0,2,3,1,72,58,23,55,5,15,7,0,9
W Wilson Goode Jr,,,,,4,24,8,19,16,14,7,9,5,7,3,0,33,40,44,21,14,13,6,6,9
Allan Domb,,,,,,5,7,20,12,17,10,7,8,6,8,2,34,38,32,23,18,7,8,5,9
Ed Neilson,,,,,,,0,4,6,3,2,1,1,3,0,1,57,43,12,45,3,11,3,0,9
Helen Gym,,,,,,,,0,12,5,8,3,1,6,5,0,21,32,31,9,8,9,3,4,9
Sherrie Cohen,,,,,,,,,1,7,5,11,2,4,5,1,20,21,19,12,12,7,5,3,9
Thomas Wyatt,,,,,,,,,,0,5,2,9,12,5,2,16,19,15,11,12,8,7,6,9
Jenne Ayers,,,,,,,,,,,1,1,6,2,3,0,17,16,12,7,7,7,3,1,9
Frank Rizzo,,,,,,,,,,,,0,0,1,2,0,10,7,9,5,6,4,1,2,9
Wilson Alexander,,,,,,,,,,,,,0,2,3,0,10,11,9,2,8,4,2,3,9
Paul Steinke,,,,,,,,,,,,,,0,2,1,7,10,11,4,6,4,3,2,9
Carla M Cain,,,,,,,,,,,,,,,0,0,9,13,8,5,2,1,3,2,9
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4,0,1,3,1,0,3,0,9
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,88,45,69,15,16,10,1,9
Christine Hope,,,,,,,,,,,,,,,,,,0,47,62,11,12,7,5,9
Joffie C Pittman,,,,,,,,,,,,,,,,,,,5,8,22,12,2,5,9
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,3,13,7,4,9
Matthew Perks,,,,,,,,,,,,,,,,,,,,,1,6,4,3,9
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,0,4,4,9
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,165,159,149,93,86,75,66,48,44,38,28,25,22,21,16,4,140,131,95,86,40,35,19,13,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,William K Greenlee,W Wilson Goode Jr,Ed Neilson,Allan Domb,Helen Gym,Jenne Ayers,Sherrie Cohen,Thomas Wyatt,Wilson Alexander,Carla M Cain,Paul Steinke,Frank Rizzo,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,10
Derek S Green,3,68,70,56,24,39,19,17,12,8,10,10,8,5,4,4,74,53,51,35,14,18,9,5,10
Blondell Reynolds Brown,,2,65,55,33,35,21,14,12,13,5,5,7,4,4,5,69,54,44,39,11,10,8,8,10
Isaiah Thomas,,,2,53,33,41,15,17,9,12,7,7,5,12,3,1,70,53,49,34,8,14,8,7,10
