col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Derek S Green,Sherrie Cohen,Allan Domb,Ed Neilson,Helen Gym,Frank Rizzo,Thomas Wyatt,Isaiah Thomas,Blondell Reynolds Brown,Paul Steinke,William K Greenlee,Wilson Alexander,Jenne Ayers,W Wilson Goode Jr,Carla M Cain,Marnie Aument Loughrey,Anthony Clark,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Lisa M Deeley,Will Mega,1
Derek S Green,3,10,12,8,7,4,7,10,10,3,8,8,6,8,5,1,17,11,6,7,6,6,1
Sherrie Cohen,,2,14,9,15,9,10,5,7,9,9,0,5,6,3,3,11,8,7,10,13,3,1
Allan Domb,,,1,10,7,7,8,6,4,8,5,3,3,7,3,0,17,9,5,7,7,3,1
Ed Neilson,,,,1,4,5,3,8,2,3,3,3,1,7,1,2,9,7,16,4,7,2,1
Helen Gym,,,,,0,8,7,8,5,9,9,5,3,2,2,3,5,7,6,13,11,4,1
Frank Rizzo,,,,,,1,5,8,5,4,1,6,3,4,1,2,8,7,5,5,7,3,1
Thomas Wyatt,,,,,,,0,4,3,8,5,6,7,2,4,0,10,9,4,9,7,4,1
Isaiah Thomas,,,,,,,,0,7,3,4,8,2,6,1,0,8,10,9,5,4,3,1
Blondell Reynolds Brown,,,,,,,,,0,2,4,3,5,6,2,1,9,7,4,6,4,1,1
Paul Steinke,,,,,,,,,,0,5,1,2,1,0,0,8,2,2,6,6,2,1
William K Greenlee,,,,,,,,,,,0,1,2,2,0,0,5,5,6,6,4,1,1
Wilson Alexander,,,,,,,,,,,,1,5,3,3,0,6,5,5,5,2,5,1
Jenne Ayers,,,,,,,,,,,,,0,0,7,4,7,7,3,4,5,3,1
W Wilson Goode Jr,,,,,,,,,,,,,,0,0,0,6,5,6,1,4,1,1
Carla M Cain,,,,,,,,,,,,,,,0,4,3,7,1,4,3,2,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,3,1,2,4,0,1
Anthony Clark,,,,,,,,,,,,,,,,,0,8,3,3,3,5,1
Tracey L Gordon,,,,,,,,,,,,,,,,,,0,6,5,3,2,1
Omar Sabir,,,,,,,,,,,,,,,,,,,0,3,2,1,1
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,0,9,1,1
Lisa M Deeley,,,,,,,,,,,,,,,,,,,,,0,1,1
Will Mega,,,,,,,,,,,,,,,,,,,,,,0,1
Total,35,34,32,28,28,23,23,22,18,17,16,16,15,15,10,5,33,26,25,22,22,12,1
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Will Mega,Derek S Green,Frank Rizzo,Helen Gym,Blondell Reynolds Brown,Allan Domb,William K Greenlee,Ed Neilson,Sherrie Cohen,Jenne Ayers,Paul Steinke,W Wilson Goode Jr,Wilson Alexander,Marnie Aument Loughrey,Isaiah Thomas,Thomas Wyatt,Carla M Cain,2
Anthony Clark,1,5,11,4,2,4,18,14,11,8,7,8,8,8,10,6,7,10,5,7,6,3,2
Carol A Jenkins,,1,4,7,1,1,4,11,5,6,10,5,6,10,6,5,1,4,3,2,2,5,2
Tracey L Gordon,,,0,2,2,1,9,10,4,7,2,6,3,6,9,2,6,4,8,1,5,5,2
Lisa M Deeley,,,,0,5,0,8,5,9,6,6,8,8,8,3,6,3,1,7,6,1,5,2
Omar Sabir,,,,,0,1,7,0,4,6,3,6,6,3,2,3,5,1,2,4,1,0,2
Will Mega,,,,,,0,5,1,2,1,2,1,1,2,3,2,2,4,1,1,4,1,2
Derek S Green,,,,,,,1,7,3,8,6,8,9,6,8,5,6,8,3,4,5,3,2
Frank Rizzo,,,,,,,,2,4,6,8,7,8,8,5,4,4,5,7,3,1,2,2
Helen Gym,,,,,,,,,0,8,6,5,4,7,5,8,5,2,5,6,3,5,2
Blondell Reynolds Brown,,,,,,,,,,0,7,9,6,4,4,4,9,3,3,7,4,2,2
Allan Domb,,,,,,,,,,,2,3,6,7,4,7,4,2,2,3,3,3,2
William K Greenlee,,,,,,,,,,,,1,10,5,3,1,6,1,4,4,2,2,2
Ed Neilson,,,,,,,,,,,,,0,6,1,3,2,2,3,3,0,1,2
Sherrie Cohen,,,,,,,,,,,,,,1,5,4,4,5,5,2,1,3,2
Jenne Ayers,,,,,,,,,,,,,,,0,1,5,6,4,2,4,5,2
Paul Steinke,,,,,,,,,,,,,,,,0,2,5,5,3,4,3,2
W Wilson Goode Jr,,,,,,,,,,,,,,,,,0,1,2,6,2,1,2
Wilson Alexander,,,,,,,,,,,,,,,,,,0,4,1,4,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,0,0,2,4,2
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,1,2,1,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,0,3,2
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,0,2
Total,42,21,21,20,12,9,32,28,24,23,21,21,20,20,19,16,16,16,15,14,11,10,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,3
,Allan Domb,Derek S Green,Blondell Reynolds Brown,Frank Rizzo,Sherrie Cohen,William K Greenlee,Thomas Wyatt,Ed Neilson,Isaiah Thomas,Helen Gym,Carla M Cain,W Wilson Goode Jr,Jenne Ayers,Paul Steinke,Marnie Aument Loughrey,Wilson Alexander,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Will Mega,3
Allan Domb,1,10,6,9,10,5,8,4,6,6,9,3,4,5,3,2,8,10,7,9,5,1,3
Derek S Green,,2,9,4,4,6,2,6,6,3,2,5,2,2,1,1,12,9,6,1,5,2,3
Blondell Reynolds Brown,,,0,4,4,8,3,5,3,2,2,6,0,1,1,1,8,5,4,2,5,1,3
Frank Rizzo,,,,1,6,3,2,2,2,4,4,3,4,1,3,1,5,6,9,3,3,0,3
Sherrie Cohen,,,,,1,3,3,3,2,5,6,1,4,3,5,1,4,4,5,6,2,0,3
William K Greenlee,,,,,,0,2,8,2,3,1,8,1,2,1,0,4,5,5,1,5,0,3
Thomas Wyatt,,,,,,,1,3,4,4,4,0,2,5,0,3,5,8,4,6,0,0,3
Ed Neilson,,,,,,,,1,4,2,0,3,3,2,1,0,5,6,3,0,2,1,3
Isaiah Thomas,,,,,,,,,2,4,0,1,1,4,2,0,8,6,3,1,1,0,3
Helen Gym,,,,,,,,,,0,3,4,4,3,3,0,2,8,6,4,2,0,3
Carla M Cain,,,,,,,,,,,0,0,3,1,3,1,1,6,5,9,0,0,3
W Wilson Goode Jr,,,,,,,,,,,,0,0,1,0,0,2,3,4,0,6,0,3
Jenne Ayers,,,,,,,,,,,,,0,2,3,0,2,7,3,4,0,0,3
Paul Steinke,,,,,,,,,,,,,,1,1,0,3,3,3,2,1,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,1,4,4,4,0,0,3
Wilson Alexander,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,3
Anthony Clark,,,,,,,,,,,,,,,,,2,8,3,2,4,2,3
Tracey L Gordon,,,,,,,,,,,,,,,,,,0,5,6,2,1,3
Lisa M Deeley,,,,,,,,,,,,,,,,,,,0,4,4,0,3
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,0,0,0,3
Omar Sabir,,,,,,,,,,,,,,,,,,,,,1,0,3
Will Mega,,,,,,,,,,,,,,,,,,,,,,0,3
Total,29,27,18,18,18,17,16,15,14,13,11,11,10,10,8,3,26,24,20,12,12,4,3
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,Jenne Ayers,Derek S Green,Sherrie Cohen,Helen Gym,Frank Rizzo,Isaiah Thomas,Blondell Reynolds Brown,William K Greenlee,Allan Domb,W Wilson Goode Jr,Thomas Wyatt,Carla M Cain,Paul Steinke,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,4
Anthony Clark,2,7,3,6,3,3,12,15,9,6,7,8,6,6,7,7,7,3,5,5,9,3,4
Carol A Jenkins,,0,2,3,1,0,9,6,4,5,3,5,5,4,5,3,4,7,3,1,2,1,4
Lisa M Deeley,,,0,4,3,0,8,5,6,7,6,5,0,5,2,2,3,3,5,5,0,2,4
Tracey L Gordon,,,,0,0,1,8,5,8,4,4,2,4,4,3,3,4,5,4,1,3,1,4
