col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Sherrie Cohen,William K Greenlee,Helen Gym,Allan Domb,Jenne Ayers,Ed Neilson,Thomas Wyatt,Wilson Alexander,Paul Steinke,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,All
Kevin M Dougherty,129,943,577,557,258,195,"1,074",873,858,654,624,643,468,599,350,460,306,200,211,204,179,87,All
Anne E Lazarus,,18,449,476,287,124,600,736,641,477,489,398,510,381,253,187,203,120,208,164,141,81,All
David Wecht,,,33,254,137,62,626,395,454,255,407,398,280,238,233,245,138,150,126,72,80,38,All
Christine Donohue,,,,28,69,116,486,388,353,309,280,218,265,265,300,112,158,176,126,150,97,78,All
John Henry Foradora,,,,,5,32,189,229,194,92,132,109,155,102,76,89,99,53,46,69,29,24,All
Dwayne D Woodruff,,,,,,5,144,150,123,136,82,82,81,96,71,43,68,48,41,46,39,20,All
Derek S Green,,,,,,,34,512,559,432,372,450,238,363,277,375,211,219,122,107,92,51,All
Blondell Reynolds Brown,,,,,,,,26,685,434,403,423,394,307,180,217,120,113,138,107,119,54,All
W Wilson Goode Jr,,,,,,,,,16,403,462,496,354,242,109,350,100,72,116,63,113,20,All
Isaiah Thomas,,,,,,,,,,27,222,249,256,258,130,146,112,73,141,64,78,25,All
Sherrie Cohen,,,,,,,,,,,2,449,380,149,143,247,104,51,90,100,74,30,All
William K Greenlee,,,,,,,,,,,,4,240,221,69,343,56,47,83,33,56,31,All
Helen Gym,,,,,,,,,,,,,19,175,139,51,91,36,155,74,60,47,All
Allan Domb,,,,,,,,,,,,,,15,132,111,156,86,93,102,69,38,All
Jenne Ayers,,,,,,,,,,,,,,,10,34,109,151,53,114,40,59,All
Ed Neilson,,,,,,,,,,,,,,,,1,30,22,38,22,19,15,All
Thomas Wyatt,,,,,,,,,,,,,,,,,5,93,100,80,41,30,All
Wilson Alexander,,,,,,,,,,,,,,,,,,10,22,35,23,22,All
Paul Steinke,,,,,,,,,,,,,,,,,,,3,24,23,27,All
Carla M Cain,,,,,,,,,,,,,,,,,,,,3,38,35,All
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,4,9,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,262","1,420","1,183","1,024",465,309,"1,625","1,306","1,254",961,925,882,844,833,630,549,426,370,356,312,251,133,All
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Derek S Green,Blondell Reynolds Brown,Allan Domb,Isaiah Thomas,W Wilson Goode Jr,William K Greenlee,Sherrie Cohen,Ed Neilson,Jenne Ayers,Helen Gym,Thomas Wyatt,Wilson Alexander,Frank Rizzo,Carla M Cain,Marnie Aument Loughrey,Paul Steinke,1
Kevin M Dougherty,18,37,23,10,14,8,57,37,36,34,29,34,24,26,15,11,14,7,7,7,5,5,1
Anne E Lazarus,,2,18,8,11,6,25,22,15,16,26,15,15,12,9,8,8,6,9,4,2,6,1
Christine Donohue,,,0,6,2,5,18,11,13,11,12,12,9,2,14,7,5,6,8,6,3,3,1
David Wecht,,,,3,1,2,17,9,11,4,6,10,4,3,4,2,5,3,0,1,3,2,1
John Henry Foradora,,,,,1,1,10,9,6,2,9,2,5,6,2,2,2,2,2,3,1,1,1
Dwayne D Woodruff,,,,,,0,8,5,7,5,5,6,2,4,4,1,2,3,3,2,0,0,1
Derek S Green,,,,,,,0,26,27,24,22,29,14,22,10,2,9,7,4,4,3,2,1
Blondell Reynolds Brown,,,,,,,,0,16,15,21,13,13,11,8,10,4,3,2,3,2,1,1
Allan Domb,,,,,,,,,0,18,12,19,5,9,8,4,9,5,2,4,3,4,1
Isaiah Thomas,,,,,,,,,,1,16,20,10,12,3,7,2,4,5,2,2,2,1
W Wilson Goode Jr,,,,,,,,,,,3,16,14,15,2,3,2,3,8,1,0,4,1
William K Greenlee,,,,,,,,,,,,1,10,19,4,2,4,2,3,2,4,2,1
Sherrie Cohen,,,,,,,,,,,,,0,6,3,6,6,2,9,2,1,1,1
Ed Neilson,,,,,,,,,,,,,,0,1,2,1,0,0,0,0,1,1
Jenne Ayers,,,,,,,,,,,,,,,0,4,4,5,2,6,2,1,1
Helen Gym,,,,,,,,,,,,,,,,0,1,2,1,1,1,1,1
Thomas Wyatt,,,,,,,,,,,,,,,,,0,3,2,2,3,3,1
Wilson Alexander,,,,,,,,,,,,,,,,,,0,3,2,2,1,1
Frank Rizzo,,,,,,,,,,,,,,,,,,,0,0,0,1,1
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,1,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,0,2,1
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,0,1
Total,115,51,38,27,19,12,77,49,47,44,44,42,28,27,23,14,14,13,11,8,7,7,1
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,David Wecht,John Henry Foradora,Christine Donohue,Dwayne D Woodruff,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Ed Neilson,Isaiah Thomas,William K Greenlee,Helen Gym,Sherrie Cohen,Allan Domb,Jenne Ayers,Carla M Cain,Thomas Wyatt,Wilson Alexander,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,2
Kevin M Dougherty,2,45,18,33,16,3,51,49,42,29,21,17,16,14,14,12,12,13,4,7,6,3,2
Anne E Lazarus,,0,13,29,13,1,33,42,37,20,10,12,10,8,6,6,4,3,3,4,4,4,2
David Wecht,,,1,7,5,2,19,16,14,8,13,12,11,7,4,9,7,4,7,4,3,0,2
John Henry Foradora,,,,0,3,1,27,27,26,16,4,6,6,3,5,2,4,6,2,0,2,0,2
Christine Donohue,,,,,4,0,17,16,11,3,6,7,3,3,7,10,3,4,4,4,3,4,2
Dwayne D Woodruff,,,,,,0,3,2,1,0,1,1,1,0,0,0,1,2,1,1,1,0,2
Derek S Green,,,,,,,0,35,29,26,9,11,7,10,7,9,7,6,8,3,8,2,2
Blondell Reynolds Brown,,,,,,,,2,46,24,14,16,17,15,6,4,5,3,2,4,1,3,2
W Wilson Goode Jr,,,,,,,,,0,23,11,15,13,11,3,4,3,0,4,5,1,2,2
Ed Neilson,,,,,,,,,,0,9,7,2,5,1,0,3,0,0,1,3,0,2
Isaiah Thomas,,,,,,,,,,,0,11,11,7,5,3,3,2,0,5,3,3,2
William K Greenlee,,,,,,,,,,,,0,14,10,5,2,0,1,3,3,2,0,2
Helen Gym,,,,,,,,,,,,,1,12,3,2,0,2,1,1,3,1,2
Sherrie Cohen,,,,,,,,,,,,,,0,2,1,6,1,0,3,0,0,2
Allan Domb,,,,,,,,,,,,,,,1,3,7,6,1,1,2,0,2
Jenne Ayers,,,,,,,,,,,,,,,,0,4,2,6,2,2,2,2
Carla M Cain,,,,,,,,,,,,,,,,,0,7,0,4,1,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,0,1,1,2,0,2
Wilson Alexander,,,,,,,,,,,,,,,,,,,1,1,1,0,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,,0,0,0,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,,0,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,2
Total,94,57,43,41,36,6,76,69,56,32,31,27,26,24,21,21,17,14,13,10,8,4,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Justice Of The Supreme Court - Democrat,,,,,,3
,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,Ed Neilson,William K Greenlee,Sherrie Cohen,W Wilson Goode Jr,Helen Gym,Jenne Ayers,Wilson Alexander,Allan Domb,Paul Steinke,Thomas Wyatt,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,3
Derek S Green,0,28,16,28,23,19,10,3,6,8,7,1,1,2,1,1,41,29,16,15,11,3,3
Isaiah Thomas,,3,6,18,18,18,4,1,0,2,3,0,1,3,1,0,28,19,7,6,4,2,3
Blondell Reynolds Brown,,,1,5,12,9,17,10,4,5,5,2,1,1,1,1,21,8,16,8,7,1,3
