col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,1
,Ross Feinberg,Anne Covey,Correale Stevens,Mike George,Cheryl Allen,Judy Olson,Rebecca Warren,1
Ross Feinberg,1,16,7,7,5,4,4,1
Anne Covey,,1,5,6,3,3,3,1
Correale Stevens,,,1,3,1,1,2,1
Mike George,,,,0,3,2,0,1
Cheryl Allen,,,,,0,0,1,1
Judy Olson,,,,,,0,2,1
Rebecca Warren,,,,,,,0,1
Total,20,17,8,7,5,4,4,1
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,2
,Ross Feinberg,Anne Covey,Judy Olson,Mike George,Cheryl Allen,Correale Stevens,Rebecca Warren,2
Ross Feinberg,0,18,14,14,5,5,4,2
Anne Covey,,0,12,13,1,1,1,2
Judy Olson,,,0,11,2,0,3,2
Mike George,,,,0,2,2,0,2
Cheryl Allen,,,,,1,1,2,2
Correale Stevens,,,,,,1,1,2
Rebecca Warren,,,,,,,0,2
Total,25,18,14,14,6,6,4,2
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,3
,Ross Feinberg,Anne Covey,Correale Stevens,Rebecca Warren,Judy Olson,Mike George,Cheryl Allen,3
Ross Feinberg,1,9,6,6,4,2,2,3
Anne Covey,,0,7,5,2,2,2,3
Correale Stevens,,,0,4,0,0,1,3
Rebecca Warren,,,,0,1,0,0,3
Judy Olson,,,,,0,1,0,3
Mike George,,,,,,1,1,3
Cheryl Allen,,,,,,,0,3
Total,13,10,7,6,4,3,2,3
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,4
,Ross Feinberg,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Cheryl Allen,Judy Olson,4
Ross Feinberg,0,8,5,6,5,3,5,4
Anne Covey,,1,2,3,2,1,4,4
Correale Stevens,,,0,0,3,3,0,4
Mike George,,,,0,1,0,4,4
Rebecca Warren,,,,,0,4,1,4
Cheryl Allen,,,,,,1,0,4
Judy Olson,,,,,,,0,4
Total,14,9,6,6,6,5,5,4
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,5
,Ross Feinberg,Anne Covey,Mike George,Correale Stevens,Judy Olson,Cheryl Allen,Rebecca Warren,5
Ross Feinberg,2,30,21,18,17,8,7,5
Anne Covey,,1,16,11,13,6,3,5
Mike George,,,0,7,12,4,2,5
Correale Stevens,,,,1,3,6,5,5
Judy Olson,,,,,2,5,0,5
Cheryl Allen,,,,,,0,5,5
Rebecca Warren,,,,,,,0,5
Total,46,35,24,23,22,15,9,5
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,6
,Ross Feinberg,Correale Stevens,Anne Covey,Rebecca Warren,Mike George,Judy Olson,Cheryl Allen,6
Ross Feinberg,1,9,6,5,3,1,0,6
Correale Stevens,,0,5,2,1,0,0,6
Anne Covey,,,0,3,1,0,0,6
Rebecca Warren,,,,0,1,1,0,6
Mike George,,,,,0,0,0,6
Judy Olson,,,,,,1,0,6
Cheryl Allen,,,,,,,0,6
Total,14,9,6,5,3,2,0,6
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,7
,Ross Feinberg,Anne Covey,Rebecca Warren,Correale Stevens,Mike George,Judy Olson,Cheryl Allen,7
Ross Feinberg,1,11,8,5,6,3,1,7
Anne Covey,,0,7,4,5,3,1,7
Rebecca Warren,,,0,4,3,0,2,7
Correale Stevens,,,,1,0,0,0,7
Mike George,,,,,0,3,1,7
Judy Olson,,,,,,1,0,7
Cheryl Allen,,,,,,,0,7
Total,15,13,10,6,6,4,2,7
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,8
,Ross Feinberg,Anne Covey,Correale Stevens,Mike George,Cheryl Allen,Judy Olson,Rebecca Warren,8
Ross Feinberg,0,4,4,4,2,1,1,8
Anne Covey,,1,1,2,0,1,0,8
Correale Stevens,,,1,3,1,0,1,8
Mike George,,,,0,1,1,1,8
Cheryl Allen,,,,,0,0,0,8
Judy Olson,,,,,,0,0,8
Rebecca Warren,,,,,,,0,8
Total,8,5,5,4,2,1,1,8
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,9
,Ross Feinberg,Anne Covey,Correale Stevens,Judy Olson,Rebecca Warren,Cheryl Allen,Mike George,9
Ross Feinberg,1,3,3,2,1,0,0,9
Anne Covey,,0,3,1,2,1,0,9
Correale Stevens,,,0,1,1,0,0,9
Judy Olson,,,,1,0,0,0,9
Rebecca Warren,,,,,0,1,0,9
Cheryl Allen,,,,,,0,0,9
Mike George,,,,,,,0,9
Total,5,4,3,3,2,1,0,9
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,10
,Ross Feinberg,Anne Covey,Correale Stevens,Mike George,Cheryl Allen,Rebecca Warren,Judy Olson,10
Ross Feinberg,0,3,5,4,2,3,0,10
Anne Covey,,0,2,2,1,1,1,10
Correale Stevens,,,0,1,1,2,0,10
Mike George,,,,0,1,2,1,10
Cheryl Allen,,,,,1,0,0,10
Rebecca Warren,,,,,,0,0,10
Judy Olson,,,,,,,0,10
Total,8,5,5,5,4,3,1,10
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,11
,Ross Feinberg,Mike George,Anne Covey,Judy Olson,Cheryl Allen,Rebecca Warren,Correale Stevens,11
Ross Feinberg,2,6,4,3,2,2,1,11
Mike George,,0,3,3,2,1,1,11
Anne Covey,,,0,2,0,1,1,11
Judy Olson,,,,0,1,0,0,11
Cheryl Allen,,,,,0,1,0,11
Rebecca Warren,,,,,,0,0,11
Correale Stevens,,,,,,,0,11
Total,9,6,4,3,2,2,1,11
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,12
,Ross Feinberg,Anne Covey,Correale Stevens,Mike George,Judy Olson,Rebecca Warren,Cheryl Allen,12
Ross Feinberg,2,7,6,3,1,2,1,12
Anne Covey,,0,5,3,2,2,0,12
Correale Stevens,,,0,2,0,2,1,12
Mike George,,,,0,3,0,1,12
Judy Olson,,,,,0,0,0,12
Rebecca Warren,,,,,,0,0,12
Cheryl Allen,,,,,,,0,12
Total,10,8,6,5,3,2,1,12
,Justice Of The Supreme Court - Republican,,,,,,Register Of Wills - Republican,13
,Anne Covey,Rebecca Warren,Correale Stevens,Judy Olson,Cheryl Allen,Mike George,Ross Feinberg,13
Anne Covey,1,2,1,2,0,1,4,13
