col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Allan Domb,Ed Neilson,Sherrie Cohen,Blondell Reynolds Brown,Frank Rizzo,Derek S Green,Jenne Ayers,Paul Steinke,William K Greenlee,Isaiah Thomas,Helen Gym,Thomas Wyatt,Wilson Alexander,Marnie Aument Loughrey,W Wilson Goode Jr,Carla M Cain,1
Allan Domb,4,11,12,8,7,3,4,7,10,3,5,2,1,2,1,0,1
Ed Neilson,,2,9,6,2,2,1,5,8,6,1,1,0,1,1,1,1
Sherrie Cohen,,,1,5,6,3,3,8,8,2,2,2,2,1,0,1,1
Blondell Reynolds Brown,,,,0,4,3,6,3,6,2,1,1,1,2,2,1,1
Frank Rizzo,,,,,0,3,2,5,1,2,3,2,1,0,3,1,1
Derek S Green,,,,,,2,4,3,0,2,3,3,4,2,2,1,1
Jenne Ayers,,,,,,,2,1,1,3,1,2,3,2,2,2,1
Paul Steinke,,,,,,,,0,4,2,2,3,0,1,0,0,1
William K Greenlee,,,,,,,,,0,1,1,0,0,2,0,0,1
Isaiah Thomas,,,,,,,,,,1,0,1,0,0,1,1,1
Helen Gym,,,,,,,,,,,1,2,2,1,1,0,1
Thomas Wyatt,,,,,,,,,,,,0,2,1,0,0,1
Wilson Alexander,,,,,,,,,,,,,1,1,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,0,0,0,1
W Wilson Goode Jr,,,,,,,,,,,,,,,0,0,1
Carla M Cain,,,,,,,,,,,,,,,,0,1
Total,26,19,19,14,14,13,12,12,11,9,8,7,6,4,4,3,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Derek S Green,Sherrie Cohen,Allan Domb,Jenne Ayers,Isaiah Thomas,Ed Neilson,Frank Rizzo,Marnie Aument Loughrey,Wilson Alexander,Paul Steinke,Thomas Wyatt,Blondell Reynolds Brown,Carla M Cain,Helen Gym,W Wilson Goode Jr,William K Greenlee,2
Derek S Green,4,5,5,5,5,3,0,2,5,2,3,2,0,2,1,1,2
Sherrie Cohen,,2,4,4,3,1,1,2,2,3,2,3,2,3,1,2,2
Allan Domb,,,1,5,2,4,3,4,3,4,4,0,1,0,0,0,2
Jenne Ayers,,,,1,1,2,1,2,3,2,1,0,3,1,0,0,2
Isaiah Thomas,,,,,0,4,1,0,1,1,1,2,0,2,2,1,2
Ed Neilson,,,,,,0,3,2,1,0,1,0,1,1,0,0,2
Frank Rizzo,,,,,,,2,2,0,0,1,0,1,1,0,0,2
Marnie Aument Loughrey,,,,,,,,0,1,1,2,1,1,0,0,1,2
Wilson Alexander,,,,,,,,,0,1,3,1,0,0,0,0,2
Paul Steinke,,,,,,,,,,0,1,1,0,0,0,1,2
Thomas Wyatt,,,,,,,,,,,0,1,0,0,0,0,2
Blondell Reynolds Brown,,,,,,,,,,,,0,0,0,2,1,2
Carla M Cain,,,,,,,,,,,,,1,1,0,0,2
Helen Gym,,,,,,,,,,,,,,0,0,1,2
W Wilson Goode Jr,,,,,,,,,,,,,,,1,0,2
William K Greenlee,,,,,,,,,,,,,,,,0,2
Total,15,13,12,9,8,7,6,6,6,5,5,4,4,4,3,2,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Allan Domb,Ed Neilson,Sherrie Cohen,Frank Rizzo,Derek S Green,Helen Gym,Isaiah Thomas,Paul Steinke,William K Greenlee,Thomas Wyatt,Jenne Ayers,W Wilson Goode Jr,Wilson Alexander,Blondell Reynolds Brown,Carla M Cain,Marnie Aument Loughrey,3
Allan Domb,1,16,23,29,10,15,8,21,13,15,12,7,9,5,3,4,3
Ed Neilson,,4,13,10,6,11,17,11,8,8,2,3,5,1,3,1,3
