col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,All
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,All
Anthony Hardy Williams,771,0,0,0,0,0,"1,187",570,213,235,128,106,All
Jim Kenney,,400,0,0,0,0,450,245,218,144,159,159,All
Doug Oliver,,,40,0,0,0,50,36,30,20,24,14,All
Lynne M Abraham,,,,42,0,0,61,27,28,7,12,8,All
T Milton Street Sr,,,,,12,0,26,12,13,15,7,3,All
Nelson Diaz,,,,,,16,17,11,8,3,3,4,All
Anthony Clark,,,,,,,35,495,181,132,119,84,All
Omar Sabir,,,,,,,,11,72,58,41,37,All
Tracey L Gordon,,,,,,,,,1,32,74,35,All
Will Mega,,,,,,,,,,5,16,76,All
Carol A Jenkins,,,,,,,,,,,1,26,All
Lisa M Deeley,,,,,,,,,,,,1,All
Total,"2,424","1,268",147,133,64,46,"1,847",928,512,435,338,299,All
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Anthony Clark,Omar Sabir,Lisa M Deeley,Will Mega,Tracey L Gordon,Carol A Jenkins,1
Anthony Hardy Williams,24,0,0,0,0,0,33,22,10,11,8,5,1
Jim Kenney,,17,0,0,0,0,17,5,6,7,5,7,1
Doug Oliver,,,3,0,0,0,1,2,2,0,0,1,1
Lynne M Abraham,,,,2,0,0,4,1,1,0,1,0,1
Nelson Diaz,,,,,1,0,1,0,0,0,1,1,1
T Milton Street Sr,,,,,,1,0,0,0,0,0,0,1
Anthony Clark,,,,,,,1,10,6,5,2,6,1
Omar Sabir,,,,,,,,1,4,3,3,1,1
Lisa M Deeley,,,,,,,,,0,3,1,2,1
Will Mega,,,,,,,,,,0,1,0,1
Tracey L Gordon,,,,,,,,,,,0,3,1
Carol A Jenkins,,,,,,,,,,,,0,1
Total,86,48,7,6,3,1,58,31,20,18,15,14,1
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,2
Anthony Hardy Williams,21,0,0,0,0,0,42,14,7,3,3,3,2
Jim Kenney,,13,0,0,0,0,18,6,9,6,0,5,2
Lynne M Abraham,,,5,0,0,0,1,0,0,0,0,0,2
Doug Oliver,,,,1,0,0,2,1,0,1,1,0,2
T Milton Street Sr,,,,,1,0,0,0,0,1,2,0,2
Nelson Diaz,,,,,,0,0,0,0,0,0,0,2
Anthony Clark,,,,,,,3,13,4,2,4,1,2
Omar Sabir,,,,,,,,1,1,1,0,0,2
Tracey L Gordon,,,,,,,,,0,2,2,4,2
Will Mega,,,,,,,,,,1,1,2,2
Carol A Jenkins,,,,,,,,,,,0,0,2
Lisa M Deeley,,,,,,,,,,,,0,2
Total,75,42,6,5,3,0,68,22,16,12,8,8,2
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,3
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,3
Anthony Hardy Williams,52,0,0,0,0,0,60,35,12,5,6,4,3
Jim Kenney,,16,0,0,0,0,23,19,4,6,3,5,3
Doug Oliver,,,5,0,0,0,3,3,3,1,1,0,3
Lynne M Abraham,,,,4,0,0,5,1,0,3,1,1,3
Nelson Diaz,,,,,2,0,1,1,1,1,0,0,3
T Milton Street Sr,,,,,,0,2,0,1,0,0,0,3
Anthony Clark,,,,,,,2,35,6,6,9,2,3
Omar Sabir,,,,,,,,1,6,5,0,1,3
Will Mega,,,,,,,,,0,1,0,5,3
Tracey L Gordon,,,,,,,,,,0,1,1,3
Carol A Jenkins,,,,,,,,,,,1,1,3
Lisa M Deeley,,,,,,,,,,,,0,3
Total,134,50,12,10,4,2,97,61,21,16,12,10,3
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,4
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Nelson Diaz,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,4
Anthony Hardy Williams,37,0,0,0,0,0,77,42,10,7,3,2,4
Jim Kenney,,24,0,0,0,0,17,13,11,7,7,6,4
Lynne M Abraham,,,4,0,0,0,5,0,1,2,1,1,4
T Milton Street Sr,,,,0,0,0,2,2,3,1,0,0,4
Doug Oliver,,,,,3,0,0,0,0,0,0,0,4
Nelson Diaz,,,,,,0,0,2,0,1,0,0,4
Anthony Clark,,,,,,,2,42,4,7,3,4,4
Omar Sabir,,,,,,,,2,4,4,2,0,4
Will Mega,,,,,,,,,0,1,1,3,4
Tracey L Gordon,,,,,,,,,,0,2,1,4
Carol A Jenkins,,,,,,,,,,,0,0,4
Lisa M Deeley,,,,,,,,,,,,0,4
Total,130,65,10,5,3,2,105,63,25,18,11,9,4
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,5
,Anthony Hardy Williams,Jim Kenney,T Milton Street Sr,Doug Oliver,Lynne M Abraham,Nelson Diaz,Anthony Clark,Omar Sabir,Will Mega,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,5
Anthony Hardy Williams,22,0,0,0,0,0,45,23,16,1,4,2,5
Jim Kenney,,16,0,0,0,0,12,4,4,6,1,3,5
T Milton Street Sr,,,2,0,0,0,2,1,1,1,0,0,5
Doug Oliver,,,,0,0,0,4,1,0,0,1,0,5
Lynne M Abraham,,,,,2,0,2,0,0,0,1,0,5
Nelson Diaz,,,,,,0,1,1,0,0,0,0,5
Anthony Clark,,,,,,,0,28,9,2,3,1,5
Omar Sabir,,,,,,,,1,2,1,0,0,5
Will Mega,,,,,,,,,1,4,2,2,5
Lisa M Deeley,,,,,,,,,,0,1,0,5
Tracey L Gordon,,,,,,,,,,,0,1,5
Carol A Jenkins,,,,,,,,,,,,0,5
Total,77,35,5,4,4,1,69,33,23,8,7,5,5
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,6
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,6
Anthony Hardy Williams,45,0,0,0,0,0,44,16,10,14,8,2,6
Jim Kenney,,18,0,0,0,0,23,10,9,1,7,5,6
Lynne M Abraham,,,4,0,0,0,2,1,1,1,0,0,6
Doug Oliver,,,,1,0,0,3,2,1,0,0,0,6
Nelson Diaz,,,,,1,0,1,0,0,0,0,0,6
T Milton Street Sr,,,,,,0,1,0,1,0,0,0,6
Anthony Clark,,,,,,,0,15,8,4,7,0,6
Omar Sabir,,,,,,,,0,3,1,0,4,6
Tracey L Gordon,,,,,,,,,0,2,4,0,6
Will Mega,,,,,,,,,,0,2,0,6
Carol A Jenkins,,,,,,,,,,,0,2,6
Lisa M Deeley,,,,,,,,,,,,0,6
Total,110,55,8,5,2,1,74,29,22,17,16,7,6
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,7
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Nelson Diaz,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,7
Anthony Hardy Williams,36,0,0,0,0,0,49,16,6,7,13,6,7
Jim Kenney,,18,0,0,0,0,20,8,8,8,1,3,7
Lynne M Abraham,,,4,0,0,0,3,1,3,0,0,1,7
T Milton Street Sr,,,,0,0,0,3,0,0,0,1,0,7
Doug Oliver,,,,,1,0,0,0,0,0,0,0,7
Nelson Diaz,,,,,,0,0,0,0,0,0,0,7
Anthony Clark,,,,,,,3,12,5,7,7,3,7
Omar Sabir,,,,,,,,0,2,1,0,1,7
Tracey L Gordon,,,,,,,,,0,4,1,1,7
Carol A Jenkins,,,,,,,,,,0,0,1,7
Will Mega,,,,,,,,,,,0,4,7
Lisa M Deeley,,,,,,,,,,,,0,7
Total,104,50,9,3,1,0,78,25,17,15,15,10,7
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,8
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,8
Anthony Hardy Williams,31,0,0,0,0,0,49,22,15,7,6,5,8
Jim Kenney,,21,0,0,0,0,13,7,9,10,5,8,8
Doug Oliver,,,0,0,0,0,2,3,2,1,1,2,8
Lynne M Abraham,,,,3,0,0,0,0,0,0,1,0,8
Nelson Diaz,,,,,0,0,1,0,2,0,1,0,8
T Milton Street Sr,,,,,,0,0,0,1,0,2,0,8
Anthony Clark,,,,,,,1,16,10,6,3,4,8
Omar Sabir,,,,,,,,0,4,4,1,2,8
Tracey L Gordon,,,,,,,,,0,4,3,3,8
Carol A Jenkins,,,,,,,,,,0,1,1,8
Will Mega,,,,,,,,,,,0,3,8
Lisa M Deeley,,,,,,,,,,,,0,8
Total,97,54,7,4,2,2,67,33,29,18,16,15,8
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,9
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,9
Jim Kenney,30,0,0,0,0,0,37,13,24,17,15,15,9
Anthony Hardy Williams,,28,0,0,0,0,54,24,11,12,6,4,9
Doug Oliver,,,1,0,0,0,5,5,1,4,1,0,9
Lynne M Abraham,,,,0,0,0,3,2,1,3,1,0,9
T Milton Street Sr,,,,,1,0,0,0,2,0,0,0,9
Nelson Diaz,,,,,,1,1,1,0,0,0,0,9
Anthony Clark,,,,,,,1,25,11,12,8,2,9
Omar Sabir,,,,,,,,1,4,5,2,3,9
Will Mega,,,,,,,,,0,4,0,9,9
Tracey L Gordon,,,,,,,,,,0,5,1,9
Carol A Jenkins,,,,,,,,,,,0,1,9
Lisa M Deeley,,,,,,,,,,,,0,9
Total,106,105,11,6,3,2,102,47,39,37,23,20,9
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,10
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,T Milton Street Sr,Lynne M Abraham,Nelson Diaz,Anthony Clark,Omar Sabir,Will Mega,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,10
Anthony Hardy Williams,44,0,0,0,0,0,55,25,14,9,7,2,10
Jim Kenney,,18,0,0,0,0,23,12,4,7,10,2,10
Doug Oliver,,,1,0,0,0,2,0,1,3,1,0,10
T Milton Street Sr,,,,0,0,0,2,0,1,0,1,0,10
Lynne M Abraham,,,,,0,0,1,0,0,0,0,0,10
Nelson Diaz,,,,,,0,0,1,0,0,0,0,10
Anthony Clark,,,,,,,1,17,7,6,5,0,10
Omar Sabir,,,,,,,,1,1,0,5,1,10
Will Mega,,,,,,,,,0,3,1,0,10
Carol A Jenkins,,,,,,,,,,0,3,2,10
Tracey L Gordon,,,,,,,,,,,0,0,10
Lisa M Deeley,,,,,,,,,,,,0,10
Total,130,56,6,2,1,1,85,40,20,19,19,4,10
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,11
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,T Milton Street Sr,Lynne M Abraham,Nelson Diaz,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,11
Anthony Hardy Williams,36,0,0,0,0,0,73,37,17,14,6,7,11
Jim Kenney,,17,0,0,0,0,31,15,20,16,10,10,11
Doug Oliver,,,1,0,0,0,4,3,2,1,1,2,11
T Milton Street Sr,,,,1,0,0,2,0,2,2,1,0,11
Lynne M Abraham,,,,,1,0,2,1,1,0,0,0,11
Nelson Diaz,,,,,,0,1,1,1,0,1,0,11
Anthony Clark,,,,,,,2,33,17,10,8,3,11
Omar Sabir,,,,,,,,0,5,4,2,2,11
Tracey L Gordon,,,,,,,,,0,3,8,3,11
Will Mega,,,,,,,,,,0,0,9,11
Carol A Jenkins,,,,,,,,,,,0,0,11
Lisa M Deeley,,,,,,,,,,,,0,11
Total,136,75,8,7,4,3,115,57,43,33,19,19,11
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,12
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,12
Anthony Hardy Williams,32,0,0,0,0,0,44,24,14,11,5,2,12
Jim Kenney,,14,0,0,0,0,10,12,11,5,7,10,12
Lynne M Abraham,,,4,0,0,0,3,5,0,0,0,0,12
Doug Oliver,,,,2,0,0,1,1,2,2,3,0,12
Nelson Diaz,,,,,1,0,3,0,0,1,0,0,12
T Milton Street Sr,,,,,,0,1,1,0,1,0,0,12
Anthony Clark,,,,,,,1,17,8,8,4,1,12
Omar Sabir,,,,,,,,1,3,5,2,0,12
Will Mega,,,,,,,,,0,0,1,5,12
Tracey L Gordon,,,,,,,,,,0,2,0,12
Carol A Jenkins,,,,,,,,,,,0,3,12
Lisa M Deeley,,,,,,,,,,,,0,12
Total,101,51,9,8,4,2,65,45,28,20,15,12,12
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,13
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,Will Mega,13
Anthony Hardy Williams,45,0,0,0,0,0,44,14,12,7,1,4,13
Jim Kenney,,14,0,0,0,0,8,4,1,2,6,3,13
Doug Oliver,,,3,0,0,0,3,2,1,0,0,0,13
Lynne M Abraham,,,,1,0,0,1,1,1,0,0,0,13
Nelson Diaz,,,,,1,0,2,0,0,0,1,0,13
T Milton Street Sr,,,,,,0,0,1,1,0,0,0,13
Anthony Clark,,,,,,,0,11,6,6,2,2,13
Omar Sabir,,,,,,,,0,4,1,1,0,13
Tracey L Gordon,,,,,,,,,0,0,1,0,13
Carol A Jenkins,,,,,,,,,,0,0,0,13
Lisa M Deeley,,,,,,,,,,,0,3,13
Will Mega,,,,,,,,,,,,0,13
Total,105,31,6,3,3,1,59,23,16,9,9,8,13
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,14
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,14
Anthony Hardy Williams,41,0,0,0,0,0,87,51,13,16,6,3,14
Jim Kenney,,18,0,0,0,0,20,13,11,7,12,7,14
Doug Oliver,,,1,0,0,0,7,3,2,2,3,0,14
Lynne M Abraham,,,,0,0,0,4,3,1,1,1,0,14
T Milton Street Sr,,,,,0,0,0,1,2,1,1,1,14
Nelson Diaz,,,,,,0,1,1,0,0,0,1,14
Anthony Clark,,,,,,,3,41,14,11,6,2,14
Omar Sabir,,,,,,,,0,4,5,3,2,14
Tracey L Gordon,,,,,,,,,0,2,6,1,14
Will Mega,,,,,,,,,,0,1,4,14
Carol A Jenkins,,,,,,,,,,,0,1,14
Lisa M Deeley,,,,,,,,,,,,0,14
