col_1,col_2,division
,District Council 1st District - Democrat,All
,Mark F Squilla,All
Mark F Squilla,"2,927",All
Total,"2,927",All
,District Council 1st District - Democrat,1
,Mark F Squilla,1
Mark F Squilla,197,1
Total,197,1
,District Council 1st District - Democrat,2
,Mark F Squilla,2
Mark F Squilla,106,2
Total,106,2
,District Council 1st District - Democrat,3
,Mark F Squilla,3
Mark F Squilla,137,3
Total,137,3
,District Council 1st District - Democrat,4
,Mark F Squilla,4
Mark F Squilla,154,4
Total,154,4
,District Council 1st District - Democrat,5
,Mark F Squilla,5
Mark F Squilla,142,5
Total,142,5
,District Council 1st District - Democrat,6
,Mark F Squilla,6
Mark F Squilla,129,6
Total,129,6
,District Council 1st District - Democrat,7
,Mark F Squilla,7
Mark F Squilla,103,7
Total,103,7
,District Council 1st District - Democrat,8
,Mark F Squilla,8
Mark F Squilla,170,8
Total,170,8
,District Council 1st District - Democrat,9
,Mark F Squilla,9
Mark F Squilla,120,9
Total,120,9
,District Council 1st District - Democrat,10
,Mark F Squilla,10
Mark F Squilla,58,10
Total,58,10
,District Council 1st District - Democrat,11
,Mark F Squilla,11
Mark F Squilla,130,11
Total,130,11
,District Council 1st District - Democrat,12
,Mark F Squilla,12
Mark F Squilla,118,12
Total,118,12
,District Council 1st District - Democrat,13
,Mark F Squilla,13
Mark F Squilla,27,13
Total,27,13
,District Council 1st District - Democrat,14
,Mark F Squilla,14
Mark F Squilla,105,14
Total,105,14
,District Council 1st District - Democrat,16
,Mark F Squilla,16
Mark F Squilla,100,16
Total,100,16
,District Council 1st District - Democrat,18
,Mark F Squilla,18
Mark F Squilla,199,18
Total,199,18
,District Council 1st District - Democrat,19
,Mark F Squilla,19
Mark F Squilla,209,19
Total,209,19
,District Council 1st District - Democrat,21
,Mark F Squilla,21
Mark F Squilla,156,21
Total,156,21
,District Council 1st District - Democrat,22
,Mark F Squilla,22
Mark F Squilla,94,22
Total,94,22
,District Council 1st District - Democrat,24
,Mark F Squilla,24
Mark F Squilla,90,24
Total,90,24
,District Council 1st District - Democrat,25
,Mark F Squilla,25
Mark F Squilla,82,25
Total,82,25
,District Council 1st District - Democrat,26
,Mark F Squilla,26
Mark F Squilla,115,26
Total,115,26
,District Council 1st District - Democrat,27
,Mark F Squilla,27
Mark F Squilla,110,27
Total,110,27
,District Council 1st District - Democrat,28
,Mark F Squilla,28
Mark F Squilla,58,28
Total,58,28
,District Council 1st District - Democrat,29
,Mark F Squilla,29
Mark F Squilla,18,29
Total,18,29
