col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Blondell Reynolds Brown,2,9,22,17,10,11,4,9,6,2,7,4,3,3,2,1,12,11,6,5,8,7,5,2,2
Derek S Green,,2,7,3,5,7,8,5,5,6,0,5,2,0,2,1,17,9,9,6,5,5,6,1,2
W Wilson Goode Jr,,,1,18,6,11,5,8,3,2,7,1,1,2,2,0,11,9,4,5,8,4,4,1,2
William K Greenlee,,,,0,4,7,3,8,2,1,7,2,2,2,1,0,11,8,4,3,6,3,3,1,2
Allan Domb,,,,,1,5,4,0,4,3,2,3,0,2,0,0,4,8,3,2,4,0,3,2,2
Isaiah Thomas,,,,,,0,4,3,2,3,1,0,2,0,1,0,7,6,1,7,6,5,3,2,2
Jenne Ayers,,,,,,,0,4,4,4,1,3,1,1,0,0,8,5,8,4,3,1,5,1,2
Sherrie Cohen,,,,,,,,0,3,1,4,4,4,2,0,0,7,8,3,2,1,5,2,0,2
Thomas Wyatt,,,,,,,,,0,2,0,2,2,3,1,1,7,3,4,2,2,4,5,0,2
Wilson Alexander,,,,,,,,,,1,1,2,0,0,1,0,3,3,5,3,4,3,2,1,2
Ed Neilson,,,,,,,,,,,1,1,0,0,1,0,3,3,2,0,2,0,0,2,2
Carla M Cain,,,,,,,,,,,,0,2,0,1,0,5,6,2,0,2,3,4,1,2
Helen Gym,,,,,,,,,,,,,0,0,0,1,2,4,3,2,1,3,0,0,2
Paul Steinke,,,,,,,,,,,,,,0,0,0,3,1,1,0,0,1,1,0,2
Frank Rizzo,,,,,,,,,,,,,,,0,0,3,1,1,1,0,2,1,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,2
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,9,8,6,4,5,8,1,2
Christine Hope,,,,,,,,,,,,,,,,,,1,6,3,7,4,2,2,2
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,4,3,1,2,0,2
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,3,1,2,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,0,3,0,2
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,34,30,27,21,17,17,15,14,12,10,9,8,5,4,3,1,30,21,17,12,11,10,10,3,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,Jenne Ayers,Wilson Alexander,W Wilson Goode Jr,William K Greenlee,Thomas Wyatt,Allan Domb,Sherrie Cohen,Carla M Cain,Ed Neilson,Paul Steinke,Helen Gym,Frank Rizzo,Marnie Aument Loughrey,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christine Hope,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,3
Derek S Green,3,10,9,13,15,1,6,4,2,3,5,4,4,1,2,0,29,13,16,7,6,3,4,1,3
Blondell Reynolds Brown,,0,13,1,2,12,13,3,1,7,4,7,2,3,1,0,11,6,6,8,7,4,3,3,3
Isaiah Thomas,,,1,1,2,7,8,1,2,2,2,5,1,1,0,0,8,3,5,5,5,5,4,1,3
Jenne Ayers,,,,3,12,0,0,3,1,1,2,0,2,0,0,0,12,12,12,1,1,1,0,0,3
Wilson Alexander,,,,,0,2,1,6,2,1,2,1,2,0,0,0,16,11,12,5,1,1,1,0,3
W Wilson Goode Jr,,,,,,0,6,4,0,6,2,2,1,2,0,0,5,7,3,6,2,5,2,2,3
William K Greenlee,,,,,,,0,2,1,5,1,5,0,1,1,0,5,4,1,6,4,2,2,1,3
Thomas Wyatt,,,,,,,,0,2,1,2,1,1,0,0,0,6,3,3,5,2,2,1,1,3
Allan Domb,,,,,,,,,2,0,1,1,1,0,1,0,1,2,1,1,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,0,4,1,0,2,0,0,3,4,1,3,1,1,2,2,3
Carla M Cain,,,,,,,,,,,0,0,0,1,0,0,2,1,3,3,1,2,2,1,3
Ed Neilson,,,,,,,,,,,,0,0,0,0,0,6,1,0,5,5,0,0,0,3
Paul Steinke,,,,,,,,,,,,,0,1,1,0,2,3,3,0,0,0,0,1,3
Helen Gym,,,,,,,,,,,,,,0,0,0,0,1,2,0,0,0,1,2,3
Frank Rizzo,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,16,13,9,6,0,1,0,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,12,2,1,1,0,2,3
Matthew Perks,,,,,,,,,,,,,,,,,,,0,1,1,3,2,2,3
Christine Hope,,,,,,,,,,,,,,,,,,,,3,5,3,2,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,0,3,0,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,42,28,19,18,18,17,15,10,9,9,7,7,6,3,2,1,39,24,19,18,8,7,5,3,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Blondell Reynolds Brown,Derek S Green,Allan Domb,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Sherrie Cohen,Ed Neilson,Jenne Ayers,Helen Gym,Thomas Wyatt,Frank Rizzo,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,Paul Steinke,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Gary S Silver,Christian Dicicco,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,4
Blondell Reynolds Brown,5,15,13,16,12,19,13,13,2,9,3,5,1,1,3,1,24,25,14,3,8,3,2,1,4
Derek S Green,,3,8,8,11,9,4,9,7,3,7,3,3,3,1,2,17,16,8,5,8,3,2,0,4
Allan Domb,,,5,8,7,8,6,5,2,4,6,4,3,2,1,1,14,15,9,5,3,2,1,0,4
W Wilson Goode Jr,,,,2,9,10,10,5,5,6,1,3,2,1,0,0,15,13,9,4,4,4,2,1,4
Isaiah Thomas,,,,,1,8,7,7,4,4,4,3,1,1,1,1,13,13,5,4,5,1,1,1,4
William K Greenlee,,,,,,1,8,10,1,3,1,2,0,0,1,0,14,13,9,3,4,3,1,1,4
Sherrie Cohen,,,,,,,1,5,4,8,1,3,2,0,0,0,15,15,11,4,2,1,1,0,4
Ed Neilson,,,,,,,,0,2,4,2,2,0,1,1,0,14,12,8,0,6,0,1,1,4
Jenne Ayers,,,,,,,,,0,4,5,1,4,3,0,0,7,6,4,5,1,2,0,1,4
Helen Gym,,,,,,,,,,0,3,0,3,0,1,0,9,10,8,2,1,1,2,1,4
Thomas Wyatt,,,,,,,,,,,0,1,4,2,1,2,8,4,5,6,1,3,1,2,4
Frank Rizzo,,,,,,,,,,,,0,0,1,1,0,6,5,0,3,3,1,1,0,4
Carla M Cain,,,,,,,,,,,,,0,0,0,0,7,2,1,5,1,0,0,0,4
Wilson Alexander,,,,,,,,,,,,,,0,0,0,2,3,2,0,2,2,0,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,2,2,0,1,1,0,0,1,4
Paul Steinke,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,0,4
Christine Hope,,,,,,,,,,,,,,,,,0,24,16,9,10,0,2,1,4
Sharon Williams Losier,,,,,,,,,,,,,,,,,,0,14,5,8,3,0,1,4
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,2,1,3,2,0,4
Gary S Silver,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,1,1,1,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,41,32,28,28,27,22,20,17,14,13,12,8,7,5,4,3,39,39,20,12,11,7,3,2,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Blondell Reynolds Brown,W Wilson Goode Jr,William K Greenlee,Derek S Green,Ed Neilson,Jenne Ayers,Sherrie Cohen,Helen Gym,Allan Domb,Frank Rizzo,Isaiah Thomas,Paul Steinke,Thomas Wyatt,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Daniel R Sulman,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,5
Blondell Reynolds Brown,1,8,8,4,6,3,5,2,0,1,1,1,0,1,0,0,7,6,4,0,1,0,0,0,5
W Wilson Goode Jr,,1,7,2,6,1,5,1,0,1,1,0,0,0,0,0,5,5,3,0,0,0,0,0,5
William K Greenlee,,,0,3,6,2,5,3,1,0,1,0,0,0,0,0,5,5,3,0,0,0,0,0,5
Derek S Green,,,,0,0,4,0,3,1,1,0,1,0,1,0,0,3,3,3,0,1,0,0,0,5
Ed Neilson,,,,,0,0,5,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,5
Jenne Ayers,,,,,,0,0,2,1,1,0,1,0,1,0,0,4,2,3,0,1,0,0,0,5
Sherrie Cohen,,,,,,,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,5
Helen Gym,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5
Allan Domb,,,,,,,,,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,5
Frank Rizzo,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5
Isaiah Thomas,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
Paul Steinke,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,1,0,0,0,5
Thomas Wyatt,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,5
Wilson Alexander,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,5
Carla M Cain,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,7,5,0,1,0,0,0,5
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,5
Christine Hope,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Matthew Perks,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,11,9,9,6,6,5,5,3,2,1,1,1,1,1,0,0,10,9,7,1,1,0,0,0,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Blondell Reynolds Brown,William K Greenlee,Allan Domb,W Wilson Goode Jr,Derek S Green,Ed Neilson,Sherrie Cohen,Isaiah Thomas,Jenne Ayers,Thomas Wyatt,Frank Rizzo,Wilson Alexander,Carla M Cain,Paul Steinke,Helen Gym,Marnie Aument Loughrey,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Christian Dicicco,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,6
Blondell Reynolds Brown,1,16,8,12,4,11,9,6,5,3,5,2,1,2,2,1,17,14,13,5,4,1,3,2,6
William K Greenlee,,0,4,9,3,8,9,3,4,1,3,0,1,2,1,0,13,9,11,4,4,0,2,2,6
Allan Domb,,,2,3,5,4,2,5,5,5,0,2,2,2,1,2,6,6,6,3,5,1,0,2,6
W Wilson Goode Jr,,,,2,1,8,4,3,1,1,3,1,0,0,1,0,11,6,9,3,1,0,2,0,6
Derek S Green,,,,,0,4,1,3,4,4,0,4,2,1,0,1,5,7,8,3,2,4,0,1,6
Ed Neilson,,,,,,0,2,3,1,2,3,1,1,0,0,2,11,6,11,4,2,0,2,1,6
Sherrie Cohen,,,,,,,0,2,3,0,2,1,2,1,2,1,8,10,5,0,2,1,2,2,6
Isaiah Thomas,,,,,,,,1,3,2,2,0,2,2,2,0,3,4,5,2,3,0,1,1,6
Jenne Ayers,,,,,,,,,0,3,1,3,2,2,1,0,5,8,7,0,2,3,1,1,6
Thomas Wyatt,,,,,,,,,,0,0,3,2,2,0,1,3,4,3,3,1,2,0,0,6
Frank Rizzo,,,,,,,,,,,1,2,0,0,0,1,6,4,4,1,1,1,1,0,6
Wilson Alexander,,,,,,,,,,,,0,1,0,0,1,4,5,4,1,0,4,1,0,6
Carla M Cain,,,,,,,,,,,,,0,0,1,1,0,3,3,0,3,1,1,2,6
Paul Steinke,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,0,1,0,6
Helen Gym,,,,,,,,,,,,,,,0,0,1,3,1,0,1,0,2,0,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,2,1,1,1,1,0,1,6
Christine Hope,,,,,,,,,,,,,,,,,0,14,13,5,3,1,2,1,6
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,13,3,3,5,2,2,6
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,0,3,3,4,2,1,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,6
Gary S Silver,,,,,,,,,,,,,,,,,,,,,0,0,0,2,6
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,25,18,16,15,14,14,12,11,11,8,7,7,5,4,3,3,24,23,23,7,7,6,4,3,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Wilson Alexander,Allan Domb,Carla M Cain,Sherrie Cohen,Thomas Wyatt,Isaiah Thomas,Jenne Ayers,William K Greenlee,Helen Gym,Paul Steinke,Frank Rizzo,Ed Neilson,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,7
Derek S Green,1,5,4,6,2,3,2,5,1,2,1,0,2,0,1,1,5,3,1,3,3,3,5,1,7
Blondell Reynolds Brown,,0,8,3,2,2,3,4,3,1,4,2,1,2,2,1,6,4,3,5,2,3,3,0,7
W Wilson Goode Jr,,,0,1,2,1,3,2,3,2,4,1,0,3,2,0,4,3,4,4,1,2,2,0,7
Wilson Alexander,,,,0,2,2,2,5,3,2,1,0,2,0,0,1,4,1,2,2,5,4,2,2,7
Allan Domb,,,,,0,3,2,0,2,2,2,2,1,1,0,0,3,2,1,2,2,2,0,1,7
Carla M Cain,,,,,,2,1,1,1,3,1,2,0,0,0,1,3,2,2,0,0,1,2,1,7
Sherrie Cohen,,,,,,,0,4,1,3,1,4,3,1,1,0,5,5,4,2,2,2,1,1,7
Thomas Wyatt,,,,,,,,0,1,1,0,1,3,0,0,1,2,3,1,3,2,3,3,1,7
Isaiah Thomas,,,,,,,,,0,1,2,0,0,1,0,0,2,0,2,1,3,3,0,1,7
Jenne Ayers,,,,,,,,,,0,0,3,0,1,0,1,4,3,5,0,2,1,0,0,7
William K Greenlee,,,,,,,,,,,1,0,0,2,2,0,3,2,2,3,1,1,0,1,7
Helen Gym,,,,,,,,,,,,0,2,1,0,1,4,4,3,2,0,0,0,0,7
Paul Steinke,,,,,,,,,,,,,0,0,0,1,1,2,0,3,1,0,0,1,7
Frank Rizzo,,,,,,,,,,,,,,0,0,0,1,1,2,2,1,0,0,0,7
Ed Neilson,,,,,,,,,,,,,,,0,0,2,2,1,1,0,0,0,0,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,7
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,6,5,2,2,3,1,1,7
Christine Hope,,,,,,,,,,,,,,,,,,0,4,2,1,0,0,1,7
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,1,3,1,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,7
Matthew Perks,,,,,,,,,,,,,,,,,,,,,0,2,0,1,7
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,1,2,1,7
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,14,12,12,10,8,8,8,8,6,6,6,5,4,3,2,2,13,10,8,7,7,6,5,2,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Jenne Ayers,William K Greenlee,Carla M Cain,Allan Domb,Sherrie Cohen,Ed Neilson,Helen Gym,Paul Steinke,Wilson Alexander,Frank Rizzo,Thomas Wyatt,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Joffie C Pittman,Gary S Silver,Daniel R Sulman,8
Derek S Green,1,10,10,8,6,7,1,2,1,1,1,1,1,0,0,0,7,6,4,3,3,1,1,0,8
Blondell Reynolds Brown,,1,11,8,7,8,4,0,3,1,1,0,1,0,1,0,8,6,4,3,2,1,1,0,8
W Wilson Goode Jr,,,0,10,6,6,2,3,1,0,1,2,1,1,0,0,8,8,4,4,3,0,1,0,8
Isaiah Thomas,,,,0,3,5,1,3,0,1,1,2,1,1,0,0,7,7,3,3,4,0,1,0,8
Jenne Ayers,,,,,0,3,2,0,2,0,1,0,1,0,0,0,4,3,0,3,0,1,0,0,8
William K Greenlee,,,,,,0,1,0,2,1,0,0,0,0,0,0,5,3,2,2,2,0,1,0,8
Carla M Cain,,,,,,,0,0,3,1,1,0,1,0,0,0,3,2,2,1,0,0,0,0,8
Allan Domb,,,,,,,,1,0,0,1,2,0,1,0,0,2,3,1,1,2,0,0,0,8
Sherrie Cohen,,,,,,,,,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,8
Ed Neilson,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,8
Helen Gym,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8
Paul Steinke,,,,,,,,,,,,0,0,1,0,0,2,2,0,0,2,0,0,0,8
Wilson Alexander,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,1,0,0,8
Frank Rizzo,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,0,8
Thomas Wyatt,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,8
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,7,3,3,4,2,0,0,8
Christine Hope,,,,,,,,,,,,,,,,,,0,3,3,4,0,0,0,8
Matthew Perks,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,17,16,15,11,11,9,5,4,4,2,2,2,2,1,1,0,15,11,6,5,4,3,1,0,8
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,9
,Sharon Williams Losier,Christine Hope,Christian Dicicco,Joffie C Pittman,Franklin A Bennett Iii,Matthew Perks,Gary S Silver,Daniel R Sulman,Derek S Green,Jenne Ayers,Blondell Reynolds Brown,Isaiah Thomas,William K Greenlee,W Wilson Goode Jr,Ed Neilson,Allan Domb,Carla M Cain,Thomas Wyatt,Paul Steinke,Sherrie Cohen,Helen Gym,Wilson Alexander,Frank Rizzo,Marnie Aument Loughrey,9
Sharon Williams Losier,1,21,15,10,7,4,4,2,29,20,23,24,16,9,11,7,4,5,4,4,5,6,3,2,9
Christine Hope,,0,11,8,6,2,3,1,20,13,18,17,12,8,7,6,6,6,5,5,3,2,3,2,9
