col_1,col_2,col_3,col_4,division
,Register Of Wills - Democrat,District Council 2nd District - Democrat,,All
,Ronald R Donatucci,Kenyatta Johnson,Ori C Feibush,All
Ronald R Donatucci,181,"2,484","1,159",All
Kenyatta Johnson,,"1,283",0,All
Ori C Feibush,,,905,All
Total,"3,824","3,767","2,064",All
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,1
,Kenyatta Johnson,Ori C Feibush,Ronald R Donatucci,1
Kenyatta Johnson,17,0,40,1
Ori C Feibush,,8,14,1
Ronald R Donatucci,,,2,1
Total,57,22,56,1
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,2
,Kenyatta Johnson,Ori C Feibush,Ronald R Donatucci,2
Kenyatta Johnson,39,0,55,2
Ori C Feibush,,8,12,2
Ronald R Donatucci,,,3,2
Total,94,20,70,2
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,3
,Ori C Feibush,Kenyatta Johnson,Ronald R Donatucci,3
Ori C Feibush,85,0,62,3
Kenyatta Johnson,,32,49,3
Ronald R Donatucci,,,10,3
Total,147,81,121,3
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,5
,Kenyatta Johnson,Ori C Feibush,Ronald R Donatucci,5
Kenyatta Johnson,48,0,112,5
Ori C Feibush,,17,20,5
Ronald R Donatucci,,,10,5
Total,160,37,142,5
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,6
,Kenyatta Johnson,Ori C Feibush,Ronald R Donatucci,6
Kenyatta Johnson,21,0,43,6
Ori C Feibush,,13,6,6
Ronald R Donatucci,,,2,6
Total,64,19,51,6
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,7
,Kenyatta Johnson,Ori C Feibush,Ronald R Donatucci,7
Kenyatta Johnson,58,0,53,7
Ori C Feibush,,13,13,7
Ronald R Donatucci,,,4,7
Total,111,26,70,7
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,8
,Kenyatta Johnson,Ori C Feibush,Ronald R Donatucci,8
Kenyatta Johnson,28,0,43,8
Ori C Feibush,,7,10,8
Ronald R Donatucci,,,3,8
Total,71,17,56,8
,District Council 2nd District - Democrat,,Register Of Wills - Democrat,9
,Kenyatta Johnson,Ori C Feibush,Ronald R Donatucci,9
Kenyatta Johnson,31,0,63,9
