col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,All
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,Dwayne D Woodruff,John Henry Foradora,Omar Sabir,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,All
Kevin M Dougherty,329,"1,858","1,209",584,273,199,"1,510","1,084","1,369",616,453,224,All
Christine Donohue,,140,768,418,191,95,"1,257",816,"1,230",363,262,203,All
Anne E Lazarus,,,51,341,139,112,576,660,486,381,274,135,All
David Wecht,,,,99,71,55,298,556,239,188,127,131,All
Dwayne D Woodruff,,,,,11,42,173,207,85,97,85,59,All
John Henry Foradora,,,,,,4,69,145,46,110,114,42,All
Omar Sabir,,,,,,,39,263,"1,099",81,56,67,All
Anthony Clark,,,,,,,,97,108,270,231,132,All
Lisa M Deeley,,,,,,,,,12,93,56,54,All
Tracey L Gordon,,,,,,,,,,39,135,43,All
Carol A Jenkins,,,,,,,,,,,11,10,All
Will Mega,,,,,,,,,,,,10,All
Total,"3,592","2,661","1,538","1,115",424,314,"1,833","1,787","1,607",821,591,387,All
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,1
Kevin M Dougherty,15,56,31,34,9,7,41,37,28,23,13,15,1
Christine Donohue,,6,23,21,4,5,35,27,25,15,10,8,1
David Wecht,,,2,12,2,1,25,13,10,14,11,3,1
Anne E Lazarus,,,,2,2,3,22,10,11,14,5,5,1
John Henry Foradora,,,,,1,0,4,2,1,5,2,4,1
Dwayne D Woodruff,,,,,,0,6,3,1,3,0,3,1
Anthony Clark,,,,,,,4,7,2,17,5,8,1
Omar Sabir,,,,,,,,0,24,3,5,1,1
Lisa M Deeley,,,,,,,,,0,1,3,1,1
Tracey L Gordon,,,,,,,,,,0,1,3,1
Will Mega,,,,,,,,,,,0,0,1
Carol A Jenkins,,,,,,,,,,,,0,1
Total,116,81,50,44,11,9,66,43,35,31,19,16,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,Dwayne D Woodruff,John Henry Foradora,Lisa M Deeley,Omar Sabir,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,2
Kevin M Dougherty,24,72,36,23,7,5,71,74,35,16,14,6,2
Christine Donohue,,13,26,15,3,5,62,53,29,8,9,11,2
Anne E Lazarus,,,2,8,2,0,16,18,21,7,7,4,2
David Wecht,,,,4,2,3,10,10,22,5,4,6,2
Dwayne D Woodruff,,,,,0,0,3,7,5,2,1,0,2
John Henry Foradora,,,,,,0,1,1,3,5,3,1,2
Lisa M Deeley,,,,,,,0,61,5,1,1,1,2
Omar Sabir,,,,,,,,0,7,3,1,3,2
Anthony Clark,,,,,,,,,1,6,7,5,2
Tracey L Gordon,,,,,,,,,,1,4,1,2
Carol A Jenkins,,,,,,,,,,,0,0,2
Will Mega,,,,,,,,,,,,0,2
Total,156,121,45,43,11,9,84,81,62,21,18,18,2
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,3
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,3
Kevin M Dougherty,7,53,43,23,5,8,32,39,32,22,13,10,3
Christine Donohue,,6,21,10,3,3,19,31,28,10,8,4,3
Anne E Lazarus,,,1,11,5,6,21,21,10,12,9,5,3
David Wecht,,,,6,2,2,14,11,8,9,3,0,3
Dwayne D Woodruff,,,,,1,2,7,4,2,3,3,1,3
John Henry Foradora,,,,,,0,7,4,1,4,3,3,3
