col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Judge Of The Municipal Court - Democrat,,,,,,,,District Council 2nd District - Democrat,,All
,Christian Dicicco,Christine Hope,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Ori C Feibush,Kenyatta Johnson,All
Christian Dicicco,194,426,252,121,84,68,98,92,901,674,All
Christine Hope,,17,248,85,67,44,62,47,289,321,All
Sharon Williams Losier,,,10,56,70,9,25,22,154,256,All
Matthew Perks,,,,4,110,71,23,18,149,117,All
Joffie C Pittman,,,,,7,84,16,15,125,132,All
Daniel R Sulman,,,,,,3,20,16,95,73,All
Gary S Silver,,,,,,,8,21,85,63,All
Franklin A Bennett Iii,,,,,,,,0,64,57,All
Ori C Feibush,,,,,,,,,439,0,All
Kenyatta Johnson,,,,,,,,,,334,All
Total,"1,803",671,432,285,276,181,177,125,"1,568","1,247",All
,Judge Of The Municipal Court - Democrat,,,,,,,,District Council 2nd District - Democrat,,1
,Christian Dicicco,Christine Hope,Sharon Williams Losier,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Joffie C Pittman,Ori C Feibush,Kenyatta Johnson,1
Christian Dicicco,11,14,11,2,5,5,2,2,65,26,1
Christine Hope,,0,12,2,2,1,1,1,10,10,1
Sharon Williams Losier,,,0,2,0,0,0,2,6,9,1
Matthew Perks,,,,0,0,1,3,2,6,2,1
Gary S Silver,,,,,0,1,0,0,4,3,1
Franklin A Bennett Iii,,,,,,0,3,0,6,0,1
Daniel R Sulman,,,,,,,0,1,4,1,1
Joffie C Pittman,,,,,,,,0,1,3,1
Ori C Feibush,,,,,,,,,28,0,1
Kenyatta Johnson,,,,,,,,,,15,1
Total,103,20,15,8,7,6,5,5,99,48,1
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Ori C Feibush,Kenyatta Johnson,Christian Dicicco,Christine Hope,Gary S Silver,Daniel R Sulman,Joffie C Pittman,Matthew Perks,Sharon Williams Losier,Franklin A Bennett Iii,2
Ori C Feibush,49,0,124,17,15,7,4,5,6,7,2
Kenyatta Johnson,,17,21,10,3,1,3,1,2,0,2
Christian Dicicco,,,17,16,16,5,3,4,6,7,2
Christine Hope,,,,2,7,1,4,2,2,3,2
Gary S Silver,,,,,1,3,3,2,3,3,2
Daniel R Sulman,,,,,,2,1,3,0,0,2
Joffie C Pittman,,,,,,,0,3,2,0,2
Matthew Perks,,,,,,,,1,1,0,2
Sharon Williams Losier,,,,,,,,,0,0,2
Franklin A Bennett Iii,,,,,,,,,,0,2
Total,187,43,164,33,23,10,9,9,9,7,2
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Ori C Feibush,Kenyatta Johnson,Christian Dicicco,Christine Hope,Matthew Perks,Gary S Silver,Joffie C Pittman,Daniel R Sulman,Franklin A Bennett Iii,Sharon Williams Losier,3
Ori C Feibush,41,0,80,12,11,5,5,6,4,2,3
Kenyatta Johnson,,8,15,4,0,1,2,0,1,3,3
Christian Dicicco,,,13,12,7,3,2,1,4,4,3
Christine Hope,,,,0,5,3,2,1,1,2,3
Matthew Perks,,,,,0,0,4,3,2,0,3
Gary S Silver,,,,,,0,0,1,0,2,3
Joffie C Pittman,,,,,,,0,3,0,0,3
Daniel R Sulman,,,,,,,,0,0,0,3
Franklin A Bennett Iii,,,,,,,,,0,1,3
Sharon Williams Losier,,,,,,,,,,0,3
Total,131,25,108,17,11,7,7,6,5,5,3
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Ori C Feibush,Kenyatta Johnson,Christian Dicicco,Christine Hope,Matthew Perks,Sharon Williams Losier,Daniel R Sulman,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,4
Ori C Feibush,33,0,49,16,9,7,5,4,4,2,4
Kenyatta Johnson,,6,17,7,4,5,4,5,2,1,4
Christian Dicicco,,,10,21,9,7,6,5,3,3,4
Christine Hope,,,,1,4,9,2,0,4,0,4
Matthew Perks,,,,,0,1,6,4,0,1,4
Sharon Williams Losier,,,,,,1,0,1,1,0,4
Daniel R Sulman,,,,,,,0,4,1,1,4
Joffie C Pittman,,,,,,,,0,0,1,4
Gary S Silver,,,,,,,,,1,0,4
Franklin A Bennett Iii,,,,,,,,,,0,4
Total,90,29,79,28,15,14,10,10,7,3,4
,Judge Of The Municipal Court - Democrat,,,,,,,,District Council 2nd District - Democrat,,5
,Christian Dicicco,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Franklin A Bennett Iii,Gary S Silver,Matthew Perks,Daniel R Sulman,Ori C Feibush,Kenyatta Johnson,5
Christian Dicicco,16,22,10,9,6,4,4,3,33,32,5
Christine Hope,,0,8,0,1,2,4,0,13,8,5
Sharon Williams Losier,,,0,3,1,0,0,0,4,10,5
Joffie C Pittman,,,,1,5,1,1,2,8,6,5
Franklin A Bennett Iii,,,,,0,0,0,1,5,2,5
Gary S Silver,,,,,,1,2,0,4,1,5
Matthew Perks,,,,,,,0,0,3,3,5
Daniel R Sulman,,,,,,,,0,3,1,5
Ori C Feibush,,,,,,,,,16,0,5
Kenyatta Johnson,,,,,,,,,,8,5
Total,85,25,16,15,7,6,6,4,56,46,5
,Judge Of The Municipal Court - Democrat,,,,,,,,District Council 2nd District - Democrat,,6
,Christian Dicicco,Christine Hope,Sharon Williams Losier,Franklin A Bennett Iii,Matthew Perks,Gary S Silver,Joffie C Pittman,Daniel R Sulman,Ori C Feibush,Kenyatta Johnson,6
Christian Dicicco,11,30,12,10,11,6,7,6,55,44,6
Christine Hope,,2,14,4,2,2,3,1,20,18,6
Sharon Williams Losier,,,0,0,3,2,2,0,8,14,6
Franklin A Bennett Iii,,,,0,3,2,2,1,7,7,6
Matthew Perks,,,,,0,0,1,2,5,6,6
Gary S Silver,,,,,,2,1,3,8,1,6
Joffie C Pittman,,,,,,,0,0,4,5,6
Daniel R Sulman,,,,,,,,0,4,2,6
Ori C Feibush,,,,,,,,,36,0,6
Kenyatta Johnson,,,,,,,,,,26,6
Total,113,41,23,14,13,11,9,7,102,79,6
,Judge Of The Municipal Court - Democrat,,,,,,,,District Council 2nd District - Democrat,,7
,Christian Dicicco,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Ori C Feibush,Kenyatta Johnson,7
Christian Dicicco,7,20,11,6,8,5,3,2,38,23,7
Christine Hope,,0,9,5,6,2,1,1,17,7,7
Sharon Williams Losier,,,0,4,2,1,0,1,14,5,7
Joffie C Pittman,,,,1,4,0,1,0,8,4,7
Matthew Perks,,,,,0,0,0,1,6,4,7
Gary S Silver,,,,,,1,1,1,3,1,7
Daniel R Sulman,,,,,,,0,0,0,1,7
Franklin A Bennett Iii,,,,,,,,0,3,0,7
Ori C Feibush,,,,,,,,,14,0,7
Kenyatta Johnson,,,,,,,,,,10,7
Total,72,29,19,14,11,7,3,3,65,36,7
,Judge Of The Municipal Court - Democrat,,,,,,,,District Council 2nd District - Democrat,,8
,Christian Dicicco,Christine Hope,Sharon Williams Losier,Gary S Silver,Joffie C Pittman,Matthew Perks,Franklin A Bennett Iii,Daniel R Sulman,Kenyatta Johnson,Ori C Feibush,8
Christian Dicicco,13,34,31,9,3,3,6,2,58,31,8
Christine Hope,,2,25,3,4,4,5,0,27,15,8
Sharon Williams Losier,,,0,2,3,3,2,0,25,11,8
Gary S Silver,,,,0,1,3,1,2,4,7,8
Joffie C Pittman,,,,,1,4,0,2,6,4,8
Matthew Perks,,,,,,1,1,2,3,7,8
Franklin A Bennett Iii,,,,,,,0,0,5,3,8
Daniel R Sulman,,,,,,,,0,1,4,8
Kenyatta Johnson,,,,,,,,,9,0,8
Ori C Feibush,,,,,,,,,,10,8
Total,105,46,38,11,11,11,8,5,74,52,8
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Ori C Feibush,Kenyatta Johnson,Christian Dicicco,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Franklin A Bennett Iii,Daniel R Sulman,Gary S Silver,9
Ori C Feibush,39,0,53,19,4,5,8,3,4,2,9
Kenyatta Johnson,,17,35,16,11,5,2,5,3,4,9
Christian Dicicco,,,5,24,11,3,7,6,4,2,9
Christine Hope,,,,0,7,2,6,4,2,5,9
Sharon Williams Losier,,,,,2,2,1,1,1,0,9
Joffie C Pittman,,,,,,0,2,0,2,0,9
