col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,All
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,All
Jannie L Blackwell,170,924,555,546,460,124,81,All
Kevin M Dougherty,,262,367,521,293,117,72,All
David Wecht,,,78,277,197,33,30,All
Anne E Lazarus,,,,54,204,68,53,All
Christine Donohue,,,,,40,54,32,All
Dwayne D Woodruff,,,,,,5,7,All
John Henry Foradora,,,,,,,7,All
Total,"1,573","1,364",756,729,603,164,122,All
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,1
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,1
Jannie L Blackwell,5,64,47,39,23,7,7,1
Kevin M Dougherty,,13,32,38,12,5,5,1
David Wecht,,,4,30,11,3,2,1
Anne E Lazarus,,,,1,9,3,4,1
Christine Donohue,,,,,0,4,2,1
John Henry Foradora,,,,,,1,1,1
Dwayne D Woodruff,,,,,,,0,1
Total,97,83,59,45,28,10,8,1
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,2
,Jannie L Blackwell,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,2
Jannie L Blackwell,12,56,41,36,33,8,6,2
Kevin M Dougherty,,13,30,24,24,5,7,2
Anne E Lazarus,,,8,15,16,7,4,2
David Wecht,,,,3,18,3,1,2
Christine Donohue,,,,,2,4,4,2
John Henry Foradora,,,,,,0,0,2
Dwayne D Woodruff,,,,,,,0,2
Total,100,77,54,49,46,12,9,2
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,3
,Jannie L Blackwell,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,3
Jannie L Blackwell,9,50,22,19,17,6,2,3
Kevin M Dougherty,,7,13,9,20,6,1,3
Christine Donohue,,,1,8,6,3,1,3
David Wecht,,,,2,4,1,0,3
Anne E Lazarus,,,,,0,2,2,3
Dwayne D Woodruff,,,,,,0,0,3
John Henry Foradora,,,,,,,0,3
Total,77,62,25,23,21,6,2,3
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,4
,Jannie L Blackwell,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,4
Jannie L Blackwell,13,44,26,24,17,3,3,4
Kevin M Dougherty,,18,20,15,12,4,4,4
Anne E Lazarus,,,2,7,6,3,1,4
Christine Donohue,,,,0,4,2,1,4
David Wecht,,,,,6,0,2,4
Dwayne D Woodruff,,,,,,0,0,4
John Henry Foradora,,,,,,,0,4
Total,80,66,31,25,25,7,4,4
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,5
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,5
Jannie L Blackwell,10,41,23,23,20,3,2,5
Kevin M Dougherty,,13,12,20,11,3,1,5
David Wecht,,,3,13,9,1,0,5
Anne E Lazarus,,,,3,8,2,1,5
Christine Donohue,,,,,3,2,2,5
Dwayne D Woodruff,,,,,,0,0,5
John Henry Foradora,,,,,,,1,5
Total,72,60,30,29,28,4,3,5
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,6
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,6
Jannie L Blackwell,16,63,50,38,34,12,7,6
Kevin M Dougherty,,12,30,40,18,12,7,6
David Wecht,,,11,22,18,2,2,6
Anne E Lazarus,,,,1,12,4,5,6
Christine Donohue,,,,,1,4,0,6
Dwayne D Woodruff,,,,,,0,0,6
John Henry Foradora,,,,,,,0,6
Total,122,91,70,51,44,14,10,6
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,7
,Jannie L Blackwell,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,7
Jannie L Blackwell,8,65,39,32,26,8,6,7
Kevin M Dougherty,,14,43,21,15,9,5,7
Anne E Lazarus,,,6,19,14,5,3,7
Christine Donohue,,,,5,7,3,3,7
David Wecht,,,,,3,1,2,7
Dwayne D Woodruff,,,,,,0,1,7
John Henry Foradora,,,,,,,1,7
Total,102,93,58,43,33,10,9,7
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,8
,Jannie L Blackwell,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,8
Jannie L Blackwell,3,32,20,20,19,6,2,8
Kevin M Dougherty,,11,19,10,8,3,3,8
Anne E Lazarus,,,3,12,9,5,1,8
Christine Donohue,,,,2,9,4,1,8
David Wecht,,,,,1,1,0,8
Dwayne D Woodruff,,,,,,1,0,8
John Henry Foradora,,,,,,,0,8
Total,55,51,30,26,23,8,4,8
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,9
,Jannie L Blackwell,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,9
Jannie L Blackwell,8,37,28,30,28,4,3,9
Kevin M Dougherty,,13,22,20,17,4,3,9
Anne E Lazarus,,,11,14,12,3,0,9
Christine Donohue,,,,4,18,2,3,9
David Wecht,,,,,5,0,1,9
Dwayne D Woodruff,,,,,,0,1,9
John Henry Foradora,,,,,,,0,9
Total,75,61,46,42,41,5,5,9
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,10
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,10
Jannie L Blackwell,9,47,34,26,13,4,5,10
Kevin M Dougherty,,12,26,25,7,4,5,10
David Wecht,,,4,24,8,2,1,10
Anne E Lazarus,,,,1,4,3,4,10
Christine Donohue,,,,,2,2,1,10
Dwayne D Woodruff,,,,,,2,1,10
John Henry Foradora,,,,,,,0,10
Total,74,66,45,33,19,8,7,10
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,11
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,11
Jannie L Blackwell,9,56,33,31,21,8,2,11
Kevin M Dougherty,,13,30,36,19,7,2,11
David Wecht,,,7,20,5,8,3,11
Anne E Lazarus,,,,1,14,7,2,11
Christine Donohue,,,,,4,2,1,11
Dwayne D Woodruff,,,,,,0,0,11
John Henry Foradora,,,,,,,0,11
Total,91,90,55,47,31,14,5,11
,District Council 3rd District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,12
,Jannie L Blackwell,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,12
Jannie L Blackwell,5,30,25,28,12,4,6,12
Kevin M Dougherty,,11,25,23,5,7,1,12
Anne E Lazarus,,,2,22,3,3,5,12
David Wecht,,,,2,9,2,3,12
Christine Donohue,,,,,1,1,2,12
Dwayne D Woodruff,,,,,,1,0,12
John Henry Foradora,,,,,,,0,12
