col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Superior Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Alice Beck Dubow,Robert Colville,Isaiah Thomas,Derek S Green,Allan Domb,Blondell Reynolds Brown,W Wilson Goode Jr,Sherrie Cohen,Helen Gym,William K Greenlee,Thomas Wyatt,Jenne Ayers,Carla M Cain,Ed Neilson,Wilson Alexander,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,1
Alice Beck Dubow,1,0,26,34,21,20,20,20,11,15,14,14,8,8,9,4,3,3,1
Robert Colville,,0,2,4,0,2,3,0,0,1,1,0,0,1,1,0,0,0,1
Isaiah Thomas,,,4,17,16,13,15,16,14,10,6,6,7,6,3,5,2,1,1
Derek S Green,,,,1,13,15,16,9,10,7,12,5,3,5,7,2,3,2,1
Allan Domb,,,,,4,9,9,13,8,8,8,1,5,8,2,3,1,0,1
Blondell Reynolds Brown,,,,,,2,17,12,5,9,6,5,4,7,4,0,0,2,1
W Wilson Goode Jr,,,,,,,1,10,5,8,6,3,1,7,4,2,0,1,1
Sherrie Cohen,,,,,,,,0,10,7,9,6,8,6,3,4,3,2,1
Helen Gym,,,,,,,,,2,3,6,2,0,2,1,1,2,0,1
William K Greenlee,,,,,,,,,,1,5,3,3,6,1,0,0,0,1
Thomas Wyatt,,,,,,,,,,,1,3,4,4,2,1,2,0,1
Jenne Ayers,,,,,,,,,,,,1,2,1,2,0,1,2,1
Carla M Cain,,,,,,,,,,,,,0,1,0,4,1,2,1
Ed Neilson,,,,,,,,,,,,,,0,1,1,1,1,1
Wilson Alexander,,,,,,,,,,,,,,,0,0,0,0,1
Frank Rizzo,,,,,,,,,,,,,,,,0,1,1,1
Paul Steinke,,,,,,,,,,,,,,,,,0,2,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,1
Total,70,6,48,46,36,33,33,32,22,22,21,18,16,16,10,7,5,4,1
,Judge Of The Superior Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Alice Beck Dubow,Robert Colville,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Derek S Green,Helen Gym,William K Greenlee,Sherrie Cohen,Allan Domb,Jenne Ayers,Ed Neilson,Frank Rizzo,Carla M Cain,Paul Steinke,Thomas Wyatt,Wilson Alexander,Marnie Aument Loughrey,2
Alice Beck Dubow,2,0,56,46,41,38,46,31,29,28,29,14,13,11,9,12,11,6,2
Robert Colville,,1,7,2,5,4,1,4,0,4,5,2,1,1,2,1,2,1,2
Blondell Reynolds Brown,,,0,53,62,32,24,34,26,20,16,29,11,6,5,4,6,1,2
Isaiah Thomas,,,,2,42,33,21,22,12,15,13,19,5,4,10,9,3,2,2
W Wilson Goode Jr,,,,,1,17,24,20,21,15,11,17,12,2,5,5,5,0,2
Derek S Green,,,,,,4,20,17,16,10,16,13,2,9,7,8,7,1,2
Helen Gym,,,,,,,4,12,19,15,10,4,6,5,5,2,5,3,2
William K Greenlee,,,,,,,,0,16,13,5,17,4,3,1,1,4,2,2
Sherrie Cohen,,,,,,,,,0,5,9,7,8,6,3,5,3,2,2
Allan Domb,,,,,,,,,,3,8,0,2,3,4,3,4,1,2
Jenne Ayers,,,,,,,,,,,1,0,5,6,3,5,9,3,2
Ed Neilson,,,,,,,,,,,,1,1,1,1,0,1,0,2
Frank Rizzo,,,,,,,,,,,,,0,2,1,2,2,0,2
Carla M Cain,,,,,,,,,,,,,,0,3,4,2,1,2
Paul Steinke,,,,,,,,,,,,,,,2,4,0,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,2,1,1,2
Wilson Alexander,,,,,,,,,,,,,,,,,1,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,2
Total,108,15,98,84,78,66,60,45,43,40,40,31,17,16,16,16,16,7,2
,Judge Of The Superior Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Alice Beck Dubow,Robert Colville,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,Sherrie Cohen,Wilson Alexander,William K Greenlee,Ed Neilson,Jenne Ayers,Thomas Wyatt,Carla M Cain,Helen Gym,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,3
Alice Beck Dubow,4,0,46,34,28,30,17,21,19,18,14,17,14,12,11,9,4,7,3
Robert Colville,,1,9,4,5,6,4,3,2,3,2,2,4,3,2,2,1,0,3
Derek S Green,,,3,30,21,20,12,11,12,13,14,9,10,8,3,4,3,3,3
Blondell Reynolds Brown,,,,2,23,20,14,12,5,15,17,4,1,3,4,3,3,4,3
W Wilson Goode Jr,,,,,2,15,7,13,8,12,14,4,6,4,4,8,3,1,3
Isaiah Thomas,,,,,,0,12,10,10,10,8,5,9,5,8,7,3,0,3
Allan Domb,,,,,,,5,7,1,4,4,5,4,3,3,5,2,2,3
Sherrie Cohen,,,,,,,,1,8,6,3,8,6,7,4,3,1,3,3
Wilson Alexander,,,,,,,,,3,2,1,6,8,3,4,3,1,0,3
William K Greenlee,,,,,,,,,,0,9,4,3,1,1,2,5,3,3
Ed Neilson,,,,,,,,,,,0,1,1,0,0,0,1,1,3
Jenne Ayers,,,,,,,,,,,,0,8,7,1,1,4,3,3
Thomas Wyatt,,,,,,,,,,,,,0,6,3,4,3,3,3
Carla M Cain,,,,,,,,,,,,,,0,3,4,0,3,3
Helen Gym,,,,,,,,,,,,,,,1,2,3,0,3
Frank Rizzo,,,,,,,,,,,,,,,,0,1,0,3
Paul Steinke,,,,,,,,,,,,,,,,,0,1,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,3
Total,91,15,68,50,45,42,31,29,26,23,22,21,20,16,16,13,10,7,3
,Judge Of The Superior Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Alice Beck Dubow,Robert Colville,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,Helen Gym,William K Greenlee,Allan Domb,Sherrie Cohen,Ed Neilson,Jenne Ayers,Thomas Wyatt,Paul Steinke,Frank Rizzo,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,4
Alice Beck Dubow,6,0,86,80,62,59,54,44,41,39,31,29,21,15,15,15,12,4,4
Robert Colville,,1,4,8,6,6,4,5,4,2,1,2,2,0,4,1,2,2,4
Blondell Reynolds Brown,,,5,61,71,55,45,43,28,31,36,15,14,9,16,7,9,0,4
Derek S Green,,,,4,47,45,27,31,26,15,27,15,12,12,10,10,11,1,4
W Wilson Goode Jr,,,,,2,34,30,27,17,27,24,11,9,6,17,5,6,2,4
Isaiah Thomas,,,,,,2,31,30,17,15,19,10,16,13,5,5,4,0,4
Helen Gym,,,,,,,3,19,23,19,8,15,4,7,7,6,5,4,4
William K Greenlee,,,,,,,,0,11,20,23,4,2,6,3,7,2,1,4
Allan Domb,,,,,,,,,2,12,7,10,9,8,6,8,5,2,4
Sherrie Cohen,,,,,,,,,,1,8,8,7,6,5,5,1,0,4
Ed Neilson,,,,,,,,,,,0,6,5,3,1,2,3,2,4
Jenne Ayers,,,,,,,,,,,,0,6,0,3,6,7,5,4
Thomas Wyatt,,,,,,,,,,,,,1,7,3,3,6,0,4
Paul Steinke,,,,,,,,,,,,,,1,1,1,2,1,4
Frank Rizzo,,,,,,,,,,,,,,,0,3,3,1,4
Carla M Cain,,,,,,,,,,,,,,,,1,5,2,4
Wilson Alexander,,,,,,,,,,,,,,,,,0,3,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,4
Total,155,19,131,116,97,86,76,61,58,52,47,40,32,25,23,21,19,6,4
,Judge Of The Superior Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,5
,Alice Beck Dubow,Robert Colville,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Allan Domb,Jenne Ayers,William K Greenlee,Sherrie Cohen,Ed Neilson,Helen Gym,Carla M Cain,Wilson Alexander,Frank Rizzo,Paul Steinke,Thomas Wyatt,Marnie Aument Loughrey,5
