col_1,col_2,col_3,col_4,division
,District Council 7th District - Democrat,,Register Of Wills - Democrat,1
,Manny Morales,Maria Quinones Sanchez,Ronald R Donatucci,1
Manny Morales,26,0,32,1
Maria Quinones Sanchez,,5,12,1
Ronald R Donatucci,,,1,1
Total,58,17,45,1
,District Council 7th District - Democrat,,Register Of Wills - Democrat,2
,Manny Morales,Maria Quinones Sanchez,Ronald R Donatucci,2
Manny Morales,21,0,25,2
Maria Quinones Sanchez,,7,19,2
Ronald R Donatucci,,,2,2
Total,46,26,46,2
,Register Of Wills - Democrat,District Council 7th District - Democrat,,3
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,3
Ronald R Donatucci,3,20,15,3
Manny Morales,,13,0,3
Maria Quinones Sanchez,,,4,3
Total,38,33,19,3
,Register Of Wills - Democrat,District Council 7th District - Democrat,,4
,Ronald R Donatucci,Maria Quinones Sanchez,Manny Morales,4
Ronald R Donatucci,3,41,30,4
Maria Quinones Sanchez,,13,0,4
Manny Morales,,,12,4
Total,74,54,42,4
,District Council 7th District - Democrat,,Register Of Wills - Democrat,5
,Manny Morales,Maria Quinones Sanchez,Ronald R Donatucci,5
Manny Morales,23,0,26,5
Maria Quinones Sanchez,,8,14,5
Ronald R Donatucci,,,4,5
Total,49,22,44,5
,Register Of Wills - Democrat,District Council 7th District - Democrat,,6
,Ronald R Donatucci,Maria Quinones Sanchez,Manny Morales,6
Ronald R Donatucci,1,19,20,6
Maria Quinones Sanchez,,15,0,6
Manny Morales,,,13,6
Total,40,34,33,6
,District Council 7th District - Democrat,,Register Of Wills - Democrat,7
,Manny Morales,Maria Quinones Sanchez,Ronald R Donatucci,7
Manny Morales,26,0,33,7
Maria Quinones Sanchez,,7,20,7
Ronald R Donatucci,,,1,7
Total,59,27,54,7
,District Council 7th District - Democrat,,Register Of Wills - Democrat,8
,Manny Morales,Maria Quinones Sanchez,Ronald R Donatucci,8
Manny Morales,51,0,34,8
Maria Quinones Sanchez,,11,18,8
Ronald R Donatucci,,,2,8
Total,85,29,54,8
,Register Of Wills - Democrat,District Council 7th District - Democrat,,9
,Ronald R Donatucci,Maria Quinones Sanchez,Manny Morales,9
Ronald R Donatucci,4,16,11,9
Maria Quinones Sanchez,,12,0,9
Manny Morales,,,12,9
Total,31,28,23,9
,District Council 7th District - Democrat,,Register Of Wills - Democrat,10
,Manny Morales,Maria Quinones Sanchez,Ronald R Donatucci,10
Manny Morales,34,0,31,10
Maria Quinones Sanchez,,7,11,10
Ronald R Donatucci,,,1,10
Total,65,18,43,10
,District Council 7th District - Democrat,,Register Of Wills - Democrat,11
,Manny Morales,Maria Quinones Sanchez,Ronald R Donatucci,11
Manny Morales,60,0,55,11
Maria Quinones Sanchez,,11,18,11
Ronald R Donatucci,,,2,11
Total,115,29,75,11
,District Council 7th District - Democrat,,Register Of Wills - Democrat,12
,Manny Morales,Maria Quinones Sanchez,Ronald R Donatucci,12
Manny Morales,29,0,35,12
Maria Quinones Sanchez,,9,8,12
Ronald R Donatucci,,,1,12
Total,64,17,44,12
,District Council 7th District - Democrat,,Register Of Wills - Democrat,13
,Manny Morales,Maria Quinones Sanchez,Ronald R Donatucci,13
Manny Morales,39,0,60,13
Maria Quinones Sanchez,,9,17,13
Ronald R Donatucci,,,4,13
Total,99,26,81,13
,District Council 7th District - Democrat,,Register Of Wills - Democrat,14
,Manny Morales,Maria Quinones Sanchez,Ronald R Donatucci,14
Manny Morales,62,0,39,14
Maria Quinones Sanchez,,14,27,14
Ronald R Donatucci,,,6,14
Total,101,41,72,14
,Register Of Wills - Democrat,District Council 7th District - Democrat,,15
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,15
Ronald R Donatucci,6,47,26,15
Manny Morales,,16,0,15
Maria Quinones Sanchez,,,14,15
Total,79,63,40,15
,Register Of Wills - Democrat,District Council 7th District - Democrat,,16
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,16
Ronald R Donatucci,5,28,17,16
