col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,All
,Allan Domb,William K Greenlee,Paul Steinke,Ed Neilson,Frank Rizzo,Derek S Green,Sherrie Cohen,Helen Gym,Isaiah Thomas,Thomas Wyatt,Jenne Ayers,Blondell Reynolds Brown,W Wilson Goode Jr,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,All
Allan Domb,60,283,297,260,247,228,215,165,123,183,116,108,67,74,73,60,347,278,217,214,74,43,All
William K Greenlee,,7,150,421,166,188,185,107,95,81,59,171,92,40,60,24,310,222,116,99,88,42,All
Paul Steinke,,,15,164,206,135,184,295,229,205,76,45,58,49,54,37,238,182,241,226,40,40,All
Ed Neilson,,,,14,157,170,171,104,77,76,37,112,65,27,40,21,326,184,103,82,85,31,All
Frank Rizzo,,,,,47,123,183,125,97,108,92,77,78,76,67,38,259,223,148,156,43,52,All
Derek S Green,,,,,,17,122,77,113,143,106,126,73,47,49,78,211,290,106,132,84,73,All
Sherrie Cohen,,,,,,,18,148,107,100,109,94,78,83,53,39,250,192,163,138,58,46,All
Helen Gym,,,,,,,,26,186,107,68,60,68,55,51,14,187,99,190,183,40,31,All
Isaiah Thomas,,,,,,,,,12,90,42,57,101,31,24,24,129,107,153,156,52,29,All
Thomas Wyatt,,,,,,,,,,8,74,45,35,58,31,50,130,171,134,121,23,43,All
Jenne Ayers,,,,,,,,,,,8,49,25,87,51,63,119,138,99,107,28,58,All
Blondell Reynolds Brown,,,,,,,,,,,,4,84,29,31,25,146,126,56,67,73,28,All
W Wilson Goode Jr,,,,,,,,,,,,,2,17,9,11,100,87,50,55,50,26,All
Carla M Cain,,,,,,,,,,,,,,1,42,29,83,80,93,88,12,24,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,3,13,80,65,56,55,20,16,All
Wilson Alexander,,,,,,,,,,,,,,,,4,29,106,46,42,17,40,All
Lisa M Deeley,,,,,,,,,,,,,,,,,16,169,112,107,90,27,All
Anthony Clark,,,,,,,,,,,,,,,,,,22,113,96,28,66,All
Carol A Jenkins,,,,,,,,,,,,,,,,,,,6,196,11,9,All
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,9,20,17,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,1,7,All
Will Mega,,,,,,,,,,,,,,,,,,,,,,8,All
Total,883,704,697,683,677,583,565,534,449,411,337,322,247,225,184,165,758,706,519,515,188,173,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
