col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Anthony Clark,Will Mega,Omar Sabir,1
Kevin M Dougherty,29,26,17,16,9,3,27,18,16,12,6,3,1
Anne E Lazarus,,0,7,13,4,2,11,7,12,7,2,4,1
David Wecht,,,0,5,4,1,10,7,5,3,4,1,1
Christine Donohue,,,,0,0,2,7,6,6,5,0,2,1
John Henry Foradora,,,,,0,0,1,3,4,4,4,0,1
Dwayne D Woodruff,,,,,,0,2,0,3,2,0,0,1
Lisa M Deeley,,,,,,,1,11,2,2,1,2,1
Tracey L Gordon,,,,,,,,0,3,0,0,1,1
Carol A Jenkins,,,,,,,,,0,4,3,1,1
Anthony Clark,,,,,,,,,,1,1,0,1
Will Mega,,,,,,,,,,,0,0,1
Omar Sabir,,,,,,,,,,,,0,1
Total,96,34,24,21,10,5,35,19,18,16,8,4,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,2
Kevin M Dougherty,15,11,7,6,2,0,102,97,8,5,1,0,2
Anne E Lazarus,,0,9,7,2,0,6,4,6,7,2,0,2
Christine Donohue,,,0,6,0,0,5,3,5,4,1,0,2
David Wecht,,,,0,0,0,7,2,1,2,2,0,2
Dwayne D Woodruff,,,,,0,0,1,1,1,2,0,0,2
John Henry Foradora,,,,,,0,0,0,0,0,0,0,2
Anthony Clark,,,,,,,0,95,1,2,1,0,2
Lisa M Deeley,,,,,,,,1,2,1,0,0,2
Tracey L Gordon,,,,,,,,,0,5,0,0,2
Carol A Jenkins,,,,,,,,,,0,0,0,2
Will Mega,,,,,,,,,,,0,0,2
Omar Sabir,,,,,,,,,,,,0,2
Total,130,17,11,11,3,0,109,101,9,8,2,0,2
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,3
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,3
Kevin M Dougherty,143,33,20,17,6,0,70,64,10,8,6,4,3
Anne E Lazarus,,1,10,10,5,1,24,14,5,4,5,2,3
Christine Donohue,,,0,6,0,0,12,12,4,6,0,2,3
David Wecht,,,,0,3,0,12,9,3,6,3,2,3
