col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Sharon Williams Losier,Christine Hope,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Christian Dicicco,Franklin A Bennett Iii,1
Jim Kenney,28,0,0,0,0,0,23,21,14,8,8,3,6,3,1
Nelson Diaz,,16,0,0,0,0,8,8,4,5,5,8,6,4,1
Anthony Hardy Williams,,,12,0,0,0,11,8,8,5,1,2,0,1,1
Lynne M Abraham,,,,5,0,0,2,0,1,0,0,0,0,1,1
Doug Oliver,,,,,1,0,3,4,3,0,1,0,0,0,1
T Milton Street Sr,,,,,,0,1,1,0,0,0,0,0,0,1
Sharon Williams Losier,,,,,,,0,30,24,8,7,6,4,3,1
Christine Hope,,,,,,,,0,20,7,4,5,6,2,1
Matthew Perks,,,,,,,,,0,4,3,2,4,2,1
Joffie C Pittman,,,,,,,,,,0,1,5,1,2,1
Gary S Silver,,,,,,,,,,,0,2,2,3,1
Daniel R Sulman,,,,,,,,,,,,0,1,1,1
Christian Dicicco,,,,,,,,,,,,,0,3,1
Franklin A Bennett Iii,,,,,,,,,,,,,,0,1
Total,63,35,27,8,6,1,49,43,31,18,15,13,12,9,1
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Sharon Williams Losier,Christine Hope,Christian Dicicco,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,2
Jim Kenney,26,0,0,0,0,0,5,6,3,4,2,2,1,0,2
Nelson Diaz,,24,0,0,0,0,2,3,4,2,2,0,1,0,2
Anthony Hardy Williams,,,7,0,0,0,10,4,3,3,2,1,1,0,2
Lynne M Abraham,,,,0,0,0,1,1,0,1,1,2,0,0,2
T Milton Street Sr,,,,,2,0,2,0,0,0,0,1,0,0,2
Doug Oliver,,,,,,1,1,0,0,0,0,0,0,0,2
Sharon Williams Losier,,,,,,,0,6,3,8,3,4,1,0,2
Christine Hope,,,,,,,,0,5,6,2,0,1,0,2
Christian Dicicco,,,,,,,,,0,1,1,2,2,0,2
Matthew Perks,,,,,,,,,,0,3,2,0,0,2
Joffie C Pittman,,,,,,,,,,,0,1,0,0,2
Gary S Silver,,,,,,,,,,,,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,0,2
Total,35,31,20,4,4,2,21,14,10,10,7,6,3,0,2
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Sharon Williams Losier,Christine Hope,Matthew Perks,Christian Dicicco,Joffie C Pittman,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,3
Jim Kenney,31,0,0,0,0,0,10,13,12,5,5,2,1,1,3
Nelson Diaz,,21,0,0,0,0,6,5,2,2,0,0,0,0,3
Anthony Hardy Williams,,,1,0,0,0,5,2,3,2,2,0,0,0,3
Lynne M Abraham,,,,4,0,0,2,2,1,0,1,0,0,0,3
Doug Oliver,,,,,2,0,0,1,1,0,0,0,1,0,3
T Milton Street Sr,,,,,,0,0,0,0,1,0,1,0,0,3
Sharon Williams Losier,,,,,,,0,13,14,5,3,0,0,0,3
Christine Hope,,,,,,,,0,12,4,3,1,2,1,3
Matthew Perks,,,,,,,,,1,3,2,0,1,1,3
Christian Dicicco,,,,,,,,,,0,0,1,0,0,3
Joffie C Pittman,,,,,,,,,,,1,2,0,0,3
Daniel R Sulman,,,,,,,,,,,,0,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,0,0,3
Gary S Silver,,,,,,,,,,,,,,0,3
Total,54,28,9,7,3,1,24,23,21,10,9,3,2,1,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Mayor - Democrat,,,,,,4
,Sharon Williams Losier,Matthew Perks,Christine Hope,Joffie C Pittman,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,4
Sharon Williams Losier,0,21,18,5,3,3,1,0,14,8,8,2,1,0,4
Matthew Perks,,1,17,2,4,1,1,0,11,7,5,2,0,0,4
Christine Hope,,,0,2,1,3,0,0,15,3,4,1,0,0,4
Joffie C Pittman,,,,0,1,1,1,1,4,1,3,0,0,0,4
Gary S Silver,,,,,0,0,2,1,1,3,2,0,0,0,4
Christian Dicicco,,,,,,0,0,0,1,1,1,1,0,0,4
Franklin A Bennett Iii,,,,,,,0,1,0,0,3,0,0,0,4
Daniel R Sulman,,,,,,,,0,1,0,1,0,0,0,4
Jim Kenney,,,,,,,,,6,0,0,0,0,0,4
Nelson Diaz,,,,,,,,,,9,0,0,0,0,4
Anthony Hardy Williams,,,,,,,,,,,4,0,0,0,4
Lynne M Abraham,,,,,,,,,,,,2,0,0,4
Doug Oliver,,,,,,,,,,,,,0,0,4
T Milton Street Sr,,,,,,,,,,,,,,0,4
Total,34,27,23,8,6,4,3,2,25,20,15,4,1,0,4
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Anthony Hardy Williams,Jim Kenney,Nelson Diaz,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Sharon Williams Losier,Matthew Perks,Christine Hope,Joffie C Pittman,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,5
Anthony Hardy Williams,16,0,0,0,0,0,20,12,7,9,0,1,1,0,5
Jim Kenney,,11,0,0,0,0,9,8,12,4,2,4,1,4,5
Nelson Diaz,,,10,0,0,0,0,1,0,0,2,0,1,0,5
Lynne M Abraham,,,,4,0,0,2,1,1,1,1,0,2,1,5
Doug Oliver,,,,,0,0,3,1,2,1,3,0,1,0,5
T Milton Street Sr,,,,,,1,3,2,0,1,0,0,0,0,5
Sharon Williams Losier,,,,,,,1,17,12,11,4,1,4,2,5
Matthew Perks,,,,,,,,2,8,9,1,1,2,1,5
Christine Hope,,,,,,,,,0,4,3,4,0,0,5
Joffie C Pittman,,,,,,,,,,0,0,3,2,1,5
Christian Dicicco,,,,,,,,,,,0,0,0,2,5
Daniel R Sulman,,,,,,,,,,,,0,0,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,0,2,5
Gary S Silver,,,,,,,,,,,,,,0,5
Total,40,32,14,7,5,4,38,27,22,17,8,6,6,5,5
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Jim Kenney,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,6
Jim Kenney,10,0,0,0,0,0,13,9,11,6,6,3,3,3,6
Anthony Hardy Williams,,7,0,0,0,0,1,7,1,5,4,2,2,0,6
Nelson Diaz,,,9,0,0,0,2,2,3,1,2,1,1,0,6
Doug Oliver,,,,1,0,0,3,1,1,1,1,2,1,1,6
Lynne M Abraham,,,,,0,0,1,0,2,1,1,1,1,2,6
T Milton Street Sr,,,,,,1,0,0,0,2,0,0,0,0,6
Christine Hope,,,,,,,0,4,10,5,6,3,3,3,6
Sharon Williams Losier,,,,,,,,0,4,5,3,3,3,0,6
Christian Dicicco,,,,,,,,,0,1,5,3,4,2,6
